"SUID","EdgeBetweenness","interaction","name","p.adj","p.vec","reg.mat","selected","shared interaction","shared name","X"
"9933403","300.35757576","interacts with","CDC42 (interacts with) TRIM8","0.891347803718289","0.196626984126984","-0.674019607843137","false","interacts with","CDC42 (interacts with) TRIM8","TRIM8:CDC42"
"9933404","390.0","interacts with","PSMC2 (interacts with) TXNL1","0.144518824391785","0.0238095238095238","0.535714285714286","false","interacts with","PSMC2 (interacts with) TXNL1","TXNL1:PSMC2"
"9933405","773.43831169","interacts with","COPS5 (interacts with) UBE2V2","0.0718586588842205","0.00277777777777778","0.738235294117647","false","interacts with","COPS5 (interacts with) UBE2V2","UBE2V2:COPS5"
"9933406","628.67121212","interacts with","COPS5 (interacts with) VDAC3","0.614809277797713","0.00724206349206349","0.617647058823529","false","interacts with","COPS5 (interacts with) VDAC3","VDAC3:COPS5"
"9933407","390.0","interacts with","MAGED1 (interacts with) EIF4E2","0.891347803718289","0.196626984126984","-0.520588235294118","false","interacts with","MAGED1 (interacts with) EIF4E2","EIF4E2:MAGED1"
"9933408","676.44542902","interacts with","MAGED1 (interacts with) HPRT1","0.0718586588842205","0.00277777777777778","0.841176470588235","false","interacts with","MAGED1 (interacts with) HPRT1","HPRT1:MAGED1"
"9933409","390.0","interacts with","MAGED1 (interacts with) RUNDC3A","0.371077114943798","0.166666666666667","-0.571428571428571","false","interacts with","MAGED1 (interacts with) RUNDC3A","RUNDC3A:MAGED1"
"9933410","390.0","interacts with","MAGED1 (interacts with) MYOT","0.371077114943798","0.166666666666667","-0.652941176470588","false","interacts with","MAGED1 (interacts with) MYOT","MYOT:MAGED1"
"9933411","726.70079365","interacts with","MAGED1 (interacts with) CLK1","0.863600279675641","0.132291666666667","-0.571428571428571","false","interacts with","MAGED1 (interacts with) CLK1","CLK1:MAGED1"
"9933412","1207.36209568","interacts with","MAGED1 (interacts with) STMN2","0.19726726209115","0.048015873015873","0.844117647058823","false","interacts with","MAGED1 (interacts with) STMN2","STMN2:MAGED1"
"9933413","1598.42953329","interacts with","YWHAQ (interacts with) GABRG2","0.051975842430622","3.96825396825397E-4","-0.607142857142857","false","interacts with","YWHAQ (interacts with) GABRG2","GABRG2:YWHAQ"
"9933414","1906.42953329","interacts with","YWHAQ (interacts with) ARL1","0.556236805809344","0.00264617029354669","0.642857142857143","false","interacts with","YWHAQ (interacts with) ARL1","ARL1:YWHAQ"
"9933415","390.0","interacts with","STK39 (interacts with) EPS15","0.109507430764323","0.0123015873015873","0.653846153846154","false","interacts with","STK39 (interacts with) EPS15","EPS15:STK39"
"9933416","390.0","interacts with","PRKCE (interacts with) VDAC3","0.83866110030021","0.0961805555555556","0.857142857142857","false","interacts with","PRKCE (interacts with) VDAC3","VDAC3:PRKCE"
"9933417","4281.65907943","interacts with","PSMC6 (interacts with) SNAP25","0.109507430764323","0.0123015873015873","0.755882352941176","false","interacts with","PSMC6 (interacts with) SNAP25","SNAP25:PSMC6"
"9933418","715.74973621","interacts with","PSMC6 (interacts with) KIF3A","0.813252504549783","0.0830853174603175","0.666666666666667","false","interacts with","PSMC6 (interacts with) KIF3A","KIF3A:PSMC6"
"9933419","390.0","interacts with","PSMC6 (interacts with) AGTPBP1","0.813252504549783","0.0830853174603175","0.85","false","interacts with","PSMC6 (interacts with) AGTPBP1","AGTPBP1:PSMC6"
"9933420","4372.74476002","interacts with","PSMC6 (interacts with) VPS35","0.109507430764323","0.0123015873015873","0.791176470588235","false","interacts with","PSMC6 (interacts with) VPS35","VPS35:PSMC6"
"9933421","390.0","interacts with","PSMC6 (interacts with) SUMO1","0.764862124895442","0.0367559523809524","0.720588235294118","false","interacts with","PSMC6 (interacts with) SUMO1","SUMO1:PSMC6"
"9933422","2586.97342363","interacts with","PSMC6 (interacts with) DLG2","0.144518824391785","0.0238095238095238","0.857142857142857","false","interacts with","PSMC6 (interacts with) DLG2","DLG2:PSMC6"
"9933423","905.20568222","interacts with","PSMC6 (interacts with) ZC3H15","0.745690873445073","0.0279265873015873","0.705882352941177","false","interacts with","PSMC6 (interacts with) ZC3H15","ZC3H15:PSMC6"
"9933424","1854.10979784","interacts with","PSMC6 (interacts with) ARL1","0.265737005578696","0.0880952380952381","0.714285714285714","false","interacts with","PSMC6 (interacts with) ARL1","ARL1:PSMC6"
"9933425","2391.18974359","interacts with","PSMC6 (interacts with) SYNJ1","0.19726726209115","0.0407694625204203","0.754901960784314","false","interacts with","PSMC6 (interacts with) SYNJ1","SYNJ1:PSMC6"
"9933426","1330.72566007","interacts with","PSMC6 (interacts with) YBX1","0.297098604729228","0.10952380952381","-0.607142857142857","false","interacts with","PSMC6 (interacts with) YBX1","YBX1:PSMC6"
"9933427","861.08664353","interacts with","PSMC6 (interacts with) TRIM8","0.868018022055965","0.151140873015873","-0.678571428571428","false","interacts with","PSMC6 (interacts with) TRIM8","TRIM8:PSMC6"
"9933428","776.0","interacts with","PSMC6 (interacts with) BCL2","0.868018022055965","0.151140873015873","-0.582417582417582","false","interacts with","PSMC6 (interacts with) BCL2","BCL2:PSMC6"
"9933429","493.32213342","interacts with","PSMC6 (interacts with) PDHB","0.109507430764323","0.0123015873015873","0.626373626373626","false","interacts with","PSMC6 (interacts with) PDHB","PDHB:PSMC6"
"9933430","390.0","interacts with","PSMC6 (interacts with) CASP10","0.265737005578696","0.0880952380952381","-0.558823529411765","false","interacts with","PSMC6 (interacts with) CASP10","CASP10:PSMC6"
"9933431","2587.23134512","interacts with","PSMC6 (interacts with) RANBP6","0.109507430764323","0.0123015873015873","0.8","false","interacts with","PSMC6 (interacts with) RANBP6","RANBP6:PSMC6"
"9933432","390.0","interacts with","PSMC6 (interacts with) OXCT1","0.144518824391785","0.0238095238095238","0.857142857142857","false","interacts with","PSMC6 (interacts with) OXCT1","OXCT1:PSMC6"
"9933433","390.0","interacts with","PSMC6 (interacts with) CS","0.713463150372692","0.0217757936507936","0.664835164835165","false","interacts with","PSMC6 (interacts with) CS","CS:PSMC6"
"9933434","1862.58185441","interacts with","PSMC6 (interacts with) PCMT1","0.575659484384287","0.00456349206349206","0.844117647058823","false","interacts with","PSMC6 (interacts with) PCMT1","PCMT1:PSMC6"
"9933435","390.0","interacts with","PSMC6 (interacts with) EPRS","0.526882415098","0.00223214285714286","0.928571428571429","false","interacts with","PSMC6 (interacts with) EPRS","EPRS:PSMC6"
"9933436","1536.0","interacts with","PSMC6 (interacts with) TRIM38","0.337886344327174","0.138888888888889","-0.642857142857143","false","interacts with","PSMC6 (interacts with) TRIM38","TRIM38:PSMC6"
"9933437","4902.01586919","interacts with","PSMC6 (interacts with) EPS15","0.109507430764323","0.0123015873015873","0.892857142857143","false","interacts with","PSMC6 (interacts with) EPS15","EPS15:PSMC6"
"9933438","740.52971521","interacts with","PSMC6 (interacts with) RNF14","0.891347803718289","0.196626984126984","0.714285714285714","false","interacts with","PSMC6 (interacts with) RNF14","RNF14:PSMC6"
"9933439","388.0","interacts with","PSMD2 (interacts with) CFLAR","0.0718586588842205","0.00277777777777778","-0.505882352941176","false","interacts with","PSMD2 (interacts with) CFLAR","CFLAR:PSMD2"
"9933440","388.0","interacts with","PSMD2 (interacts with) AMPH","0.168425923122207","0.0341269841269841","0.55","false","interacts with","PSMD2 (interacts with) AMPH","AMPH:PSMD2"
"9933441","1536.0","interacts with","PSMD2 (interacts with) CLK1","0.089107643904515","0.00674603174603175","0.785714285714285","false","interacts with","PSMD2 (interacts with) CLK1","CLK1:PSMD2"
"9933442","390.0","interacts with","PSMD2 (interacts with) RCAN2","0.051975842430622","3.96825396825397E-4","-0.75","false","interacts with","PSMD2 (interacts with) RCAN2","RCAN2:PSMD2"
"9933443","2013.89727155","interacts with","ANKMY2 (interacts with) SKIV2L2","0.144518824391785","0.0238095238095238","0.741176470588235","false","interacts with","ANKMY2 (interacts with) SKIV2L2","SKIV2L2:ANKMY2"
"9933444","390.0","interacts with","ANKMY2 (interacts with) RPS25","0.168425923122207","0.0341269841269841","-0.802941176470588","false","interacts with","ANKMY2 (interacts with) RPS25","RPS25:ANKMY2"
"9933445","390.0","interacts with","ANKMY2 (interacts with) COPS2","0.698932738289701","0.0165407228006772","0.679411764705882","false","interacts with","ANKMY2 (interacts with) COPS2","COPS2:ANKMY2"
"9933446","776.0","interacts with","ANKMY2 (interacts with) YWHAB","0.658210521684363","0.00932311573505604","-0.535714285714286","false","interacts with","ANKMY2 (interacts with) YWHAB","YWHAB:ANKMY2"
"9933447","1232.22769234","interacts with","ANKMY2 (interacts with) TXNL1","0.614809277797713","0.00747141463995345","0.571428571428571","false","interacts with","ANKMY2 (interacts with) TXNL1","TXNL1:ANKMY2"
"9933448","390.0","interacts with","ANKMY2 (interacts with) COPS7A","0.891347803718289","0.191549313415866","-0.714285714285714","false","interacts with","ANKMY2 (interacts with) COPS7A","COPS7A:ANKMY2"
"9933449","2112.65460379","interacts with","ANKMY2 (interacts with) PAFAH1B1","0.863600279675641","0.126198985536089","0.785714285714286","false","interacts with","ANKMY2 (interacts with) PAFAH1B1","PAFAH1B1:ANKMY2"
"9933450","390.0","interacts with","ANKMY2 (interacts with) WBP11","0.448780165372471","0.235714285714286","-0.535714285714286","false","interacts with","ANKMY2 (interacts with) WBP11","WBP11:ANKMY2"
"9933451","390.0","interacts with","ANKMY2 (interacts with) PTGER3","0.109507430764323","0.0123015873015873","0.504901960784314","false","interacts with","ANKMY2 (interacts with) PTGER3","PTGER3:ANKMY2"
"9933452","390.0","interacts with","YWHAB (interacts with) TBC1D2B","0.265737005578696","0.0880952380952381","-0.744117647058824","false","interacts with","YWHAB (interacts with) TBC1D2B","TBC1D2B:YWHAB"
"9933453","390.0","interacts with","CLCN6 (interacts with) VPS35","0.846554537547995","0.114980158730159","0.714285714285714","false","interacts with","CLCN6 (interacts with) VPS35","VPS35:CLCN6"
"9933454","776.0","interacts with","ZFPM2 (interacts with) HERC1","0.265737005578696","0.0880952380952381","0.805882352941176","false","interacts with","ZFPM2 (interacts with) HERC1","HERC1:ZFPM2"
"9933455","390.0","interacts with","ZFPM2 (interacts with) RPS24","0.713463150372692","0.0217757936507936","-0.80952380952381","false","interacts with","ZFPM2 (interacts with) RPS24","RPS24:ZFPM2"
"9933456","390.0","interacts with","PAPSS1 (interacts with) NFATC1","0.813252504549783","0.0830853174603175","0.666666666666667","false","interacts with","PAPSS1 (interacts with) NFATC1","NFATC1:PAPSS1"
"9933457","390.0","interacts with","FKBP3 (interacts with) PCMT1","0.863600279675641","0.132291666666667","0.641176470588235","false","interacts with","FKBP3 (interacts with) PCMT1","PCMT1:FKBP3"
"9933458","776.0","interacts with","ATP6V1B2 (interacts with) MRPL9","0.0718586588842205","0.00277777777777778","0.964285714285714","false","interacts with","ATP6V1B2 (interacts with) MRPL9","MRPL9:ATP6V1B2"
"9933459","390.0","interacts with","ATP6V1B2 (interacts with) GOT2","0.79925367244055","0.0575892857142857","0.714285714285714","false","interacts with","ATP6V1B2 (interacts with) GOT2","GOT2:ATP6V1B2"
"9933460","450.95227843","interacts with","RTCA (interacts with) GABRG2","0.0718586588842205","0.00277777777777778","0.964285714285714","false","interacts with","RTCA (interacts with) GABRG2","GABRG2:RTCA"
"9933461","559.56497684","interacts with","RTCA (interacts with) EFEMP2","0.872262272775064","0.170982142857143","-0.549450549450549","false","interacts with","RTCA (interacts with) EFEMP2","EFEMP2:RTCA"
"9933462","390.0","interacts with","RTCA (interacts with) NPEPPS","0.144518824391785","0.0238095238095238","0.681372549019608","false","interacts with","RTCA (interacts with) NPEPPS","NPEPPS:RTCA"
"9933463","563.61017129","interacts with","BCAS2 (interacts with) ZC3H15","0.168425923122207","0.0341269841269841","0.718137254901961","false","interacts with","BCAS2 (interacts with) ZC3H15","ZC3H15:BCAS2"
"9933464","436.95282712","interacts with","BCAS2 (interacts with) U2AF2","0.0718586588842205","0.00277777777777778","-0.821428571428571","false","interacts with","BCAS2 (interacts with) U2AF2","U2AF2:BCAS2"
"9933465","266.83089349","interacts with","BCAS2 (interacts with) RASA1","0.745690873445073","0.0250762731213586","0.857142857142857","false","interacts with","BCAS2 (interacts with) RASA1","RASA1:BCAS2"
"9933466","574.65263133","interacts with","BCAS2 (interacts with) IKBKB","0.144518824391785","0.0238095238095238","-0.698529411764706","false","interacts with","BCAS2 (interacts with) IKBKB","IKBKB:BCAS2"
"9933467","1319.08834191","interacts with","BCAS2 (interacts with) AKAP12","0.713463150372692","0.0195445372748578","0.764705882352941","false","interacts with","BCAS2 (interacts with) AKAP12","AKAP12:BCAS2"
"9933468","981.56688493","interacts with","BCAS2 (interacts with) SKIV2L2","0.109507430764323","0.0123015873015873","0.708333333333333","false","interacts with","BCAS2 (interacts with) SKIV2L2","SKIV2L2:BCAS2"
"9933469","1379.54034594","interacts with","BCAS2 (interacts with) SNAP25","0.846554537547995","0.116753544057968","0.826470588235294","false","interacts with","BCAS2 (interacts with) SNAP25","SNAP25:BCAS2"
"9933470","987.00250416","interacts with","BCAS2 (interacts with) PCMT1","0.109507430764323","0.0123015873015873","0.620879120879121","false","interacts with","BCAS2 (interacts with) PCMT1","PCMT1:BCAS2"
"9933471","776.0","interacts with","BCAS2 (interacts with) PPP2R2B","0.109507430764323","0.0123015873015873","0.835294117647059","false","interacts with","BCAS2 (interacts with) PPP2R2B","PPP2R2B:BCAS2"
"9933472","390.0","interacts with","CTC1 (interacts with) CLK1","0.144518824391785","0.0238095238095238","-0.623529411764706","false","interacts with","CTC1 (interacts with) CLK1","CLK1:CTC1"
"9933473","5241.47692308","interacts with","CDC123 (interacts with) ATP6V1A","0.144518824391785","0.0238095238095238","0.797058823529412","false","interacts with","CDC123 (interacts with) ATP6V1A","ATP6V1A:CDC123"
"9933474","3249.47692308","interacts with","CDC123 (interacts with) MAPRE2","0.19726726209115","0.048015873015873","0.620588235294118","false","interacts with","CDC123 (interacts with) MAPRE2","MAPRE2:CDC123"
"9933475","1910.0","interacts with","CDC123 (interacts with) PSMD1","0.265737005578696","0.0880952380952381","0.75","false","interacts with","CDC123 (interacts with) PSMD1","PSMD1:CDC123"
"9933476","789.67613109","interacts with","RAN (interacts with) PCMT1","0.79925367244055","0.0558847255880069","0.607142857142857","false","interacts with","RAN (interacts with) PCMT1","PCMT1:RAN"
"9933477","2221.33685606","interacts with","RAN (interacts with) VPS35","0.089107643904515","0.00674603174603175","0.656862745098039","false","interacts with","RAN (interacts with) VPS35","VPS35:RAN"
"9933478","390.0","interacts with","RAN (interacts with) STAU1","0.614809277797713","0.00747141463995345","0.850314645958414","false","interacts with","RAN (interacts with) STAU1","STAU1:RAN"
"9933479","2553.92768642","interacts with","RAN (interacts with) PFN2","0.089107643904515","0.00674603174603175","0.840659340659341","false","interacts with","RAN (interacts with) PFN2","PFN2:RAN"
"9933480","390.0","interacts with","EIF4ENIF1 (interacts with) MAPRE2","0.464712984799686","9.16180197308203E-4","-0.927105069301107","false","interacts with","EIF4ENIF1 (interacts with) MAPRE2","MAPRE2:EIF4ENIF1"
"9933481","567.94545455","interacts with","PAFAH1B1 (interacts with) ANK2","0.19726726209115","0.048015873015873","0.642857142857143","false","interacts with","PAFAH1B1 (interacts with) ANK2","ANK2:PAFAH1B1"
"9933482","2319.05174825","interacts with","PAFAH1B1 (interacts with) PFN2","0.79925367244055","0.0575892857142857","0.832352941176471","false","interacts with","PAFAH1B1 (interacts with) PFN2","PFN2:PAFAH1B1"
"9933483","1200.13164351","interacts with","MORF4L1 (interacts with) PCMT1","0.764862124895442","0.0367559523809524","0.607142857142857","false","interacts with","MORF4L1 (interacts with) PCMT1","PCMT1:MORF4L1"
"9933484","862.79831018","interacts with","MORF4L1 (interacts with) EFEMP2","0.745690873445073","0.0279265873015873","-0.55","false","interacts with","MORF4L1 (interacts with) EFEMP2","EFEMP2:MORF4L1"
"9933485","390.0","interacts with","TMOD1 (interacts with) TRIP10","0.371077114943798","0.166666666666667","-0.607142857142857","false","interacts with","TMOD1 (interacts with) TRIP10","TRIP10:TMOD1"
"9933486","426.37360636","interacts with","FURIN (interacts with) HABP4","0.371077114943798","0.166666666666667","-0.714285714285714","false","interacts with","FURIN (interacts with) HABP4","HABP4:FURIN"
"9933487","390.0","interacts with","FURIN (interacts with) HSP90AB1","0.19726726209115","0.048015873015873","-0.65","false","interacts with","FURIN (interacts with) HSP90AB1","HSP90AB1:FURIN"
"9933488","390.0","interacts with","FURIN (interacts with) GNAI2","0.168425923122207","0.0341269841269841","0.594117647058824","false","interacts with","FURIN (interacts with) GNAI2","GNAI2:FURIN"
"9933489","1426.57230766","interacts with","FURIN (interacts with) USP14","0.230751883077744","0.0662698412698413","-0.529411764705882","false","interacts with","FURIN (interacts with) USP14","USP14:FURIN"
"9933490","956.0","interacts with","GOT1 (interacts with) VDAC3","0.089107643904515","0.00674603174603175","0.928571428571428","false","interacts with","GOT1 (interacts with) VDAC3","VDAC3:GOT1"
"9933491","580.0","interacts with","GOT1 (interacts with) HINT1","0.698932738289701","0.0140864883998656","0.534313725490196","false","interacts with","GOT1 (interacts with) HINT1","HINT1:GOT1"
"9933492","390.0","interacts with","GLMN (interacts with) TRIM8","0.19726726209115","0.048015873015873","-0.691176470588235","false","interacts with","GLMN (interacts with) TRIM8","TRIM8:GLMN"
"9933493","932.75628734","interacts with","DNM1L (interacts with) NELL1","0.144518824391785","0.0238095238095238","-0.857142857142857","false","interacts with","DNM1L (interacts with) NELL1","NELL1:DNM1L"
"9933494","1270.08962067","interacts with","DNM1L (interacts with) UBE2V2","0.168425923122207","0.0341269841269841","0.821428571428571","false","interacts with","DNM1L (interacts with) UBE2V2","UBE2V2:DNM1L"
"9933495","390.0","interacts with","CCDC6 (interacts with) DLG2","0.745690873445073","0.0279265873015873","0.785714285714286","false","interacts with","CCDC6 (interacts with) DLG2","DLG2:CCDC6"
"9933496","390.0","interacts with","MDH2 (interacts with) IKBKB","0.409830052785837","0.2","-0.714285714285714","false","interacts with","MDH2 (interacts with) IKBKB","IKBKB:MDH2"
"9933497","2.0","interacts with","AMPH (interacts with) CFLAR","0.891347803718289","0.196626984126984","-0.523809523809524","false","interacts with","AMPH (interacts with) CFLAR","CFLAR:AMPH"
"9933498","1475.20834503","interacts with","PJA2 (interacts with) USP14","0.089107643904515","0.00674603174603175","0.928571428571428","false","interacts with","PJA2 (interacts with) USP14","USP14:PJA2"
"9933499","683.16245308","interacts with","PJA2 (interacts with) ARL1","0.872262272775064","0.166987624732154","0.892857142857143","false","interacts with","PJA2 (interacts with) ARL1","ARL1:PJA2"
"9933500","1137.65633049","interacts with","PJA2 (interacts with) VPS35","0.051975842430622","3.96825396825397E-4","0.963235294117647","false","interacts with","PJA2 (interacts with) VPS35","VPS35:PJA2"
"9933501","329.71492636","interacts with","PJA2 (interacts with) TRIM8","0.0718586588842205","0.00277777777777778","-0.964285714285714","false","interacts with","PJA2 (interacts with) TRIM8","TRIM8:PJA2"
"9933502","408.53101028","interacts with","PJA2 (interacts with) YBX1","0.19726726209115","0.048015873015873","-0.576923076923077","false","interacts with","PJA2 (interacts with) YBX1","YBX1:PJA2"
"9933503","654.84792985","interacts with","ARMC1 (interacts with) CDC42","0.863600279675641","0.132291666666667","0.797058823529412","false","interacts with","ARMC1 (interacts with) CDC42","CDC42:ARMC1"
"9933504","776.0","interacts with","ARMC1 (interacts with) NFATC1","0.109507430764323","0.0123015873015873","-0.776470588235294","false","interacts with","ARMC1 (interacts with) NFATC1","NFATC1:ARMC1"
"9933505","1759.53620628","interacts with","ARMC1 (interacts with) ATP6V1A","0.83866110030021","0.0961805555555556","0.826470588235294","false","interacts with","ARMC1 (interacts with) ATP6V1A","ATP6V1A:ARMC1"
"9933506","312.58702625","interacts with","ARMC1 (interacts with) RASA1","0.109507430764323","0.0123015873015873","0.79656862745098","false","interacts with","ARMC1 (interacts with) RASA1","RASA1:ARMC1"
"9933507","390.0","interacts with","ARMC1 (interacts with) TMEM30A","0.813252504549783","0.0830853174603175","0.841176470588235","false","interacts with","ARMC1 (interacts with) TMEM30A","TMEM30A:ARMC1"
"9933508","821.22067821","interacts with","ARMC1 (interacts with) PCMT1","0.813252504549783","0.0830853174603175","0.767647058823529","false","interacts with","ARMC1 (interacts with) PCMT1","PCMT1:ARMC1"
"9933509","2433.31645306","interacts with","ARMC1 (interacts with) PAFAH1B1","0.779493665351556","0.0458333333333333","0.738095238095238","false","interacts with","ARMC1 (interacts with) PAFAH1B1","PAFAH1B1:ARMC1"
"9933510","460.86780919","interacts with","ARMC1 (interacts with) ZC3H15","0.19726726209115","0.048015873015873","0.825980392156863","false","interacts with","ARMC1 (interacts with) ZC3H15","ZC3H15:ARMC1"
"9933511","528.46509263","interacts with","ARMC1 (interacts with) U2AF2","0.745690873445073","0.0265200143040766","-0.549450549450549","false","interacts with","ARMC1 (interacts with) U2AF2","U2AF2:ARMC1"
"9933512","1338.90251457","interacts with","ARMC1 (interacts with) VPS35","0.614809277797713","0.00724206349206349","0.720588235294118","false","interacts with","ARMC1 (interacts with) VPS35","VPS35:ARMC1"
"9933513","390.0","interacts with","ARMC1 (interacts with) CUL1","0.230751883077744","0.0662698412698413","0.75","false","interacts with","ARMC1 (interacts with) CUL1","CUL1:ARMC1"
"9933514","390.0","interacts with","ARMC1 (interacts with) PSMD6","0.575659484384287","0.00456349206349206","0.904761904761905","false","interacts with","ARMC1 (interacts with) PSMD6","PSMD6:ARMC1"
"9933515","401.28090602","interacts with","ARMC1 (interacts with) PDHB","0.089107643904515","0.00674603174603175","0.928571428571428","false","interacts with","ARMC1 (interacts with) PDHB","PDHB:ARMC1"
"9933516","390.0","interacts with","ADAM15 (interacts with) U2AF2","0.109507430764323","0.0123015873015873","0.892857142857143","false","interacts with","ADAM15 (interacts with) U2AF2","U2AF2:ADAM15"
"9933517","390.0","interacts with","TRIM5 (interacts with) RAB27A","0.891347803718289","0.186472460522553","-0.821428571428571","false","interacts with","TRIM5 (interacts with) RAB27A","RAB27A:TRIM5"
"9933518","776.0","interacts with","SERPINI1 (interacts with) SYNJ1","0.051975842430622","1.45612529161307E-5","0.642857142857143","false","interacts with","SERPINI1 (interacts with) SYNJ1","SYNJ1:SERPINI1"
"9933519","390.0","interacts with","SERPINI1 (interacts with) WNK1","0.409830052785837","0.2","-0.505882352941176","false","interacts with","SERPINI1 (interacts with) WNK1","WNK1:SERPINI1"
"9933520","239.91364143","interacts with","NDFIP1 (interacts with) RNF14","0.371077114943798","0.166666666666667","0.607142857142857","false","interacts with","NDFIP1 (interacts with) RNF14","RNF14:NDFIP1"
