"Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Control_155_Cytoplasm","Control_159_Cytoplasm","Control_170_Cytoplasm","Control_2303_Cytoplasm","Control_155_Whole_Transcriptome","Control_159_Whole_Transcriptome","Control_170_Whole_Transcriptome","Control_2303_Whole_Transcriptome","hgnc_symbol"
"ENSG00000215030",607.124250375515,-3.07095343878837,0.376632144466298,-8.15372103499032,3.52894373362028e-16,2.24575257410007e-13,1045.04388533807,1339.24303511349,863.954611612973,192.822041206314,681.978067614612,394.783973864707,285.314883490129,53.8535047638266,""
"ENSG00000123496",186.668182061809,-3.67106807710039,0.455786623804779,-8.05435676557451,7.98978580710234e-16,4.85343170573253e-13,100.057393277049,93.8952681444884,418.352789667878,8.5698684980584,144.054190752819,149.113451428775,569.044684294201,10.2578104312051,"IL13RA2"
"ENSG00000017427",50.7080667252102,4.84007799386479,0.612096898324349,7.90737219403461,2.62878789247529e-15,1.5274400606539e-12,2.77937203547359,28.4156732542531,9.61730550960638,161.970514613304,8.20561846060362,41.5562077752323,9.51049611633762,143.609346036871,"IGF1"
"ENSG00000269821",239.924733018908,3.60522934763229,0.456468154882922,7.89809608636769,2.8319580694699e-15,1.54931056631409e-12,15.7497748676837,39.5348497450478,19.2346110192128,271.664831388451,125.819483062589,72.1122429040797,77.6690516167572,1297.61301954744,"KCNQ1OT1"
"ENSG00000119927",272.449920816496,2.54741664759168,0.322938492372418,7.8882409739312,3.06475551271553e-15,1.54931056631409e-12,86.1605330996812,121.075477344209,246.042732620763,617.030531860205,112.143452294916,176.002762342161,297.995544978579,523.148331991458,"GPAM"
"ENSG00000169744",166.704569319547,-2.6098901378476,0.330968919049679,-7.88560492429758,3.13015454134095e-15,1.54931056631409e-12,326.112985495568,140.842902216733,202.764857827535,62.5600400358263,292.667058428196,111.223967869004,157.715727262599,39.7490154209196,"LDB2"
"ENSG00000231106",85.4036917097196,-4.06796015338944,0.517889378218559,-7.85488238314995,4.00147471658536e-15,1.90984671830167e-12,139.895059118837,161.845791143789,64.1153700640426,8.5698684980584,128.554689216123,136.891037377236,35.6643604362661,7.6933578234038,"LINC01436"
"ENSG00000187134",392.68998128191,-2.44507255489918,0.31166650844107,-7.84515656535963,4.32413663009485e-15,1.99268144567543e-12,209.379360005677,406.467673941272,540.171992789559,41.1353687906803,364.694153804605,547.564149508944,969.278062523409,62.829088891131,"AKR1C1"
"ENSG00000156466",101.040390756835,3.29769663650141,0.432949078558202,7.61682331668964,2.59994827144841e-14,1.08580339686364e-11,22.2349762837887,8.6482483817292,8.81586338380585,305.944305380685,52.8806523016678,14.6668968618467,24.5687816338722,370.563401827283,"GDF6"
"ENSG00000134824",254.824980552412,2.46123387735382,0.325044115222887,7.57199949817924,3.67522885421345e-14,1.48835631538511e-11,72.2636729223133,143.313830325798,90.5629602154601,395.927924610298,119.437335371008,389.895008244092,171.981471437105,655.217641293223,"FADS2"
"ENSG00000176490",324.478338988711,-2.39035474372568,0.316675324715964,-7.54828228523857,4.41036201046824e-14,1.73353170317346e-11,469.713873995036,408.938602050338,585.854193960189,77.9858033323315,251.638966125178,271.337591944164,473.939723130825,56.4179573716278,"DIRAS1"
"ENSG00000103196",754.391912857912,3.64569042318818,0.486331347061758,7.49630975920872,6.56395687586278e-14,2.50630627682943e-11,57.4403553997875,108.720836798881,219.595142469346,1060.09273320982,264.403261508339,536.563976862559,1939.34866638985,1848.97033022471,"CRISPLD2"
"ENSG00000196154",1623.63336542202,-2.54946970847191,0.340340368454581,-7.4909412599174,6.83814184554722e-14,2.53847021177481e-11,1788.98913349983,2698.25349509951,2127.82884400041,207.390817653013,1575.4787444359,2263.59108234501,1954.40695190738,373.127854435084,"S100A4"
"ENSG00000111859",191.154066747976,2.40713303633789,0.324028870064053,7.42876101090021,1.09619597768278e-13,3.95934136371695e-11,62.0726421255768,25.9447451451876,119.414876744279,399.355872009522,124.907747678077,53.7786218267713,194.965170384921,548.792858069471,"NEDD9"
"ENSG00000179954",433.915059492078,1.93845105878255,0.26360936084308,7.35349857297542,1.93085069043449e-13,6.79049700709647e-11,242.73182443136,35.8284575814495,218.793700343545,923.831824090696,341.900769191818,46.4451733958479,342.377860188154,1319.41086671375,"SSC5D"
"ENSG00000170421",54.3335468636816,5.07849598164946,0.694300711005143,7.31454815060939,2.58248894936444e-13,8.84932879982213e-11,9.26457345157863,0,27.2490322772181,222.816580949518,2.73520615353454,4.88896562061557,8.71795477330948,158.996061683678,"KRT8"
"ENSG00000159228",363.536001913727,-2.39748403464772,0.32800008913041,-7.30940055840807,2.68336750477874e-13,8.96513083346576e-11,566.065437891454,333.57529472384,460.027780209505,84.8416981307782,431.250836873946,449.784837096632,476.317347159909,106.424783223753,"CBR1"
"ENSG00000124875",154.606345950257,-4.76528166020906,0.653050136969615,-7.29696142829349,2.94339128784955e-13,9.59401979776133e-11,107.469052038312,59.3022746175716,288.519165288192,6.85589479844672,152.259809213423,123.446381920543,497.715963421669,1.28222630390063,"CXCL6"
"ENSG00000213694",128.179952433636,-2.52326017723231,0.347617451578203,-7.25872698789017,3.90750238582786e-13,1.24333004486199e-10,225.129134873361,129.723725725938,141.053814140894,37.707421391457,191.464430747418,124.668623325697,141.072359059008,34.6201102053171,"S1PR3"
"ENSG00000182752",596.161524785492,2.0785225020813,0.287905622324282,7.21945783934766,5.21952472773015e-13,1.62217973166013e-10,181.585639650941,422.528706650198,318.973966068612,728.438822334964,296.313999966242,705.233290773796,798.089132429332,1318.12864040985,"PAPPA"
"ENSG00000042493",594.160383539137,-2.6792161541433,0.37190891246369,-7.20395791645589,5.84894248837709e-13,1.77648335033344e-10,831.032238606603,710.391831356327,526.54747665095,82.2707375813606,888.030264514214,784.678982108799,725.175328870743,205.156208624101,"CAPG"
"ENSG00000172348",360.58329119755,-2.31088299043139,0.321558781199568,-7.18650251692921,6.64720653026877e-13,1.97407262378915e-10,915.339857015968,284.156732542531,435.984516435489,136.260909119129,509.660079941936,172.336038126699,292.447755577382,138.480440821268,"RCAN2"
"ENSG00000134107",383.170570534246,1.92269508077605,0.269797815006172,7.12642939948221,1.0300603445658e-12,2.99254922712551e-10,161.203578057468,347.165399323701,273.291764897981,647.025071603409,187.817489209372,422.895526183247,356.643604362661,669.32213063613,"BHLHE40"
"ENSG00000204257",56.3608413855911,4.05899717221997,0.57044631431462,7.11547619883701,1.11527092064547e-12,3.17116608159703e-10,9.26457345157863,2.47092810906548,8.01442125800532,224.53055464913,15.4995015366957,9.77793124123114,9.51049611633762,171.818324722685,"HLA-DMA"
"ENSG00000197457",114.503403710486,-2.82749969638549,0.398297386092759,-7.09896623757152,1.25693508528326e-12,3.49951676660948e-10,377.06813947925,16.0610327089256,37.667779912625,41.9923556404862,304.519618426846,24.4448281030779,57.8555180410538,56.4179573716278,"STMN3"
"ENSG00000180914",675.271856296446,-1.95229139770547,0.277389014093526,-7.03809919828775,1.94879935699279e-12,5.31505196058197e-10,1275.73176428238,164.316719252855,218.793700343545,299.945397432044,2036.81684899872,409.450870726554,413.706581060686,583.412968274788,"OXTR"
"ENSG00000242265",371.023771490791,-1.92850164005477,0.274835799534359,-7.01692298937088,2.26807534577984e-12,6.06211178420034e-10,624.432250636399,229.79631414309,520.937381770346,174.825317360391,600.833618393087,239.559315410163,430.349949264277,147.456024948573,"PEG10"
"ENSG00000203805",107.270600655557,2.50154605943555,0.358519256682776,6.97743848567934,3.00610367812484e-12,7.72568645278084e-10,50.0286966385246,34.5929935269168,143.458140518295,245.09823904447,30.9990030733915,30.5560351288473,115.711036082108,207.720661231903,"PLPP4"
"ENSG00000105974",8522.24722031155,-1.8961586853766,0.272417152259104,-6.9604966855138,3.39075139774164e-12,8.54981163762627e-10,12461.7777497184,9631.67776913726,10756.9562124947,2850.33826245422,10982.7644418257,10011.3793496155,8056.97529322402,3426.10868402249,"CAV1"
"ENSG00000054392",50.754402201431,3.84831848863299,0.556367643438233,6.91686249914033,4.61755869525342e-12,1.14276026672901e-09,10.1910307967365,11.1191764907947,38.4692220384255,173.968330510586,9.11735384511513,20.7781038876162,37.2494431223223,105.142556919852,"HHAT"
"ENSG00000112208",703.968458254128,-1.99371999710523,0.289051046779669,-6.89746679459339,5.29380116082733e-12,1.28629743115084e-09,1119.1604729507,1032.84794958937,839.911347838957,236.528370546412,853.384319902777,754.122946979952,544.475902660329,251.316355564524,"BAG2"
"ENSG00000124766",328.723924806804,2.25810003306004,0.329884099334819,6.84513147985394,7.64056642057616e-12,1.82336660079607e-09,133.409857702732,258.211987397343,402.323947151867,544.186649626708,123.996012293566,227.336901358624,260.746101856256,679.579941067335,"SOX4"
"ENSG00000140443",713.120927680753,2.34559145537768,0.345018923858128,6.79844290611196,1.05755907522155e-11,2.47951218969489e-09,217.717476112098,458.357164231647,214.786489714543,1268.34053771264,392.046215339951,804.234844591261,663.357104114549,1686.12758962933,"IGF1R"
"ENSG00000125740",37.9128598417864,3.78334175396848,0.5600688859038,6.75513646479966,1.42700878755891e-11,3.28802507533401e-09,6.48520141610504,7.41278432719645,9.61730550960638,106.266369375924,11.8525599986497,4.88896562061557,11.888120145422,144.891572340771,"FOSB"
"ENSG00000137819",87.0549188616876,2.56112135475699,0.383378530767791,6.68039848143775,2.38293407412948e-11,5.22057884699448e-09,34.2789217708409,24.7092810906548,96.1730550960638,242.527278495053,33.734209226926,23.222586697924,77.6690516167572,164.124966899281,"PAQR5"
"ENSG00000088340",347.29059866233,3.88109039922108,0.581222458279152,6.67746117504127,2.43116987448746e-11,5.24034745204038e-09,39.8376658417881,18.5319608179911,18.4331688934122,1348.04031474459,207.875667668625,80.6679327401569,67.3660141573914,997.572064434692,"FER1L4"
"ENSG00000196739",298.615017030846,2.04392847210323,0.306665593643822,6.66500746894078,2.64651895983159e-11,5.61398085383957e-09,138.968601773679,124.781869507807,156.281214531104,740.436638232246,216.99302151374,130.779830351467,176.736719495274,703.942240841447,"COL27A1"
"ENSG00000061656",146.118704647409,2.17933698912818,0.328151329115038,6.64125601747657,3.11021257683702e-11,6.4945126370078e-09,58.3668127449453,80.3051635446282,88.1586338380585,258.810028641364,86.6148615285938,86.7791397659264,108.578163994854,401.336833120898,"SPAG4"
"ENSG00000185697",203.481600508599,-2.11263347038857,0.318768578667783,-6.62748342141442,3.41457971093757e-11,7.02037588568765e-09,296.466350450516,310.101477687718,300.540797175199,77.9858033323315,208.787403053137,211.447763091623,181.491967553443,41.0312417248202,"MYBL1"
"ENSG00000157570",99.4506379714633,2.70897506595089,0.409425602441643,6.61652581029544,3.67738693265037e-11,7.44615135877872e-09,38.9112084966302,22.2383529815894,160.288425160106,191.965054356508,22.7933846127878,29.3337937236934,123.636449512389,206.438434928002,"TSPAN18"
"ENSG00000128298",96.9567860327194,-3.00401948400865,0.455738448657867,-6.5915427869985,4.35279335774489e-11,8.51836783723615e-09,170.468151509047,113.662693017012,204.367742079136,17.1397369961168,102.11436306529,67.2232772834641,84.0093823609823,16.6689419507082,"BAIAP2L2"
"ENSG00000219438",156.69960352693,2.8356130112588,0.430198971287215,6.5913988654465,4.35701580118552e-11,8.51836783723615e-09,36.1318364611566,382.99385690515,178.721594053519,183.39518585845,17.3229723057188,216.336728712239,68.1585555004196,170.536098418784,"FAM19A5"
"ENSG00000162337",197.79955898496,2.1767325641308,0.330308218181154,6.59000425759008,4.3981396346101e-11,8.51836783723615e-09,88.0134477899969,177.906823852715,36.8663377868245,313.657187028937,90.2618030666398,295.782420047242,55.4778940119694,524.430558295359,"LRP5"
"ENSG00000150594",508.074431653972,-1.97393210482916,0.300134463405211,-6.57682587475522,4.80597023677789e-11,9.0635693542201e-09,742.092333471448,767.223177864833,540.171992789559,146.544751316799,576.216763011276,620.898633818177,484.24276059019,187.205040369492,"ADRA2A"
"ENSG00000159217",61.8598394701602,2.96943818125321,0.451519951972508,6.57653813144011,4.81527554736327e-11,9.0635693542201e-09,13.8968601773679,77.8342354355628,7.21297913220479,132.832961719905,23.7051199972994,70.8900014989258,9.51049611633762,158.996061683678,"IGF2BP1"
"ENSG00000142303",180.529648205157,2.34206931958063,0.356530252227506,6.56906196584443,5.0633211846603e-11,9.267966233762e-09,62.0726421255768,87.7179478718247,75.33555982525,452.489056697484,119.437335371008,125.890864730851,94.312419820348,426.981359198911,"ADAMTS10"
"ENSG00000179715",41.863968722746,3.42830293406191,0.522041086007058,6.56711325210821,5.13000307793206e-11,9.267966233762e-09,9.26457345157863,32.1220654178513,26.4475901514176,97.6965008778658,10.0290892296266,26.8893109133856,22.1911576047878,110.271462135454,"PCED1B"
"ENSG00000162878",256.074244838926,2.018285157643,0.307334770254007,6.56705766150353,5.13191784868593e-11,9.267966233762e-09,149.159632570416,108.720836798881,156.281214531104,711.299085338847,148.612867675377,121.001899110235,152.167937861402,501.350484825147,"PKDCC"
"ENSG00000198853",1149.01383899729,1.63157205982588,0.249162168981653,6.54823349184288,5.82216425435325e-11,1.03743204126902e-08,647.593684265346,871.002158445583,866.358937990375,2043.05664993712,671.948978384985,932.57019213242,1118.2758350127,2041.30427580981,"RUSC2"
"ENSG00000132003",140.78412678586,2.39805418407597,0.369027375333583,6.49830973083836,8.12274408109692e-11,1.42832041973394e-08,75.9695023029447,96.3661962535539,52.0937381770346,319.656094977578,58.3510646087369,68.445518688618,68.1585555004196,387.232343777991,"ZSWIM4"
"ENSG00000198948",170.687919551981,2.26309134239764,0.350431906161856,6.45800597092997,1.06091557126065e-10,1.84130853173082e-08,80.601789028734,137.136510053134,167.501404292311,379.645174463987,51.0571815326448,154.00241704939,144.242524431121,251.316355564524,"MFAP3L"
"ENSG00000114251",1829.68735375364,2.21204480284233,0.34344248227128,6.44080134820092,1.18844338864507e-10,2.03619967254522e-08,667.975745858819,506.540262358424,657.983985282237,4229.23010379182,1429.60108291405,1188.01864580958,1424.19679342156,4533.95221059264,"WNT5A"
"ENSG00000122641",386.933192935043,2.30031319009138,0.358941532859094,6.40860134453817,1.46860644476137e-10,2.48436158579633e-08,130.630485667259,126.01733356234,179.523036179319,930.687718889142,278.991027660523,267.670867728702,253.613229769003,928.331844024058,"INHBA"
"ENSG00000104415",678.108624437441,1.97009680347842,0.30768532847396,6.40295984618309,1.52393282558403e-10,2.53848475249739e-08,385.406255585671,226.089921979492,271.68888064638,1771.39181854867,482.308018406591,383.783801218322,336.037529443929,1568.16276967047,"WISP1"
"ENSG00000123358",209.485775608665,2.23688032857026,0.349430721724567,6.40149875068354,1.53859072846669e-10,2.53848475249739e-08,113.027796109259,95.1307321990212,133.039392882888,491.053464938746,113.055187679428,83.1124155504647,76.8765102737291,570.590705235782,"NR4A1"
"ENSG00000138379",53.3720898899315,-4.53774451576321,0.709639372382498,-6.39443736123107,1.61139588322818e-10,2.62618226627578e-08,41.6905805321038,11.1191764907947,31.2562429062207,3.42794739922336,162.288898443049,35.4450007494629,137.902193686895,3.8466789117019,"MSTN"
"ENSG00000137962",1736.03988817779,-1.87103725785535,0.292912690795494,-6.3876961178226,1.68403563955952e-10,2.71150027555102e-08,3464.02401354525,1571.51027736565,1965.1360924629,721.582927536517,2554.68254740126,1233.24157780028,1484.4299354917,893.711733818741,"ARHGAP29"
"ENSG00000123243",95.3453515127498,4.36760172375475,0.68638986186328,6.36315010815925,1.97657347408512e-10,3.14463427472304e-08,7.4116587612629,18.5319608179911,8.01442125800532,194.536014905926,23.7051199972994,119.779657705081,112.540870709995,278.243107946437,"ITIH5"
"ENSG00000196139",183.947282695075,-2.10791170220391,0.33140443329264,-6.36054165377614,2.01043525991491e-10,3.16087727217681e-08,121.36591221568,227.325386034025,132.237950757088,27.4235791937869,248.903759971643,416.784319157477,238.554944251469,58.9824099794291,"AKR1C3"
"ENSG00000145358",54.0972000751919,-4.60479221809897,0.724846490397613,-6.35278266377895,2.11454376722759e-10,3.28590266339879e-08,89.8663624803127,19.7674248725239,127.429298002285,3.42794739922336,58.3510646087369,22.0003452927701,109.370705337883,2.56445260780127,"DDIT4L"
"ENSG00000074590",499.005337707933,1.98128134133024,0.313021607752355,6.32953538114122,2.45900505670906e-10,3.77725788251262e-08,382.626883550197,336.046222832906,274.894649149582,1127.79469434449,223.375169205321,223.670177143162,240.140026937525,1183.49487850028,"NUAK1"
"ENSG00000140416",14047.0585322623,1.42542803971239,0.225374157125886,6.32471822808061,2.5369508492691e-10,3.85270581245821e-08,7919.35738640941,10015.9070900969,20606.6799385833,20550.544658344,7182.6513591817,8498.24449003501,17665.7465360971,19937.3367993509,"TPM1"
"ENSG00000152518",1096.53331989504,-1.57554985515737,0.249239806729245,-6.32142142875648,2.59168146739343e-10,3.89159900339841e-08,1816.78285385457,1746.9461731093,1287.91749616145,558.755426073408,1136.02228910135,1008.34915925196,802.051839144472,415.441322463805,"ZFP36L2"
"ENSG00000080823",195.659542159667,-2.26288956719833,0.358160422427045,-6.31808939654482,2.64816819745321e-10,3.93223553230719e-08,340.936303018093,208.793425216033,114.606223989476,96.8395140280599,398.428363031531,222.447935738008,126.806614884502,56.4179573716278,"MOK"
"ENSG00000149212",255.565937694207,-2.00906008413161,0.318162432476483,-6.31457356072393,2.70907441234845e-10,3.95174711255405e-08,680.019691345871,216.20620954323,372.670588497247,135.403922269323,289.931852274661,90.4458639813881,168.811306064993,91.0380675769449,"SESN3"
"ENSG00000089685",285.886784751953,-2.06173874291201,0.32653833593464,-6.31392555183685,2.72044847616711e-10,3.95174711255405e-08,282.569490273148,589.316354012118,411.139810535673,54.8471583875738,183.258812286814,446.118112881171,264.708808571397,55.1357310677272,"BIRC5"
"ENSG00000223756",111.706014546875,2.22988134165902,0.353486375349035,6.30825258670073,2.8220339913354e-10,4.05523250109746e-08,47.249324603051,66.7150589447681,123.422087373282,240.813304795441,47.4102399945987,44.0006905855401,118.88120145422,205.156208624101,"TSSC2"
"ENSG00000104881",176.836457038957,2.10558163950863,0.333940465172126,6.30526054523921,2.87709494208955e-10,4.09037200064731e-08,62.9990994707347,98.8371243626194,193.948994443729,279.377713036704,93.9087446046859,106.335002248389,183.077050239499,396.207927905295,"PPP1R13L"
"ENSG00000087586",270.119860377544,-1.89980886398939,0.301664158642558,-6.29776130030903,3.0197504468247e-10,4.24799420751213e-08,190.85021310252,420.057778541132,318.172523942811,53.9901715377679,233.404258434947,501.118976113096,384.382551368645,58.9824099794291,"AURKA"
"ENSG00000176170",814.32008550358,1.60643874434123,0.255327218896976,6.29168621849684,3.1403578686697e-10,4.37163984967728e-08,518.816113288403,360.755503923561,746.142619120295,1731.9704234576,580.775439933834,321.449489555474,630.070367707367,1624.5807270421,"SPHK1"
"ENSG00000154027",424.541613192207,-1.92064565640787,0.305447268008414,-6.28797785271061,3.21627781488016e-10,4.43116873382046e-08,638.329110813767,318.749726069447,705.269070704468,177.396277909809,458.602898409291,261.559660702933,723.590246184687,112.835914743256,"AK5"
"ENSG00000154874",47.7565593613353,4.47685689505844,0.713400893961484,6.27537326200792,3.48796499790865e-10,4.75644532980115e-08,5.55874407094718,0,8.01442125800532,133.689948569711,10.0290892296266,6.11120702576946,40.4196084944349,178.229456242188,"CCDC144B"
"ENSG00000106538",50.2071830160803,3.76832914828002,0.602832220978923,6.25104136298609,4.07724866481837e-10,5.50208945076207e-08,6.48520141610504,2.47092810906548,5.61009488060372,154.257632965051,22.7933846127878,15.8891382670006,9.51049611633762,184.640587761691,"RARRES2"
"ENSG00000133687",114.596772486124,-2.66210317235736,0.425969060539741,-6.24952236902895,4.11709776321615e-10,5.50208945076207e-08,144.527345844627,90.1888759808902,246.042732620763,20.5676843953402,86.6148615285938,86.7791397659264,226.666824106047,15.3867156468076,"TMTC1"
"ENSG00000198794",69.1127885410257,-2.72698179977547,0.437358313068476,-6.23512053685033,4.51430356518029e-10,5.97318345000687e-08,142.674431154311,24.7092810906548,141.053814140894,19.7106975455343,91.1735384511514,18.3336210773084,99.860209221545,15.3867156468076,"SCAMP5"
"ENSG00000110031",887.702531453445,-1.79453442348363,0.288965980514862,-6.21019270256741,5.29196662150233e-10,6.93006153843425e-08,1133.05733312807,1213.22570155115,1321.57806544508,257.953041791558,850.649113749242,902.014157003573,1116.69075232664,306.452086632251,"LPXN"
"ENSG00000117632",1014.24376180657,-1.75604295957033,0.282881068068612,-6.20770761210645,5.37630586456489e-10,6.93006153843425e-08,998.721018080176,1455.37665623957,1263.07279026164,233.957409996994,962.792566044158,1565.69124000214,1279.16172764741,355.176686180475,"STMN1"
"ENSG00000133818",2301.06240159668,-1.41937351395349,0.228696841720018,-6.20635380566889,5.42280192284503e-10,6.93006153843425e-08,3835.53340895355,2920.6370249154,3199.35696619572,1424.31214437731,2451.65644895146,1745.36072655976,1908.43955401175,923.202938808456,"RRAS2"
"ENSG00000134057",459.804317297421,-1.69595422400174,0.273289121845426,-6.20571434585306,5.44490019107749e-10,6.93006153843425e-08,231.614336289466,549.78150426707,437.58740068709,69.4159348342731,420.310012259808,1059.68329826842,776.690516167572,133.351535605666,"CCNB1"
"ENSG00000053254",1113.45981613736,1.68761966330498,0.272034658634242,6.20369357264152,5.51531267407302e-10,6.95345646946338e-08,927.38380250302,1085.97290393428,1358.4444032319,2545.25094392335,407.545716876647,422.895526183247,635.618157108564,1524.56707533785,"FOXN3"
"ENSG00000100526",147.650971541179,-2.14075751100897,0.345399430306342,-6.1979184769074,5.72147601555777e-10,7.14596312821627e-08,253.849312573254,232.267242252156,196.35332082113,61.7030531860205,149.524603059888,157.669141264852,99.0676678785168,30.7734312936152,"CDKN3"
"ENSG00000111186",535.485525842717,-1.75227045263111,0.28316581741289,-6.18814258246463,6.08772535195306e-10,7.53299644476858e-08,689.28426479745,324.927046342111,630.734953005019,176.539291060003,825.12052298292,556.119839345021,796.504049743275,284.65423946594,"WNT5B"
"ENSG00000095752",124.275256782623,2.61546776608852,0.423181056019618,6.18049350008539,6.39015275160613e-10,7.83467902499672e-08,51.8816113288403,25.9447451451876,56.1009488060372,456.773990946513,61.9980061467829,36.6672421546168,58.648059384082,246.187450348921,"IL11"
"ENSG00000198198",251.003867804695,1.82383737027303,0.295643738936864,6.1690376966262,6.87068480953963e-10,8.34725743588069e-08,116.733625489891,197.674248725239,125.826413750684,384.787095562822,147.701132290865,251.781729461702,221.911576047878,561.615121108477,"SZT2"
