"","p.adj","p.vec","reg.mat"
"ARL1:OAT",1,0.333333333333333,1
"ARL1:OXCT1",1,0.333333333333333,-1
"ARL1:PCMT1",1,0.333333333333333,1
"ARL1:PTGER3",1,0.333333333333333,-1
"ARL1:SKIV2L2",1,0.333333333333333,1
"ARL1:SPI1",1,0.333333333333333,-1
"ARL1:TBK1",1,0.333333333333333,1
"ARL1:TMEM30A",1,0.333333333333333,1
"ARL1:TXNL1",1,0.333333333333333,-1
"ARL1:YWHAQ",1,0.333333333333333,-1
"ARL6IP5:CLCN6",1,0.333333333333333,-1
"ARL6IP5:COPS4",1,0.333333333333333,-1
"ARL6IP5:DDX1",1,0.333333333333333,-1
"ARL6IP5:FKBP3",1,0.333333333333333,1
"ARL6IP5:FURIN",1,0.333333333333333,1
"ARL6IP5:GOT1",1,0.333333333333333,1
"ARL6IP5:GULP1",1,0.333333333333333,-1
"ARL6IP5:HABP4",1,0.333333333333333,-1
"ARL6IP5:PAFAH1B1",1,0.333333333333333,-1
"ARL6IP5:PAM",1,0.333333333333333,1
"ARL6IP5:PDHB",1,0.333333333333333,1
"ARL6IP5:PPP3CA",1,0.333333333333333,1
"ARL6IP5:RAB14",1,0.333333333333333,-1
"ARL6IP5:RASA1",1,0.333333333333333,-1
"ARL6IP5:SARAF",1,0.333333333333333,-1
"ARL6IP5:SNAP25",1,0.333333333333333,1
"ARL6IP5:SNAP91",1,0.333333333333333,1
"ARL6IP5:STAU1",1,0.333333333333333,-1
"ARL6IP5:UBE2D2",1,0.333333333333333,1
"ARL6IP5:VDAC1",1,0.333333333333333,-1
"ARL6IP5:VDAC3",1,0.333333333333333,1
"ARL6IP5:WASF1",1,0.333333333333333,-1
"ARL6IP5:YBX1",1,0.333333333333333,1
"ARMC1:ARL6IP5",1,0.333333333333333,-1
"ARMC1:CLCN6",1,0.333333333333333,1
"ARMC1:COPS4",1,0.333333333333333,1
"ARMC1:DDX1",1,0.333333333333333,1
"ARMC1:FKBP3",1,0.333333333333333,-1
"ARMC1:FURIN",1,0.333333333333333,-1
"ARMC1:GOT1",1,0.333333333333333,-1
"ARMC1:GULP1",1,0.333333333333333,1
"ARMC1:HABP4",1,0.333333333333333,1
"ARMC1:PAFAH1B1",1,0.333333333333333,1
"ARMC1:PAM",1,0.333333333333333,-1
"ARMC1:PDHB",1,0.333333333333333,-1
"ARMC1:PPP3CA",1,0.333333333333333,-1
"ARMC1:RAB14",1,0.333333333333333,1
"ARMC1:RASA1",1,0.333333333333333,1
"ARMC1:SARAF",1,0.333333333333333,1
"ARMC1:SNAP25",1,0.333333333333333,-1
"ARMC1:SNAP91",1,0.333333333333333,-1
"ARMC1:STAU1",1,0.333333333333333,1
"ARMC1:UBE2D2",1,0.333333333333333,-1
"ARMC1:VDAC1",1,0.333333333333333,1
"ARMC1:VDAC3",1,0.333333333333333,-1
"ARMC1:WASF1",1,0.333333333333333,1
"ARMC1:YBX1",1,0.333333333333333,-1
"ATP6V1A:ARL6IP5",1,0.333333333333333,1
"ATP6V1A:ARMC1",1,0.333333333333333,-1
"ATP6V1A:CLCN6",1,0.333333333333333,-1
"ATP6V1A:COPS4",1,0.333333333333333,-1
"ATP6V1A:DDX1",1,0.333333333333333,-1
"ATP6V1A:FKBP3",1,0.333333333333333,1
"ATP6V1A:FURIN",1,0.333333333333333,1
"ATP6V1A:GOT1",1,0.333333333333333,1
"ATP6V1A:GULP1",1,0.333333333333333,-1
"ATP6V1A:HABP4",1,0.333333333333333,-1
"ATP6V1A:HSPE1",1,0.333333333333333,1
"ATP6V1A:PAFAH1B1",1,0.333333333333333,-1
"ATP6V1A:PAM",1,0.333333333333333,1
"ATP6V1A:PDHB",1,0.333333333333333,1
"ATP6V1A:PPP3CA",1,0.333333333333333,1
"ATP6V1A:RAB14",1,0.333333333333333,-1
"ATP6V1A:RASA1",1,0.333333333333333,-1
"ATP6V1A:SARAF",1,0.333333333333333,-1
"ATP6V1A:SNAP25",1,0.333333333333333,1
"ATP6V1A:SNAP91",1,0.333333333333333,1
"ATP6V1A:STAU1",1,0.333333333333333,-1
"ATP6V1A:TOR1AIP2",1,0.333333333333333,-1
"ATP6V1A:UBE2D2",1,0.333333333333333,1
"ATP6V1A:VDAC1",1,0.333333333333333,-1
"ATP6V1A:VDAC2",1,0.333333333333333,1
"ATP6V1A:VDAC3",1,0.333333333333333,1
"ATP6V1A:WASF1",1,0.333333333333333,-1
"ATP6V1A:YBX1",1,0.333333333333333,1
"ATP6V1E1:AGTPBP1",1,0.333333333333333,1
"ATP6V1E1:AKAP12",1,0.333333333333333,-1
"ATP6V1E1:ANK2",1,0.333333333333333,-1
"ATP6V1E1:BCAS2",1,0.333333333333333,1
"ATP6V1E1:CDC123",1,0.333333333333333,1
"ATP6V1E1:COPS7A",1,0.333333333333333,1
"ATP6V1E1:CS",1,0.333333333333333,-1
"ATP6V1E1:EFEMP2",1,0.333333333333333,1
"ATP6V1E1:EPS15",1,0.333333333333333,1
"ATP6V1E1:GGH",1,0.333333333333333,-1
"ATP6V1E1:GOLIM4",1,0.333333333333333,-1
"ATP6V1E1:IKBKB",1,0.333333333333333,1
"ATP6V1E1:KIF3A",1,0.333333333333333,-1
"ATP6V1E1:LRRC40",1,0.333333333333333,1
"ATP6V1E1:NDFIP1",1,0.333333333333333,-1
"ATP6V1E1:PFN2",1,0.333333333333333,1
"ATP6V1E1:PJA2",1,0.333333333333333,1
"ATP6V1E1:PRKCE",1,0.333333333333333,-1
"ATP6V1E1:PSMC6",1,0.333333333333333,1
"ATP6V1E1:PSMD12",1,0.333333333333333,1
"ATP6V1E1:PSMD6",1,0.333333333333333,1
"ATP6V1E1:RANBP6",1,0.333333333333333,1
"ATP6V1E1:RNF11",1,0.333333333333333,1
"ATP6V1E1:RNF14",1,0.333333333333333,-1
"ATP6V1E1:RPA3",1,0.333333333333333,1
"ATP6V1E1:SUMO1",1,0.333333333333333,1
"ATP6V1E1:TAX1BP1",1,0.333333333333333,1
"ATP6V1E1:USP14",1,0.333333333333333,-1
"BCAS2:EFEMP2",1,0.333333333333333,1
"BCAS2:PFN2",1,0.333333333333333,1
"BCAS2:RNF11",1,0.333333333333333,1
"BCL2:AAAS",1,0.333333333333333,-1
"BCL2:CDC42",1,0.333333333333333,-1
"BCL2:CHCHD2",1,0.333333333333333,1
"BCL2:COPS5",1,0.333333333333333,1
"BCL2:CUL1",1,0.333333333333333,1
"BCL2:DDB1",1,0.333333333333333,-1
"BCL2:GNAI2",1,0.333333333333333,-1
"BCL2:HINT1",1,0.333333333333333,1
"BCL2:MAPRE2",1,0.333333333333333,1
"BCL2:NOTCH3",1,0.333333333333333,-1
"BCL2:OAT",1,0.333333333333333,1
"BCL2:OXCT1",1,0.333333333333333,-1
"BCL2:PCMT1",1,0.333333333333333,1
"BCL2:SKIV2L2",1,0.333333333333333,1
"BCL2:SPI1",1,0.333333333333333,-1
"BCL2:TBK1",1,0.333333333333333,1
"BCL2:TMEM30A",1,0.333333333333333,1
"CASP10:AAAS",1,0.333333333333333,1
"CASP10:ANKMY2",1,0.333333333333333,-1
"CASP10:ARL1",1,0.333333333333333,-1
"CASP10:BCL2",1,0.333333333333333,-1
"CASP10:CDC42",1,0.333333333333333,1
"CASP10:CHCHD2",1,0.333333333333333,-1
"CASP10:CLTC",1,0.333333333333333,-1
"CASP10:COPS2",1,0.333333333333333,-1
"CASP10:COPS5",1,0.333333333333333,-1
"CASP10:CUL1",1,0.333333333333333,-1
"CASP10:DDB1",1,0.333333333333333,1
"CASP10:FLNA",1,0.333333333333333,1
"CASP10:GARS",1,0.333333333333333,1
"CASP10:GNAI2",1,0.333333333333333,1
"CASP10:HINT1",1,0.333333333333333,-1
"CASP10:HSP90AB1",1,0.333333333333333,-1
"CASP10:MAPRE2",1,0.333333333333333,-1
"CASP10:MORF4L1",1,0.333333333333333,-1
"CASP10:MYH9",1,0.333333333333333,1
"CASP10:NOTCH3",1,0.333333333333333,1
"CASP10:OAT",1,0.333333333333333,-1
"CASP10:OXCT1",1,0.333333333333333,1
"CASP10:PCMT1",1,0.333333333333333,-1
"CASP10:PSMC2",1,0.333333333333333,1
"CASP10:PSMD1",1,0.333333333333333,-1
"CASP10:PTGER3",1,0.333333333333333,1
"CASP10:SKIV2L2",1,0.333333333333333,-1
"CASP10:SPI1",1,0.333333333333333,1
"CASP10:STK39",1,0.333333333333333,1
"CASP10:TBK1",1,0.333333333333333,-1
"CASP10:TMEM30A",1,0.333333333333333,-1
"CASP10:TUBA1B",1,0.333333333333333,1
"CASP10:TXNL1",1,0.333333333333333,1
"CASP10:UBE2V2",1,0.333333333333333,-1
"CASP10:VPS35",1,0.333333333333333,-1
"CASP10:YWHAQ",1,0.333333333333333,1
"CASP10:ZC3H15",1,0.333333333333333,-1
"CDC123:AGTPBP1",1,0.333333333333333,1
"CDC123:ANK2",1,0.333333333333333,-1
"CDC123:BCAS2",1,0.333333333333333,1
"CDC123:COPS7A",1,0.333333333333333,1
"CDC123:CS",1,0.333333333333333,-1
"CDC123:EFEMP2",1,0.333333333333333,1
"CDC123:EPS15",1,0.333333333333333,1
"CDC123:IKBKB",1,0.333333333333333,1
"CDC123:LRRC40",1,0.333333333333333,1
"CDC123:NDFIP1",1,0.333333333333333,-1
"CDC123:PFN2",1,0.333333333333333,1
"CDC123:PSMC6",1,0.333333333333333,1
"CDC123:RANBP6",1,0.333333333333333,1
"CDC123:RNF11",1,0.333333333333333,1
"CDC42:AAAS",1,0.333333333333333,1
"CDC42:CHCHD2",1,0.333333333333333,-1
"CDC42:COPS5",1,0.333333333333333,-1
"CDC42:DDB1",1,0.333333333333333,1
"CDC42:GNAI2",1,0.333333333333333,1
"CDC42:MAPRE2",1,0.333333333333333,-1
"CDC42:OAT",1,0.333333333333333,-1
"CDC42:PCMT1",1,0.333333333333333,-1
"CDC42:SPI1",1,0.333333333333333,1
"CDC42:TBK1",1,0.333333333333333,-1
"CHCHD2:TBK1",1,0.333333333333333,1
"CLCN6:DDX1",1,0.333333333333333,1
"CLCN6:FKBP3",1,0.333333333333333,-1
"CLCN6:GOT1",1,0.333333333333333,-1
"CLCN6:PAM",1,0.333333333333333,-1
"CLCN6:PPP3CA",1,0.333333333333333,-1
"CLCN6:RAB14",1,0.333333333333333,1
"CLCN6:RASA1",1,0.333333333333333,1
"CLCN6:SARAF",1,0.333333333333333,1
"CLCN6:SNAP25",1,0.333333333333333,-1
"CLCN6:UBE2D2",1,0.333333333333333,-1
"CLCN6:VDAC1",1,0.333333333333333,1
"CLCN6:VDAC3",1,0.333333333333333,-1
"CLTC:AAAS",1,0.333333333333333,-1
"CLTC:BCL2",1,0.333333333333333,1
"CLTC:CDC42",1,0.333333333333333,-1
"CLTC:CHCHD2",1,0.333333333333333,1
"CLTC:COPS5",1,0.333333333333333,1
"CLTC:CUL1",1,0.333333333333333,1
"CLTC:DDB1",1,0.333333333333333,-1
"CLTC:GNAI2",1,0.333333333333333,-1
"CLTC:HINT1",1,0.333333333333333,1
"CLTC:HSP90AB1",1,0.333333333333333,1
"CLTC:MAPRE2",1,0.333333333333333,1
"CLTC:MORF4L1",1,0.333333333333333,1
"CLTC:MYH9",1,0.333333333333333,-1
"CLTC:NOTCH3",1,0.333333333333333,-1
"CLTC:OAT",1,0.333333333333333,1
"CLTC:OXCT1",1,0.333333333333333,-1
"CLTC:PCMT1",1,0.333333333333333,1
"CLTC:PTGER3",1,0.333333333333333,-1
"CLTC:SKIV2L2",1,0.333333333333333,1
"CLTC:SPI1",1,0.333333333333333,-1
"CLTC:TBK1",1,0.333333333333333,1
"CLTC:TMEM30A",1,0.333333333333333,1
"CLTC:TXNL1",1,0.333333333333333,-1
