"","p.adj","p.vec","reg.mat"
"SMARCA2:HMGN4",0.0214335332778125,5.29615351564429e-07,0.994029797388005
"ZBTB10:DOLPP1",0.294466862106056,3.43640280761209e-05,0.975900072948533
"RBPJ:ANKRD27",0.294466862106056,6.54855883112051e-05,-0.97007727214974
"CDIPT:RCN2",0.294466862106056,6.54855883112059e-05,0.97007727214974
"HEATR3:METTL9",0.294466862106056,6.54855883112059e-05,0.97007727214974
"LYN:AKR1C1",0.294466862106056,6.54855883112059e-05,0.97007727214974
"PDE4B:RAP1B",0.294466862106056,6.54855883112059e-05,0.97007727214974
"SEC24A:TMEM38B",0.294466862106056,6.54855883112059e-05,0.97007727214974
"SPEN:RAP1B",0.294466862106056,6.54855883112059e-05,0.97007727214974
"CHD1:CCDC90B",0.411782661782662,0.000178156772765046,0.958101009530607
"KCTD12:CRISPLD2",0.411782661782662,0.000178156772765046,0.958101009530607
"SLC41A3:PLEKHA2",0.411782661782662,0.000178156772765046,-0.958101009530607
"CDIPT:BCLAF1",0.411782661782662,0.000181581819735682,0.957831325301205
"CTBP2:SSFA2",0.411782661782662,0.000181581819735682,0.957831325301205
"ZBTB5:OGT",0.411782661782662,0.000184640045956553,0.95759334439188
"ALMS1:MAP4K5",0.411782661782662,0.000189540697433381,-0.957217352663941
"PCDH17:NCOA6",0.411782661782662,0.000268663259848357,0.951876318105963
"GIN1:PHKB",0.411782661782662,0.000269807827925983,-0.951807228915663
"ABI1:ALMS1",0.411782661782662,0.000274893236305997,-0.95150257112482
"ANKRD10:MED8",0.411782661782662,0.000274893236305997,0.95150257112482
"ASXL2:HEXB",0.411782661782662,0.000274893236305997,0.95150257112482
"GPNMB:AUH",0.411782661782662,0.000274893236305997,0.95150257112482
"SASH1:CEBPZ",0.411782661782662,0.000274893236305997,-0.95150257112482
"ABI1:MAP4K5",0.411782661782662,0.000375311873790436,0.946124746911475
"ABI1:PRDX4",0.411782661782662,0.000375311873790436,0.946124746911475
"PCDH17:MAP4K5",0.411782661782662,0.000375311873790436,0.946124746911475
"NUP43:STRN3",0.411782661782662,0.000375311873790443,-0.946124746911475
"SLC12A5:MON2",0.411782661782662,0.000375311873790443,-0.946124746911475
"C6orf120:ANXA1",0.411782661782662,0.000382396744010002,0.94578313253012
"THUMPD2:GDI1",0.411782661782662,0.000382396744010002,0.94578313253012
"TRIT1:C6orf120",0.411782661782662,0.000382396744010002,0.94578313253012
"CDH11:CMTM6",0.411782661782662,0.000396825396825397,0.976190476190476
"CPSF7:ADNP",0.411782661782662,0.000396825396825397,0.976190476190476
"DRG1:RPH3A",0.411782661782662,0.000396825396825397,0.976190476190476
"IFITM2:CNOT1",0.411782661782662,0.000396825396825397,0.976190476190476
"LRRC14:RCN2",0.411782661782662,0.000396825396825397,0.976190476190476
"PPFIA1:AHR",0.411782661782662,0.000396825396825397,0.976190476190476
"PPP3CA:ANKRD27",0.411782661782662,0.000396825396825397,0.976190476190476
"WASF1:SSBP3",0.411782661782662,0.000396825396825397,0.976190476190476
"NAA50:AKR1C1",0.46171130952381,0.000552616291758156,-0.938590635448906
"TIMP2:NCOA6",0.46171130952381,0.000559219338558659,0.93834311681711
"CRY1:SNAPC3",0.46171130952381,0.000630791347201621,0.935775440838066
"GNA13:RSAD1",0.46171130952381,0.00067910574523109,-0.934148484292342
"ESRRG:MAP4K5",0.46171130952381,0.000679105745231097,0.934148484292342
"OAT:NBR1",0.46171130952381,0.000679105745231097,0.934148484292342
"PHYH:MAP4K5",0.46171130952381,0.000679105745231097,0.934148484292342
"POT1:LPCAT4",0.46171130952381,0.000679105745231097,0.934148484292342
"RPH3A:HABP4",0.46171130952381,0.000679105745231097,0.934148484292342
"SLC12A5:NBR1",0.46171130952381,0.000679105745231097,0.934148484292342
"TMEM43:ZNF573",0.46171130952381,0.000679105745231097,0.934148484292342
"VCAN:KCTD12",0.46171130952381,0.000679105745231097,0.934148484292342
"VDAC1:CDIPT",0.46171130952381,0.000679105745231097,0.934148484292342
"RAB27A:U2SURP",0.46171130952381,0.000716066411159574,-0.932954370666449
"ANKRD10:MAP4K3",0.46171130952381,0.000724952879496451,0.93267331798025
"AUH:ATM",0.46171130952381,0.000724952879496451,0.93267331798025
"ANKRD28:NCOA6",0.46171130952381,0.000891495363823846,-0.927778183470369
"MAP4K5:PRDX4",0.46171130952381,0.000893945079306966,0.927710843373494
"NBR1:BCLAF1",0.46171130952381,0.000893945079306966,0.927710843373494
"ADAM17:IFRD1",0.46171130952381,0.000916180197308203,-0.927105069301107
"CEBPZ:CPSF6",0.46171130952381,0.000916180197308203,0.927105069301107
"DENND4A:RBM12",0.46171130952381,0.000916180197308203,0.927105069301107
"DHX29:DEDD",0.46171130952381,0.000916180197308203,0.927105069301107
"FAM65B:MED8",0.46171130952381,0.000916180197308203,0.927105069301107
"HLA-B:YY1AP1",0.46171130952381,0.000916180197308203,0.927105069301107
"PCDH17:ALMS1",0.46171130952381,0.000916180197308203,-0.927105069301107
"PHYH:ALMS1",0.46171130952381,0.000916180197308203,-0.927105069301107
"PRPSAP1:ALMS1",0.46171130952381,0.000916180197308203,-0.927105069301107
"RANGRF:DEDD",0.46171130952381,0.000916180197308203,0.927105069301107
"CDIPT:LRRC14",0.46171130952381,0.00111081735780617,0.922172221673209
"KCTD12:SOCS2",0.46171130952381,0.00111081735780617,0.922172221673209
"RAP1B:SOCS2",0.46171130952381,0.00111081735780617,0.922172221673209
"RPH3A:GDI1",0.46171130952381,0.00111081735780617,0.922172221673209
