"SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","Cell.type","ClosenessCentrality","ClusteringCoefficient","DEG","Degree","Eccentricity","IsSingleNode","Matching.Attribute","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"11438","false","3.03805556","3.9513E-4","NA","0.3291579","0.09090909","false","11","4","false","BARD1","BARD1","74.81818182","11","0","0","0.59238889","false","0","BARD1","92416","0.12604006"
"11439","false","3.57333333","6.2E-6","NA","0.27985075","0.0","false","3","4","false","MEOX2","MEOX2","44.0","3","0","1","0.48533333","false","0","MEOX2","456","0.51190476"
"11440","false","4.02694444","0.0","NA","0.24832724","0.0","false","1","5","false","CPEB4","CPEB4","63.0","1","0","0","0.39461111","false","0","CPEB4","0","0.0"
"11441","false","3.21916667","1.1715E-4","NA","0.3106394","0.0","false","4","4","false","CDK6","CDK6","123.0","4","0","0","0.55616667","false","0","CDK6","29272","0.2760181"
"11442","false","3.25","1.4262E-4","NA","0.30769231","0.17857143","false","8","4","false","SRPK1","SRPK1","55.625","8","0","0","0.55","false","0","SRPK1","26704","0.16567164"
"11443","true","3.35861111","9.756E-5","NA","0.29774212","0.16666667","false","4","4","false","SMN1","SMN1","119.75","4","0","0","0.52827778","false","0","SMN1","23404","0.27226027"
"11444","false","3.91138889","0.0","NA","0.25566366","0.0","false","1","5","false","IL16","IL16","22.0","1","0","0","0.41772222","false","0","IL16","0","0.0"
"11445","false","3.49916667","2.0963E-4","NA","0.28578233","0.0","false","3","4","false","CASP7","CASP7","93.33333333","3","0","0","0.50016667","false","0","CASP7","21728","0.34711779"
"11446","false","3.895","0.0","NA","0.25673941","0.0","false","1","5","false","WASHC2A","WASHC2A","56.0","1","0","0","0.421","false","0","WASHC2A","0","0.0"
"11447","false","3.895","0.0","NA","0.25673941","0.0","false","1","5","false","MAGEB4","MAGEB4","56.0","1","0","0","0.421","false","0","MAGEB4","0","0.0"
"11448","false","3.895","0.0","NA","0.25673941","0.0","false","1","5","false","POLR3C","POLR3C","56.0","1","0","0","0.421","false","0","POLR3C","0","0.0"
"11449","false","3.78833333","3.432E-5","NA","0.26396832","0.0","false","2","5","false","CFAP206","CFAP206","60.5","2","0","0","0.44233333","false","0","CFAP206","3240","0.5173913"
"11450","false","3.895","0.0","Oligodendrocytes","0.25673941","0.0","false","1","5","false","GAB1","GAB1","56.0","1","0","0","0.421","false","0","GAB1","0","0.0"
"11451","false","3.895","0.0","NA","0.25673941","0.0","false","1","5","false","LIMK2","LIMK2","56.0","1","0","0","0.421","false","0","LIMK2","0","0.0"
"11452","false","3.68777778","0.0","NA","0.27116601","0.0","false","1","5","false","CEP192","CEP192","37.0","1","0","0","0.46244444","false","0","CEP192","0","0.0"
"11453","false","3.81805556","0.0","NA","0.26191342","0.0","false","1","5","false","EIF3CL","EIF3CL","106.0","1","0","0","0.43638889","false","0","EIF3CL","0","0.0"
"11454","false","3.86722222","0.0","NA","0.25858354","0.0","false","1","5","false","NARS","NARS","52.0","1","0","0","0.42655556","false","0","NARS","0","0.0"
"11455","false","3.45555556","8.363E-5","NA","0.28938907","0.0","false","3","4","false","GANAB","GANAB","125.0","3","0","0","0.50888889","false","0","GANAB","15452","0.34831461"
"11456","false","3.03666667","8.2334E-4","NA","0.32930845","0.04545455","false","12","4","false","CSNK2A1","CSNK2A1","73.33333333","12","0","0","0.59266667","false","0","CSNK2A1","142852","0.11205128"
"11457","false","3.77416667","0.0","NA","0.26495915","0.0","false","1","5","false","PPCDC","PPCDC","80.0","1","0","0","0.44516667","false","0","PPCDC","0","0.0"
"11458","false","3.76083333","0.0","NA","0.26589852","0.0","false","1","5","false","MAP3K7CL","MAP3K7CL","230.0","1","0","0","0.44783333","false","0","MAP3K7CL","0","0.0"
"11459","false","3.64444444","0.0","NA","0.27439024","0.0","false","1","5","false","CTSA","CTSA","50.0","1","0","0","0.47111111","false","0","CTSA","0","0.0"
"11460","false","3.81777778","0.0","NA","0.26193248","0.0","false","1","5","false","MGEA5","MGEA5","77.0","1","0","0","0.43644444","false","0","MGEA5","0","0.0"
"11461","false","3.75222222","0.0","NA","0.26650874","0.0","false","1","5","false","PHLDA1","PHLDA1","137.0","1","0","0","0.44955556","false","0","PHLDA1","0","0.0"
"11462","false","3.70416667","0.0","NA","0.26996625","0.0","false","1","5","false","NOL4L","NOL4L","100.0","1","0","0","0.45916667","false","0","NOL4L","0","0.0"
"11463","false","3.59805556","9.407E-5","NA","0.27792789","0.0","false","2","5","false","HIF1A","HIF1A","93.5","2","0","0","0.48038889","false","0","HIF1A","14986","0.50546448"
"11464","false","3.87972222","0.0","NA","0.25775041","0.0","false","1","5","false","EDRF1","EDRF1","65.0","1","0","0","0.42405556","false","0","EDRF1","0","0.0"
"11465","false","3.43666667","0.0","NA","0.29097963","1.0","false","2","5","false","RTCA","RTCA","199.0","2","0","0","0.51266667","false","0","RTCA","0","0.51421189"
"11466","false","3.78888889","0.0","NA","0.26392962","0.0","false","1","5","false","KEAP1","KEAP1","46.0","1","0","0","0.44222222","false","0","KEAP1","0","0.0"
"11467","false","3.82388889","0.0","NA","0.26151387","0.0","false","1","5","false","HDAC8","HDAC8","41.0","1","0","0","0.43522222","false","0","HDAC8","0","0.0"
"11468","false","3.72166667","3.39E-6","NA","0.26869682","0.0","false","2","5","false","SULT2A1","SULT2A1","48.0","2","0","0","0.45566667","false","0","SULT2A1","1126","0.52808989"
"11469","false","3.58416667","6.39E-6","NA","0.27900488","0.0","false","2","5","false","PDS5A","PDS5A","77.0","2","0","0","0.48316667","false","0","PDS5A","1366","0.52777778"
"11470","false","3.69916667","0.0","NA","0.27033116","0.0","false","1","5","false","ENAH","ENAH","101.0","1","0","0","0.46016667","false","0","ENAH","0","0.0"
"11471","false","3.7225","0.0","NA","0.26863667","0.0","false","1","5","false","TRIM6","TRIM6","69.0","1","0","0","0.4555","false","0","TRIM6","0","0.0"
"11472","false","3.76083333","0.0","NA","0.26589852","0.0","false","1","5","false","LMO1","LMO1","230.0","1","0","0","0.44783333","false","0","LMO1","0","0.0"
"11473","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","SEM1","SEM1","311.0","1","0","0","0.47105556","false","0","SEM1","0","0.0"
"11474","false","3.77638889","0.0","Oligodendrocytes","0.26480324","0.0","false","1","5","false","CTNNA3","CTNNA3","86.0","1","0","0","0.44472222","false","0","CTNNA3","0","0.0"
"11475","false","3.30972222","1.0081E-4","NA","0.30214016","0.33333333","false","3","4","false","YBX1","YBX1","214.33333333","3","0","0","0.53805556","false","0","YBX1","18926","0.35966387"
"11476","false","3.8225","0.0","NA","0.26160889","0.0","false","1","5","false","CAMK4","CAMK4","56.0","1","0","0","0.4355","false","0","CAMK4","0","0.0"
"11477","false","3.52138889","6.245E-5","NA","0.28397886","0.16666667","false","6","5","false","NCOR2","NCOR2","58.0","6","0","2","0.49572222","false","0","NCOR2","7726","0.2875"
"11478","false","3.90444444","0.0","NA","0.25611838","0.0","false","1","5","false","PDCL","PDCL","46.0","1","0","0","0.41911111","false","0","PDCL","0","0.0"
"11479","false","3.8525","0.0","NA","0.25957171","0.0","false","1","5","false","COX5B","COX5B","36.0","1","0","0","0.4295","false","0","COX5B","0","0.0"
"11480","false","3.65083333","1.1725E-4","NA","0.27391007","0.0","false","3","5","false","TRIM27","TRIM27","74.0","3","0","0","0.46983333","false","0","TRIM27","12638","0.34597156"
"11481","false","3.64111111","2.249E-5","NA","0.27464144","0.0","false","2","5","false","SNRNP25","SNRNP25","135.5","2","0","0","0.47177778","false","0","SNRNP25","4204","0.51140684"
"11482","false","3.74472222","0.0","NA","0.2670425","0.0","false","1","5","false","MT2A","MT2A","47.0","1","0","0","0.45105556","false","0","MT2A","0","0.0"
"11483","false","3.76555556","0.0","NA","0.26556506","0.0","false","1","5","false","NUP160","NUP160","57.0","1","0","0","0.44688889","false","0","NUP160","0","0.0"
"11484","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","DDX3Y","DDX3Y","210.0","1","0","0","0.45883333","false","0","DDX3Y","0","0.0"
"11485","false","4.04527778","0.0","NA","0.24720181","0.0","false","1","5","false","KRTAP10-8","KRTAP10-8","26.0","1","0","0","0.39094444","false","0","KRTAP10-8","0","0.0"
"11486","false","3.75222222","0.0","NA","0.26650874","0.0","false","1","5","false","CCER1","CCER1","137.0","1","0","0","0.44955556","false","0","CCER1","0","0.0"
"11487","false","3.90444444","0.0","NA","0.25611838","0.0","false","1","5","false","E2F2","E2F2","46.0","1","0","0","0.41911111","false","0","E2F2","0","0.0"
"11488","false","3.58666667","7.855E-5","NA","0.27881041","0.0","false","2","5","false","FBXW5","FBXW5","118.0","2","0","0","0.48266667","false","0","FBXW5","10856","0.51091703"
"11489","false","3.76083333","0.0","NA","0.26589852","0.0","false","1","5","false","PTK6","PTK6","230.0","1","0","0","0.44783333","false","0","PTK6","0","0.0"
"11490","false","3.78222222","0.0","NA","0.26439483","0.0","false","1","5","false","TP73","TP73","38.0","1","0","0","0.44355556","false","0","TP73","0","0.0"
"11491","false","3.76083333","0.0","NA","0.26589852","0.0","false","1","5","false","FHIT","FHIT","230.0","1","0","0","0.44783333","false","0","FHIT","0","0.0"
"11492","false","3.79055556","0.0","NA","0.26381357","0.0","false","1","5","false","FTL","FTL","128.0","1","0","0","0.44188889","false","0","FTL","0","0.0"
"11493","false","3.78222222","0.0","NA","0.26439483","0.0","false","1","5","false","NR2B3","NR2B3","38.0","1","0","0","0.44355556","false","0","NR2B3","0","0.0"
"11494","false","3.52888889","2.901E-5","NA","0.28337531","0.0","false","3","5","false","LZTR1","LZTR1","46.33333333","3","0","0","0.49422222","false","0","LZTR1","4200","0.34871795"
"11495","false","3.75","0.0","NA","0.26666667","0.0","false","1","5","false","CCDC6","CCDC6","47.0","1","0","0","0.45","false","0","CCDC6","0","0.0"
"11496","false","3.78222222","0.0","NA","0.26439483","0.0","false","1","5","false","HMOX2","HMOX2","38.0","1","0","0","0.44355556","false","0","HMOX2","0","0.0"
"11497","false","3.29666667","0.00198049","NA","0.3033367","0.0","false","4","4","false","LASP1","LASP1","162.75","4","0","0","0.54066667","false","0","LASP1","195116","0.25838658"
"11498","false","3.365","6.5829E-4","NA","0.29717682","0.0","false","3","4","false","HEL-S-103","HEL-S-103","216.33333333","3","0","0","0.527","false","0","HEL-S-103","128840","0.35070575"
"11499","false","3.52555556","6.322E-5","NA","0.28364324","0.0","false","2","4","false","POLR2C","POLR2C","208.5","2","0","0","0.49488889","false","0","POLR2C","29768","0.52664975"
"11500","false","3.68555556","0.0","NA","0.27132951","1.0","false","2","5","false","MED1","MED1","73.5","2","0","0","0.46288889","false","0","MED1","0","0.60743802"
"11501","false","3.42305556","3.885E-5","NA","0.29213666","0.33333333","false","4","4","false","CTBP1","CTBP1","71.75","4","0","0","0.51538889","false","0","CTBP1","5842","0.27606178"
"11502","false","3.72388889","4.12E-6","NA","0.26853648","0.0","false","2","5","false","RAB8A","RAB8A","36.5","2","0","0","0.45522222","false","0","RAB8A","256","0.51449275"
"11503","false","3.85111111","0.0","NA","0.25966532","0.0","false","1","5","false","UBE2L6","UBE2L6","56.0","1","0","0","0.42977778","false","0","UBE2L6","0","0.0"
"11504","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","HOXA3","HOXA3","210.0","1","0","0","0.45883333","false","0","HOXA3","0","0.0"
"11505","false","3.77638889","0.0","NA","0.26480324","0.0","false","1","5","false","ZZZ3","ZZZ3","86.0","1","0","0","0.44472222","false","0","ZZZ3","0","0.0"
"11506","false","4.02694444","0.0","NA","0.24832724","0.0","false","1","5","false","KIRREL","KIRREL","63.0","1","0","0","0.39461111","false","0","KIRREL","0","0.0"
"11507","false","3.85111111","0.0","NA","0.25966532","0.0","false","1","5","false","PCBP3","PCBP3","56.0","1","0","0","0.42977778","false","0","PCBP3","0","0.0"
"11508","false","3.76083333","0.0","NA","0.26589852","0.0","false","1","5","false","EIF5A2","EIF5A2","230.0","1","0","0","0.44783333","false","0","EIF5A2","0","0.0"
"11509","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","ZNF32","ZNF32","210.0","1","0","0","0.45883333","false","0","ZNF32","0","0.0"
"11510","false","3.73916667","1.965E-5","NA","0.26743927","0.0","false","2","5","false","TWIST2","TWIST2","60.5","2","0","0","0.45216667","false","0","TWIST2","2428","0.52192982"
"11511","false","3.79166667","0.0","NA","0.26373626","0.0","false","1","5","false","NANOS2","NANOS2","57.0","1","0","0","0.44166667","false","0","NANOS2","0","0.0"
"11512","false","4.02694444","0.0","NA","0.24832724","0.0","false","1","5","false","KIAA0753","KIAA0753","63.0","1","0","0","0.39461111","false","0","KIAA0753","0","0.0"
"11513","false","3.42277778","1.156E-4","NA","0.29216036","0.33333333","false","3","5","false","RPS9","RPS9","152.0","3","0","0","0.51544444","false","0","RPS9","32674","0.36634461"
"11514","false","3.75222222","0.0","NA","0.26650874","0.0","false","1","5","false","CDC42EP1","CDC42EP1","137.0","1","0","0","0.44955556","false","0","CDC42EP1","0","0.0"
"11515","false","3.56055556","3.96E-6","NA","0.28085505","0.0","false","2","5","false","NUP107","NUP107","70.0","2","0","0","0.48788889","false","0","NUP107","1684","0.53076923"
"11516","false","3.81222222","0.0","NA","0.26231419","0.0","false","1","5","false","EPRS","EPRS","73.0","1","0","0","0.43755556","false","0","EPRS","0","0.0"
"11517","false","3.63944444","3.214E-5","NA","0.27476721","0.0","false","3","4","false","FAF1","FAF1","59.66666667","3","0","0","0.47211111","false","0","FAF1","4850","0.36213992"
"11518","false","3.63416667","6.739E-5","NA","0.27516625","0.0","false","2","5","false","GPRASP2","GPRASP2","93.0","2","0","0","0.47316667","false","0","GPRASP2","6800","0.50549451"
"11519","false","3.45777778","9.281E-5","NA","0.28920308","0.0","false","5","4","false","JMJD6","JMJD6","45.8","5","0","0","0.50844444","false","0","JMJD6","11348","0.21853659"
"11520","false","3.69222222","0.0","NA","0.2708396","0.0","false","1","5","false","FXR2","FXR2","83.0","1","0","0","0.46155556","false","0","FXR2","0","0.0"
"11521","true","3.71944444","7.922E-5","NA","0.26885736","0.0","false","2","5","false","DYNC1H1","DYNC1H1","82.5","2","0","0","0.45611111","false","0","DYNC1H1","9686","0.50621118"
"11522","false","3.4275","2.4934E-4","NA","0.29175784","0.0","false","2","5","false","NAP1L1","NAP1L1","247.5","2","0","0","0.5145","false","0","NAP1L1","64960","0.51461378"
"11523","false","3.61555556","0.0","NA","0.27658267","0.0","false","1","5","false","CIAO1","CIAO1","77.0","1","0","0","0.47688889","false","0","CIAO1","0","0.0"
"11524","false","3.79055556","0.0","NA","0.26381357","0.0","false","1","5","false","SUPT6H","SUPT6H","128.0","1","0","0","0.44188889","false","0","SUPT6H","0","0.0"
"11525","false","3.59027778","9.4E-7","NA","0.27852998","0.0","false","3","5","false","GABARAPL1","GABARAPL1","32.0","3","0","0","0.48194444","false","0","GABARAPL1","320","0.3974359"
"11526","false","3.17888889","3.461E-4","NA","0.31457532","0.14285714","false","7","4","false","BAG3","BAG3","87.28571429","7","0","0","0.56422222","false","0","BAG3","55060","0.16698656"
"11527","false","3.52722222","5.34E-5","NA","0.28350921","0.0","false","2","5","false","TPP2","TPP2","168.5","2","0","0","0.49455556","false","0","TPP2","10878","0.51223242"
"11528","false","3.5275","5.81E-6","NA","0.28348689","0.0","false","2","5","false","PSMC2","PSMC2","64.5","2","0","0","0.4945","false","0","PSMC2","1276","0.52916667"
"11529","false","3.795","0.0","NA","0.26350461","0.0","false","1","5","false","PHAX","PHAX","40.0","1","0","0","0.441","false","0","PHAX","0","0.0"
"11530","false","3.81777778","0.0","NA","0.26193248","0.0","false","1","5","false","PPME1","PPME1","77.0","1","0","0","0.43644444","false","0","PPME1","0","0.0"
"11531","false","3.4975","1.708E-5","NA","0.28591851","0.0","false","2","5","false","PSMA7","PSMA7","161.5","2","0","0","0.5005","false","0","PSMA7","3742","0.51277955"
"11532","false","3.81777778","0.0","NA","0.26193248","0.0","false","1","5","false","FIBP","FIBP","77.0","1","0","0","0.43644444","false","0","FIBP","0","0.0"
"11533","false","3.91","0.0","NA","0.25575448","0.0","false","1","5","false","TTC1","TTC1","60.0","1","0","0","0.418","false","0","TTC1","0","0.0"
"11534","false","3.77416667","0.0","NA","0.26495915","0.0","false","1","5","false","RPL8","RPL8","80.0","1","0","0","0.44516667","false","0","RPL8","0","0.0"
"11535","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","TOMM34","TOMM34","210.0","1","0","0","0.45883333","false","0","TOMM34","0","0.0"
"11536","false","3.79944444","7.175E-5","NA","0.26319637","0.0","false","2","5","false","UNK","UNK","61.5","2","0","0","0.44011111","false","0","UNK","8462","0.50840336"
"11537","false","3.71694444","0.0","NA","0.26903819","1.0","false","2","5","false","CD79A","CD79A","77.0","2","0","0","0.45661111","false","0","CD79A","0","0.52027027"
"11538","false","3.90444444","0.0","NA","0.25611838","0.0","false","1","5","false","RGS9","RGS9","46.0","1","0","0","0.41911111","false","0","RGS9","0","0.0"
"11539","false","3.90444444","0.0","NA","0.25611838","0.0","false","1","5","false","GNG13","GNG13","46.0","1","0","0","0.41911111","false","0","GNG13","0","0.0"
"11540","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","RGS14","RGS14","210.0","1","0","0","0.45883333","false","0","RGS14","0","0.0"
"11541","false","3.23","4.1165E-4","NA","0.30959752","0.0","false","5","4","false","RPS23","RPS23","139.4","5","0","0","0.554","false","0","RPS23","129046","0.23338954"
"11542","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","SYAP1","SYAP1","210.0","1","0","0","0.45883333","false","0","SYAP1","0","0.0"
"11543","false","3.76083333","0.0","NA","0.26589852","0.0","false","1","5","false","EIF4EBP1","EIF4EBP1","230.0","1","0","0","0.44783333","false","0","EIF4EBP1","0","0.0"
"11544","false","3.93888889","0.0","NA","0.2538787","0.0","false","1","5","false","PDCL2","PDCL2","23.0","1","0","0","0.41222222","false","0","PDCL2","0","0.0"
"11545","false","3.66083333","0.0","Neurons","0.27316185","0.0","false","1","5","false","RAB24","RAB24","73.0","1","0","0","0.46783333","false","0","RAB24","0","0.0"
"11546","false","3.68166667","5.08E-6","NA","0.27161612","0.0","false","2","4","false","CCM1","CCM1","51.5","2","0","0","0.46366667","false","0","CCM1","698","0.52061856"
"11547","false","3.40444444","2.1894E-4","NA","0.29373368","0.0","false","4","4","false","UNC119","UNC119","87.75","4","0","0","0.51911111","false","0","UNC119","29452","0.27539683"
"11548","false","3.84083333","0.0","NA","0.26036016","0.0","false","1","5","false","SDF4","SDF4","48.0","1","0","0","0.43183333","false","0","SDF4","0","0.0"
"11549","false","3.51277778","4.022E-5","NA","0.284675","0.0","false","3","4","false","ATXN1L","ATXN1L","61.0","3","0","0","0.49744444","false","0","ATXN1L","7776","0.34482759"
"11550","false","3.89833333","0.0","NA","0.25651988","0.0","false","1","5","false","IPPK","IPPK","32.0","1","0","0","0.42033333","false","0","IPPK","0","0.0"
"11551","false","3.49333333","7.31E-6","NA","0.28625954","0.0","false","2","5","false","RPS26","RPS26","155.5","2","0","0","0.50133333","false","0","RPS26","1240","0.5115894"
"11552","false","3.5125","8.996E-5","NA","0.28469751","0.0","false","2","4","false","FHL2","FHL2","156.0","2","0","0","0.4975","false","0","FHL2","20424","0.50986842"
"11553","false","3.73611111","0.0","NA","0.26765799","0.0","false","1","5","false","ROR2","ROR2","150.0","1","0","0","0.45277778","false","0","ROR2","0","0.0"
"11554","false","3.79166667","0.0","NA","0.26373626","0.0","false","1","5","false","RNF219","RNF219","57.0","1","0","0","0.44166667","false","0","RNF219","0","0.0"
"11555","false","3.56277778","7.51E-6","NA","0.28067987","0.0","false","2","4","false","EIF2AK2","EIF2AK2","101.0","2","0","0","0.48744444","false","0","EIF2AK2","1850","0.51813472"
"11556","false","3.81805556","0.0","NA","0.26191342","0.0","false","1","5","false","COPS2","COPS2","106.0","1","0","0","0.43638889","false","0","COPS2","0","0.0"
"11557","false","3.76083333","0.0","NA","0.26589852","0.0","false","1","5","false","TMEM268","TMEM268","230.0","1","0","0","0.44783333","false","0","TMEM268","0","0.0"
"11558","false","3.04777778","5.7699E-4","NA","0.32810791","0.08333333","false","9","4","false","CCDC8","CCDC8","94.88888889","9","0","0","0.59044444","false","0","CCDC8","139512","0.13950435"
"11559","false","3.78972222","0.0","NA","0.26387158","0.0","false","1","5","false","ASB4","ASB4","38.0","1","0","0","0.44205556","false","0","ASB4","0","0.0"
"11560","false","3.33305556","4.292E-4","NA","0.300025","0.1","false","5","4","false","KRT18","KRT18","95.0","5","0","0","0.53338889","false","0","KRT18","47576","0.21851852"
"11561","false","3.39916667","3.982E-4","NA","0.29418975","0.33333333","false","3","4","false","PPP4C","PPP4C","196.0","3","0","0","0.52016667","false","0","PPP4C","95342","0.34692671"
"11562","false","3.70416667","0.0","NA","0.26996625","0.0","false","1","5","false","TEAD3","TEAD3","100.0","1","0","0","0.45916667","false","0","TEAD3","0","0.0"
"11563","false","3.79055556","0.0","NA","0.26381357","0.0","false","1","5","false","FBLN5","FBLN5","128.0","1","0","0","0.44188889","false","0","FBLN5","0","0.0"
"11564","false","3.79166667","0.0","NA","0.26373626","0.0","false","1","5","false","GTF2A1","GTF2A1","57.0","1","0","0","0.44166667","false","0","GTF2A1","0","0.0"
"11565","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","APPL2","APPL2","210.0","1","0","0","0.45883333","false","0","APPL2","0","0.0"
"11566","false","3.45638889","2.219E-5","NA","0.2893193","0.0","false","2","4","false","RPL6","RPL6","212.0","2","0","0","0.50872222","false","0","RPL6","15306","0.54381443"
"11567","false","3.69138889","0.0","NA","0.27090074","0.0","false","1","5","false","MYO1C","MYO1C","113.0","1","0","0","0.46172222","false","0","MYO1C","0","0.0"
"11568","false","3.23194444","4.12E-5","NA","0.30941126","0.2","false","6","4","false","RNPS1","RNPS1","79.83333333","6","0","0","0.55361111","false","0","RNPS1","14294","0.22378277"
"11569","false","3.56138889","9.45E-6","NA","0.28078933","0.0","false","2","5","false","SFRS5","SFRS5","87.5","2","0","0","0.48772222","false","0","SFRS5","1902","0.51796407"
"11570","false","3.69138889","0.0","NA","0.27090074","0.0","false","1","5","false","NOP2","NOP2","113.0","1","0","0","0.46172222","false","0","NOP2","0","0.0"
"11571","true","3.38361111","2.4172E-4","NA","0.29554224","0.33333333","false","3","5","false","LMNB1","LMNB1","159.33333333","3","0","0","0.52327778","false","0","LMNB1","32658","0.34640523"
"11572","false","3.69138889","0.0","NA","0.27090074","0.0","false","1","5","false","APTX","APTX","113.0","1","0","0","0.46172222","false","0","APTX","0","0.0"
"11573","false","3.3375","1.0535E-4","NA","0.29962547","0.0","false","4","4","false","H2AFX","H2AFX","130.0","4","0","0","0.5325","false","0","H2AFX","37878","0.28476821"
"11574","false","3.69888889","7.49E-6","NA","0.27035146","0.0","false","2","5","false","WAS","WAS","54.0","2","0","0","0.46022222","false","0","WAS","2020","0.51960784"
"11575","false","3.79055556","0.0","NA","0.26381357","0.0","false","1","5","false","ATAD3A","ATAD3A","128.0","1","0","0","0.44188889","false","0","ATAD3A","0","0.0"
"11576","false","3.60777778","0.0","NA","0.27717893","1.0","false","2","5","false","SRPK3","SRPK3","87.5","2","0","0","0.47844444","false","0","SRPK3","0","0.54012346"
"11577","false","3.69138889","0.0","Endothelial","0.27090074","0.0","false","1","5","false","ERG","ERG","113.0","1","0","0","0.46172222","false","0","ERG","0","0.0"
"11578","false","3.54083333","8.36E-5","NA","0.28241939","0.33333333","false","4","4","false","MOB1A","MOB1A","42.75","4","0","0","0.49183333","false","0","MOB1A","11842","0.27777778"
"11579","false","3.78277778","0.0","NA","0.264356","0.0","false","1","5","false","S100A11","S100A11","79.0","1","0","0","0.44344444","false","0","S100A11","0","0.0"
"11580","false","3.86722222","0.0","NA","0.25858354","0.0","false","1","5","false","ITGB1BP2","ITGB1BP2","52.0","1","0","0","0.42655556","false","0","ITGB1BP2","0","0.0"
"11581","false","3.53638889","2.9688E-4","NA","0.28277433","0.0","false","3","5","false","C1QBP","C1QBP","114.0","3","0","0","0.49272222","false","0","C1QBP","20380","0.33731343"
"11582","false","3.68361111","4.619E-5","NA","0.27147274","0.0","false","3","5","false","PPP2R2A","PPP2R2A","47.0","3","0","0","0.46327778","false","0","PPP2R2A","3458","0.34328358"
"11583","false","3.45555556","9.37E-5","Microglia","0.28938907","0.16666667","false","4","4","false","DOCK8","DOCK8","60.5","4","0","0","0.50888889","false","0","DOCK8","13706","0.2764977"
"11584","false","3.81388889","0.0","NA","0.26219956","0.0","false","1","5","false","CORO1C","CORO1C","38.0","1","0","0","0.43722222","false","0","CORO1C","0","0.0"
"11585","false","3.81388889","0.0","NA","0.26219956","0.0","false","1","5","false","SUGT1","SUGT1","38.0","1","0","0","0.43722222","false","0","SUGT1","0","0.0"
"11586","false","3.79166667","0.0","NA","0.26373626","0.0","false","1","5","false","POLR1C","POLR1C","57.0","1","0","0","0.44166667","false","0","POLR1C","0","0.0"
"11587","false","3.83388889","0.0","NA","0.26083176","0.0","false","1","5","false","CENPL","CENPL","58.0","1","0","0","0.43322222","false","0","CENPL","0","0.0"
"11588","false","3.72472222","5.598E-5","NA","0.2684764","0.0","false","3","5","false","PLG","PLG","52.5","3","0","1","0.45505556","false","0","PLG","3822","0.5"
"11589","false","3.78888889","0.0","NA","0.26392962","0.0","false","1","5","false","ALG12","ALG12","73.0","1","0","0","0.44222222","false","0","ALG12","0","0.0"
"11590","false","3.78888889","0.0","NA","0.26392962","0.0","false","1","5","false","A1BG","A1BG","73.0","1","0","0","0.44222222","false","0","A1BG","0","0.0"
"11591","false","3.70138889","1.068E-5","NA","0.27016886","0.0","false","2","5","false","PRDX3","PRDX3","64.5","2","0","0","0.45972222","false","0","PRDX3","1696","0.5204918"
"11592","false","3.58361111","1.584E-5","NA","0.27904814","0.0","false","2","5","false","TLN1","TLN1","87.0","2","0","0","0.48327778","false","0","TLN1","3052","0.52121212"
"11593","false","3.76083333","0.0","NA","0.26589852","0.0","false","1","5","false","ACTN3","ACTN3","230.0","1","0","0","0.44783333","false","0","ACTN3","0","0.0"
"11594","false","3.68666667","0.0","NA","0.27124774","1.0","false","2","5","false","EIF4G1","EIF4G1","57.5","2","0","0","0.46266667","false","0","EIF4G1","0","0.53240741"
"11595","false","3.83388889","0.0","NA","0.26083176","0.0","false","1","5","false","SPTBN4","SPTBN4","58.0","1","0","0","0.43322222","false","0","SPTBN4","0","0.0"
"11596","false","3.83388889","0.0","NA","0.26083176","0.0","false","1","5","false","CENPH","CENPH","58.0","1","0","0","0.43322222","false","0","CENPH","0","0.0"
"11597","false","3.75055556","9.3E-6","NA","0.26662717","0.0","false","2","5","false","CENPT","CENPT","47.0","2","0","0","0.44988889","false","0","CENPT","684","0.51685393"
"11598","false","3.83388889","0.0","NA","0.26083176","0.0","false","1","5","false","CENPQ","CENPQ","58.0","1","0","0","0.43322222","false","0","CENPQ","0","0.0"
"11599","false","3.83388889","0.0","NA","0.26083176","0.0","false","1","5","false","CENPP","CENPP","58.0","1","0","0","0.43322222","false","0","CENPP","0","0.0"
"11600","false","3.82638889","0.0","NA","0.26134301","0.0","false","1","5","false","PLA2G2A","PLA2G2A","77.0","1","0","0","0.43472222","false","0","PLA2G2A","0","0.0"
"11601","false","3.60944444","6.957E-5","NA","0.27705095","0.0","false","3","5","false","TRIM55","TRIM55","88.0","3","0","0","0.47811111","false","0","TRIM55","15342","0.35510204"
