"SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","Cell.type","ClosenessCentrality","ClusteringCoefficient","DEG","Degree","Eccentricity","IsSingleNode","Matching.Attribute","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"106037","false","4.02038736","0.0","NA","0.24873225","0.0","false","1","8","false","SPATA8","SPATA8","120.0","1","0","0","0.69796126","false","0","SPATA8","0","0.0"
"106038","false","5.20115528","0.0","NA","0.19226498","0.0","false","1","8","false","FN1","FN1","23.0","1","0","0","0.57988447","false","0","FN1","0","0.0"
"106039","false","5.20115528","0.0","NA","0.19226498","0.0","false","1","8","false","RABGGTB","RABGGTB","23.0","1","0","0","0.57988447","false","0","RABGGTB","0","0.0"
"106040","false","4.08426775","0.0","NA","0.24484193","0.0","false","1","8","false","ITGB2","ITGB2","62.0","1","0","0","0.69157322","false","0","ITGB2","0","0.0"
"106041","false","4.0859667","0.0","NA","0.24474012","0.0","false","1","8","false","CTAGE5","CTAGE5","102.0","1","0","0","0.69140333","false","0","CTAGE5","0","0.0"
"106042","false","4.03839619","0.0","NA","0.24762305","0.0","false","1","8","false","FBXO11","FBXO11","42.0","1","0","0","0.69616038","false","0","FBXO11","0","0.0"
"106043","false","5.16989467","0.0","NA","0.19342754","0.0","false","1","8","false","SEPT9","SEPT9","12.0","1","0","0","0.58301053","false","0","SEPT9","0","0.0"
"106044","false","4.12232416","0.0","NA","0.2425816","0.0","false","1","8","false","DDR2","DDR2","48.0","1","0","0","0.68776758","false","0","DDR2","0","0.0"
"106045","false","4.00815494","0.0","NA","0.24949135","0.0","false","1","8","false","NAGK","NAGK","213.0","1","0","0","0.69918451","false","0","NAGK","0","0.0"
"106046","false","4.21610601","0.0","NA","0.23718569","0.0","false","1","8","false","TNKS2","TNKS2","30.0","1","0","0","0.6783894","false","0","TNKS2","0","0.0"
"106047","false","4.21678559","0.0","NA","0.23714746","0.0","false","1","8","false","USP13","USP13","28.0","1","0","0","0.67832144","false","0","USP13","0","0.0"
"106048","false","4.13149847","0.0","NA","0.24204293","0.0","false","1","8","false","KLHL23","KLHL23","57.0","1","0","0","0.68685015","false","0","KLHL23","0","0.0"
"106049","false","3.98504927","0.0","NA","0.25093793","0.0","false","1","8","false","TSC22D4","TSC22D4","78.0","1","0","0","0.70149507","false","0","TSC22D4","0","0.0"
"106050","false","5.16989467","0.0","NA","0.19342754","0.0","false","1","8","false","SEPT3","SEPT3","12.0","1","0","0","0.58301053","false","0","SEPT3","0","0.0"
"106051","false","4.00815494","0.0","NA","0.24949135","0.0","false","1","8","false","DDEFL1","DDEFL1","213.0","1","0","0","0.69918451","false","0","DDEFL1","0","0.0"
"106052","false","5.3853211","0.0","Endothelial","0.18568995","0.0","false","1","8","false","ETS1","ETS1","11.0","1","0","0","0.56146789","false","0","ETS1","0","0.0"
"106053","false","5.3853211","0.0","NA","0.18568995","0.0","false","1","8","false","CEBPB","CEBPB","11.0","1","0","0","0.56146789","false","0","CEBPB","0","0.0"
"106054","false","5.3853211","0.0","Neurons","0.18568995","0.0","false","1","8","false","SMARCD3","SMARCD3","11.0","1","0","0","0.56146789","false","0","SMARCD3","0","0.0"
"106055","false","3.98504927","0.0","NA","0.25093793","0.0","false","1","8","false","DNPEP","DNPEP","78.0","1","0","0","0.70149507","false","0","DNPEP","0","0.0"
"106056","false","4.10431532","0.0","NA","0.243646","0.0","false","1","8","false","REPS1","REPS1","63.0","1","0","0","0.68956847","false","0","REPS1","0","0.0"
"106057","false","4.02038736","0.0","NA","0.24873225","0.0","false","1","8","false","KIAA1683","KIAA1683","120.0","1","0","0","0.69796126","false","0","KIAA1683","0","0.0"
"106058","false","4.56948692","0.0","NA","0.21884295","0.0","false","1","8","false","C12orf52","C12orf52","15.0","1","0","0","0.64305131","false","0","C12orf52","0","0.0"
"106059","false","4.29357798","0.0","NA","0.23290598","0.0","false","1","8","false","RSRC2","RSRC2","29.0","1","0","0","0.6706422","false","0","RSRC2","0","0.0"
"106060","false","4.00815494","0.0","NA","0.24949135","0.0","false","1","8","false","CLTC","CLTC","213.0","1","0","0","0.69918451","false","0","CLTC","0","0.0"
"106061","false","5.16989467","0.0","NA","0.19342754","0.0","false","1","8","false","SEPT5","SEPT5","12.0","1","0","0","0.58301053","false","0","SEPT5","0","0.0"
"106062","false","5.16989467","0.0","NA","0.19342754","0.0","false","1","8","false","SOCS7","SOCS7","12.0","1","0","0","0.58301053","false","0","SOCS7","0","0.0"
"106063","false","4.37240911","0.0","NA","0.22870687","0.0","false","1","7","false","PIK3R3","PIK3R3","40.0","1","0","0","0.66275909","false","0","PIK3R3","0","0.0"
"106064","false","4.29357798","0.0","NA","0.23290598","0.0","false","1","8","false","ARID4A","ARID4A","29.0","1","0","0","0.6706422","false","0","ARID4A","0","0.0"
"106065","false","3.72477064","2.3952E-4","NA","0.26847291","0.0","false","2","8","false","TFAP2C","TFAP2C","155.5","2","0","0","0.72752294","false","0","TFAP2C","17852","0.50162338"
"106066","false","3.74074074","0.0","NA","0.26732673","0.0","false","1","8","false","KCNE3","KCNE3","292.0","1","0","0","0.72592593","false","0","KCNE3","0","0.0"
"106067","false","4.29357798","0.0","NA","0.23290598","0.0","false","1","8","false","LTV1","LTV1","29.0","1","0","0","0.6706422","false","0","LTV1","0","0.0"
"106068","false","4.00815494","0.0","NA","0.24949135","0.0","false","1","8","false","COMMD1","COMMD1","213.0","1","0","0","0.69918451","false","0","COMMD1","0","0.0"
"106069","false","4.25993884","0.0","Astrocytes","0.23474515","0.0","false","1","8","false","CLU","CLU","15.0","1","0","0","0.67400612","false","0","CLU","0","0.0"
"106070","false","4.70166497","0.0","NA","0.21269061","0.0","false","1","8","false","RLF","RLF","19.0","1","0","0","0.6298335","false","0","RLF","0","0.0"
"106071","false","4.02038736","0.0","NA","0.24873225","0.0","false","1","8","false","ADAMTSL4","ADAMTSL4","120.0","1","0","0","0.69796126","false","0","ADAMTSL4","0","0.0"
"106072","false","4.99864084","0.0","NA","0.20005438","0.0","false","1","8","false","PHC3","PHC3","14.0","1","0","0","0.60013592","false","0","PHC3","0","0.0"
"106073","false","4.99864084","0.0","NA","0.20005438","0.0","false","1","8","false","FIBP","FIBP","14.0","1","0","0","0.60013592","false","0","FIBP","0","0.0"
"106074","false","4.02038736","0.0","NA","0.24873225","0.0","false","1","8","false","KRTAP5-6","KRTAP5-6","120.0","1","0","0","0.69796126","false","0","KRTAP5-6","0","0.0"
"106075","false","5.83690112","0.0","NA","0.17132379","0.0","false","1","10","false","NCKIPSD","NCKIPSD","4.0","1","0","0","0.51630989","false","0","NCKIPSD","0","0.0"
"106076","false","5.83690112","0.0","NA","0.17132379","0.0","false","1","10","false","SORBS2","SORBS2","4.0","1","0","0","0.51630989","false","0","SORBS2","0","0.0"
"106077","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","SRP14","SRP14","253.0","1","0","0","0.71270812","false","0","SRP14","0","0.0"
"106078","false","3.98776758","2.4538E-4","Neurons","0.25076687","0.0","false","2","8","false","AES","AES","113.5","2","0","0","0.70122324","false","0","AES","71642","0.50675676"
"106079","false","3.9075773","6.98E-5","NA","0.25591304","0.0","false","2","8","false","PRPF38A","PRPF38A","45.0","2","0","0","0.70924227","false","0","PRPF38A","3920","0.50574713"
"106080","false","4.00815494","0.0","NA","0.24949135","0.0","false","1","8","false","KRTAP9-4","KRTAP9-4","213.0","1","0","0","0.69918451","false","0","KRTAP9-4","0","0.0"
"106081","false","4.21542644","0.0","NA","0.23722392","0.0","false","1","8","false","MAP3K7IP1","MAP3K7IP1","21.0","1","0","0","0.67845736","false","0","MAP3K7IP1","0","0.0"
"106082","false","3.98504927","0.0","NA","0.25093793","0.0","false","1","8","false","SARAF","SARAF","78.0","1","0","0","0.70149507","false","0","SARAF","0","0.0"
"106083","false","4.00815494","0.0","NA","0.24949135","0.0","false","1","8","false","CGGBP1","CGGBP1","213.0","1","0","0","0.69918451","false","0","CGGBP1","0","0.0"
"106084","false","4.00815494","0.0","NA","0.24949135","0.0","false","1","8","false","UBASH3A","UBASH3A","213.0","1","0","0","0.69918451","false","0","UBASH3A","0","0.0"
"106085","false","3.69656813","1.0945E-4","NA","0.27052119","0.0","false","2","8","false","RNF10","RNF10","160.5","2","0","0","0.73034319","false","0","RNF10","23644","0.51785714"
"106086","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","CBR1","CBR1","253.0","1","0","0","0.71270812","false","0","CBR1","0","0.0"
"106087","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","APEH","APEH","253.0","1","0","0","0.71270812","false","0","APEH","0","0.0"
"106088","false","3.98504927","0.0","NA","0.25093793","0.0","false","1","8","false","FUNDC2","FUNDC2","78.0","1","0","0","0.70149507","false","0","FUNDC2","0","0.0"
"106089","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","SEC13","SEC13","253.0","1","0","0","0.71270812","false","0","SEC13","0","0.0"
"106090","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","BCAP31","BCAP31","253.0","1","0","0","0.71270812","false","0","BCAP31","0","0.0"
"106091","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","SAR1A","SAR1A","253.0","1","0","0","0.71270812","false","0","SAR1A","0","0.0"
"106092","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","AKR7A2","AKR7A2","253.0","1","0","0","0.71270812","false","0","AKR7A2","0","0.0"
"106093","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","PDCD6IP","PDCD6IP","253.0","1","0","0","0.71270812","false","0","PDCD6IP","0","0.0"
"106094","false","4.54672103","0.0","Astrocytes","0.21993872","0.0","false","1","8","false","MYBPC1","MYBPC1","28.0","1","0","0","0.6453279","false","0","MYBPC1","0","0.0"
"106095","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","GSPT1","GSPT1","253.0","1","0","0","0.71270812","false","0","GSPT1","0","0.0"
"106096","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","NUTF2","NUTF2","253.0","1","0","0","0.71270812","false","0","NUTF2","0","0.0"
"106097","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","UQCRC2","UQCRC2","253.0","1","0","0","0.71270812","false","0","UQCRC2","0","0.0"
"106098","false","4.20013592","0.0","NA","0.23808753","0.0","false","1","8","false","CHCHD3","CHCHD3","25.0","1","0","0","0.67998641","false","0","CHCHD3","0","0.0"
"106099","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","LAGE3","LAGE3","253.0","1","0","0","0.71270812","false","0","LAGE3","0","0.0"
"106100","false","4.49609242","9.001E-5","NA","0.22241536","0.0","false","2","8","false","DVL2","DVL2","22.0","2","0","0","0.65039076","false","0","DVL2","8134","0.5"
"106101","false","4.03771662","0.0","NA","0.24766473","0.0","false","1","8","false","SLC35F6","SLC35F6","25.0","1","0","0","0.69622834","false","0","SLC35F6","0","0.0"
"106102","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","ERP70","ERP70","253.0","1","0","0","0.71270812","false","0","ERP70","0","0.0"
"106103","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","PFKL","PFKL","253.0","1","0","0","0.71270812","false","0","PFKL","0","0.0"
"106104","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","AIMP1","AIMP1","253.0","1","0","0","0.71270812","false","0","AIMP1","0","0.0"
"106105","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","VDAC3","VDAC3","253.0","1","0","0","0.71270812","false","0","VDAC3","0","0.0"
"106106","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","RAB21","RAB21","253.0","1","0","0","0.71270812","false","0","RAB21","0","0.0"
"106107","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","SMC2L1","SMC2L1","253.0","1","0","0","0.71270812","false","0","SMC2L1","0","0.0"
"106108","false","4.26265715","0.0","NA","0.23459546","0.0","false","1","8","false","TOM1L1","TOM1L1","12.0","1","0","0","0.67373428","false","0","TOM1L1","0","0.0"
"106109","false","3.98504927","0.0","NA","0.25093793","0.0","false","1","8","false","FAM69B","FAM69B","78.0","1","0","0","0.70149507","false","0","FAM69B","0","0.0"
"106110","false","4.00815494","0.0","NA","0.24949135","0.0","false","1","8","false","CTNNBIP1","CTNNBIP1","213.0","1","0","0","0.69918451","false","0","CTNNBIP1","0","0.0"
"106111","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","SRP72","SRP72","253.0","1","0","0","0.71270812","false","0","SRP72","0","0.0"
"106112","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","PREP","PREP","253.0","1","0","0","0.71270812","false","0","PREP","0","0.0"
"106113","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","ARPC2","ARPC2","253.0","1","0","0","0.71270812","false","0","ARPC2","0","0.0"
"106114","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","TRIP11","TRIP11","253.0","1","0","0","0.71270812","false","0","TRIP11","0","0.0"
"106115","false","3.74074074","0.0","Neurons","0.26732673","0.0","false","1","8","false","NREP","NREP","292.0","1","0","0","0.72592593","false","0","NREP","0","0.0"
"106116","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","RAB14","RAB14","253.0","1","0","0","0.71270812","false","0","RAB14","0","0.0"
"106117","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","BANF1","BANF1","253.0","1","0","0","0.71270812","false","0","BANF1","0","0.0"
"106118","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","TPM3","TPM3","253.0","1","0","0","0.71270812","false","0","TPM3","0","0.0"
"106119","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","TFRC","TFRC","253.0","1","0","0","0.71270812","false","0","TFRC","0","0.0"
"106120","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","TBCE","TBCE","253.0","1","0","0","0.71270812","false","0","TBCE","0","0.0"
"106121","false","4.00815494","0.0","NA","0.24949135","0.0","false","1","8","false","SLC6A12","SLC6A12","213.0","1","0","0","0.69918451","false","0","SLC6A12","0","0.0"
"106122","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","LTA4H","LTA4H","253.0","1","0","0","0.71270812","false","0","LTA4H","0","0.0"
"106123","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","ATP5L","ATP5L","253.0","1","0","0","0.71270812","false","0","ATP5L","0","0.0"
"106124","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","SLC25A1","SLC25A1","253.0","1","0","0","0.71270812","false","0","SLC25A1","0","0.0"
"106125","false","4.99864084","0.0","NA","0.20005438","0.0","true","1","8","false","TRAK1","TRAK1","14.0","1","0","0","0.60013592","false","0","TRAK1","0","0.0"
"106126","false","4.99864084","0.0","NA","0.20005438","0.0","false","1","8","false","TET3","TET3","14.0","1","0","0","0.60013592","false","0","TET3","0","0.0"
"106127","false","5.10363575","0.0","NA","0.19593875","0.0","false","1","8","false","FANCF","FANCF","22.0","1","0","0","0.58963643","false","0","FANCF","0","0.0"
"106128","false","4.12232416","0.0","Neurons","0.2425816","0.0","false","1","8","false","UBASH3B","UBASH3B","48.0","1","0","0","0.68776758","false","0","UBASH3B","0","0.0"
"106129","false","4.12232416","0.0","NA","0.2425816","0.0","false","1","8","false","LRRK1","LRRK1","48.0","1","0","0","0.68776758","false","0","LRRK1","0","0.0"
"106130","false","4.1909616","1.926E-5","NA","0.23860872","0.0","false","2","8","false","ARAF","ARAF","24.5","2","0","0","0.68090384","false","0","ARAF","1700","0.51086957"
"106131","false","5.05164798","0.0","NA","0.1979552","0.0","false","1","8","false","PILRA","PILRA","10.0","1","0","0","0.5948352","false","0","PILRA","0","0.0"
"106132","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","BTF3","BTF3","253.0","1","0","0","0.71270812","false","0","BTF3","0","0.0"
"106133","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","VMA21","VMA21","253.0","1","0","0","0.71270812","false","0","VMA21","0","0.0"
"106134","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","MT-CO2","MT-CO2","253.0","1","0","0","0.71270812","false","0","MT-CO2","0","0.0"
"106135","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","TSN","TSN","253.0","1","0","0","0.71270812","false","0","TSN","0","0.0"
"106136","false","4.27319062","0.0","NA","0.23401718","0.0","false","1","8","false","SIAH1","SIAH1","43.0","1","0","0","0.67268094","false","0","SIAH1","0","0.0"
"106137","false","4.1179069","0.0","NA","0.24284182","0.0","false","1","8","false","HTATSF1","HTATSF1","47.0","1","0","0","0.68820931","false","0","HTATSF1","0","0.0"
"106138","false","3.98912674","0.0","NA","0.25068143","0.0","false","1","8","false","CLDN1","CLDN1","29.0","1","0","0","0.70108733","false","0","CLDN1","0","0.0"
"106139","false","3.65443425","0.0011121","NA","0.27364017","0.0","false","3","8","false","STK16","STK16","120.66666667","3","0","0","0.73455657","false","0","STK16","98732","0.34093067"
"106140","false","5.83690112","0.0","Astrocytes","0.17132379","0.0","false","1","10","false","PDLIM3","PDLIM3","4.0","1","0","0","0.51630989","false","0","PDLIM3","0","0.0"
"106141","false","4.29221882","1.0014E-4","NA","0.23297973","0.0","false","2","8","false","GABARAP","GABARAP","7.5","2","0","0","0.67077812","false","0","GABARAP","11804","0.5"
"106142","false","4.83724091","0.00203804","Astrocytes","0.20672942","0.0","true","4","9","false","PALLD","PALLD","2.0","4","0","0","0.61627591","false","0","PALLD","227706","0.25"
"106143","false","5.20115528","0.0","NA","0.19226498","0.0","false","1","8","false","TPD52L2","TPD52L2","23.0","1","0","0","0.57988447","false","0","TPD52L2","0","0.0"
"106144","false","5.20115528","0.0","NA","0.19226498","0.0","false","1","8","false","ZNF576","ZNF576","23.0","1","0","0","0.57988447","false","0","ZNF576","0","0.0"
"106145","false","5.20115528","0.0","NA","0.19226498","0.0","false","1","8","false","FUNDC1","FUNDC1","23.0","1","0","0","0.57988447","false","0","FUNDC1","0","0.0"
"106146","false","4.00815494","0.0","NA","0.24949135","0.0","false","1","8","false","SEC31L1","SEC31L1","213.0","1","0","0","0.69918451","false","0","SEC31L1","0","0.0"
"106147","false","5.20115528","0.0","NA","0.19226498","0.0","false","1","8","false","F8A2","F8A2","23.0","1","0","0","0.57988447","false","0","F8A2","0","0.0"
"106148","false","5.20115528","0.0","NA","0.19226498","0.0","false","1","8","false","GSTP1","GSTP1","23.0","1","0","0","0.57988447","false","0","GSTP1","0","0.0"
"106149","false","4.54672103","0.0","NA","0.21993872","0.0","false","1","8","false","DEAF1","DEAF1","28.0","1","0","0","0.6453279","false","0","DEAF1","0","0.0"
"106150","false","5.20115528","0.0","NA","0.19226498","0.0","false","1","8","false","UVRAG","UVRAG","23.0","1","0","0","0.57988447","false","0","UVRAG","0","0.0"
"106151","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","PFAS","PFAS","253.0","1","0","0","0.71270812","false","0","PFAS","0","0.0"
"106152","false","4.21168875","0.0","NA","0.23743445","0.0","false","1","8","false","ASCC2","ASCC2","24.0","1","0","0","0.67883112","false","0","ASCC2","0","0.0"
"106153","false","4.15086646","0.0","NA","0.24091356","0.0","false","1","8","false","CIRBP","CIRBP","32.0","1","0","0","0.68491335","false","0","CIRBP","0","0.0"
"106154","false","4.15086646","0.0","NA","0.24091356","0.0","false","1","8","false","ENO2","ENO2","32.0","1","0","0","0.68491335","false","0","ENO2","0","0.0"
"106155","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","TUFM","TUFM","253.0","1","0","0","0.71270812","false","0","TUFM","0","0.0"
"106156","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","PSMB1","PSMB1","253.0","1","0","0","0.71270812","false","0","PSMB1","0","0.0"
"106157","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","CS","CS","253.0","1","0","0","0.71270812","false","0","CS","0","0.0"
"106158","false","3.74074074","0.0","NA","0.26732673","0.0","false","1","8","false","PAPSS1","PAPSS1","292.0","1","0","0","0.72592593","false","0","PAPSS1","0","0.0"
"106159","false","4.21168875","0.0","NA","0.23743445","0.0","false","1","8","false","APOA5","APOA5","24.0","1","0","0","0.67883112","false","0","APOA5","0","0.0"
"106160","false","1.66666667","0.0","NA","0.6","0.0","false","1","2","false","C8orf30A","C8orf30A","3.0","1","0","0","0.66666667","false","0","C8orf30A","0","0.0"
"106161","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","SEC63","SEC63","253.0","1","0","0","0.71270812","false","0","SEC63","0","0.0"
"106162","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","NACAP1","NACAP1","253.0","1","0","0","0.71270812","false","0","NACAP1","0","0.0"
"106163","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","NUDT5","NUDT5","253.0","1","0","0","0.71270812","false","0","NUDT5","0","0.0"
"106164","false","4.00815494","0.0","NA","0.24949135","0.0","false","1","8","false","CIB3","CIB3","213.0","1","0","0","0.69918451","false","0","CIB3","0","0.0"
"106165","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","GRPEL1","GRPEL1","253.0","1","0","0","0.71270812","false","0","GRPEL1","0","0.0"
"106166","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","RAB2","RAB2","253.0","1","0","0","0.71270812","false","0","RAB2","0","0.0"
"106167","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","UBA2","UBA2","253.0","1","0","0","0.71270812","false","0","UBA2","0","0.0"
"106168","false","4.27319062","0.0","NA","0.23401718","0.0","false","1","8","false","TFCP2","TFCP2","43.0","1","0","0","0.67268094","false","0","TFCP2","0","0.0"
"106169","false","5.88073394","0.0","Astrocytes","0.1700468","0.0","false","1","9","false","ITGB4","ITGB4","3.0","1","0","0","0.51192661","false","0","ITGB4","0","0.0"
"106170","false","4.00815494","0.0","NA","0.24949135","0.0","true","1","8","false","CLIC4","CLIC4","213.0","1","0","0","0.69918451","false","0","CLIC4","0","0.0"
"106171","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","GOT2","GOT2","253.0","1","0","0","0.71270812","false","0","GOT2","0","0.0"
"106172","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","SERBP1","SERBP1","253.0","1","0","0","0.71270812","false","0","SERBP1","0","0.0"
"106173","false","4.08426775","0.0","NA","0.24484193","0.0","false","1","8","false","MYO15A","MYO15A","62.0","1","0","0","0.69157322","false","0","MYO15A","0","0.0"
"106174","false","4.21678559","0.0","NA","0.23714746","0.0","false","1","8","false","ANKRD13","ANKRD13","28.0","1","0","0","0.67832144","false","0","ANKRD13","0","0.0"
"106175","false","4.26265715","0.0","NA","0.23459546","0.0","false","1","8","false","ABCD3","ABCD3","12.0","1","0","0","0.67373428","false","0","ABCD3","0","0.0"
"106176","false","3.91233435","1.9419E-4","NA","0.25560188","0.0","false","2","8","false","WBP4","WBP4","36.0","2","0","0","0.70876656","false","0","WBP4","71152","0.52238806"
"106177","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","CLPP","CLPP","253.0","1","0","0","0.71270812","false","0","CLPP","0","0.0"
"106178","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","CACYBP","CACYBP","253.0","1","0","0","0.71270812","false","0","CACYBP","0","0.0"
"106179","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","PGD","PGD","253.0","1","0","0","0.71270812","false","0","PGD","0","0.0"
"106180","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","ATP6V1A","ATP6V1A","253.0","1","0","0","0.71270812","false","0","ATP6V1A","0","0.0"
"106181","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","CYB5B","CYB5B","253.0","1","0","0","0.71270812","false","0","CYB5B","0","0.0"
"106182","false","3.87291879","0.0","NA","0.25820319","0.0","false","1","7","false","PSMB3","PSMB3","253.0","1","0","0","0.71270812","false","0","PSMB3","0","0.0"
"106183","false","3.98504927","0.0","NA","0.25093793","0.0","false","1","8","false","TLE1","TLE1","78.0","1","0","0","0.70149507","false","0","TLE1","0","0.0"
"106184","false","4.08426775","0.0","NA","0.24484193","0.0","false","1","8","false","SMARCE1","SMARCE1","62.0","1","0","0","0.69157322","false","0","SMARCE1","0","0.0"
"106185","false","4.14542983","0.0","NA","0.24122951","0.0","false","1","8","false","MRFAP1L1","MRFAP1L1","50.0","1","0","0","0.68545702","false","0","MRFAP1L1","0","0.0"
"106186","false","4.14542983","0.0","NA","0.24122951","0.0","false","1","8","false","REEP6","REEP6","50.0","1","0","0","0.68545702","false","0","REEP6","0","0.0"
"106187","false","4.14542983","0.0","NA","0.24122951","0.0","false","1","8","false","TIFA","TIFA","50.0","1","0","0","0.68545702","false","0","TIFA","0","0.0"
"106188","false","4.14542983","0.0","NA","0.24122951","0.0","false","1","8","false","AGTRAP","AGTRAP","50.0","1","0","0","0.68545702","false","0","AGTRAP","0","0.0"
"106189","false","4.1688753","0.0","NA","0.23987285","0.0","false","1","8","false","MCM2","MCM2","24.0","1","0","0","0.68311247","false","0","MCM2","0","0.0"
"106190","false","4.1688753","0.0","Neurons","0.23987285","0.0","false","1","8","false","CDC7","CDC7","24.0","1","0","0","0.68311247","false","0","CDC7","0","0.0"
"106191","false","4.1688753","0.0","NA","0.23987285","0.0","false","1","8","false","MCM8","MCM8","24.0","1","0","0","0.68311247","false","0","MCM8","0","0.0"
"106192","false","4.1688753","0.0","NA","0.23987285","0.0","false","1","8","false","MCM5","MCM5","24.0","1","0","0","0.68311247","false","0","MCM5","0","0.0"
"106193","false","4.08426775","0.0","NA","0.24484193","0.0","false","1","8","false","MRPL20","MRPL20","62.0","1","0","0","0.69157322","false","0","MRPL20","0","0.0"
"106194","false","4.26843357","9.181E-5","NA","0.23427798","0.0","false","2","8","false","MYB","MYB","11.5","2","0","0","0.67315664","false","0","MYB","13826","0.5"
"106195","false","3.70132518","6.516E-5","NA","0.27017351","0.0","false","2","7","false","AASDHPPT","AASDHPPT","145.0","2","0","0","0.72986748","false","0","AASDHPPT","14226","0.52554745"
"106196","false","4.00815494","0.0","NA","0.24949135","0.0","false","1","8","false","PATE1","PATE1","213.0","1","0","0","0.69918451","false","0","PATE1","0","0.0"
"106197","false","4.70981991","0.0","NA","0.21232234","0.0","false","1","9","false","IPO8","IPO8","8.0","1","0","0","0.62901801","false","0","IPO8","0","0.0"
"106198","false","4.13081889","0.0","NA","0.24208275","0.0","false","1","8","false","BRCA1","BRCA1","34.0","1","0","0","0.68691811","false","0","BRCA1","0","0.0"
"106199","false","3.92286782","0.0","NA","0.25491555","0.0","false","1","6","false","LYAR","LYAR","94.0","1","0","0","0.70771322","false","0","LYAR","0","0.0"
"106200","true","5.10363575","0.0","Neurons","0.19593875","0.0","false","1","8","false","CHGB","CHGB","22.0","1","0","0","0.58963643","false","0","CHGB","0","0.0"
"106201","false","4.46075433","1.6942E-4","NA","0.22417733","0.0","false","2","8","false","PRMT2","PRMT2","31.5","2","0","0","0.65392457","false","0","PRMT2","40494","0.5"
"106202","false","4.02038736","0.0","NA","0.24873225","0.0","false","1","8","false","KRTAP4-11","KRTAP4-11","120.0","1","0","0","0.69796126","false","0","KRTAP4-11","0","0.0"
"106203","false","3.49065579","3.5835E-4","NA","0.28647912","0.0","false","2","7","false","SSR1","SSR1","272.5","2","0","0","0.75093442","false","0","SSR1","125858","0.52616279"
