Gene.Symbol,C_C05.CEL,C_C08.CEL,C_C10.CEL,P_Sp14.CEL,P_Sp20.CEL,P_Sp25.CEL,P_Sp26.CEL,P_Sp29.CEL,P_Sp31.CEL,P_Sp33.CEL
OR7A5,45.217268202365,47.8013330731719,36.5011639254633,27.4740285949901,42.0387411352243,24.7915723186584,47.7793673348021,39.5317500822708,44.7460569612178,37.0207428370667
KDM8,30.3702130793251,42.6113303157276,36.2162051151716,27.0469880695276,25.068296288616,26.9712094933998,44.7817311811936,33.4639169419636,32.1362985931911,34.3818338633454
LINC01207,7.77755804513967,6.43828850790689,6.52646444977686,5.49584143585566,16.3074944719038,4.57893671931276,13.639832202297,8.96170278860528,11.454112808845,7.76893852618559
NCKIPSD,114.045630645129,81.4587323802622,57.9158181086944,187.357356187136,89.7071941525325,101.671739853461,95.976645424489,67.9757644988077,90.1159994956055,98.4445196770436
SLC37A1,75.1183595187146,71.922311632158,74.3091282319244,71.922311632158,77.7194600833972,99.9150701237551,102.661124386965,77.1520401060827,75.2016647866347,75.3890918345922
SYK,16.07626508869,17.5846455492865,12.8077052173626,16.3961360208009,18.722856269929,20.0114235331217,22.9206989978291,22.5638472674813,22.6155000983136,9.90149170083861
SEC62,4.84284295732304,4.96847696103518,4.06341135246305,25.8238282478318,4.51090819997949,12.4944002854023,4.27784024649354,4.08685457660182,4.08685457660182,6.19347391501933
PDLIM1,289.144956360679,179.868854662839,142.803683269623,117.493094409169,176.615070123755,223.623198977438,151.948426683879,122.310714112762,159.699312725306,213.239302628569
CLDN3,5.50548313693271,5.26536638921244,6.92926507794945,5.40124513001429,6.35335190122036,5.96166055982212,9.09780073527451,5.97959850500557,8.34031483418273,6.4231731491066
LOC101928597,11.8361362309503,10.4321050437856,12.8376012252302,9.06245497443757,14.7268558238705,12.0114747524518,15.3894370892987,17.2362271922498,17.2693844872392,11.361804135668
PPP2R2A,7.17333914620722,7.45320001457786,8.57762853157113,5.66639773198194,7.43554199587897,5.29348701187778,8.91016120443002,6.80219754761124,7.765678555292,6.50791175977685
PNPLA3,72.4075997691198,94.9224850430105,48.9223306240816,47.2870109148747,42.1404232665836,66.6682520706495,59.6470415802703,60.4325463057103,41.7123651197945,96.8772891131163
CCBE1,10.5930662485903,7.9409074541747,7.48022421625573,4.82421883271071,9.89401726099122,5.31016542518919,9.05608420278696,6.18131236885393,9.85318004755513,6.81439061382293
BRINP2,47.5930449948437,43.0142647069854,33.669192498905,49.3898578191539,33.3582975757692,40.3777572304948,31.8547670809993,24.6743333172332,29.6921709972402,42.5982285848272
EMX2,12.3073685328621,8.79896635883759,9.42334946966632,7.41078684753713,6.07489790038816,7.37178936985333,13.7570954044173,10.4288366815098,8.63465329127812,7.8951208713212
RNF115,50.690811330657,60.8549401093973,54.987654409768,57.6336207537351,60.7214159772492,63.7832360173056,70.9026143430965,61.4773090798802,58.7460758269897,53.015127917446
PLEKHA7,10.2053375316064,8.58306098087446,9.85229875048605,15.0881490298243,10.4784726441885,7.55893664302514,11.8817083987753,12.1148331797782,13.0176958356735,8.83831981023271
ZNF229,6.77294882180504,7.8376984294118,7.58409464585598,5.84021106148252,6.67794790591888,6.27703221509082,7.71898889959564,7.41791442617159,7.24372295144061,6.01498484004567
NRP1,7.19719797199531,7.09440525895382,5.38886029160987,5.04136634762608,4.55360952182173,4.58648230956128,10.7920189790569,4.56425688350473,5.23277123995369,4.97066414174128
SOS2,33.9504462218152,30.402863027647,38.4891418915287,18.7658720171011,33.1463124134344,23.892479034603,39.7236306794,34.064286376058,36.6038037548324,21.9133629897248
KCNH7,22.1833114044208,21.4667211517612,21.6080866324834,10.7915176525738,19.9327870591158,10.46489937213,25.6647911663741,19.1042273753537,27.4607150018824,17.1053011004033
AC092192.1,10.9807378918219,6.41993145768361,8.05974641617688,7.38028044083955,10.5339089513113,6.91648828581791,15.1954165208041,12.0712834412752,10.0503285243787,9.50001374230931
LOC283112,4.09649211456814,4.29059380352628,4.17951995198748,4.95752405302599,4.80482518171238,3.72240480731845,5.43493582501092,4.38221478013494,5.6192782544393,4.06394689854443
CDPF1,30.3396519599397,25.2298001023721,26.2337244980039,18.9870614039235,26.7719207295363,20.019504723873,28.4291249855933,25.8341109270473,27.4060174006583,23.9511737663288
SMARCE1,50.3452279655687,51.242713320634,43.2391605837868,37.7988473415221,31.1860275345657,64.8811169515079,31.7424968486309,53.158296306366,39.9288299398565,37.5782414284783
ANKRD33,32.1362985931912,29.9255355802986,37.2535868097903,29.1429038764678,30.1806804309628,32.4568172299294,54.2712619945988,46.9246584796868,46.0195455909484,36.4857443901033
TELO2,62.4797217033783,48.6634335316292,38.6422204537138,44.7175265601487,44.6441788772143,40.7603594670327,51.1177889599214,48.3834505091197,36.1880934867598,39.8878707519694
EEF1E1,21.5645968086829,14.8673143603889,19.6606214250628,21.5645968086829,20.2098158524914,14.5586829183513,24.416276905284,26.9845931670394,19.4242978355792,24.4995308277664
LINC00598,32.6059584447787,24.1638389644408,28.1468532482808,23.5174848262287,41.3171282531505,24.7757108195451,42.4389956583825,45.6622081466734,38.8505954107068,25.8241428072185
ERGIC3,23.0169249585128,25.2349202553065,17.9922546714134,25.2208112643457,24.9379378280961,19.0997902442825,28.9403361258657,24.9548884400667,26.5056543116623,22.9646164372186
ZNF382,7.73287309986036,8.78362825874306,7.60423652514104,9.3998295392571,8.36067328079719,8.3964576932476,8.00204034399918,8.99198654576908,8.60441800065444,9.43932899794427
CYP1B1,11.3498642073906,19.3404234940243,14.8816236531965,13.4435552030521,12.6635866328312,11.8012261662811,16.6150866481401,13.3496368211936,13.2288769722926,10.8865952451876
BECN1,19.7541580361838,17.8785618753022,16.0897993464846,17.5542878784269,19.1980286672241,17.8231758318916,25.9627279863831,20.0906903903028,20.7119638605892,18.6345941816293
NADK,17.7481964014954,13.7878768088346,14.2737748736977,9.61353812042642,12.3357096855151,10.4084441563132,21.0336693719812,13.0653891286527,14.4237548632993,12.5728707610393
REL,6.82439727639181,5.59038768313719,6.46591182715955,9.37680438276737,6.06264775348054,26.9855670843548,5.7306801221629,7.77698395161403,6.15630767909173,7.10789583570844
C2orf44,37.0947230849925,31.1458113715309,36.1238771470914,36.3208640054838,37.7206365378979,37.2173561813665,44.6217641398542,39.5147525476458,36.5343536137912,34.517410434324
PET112,44.7117506464927,65.3463501073633,51.2412176295007,49.9973299548796,70.1061633817064,97.3150701237553,71.7229701176623,58.301087662198,45.4247251658312,57.5764316308501
USP40,23.1876878242379,23.5021363429888,25.3875620575039,23.7435198800471,26.9855670843547,28.0442019830921,31.9083261670809,26.0928802618176,29.3299963914091,21.4260371522054
MAN1A1,6.71515458665083,3.9846586752676,5.38760373888923,6.25099532012203,5.21506715223719,5.05714235111108,6.42180865121203,6.53011469503906,5.58410740794471,6.70553874473002
RNF114,14.714040345817,21.8849656832842,14.4301717525601,37.1153369495252,21.8153685197449,29.7336463866423,13.366127257103,14.7968464466851,17.3106619680826,20.0759509450164
SLC9A5,56.9628582222217,54.7121091934021,53.4473664011733,57.7233904189298,51.1653571026263,37.25218590679,51.5431559838439,47.8571193598891,52.6608522016965,51.7666955821403
RGS12,19.6817844147076,14.3337336246845,16.538935377621,17.3442738339495,18.7726645045481,17.0127166705324,22.3505633110966,17.3607924617363,19.3225827101884,17.7661050608526
TMED2,6.15778728997827,6.35035517940272,6.91349144357952,5.54956516423266,4.95958405327523,5.75638933536031,7.31505206085256,5.87340778816076,6.73164487963597,4.7601307416409
TMEM8B,32.7744058103136,31.1458113715309,28.9165598907244,28.9434459665777,38.7755255945584,29.8491981011824,39.4074626996186,35.1462743577676,40.7244809448793,30.2896463993617
KCNMB4,147.46696176308,133.850899550033,118.255328292425,78.4143206366125,150.149474019727,211.717755330897,29.991425006489,68.046098881813,38.3362167034485,200.858205712611
AEBP2,5.7469197946413,4.44408986062791,6.78123072591881,5.72765632480987,5.96829563273868,5.63115026607489,6.44953156426972,7.31505206085256,6.66952594776978,5.93491854343962
TSSC4,56.2227703292778,52.4722664744188,56.6656009049118,41.3284525073867,59.915073267607,55.9435689222537,89.3536584852463,69.4269411360153,81.9592979615372,63.859338419292
CTSO,14.1240522499548,17.0673352692274,21.1735471433582,20.9395201044014,22.1578424288109,14.1073665085286,21.6106767627934,18.8922188062428,28.1544689045199,16.9434180855189
MIR4745 ,21.5450276309092,25.8681714253599,23.2800378580222,9.37875915846172,18.8252107589285,13.006768939409,29.8239083229642,20.3872768977661,26.9662070523131,21.5743610678455
BAIAP2L1,9.93991240629471,8.79371717960834,8.42423642721966,5.71084451080939,6.33776582061887,5.94464677857173,10.1961013841765,9.40155954798137,9.68369060168348,8.46018461773532
LOC100996758 ,17.8396584767638,17.3220039429598,17.0782163583013,16.7611272010491,20.200683652489,16.1900708015504,23.8299091787075,21.016099643464,25.9284981872124,16.2382958622659
LOC101930608 ,52.2406377481451,31.7251137839135,28.5556850014955,37.4822531339235,13.1436888044628,46.1918271009589,15.654854941274,26.2612484892317,22.1703530779164,48.9992139705754
CCAR2,24.8642196826765,21.7297010823293,24.2947560082634,51.6689079705467,21.0270044122385,50.9358544413983,29.0438006363088,15.35851381384,26.3687574114008,34.6662759267729
ITGA5,52.8511340115604,42.3748864376854,50.0328211060728,40.8037033000694,78.1725290562447,40.7469237376345,69.3567018914989,58.727154245407,61.277430823072,54.4622075226158
PLRG1,10.373921117246,14.4602213403136,14.8655328869436,24.079146657944,20.6814874902708,12.45548356821,12.5586325375357,15.2353638731262,13.7083736860868,12.9025088421376
PPAP2B,33.7984930977705,20.8956918207941,29.4891256937889,38.9179455150858,39.8921987523188,31.2806202345998,28.832509911971,43.0708594166692,27.3639756514386,22.4683166008608
SUPT4H1,44.415456619399,45.6219281447754,37.5237540627404,63.9552842216547,47.8045424069425,59.2044474406631,45.8733723424258,44.1438797420057,37.7491214424379,42.7014731875018
BAIAP3,33.8928033927458,33.3091192733478,37.5977552079842,37.5191179978066,37.5442669049623,35.2715278536507,36.0763315078798,41.4201685907927,38.4019790106133,38.8243953785332
C5orf27,12.2933965576082,9.14648952260105,11.574334908202,7.99228149719095,8.25590980633666,8.97021683520792,12.5844915868989,11.7914627588638,9.00714109575418,9.69250853691497
RHAG,15.4374208797054,18.296443335778,18.1765205280064,12.9473233745984,11.2701972187627,13.1506192895891,22.5483030504235,16.5394858211406,16.6842916328849,14.0053844989023
FUBP1,41.1882215719313,21.1351805761529,31.6917226335155,77.8453241218172,54.3128928020165,52.4151279620003,23.9948673465302,32.3224748444823,21.7188943341523,41.489852074592
BRAP,56.7415591470618,72.815070130527,65.6984605365504,70.6150701414183,43.6523274208213,52.787557962366,63.4266937717753,60.5886120890091,53.0821970318384,63.1995742560562
MTIF3,48.9640478682866,49.383766924097,54.3201641402843,109.029907975592,84.1693057201215,100.308973028131,34.4820348765799,42.8857437655135,51.0240263819341,68.4244385484087
FBLN2,37.946169851614,39.3185015913593,37.156483136177,32.2997111110552,29.9308344289634,29.539820016038,46.1819011045511,40.9987848823756,35.0077096375203,23.5604882889815
ZNF417 ,7.01516699869536,6.39625275871104,7.94413344195214,6.47402577296383,7.93339788178458,8.2103318848235,8.28729485648374,8.60110985957935,8.34372316770357,7.08323234860212
DHX36,47.7738571337289,58.0913634353129,41.6354206877489,102.342409044758,52.8697827315169,79.4708053532741,48.4714848719745,53.867150818488,38.2486297429885,58.1389799221401
PTCH2,29.5721519146523,27.7632679016764,36.1926481616823,22.8608505747257,22.4018846378912,22.4499837456032,35.8806876055393,30.7765630520416,28.4001507404976,30.6291932454279
KCNB2,22.550358103125,14.5949407740732,24.6119382175925,18.2863497796688,24.8950577763133,17.5080459558061,34.6155352263236,24.6885989255771,29.0527314803095,21.7583945415147
LINC00648,6.63279555379182,5.80775499914697,7.52790621076955,6.4249184809974,7.72594534670694,5.40926053407399,12.0822086479554,7.86446500196254,7.67217316536923,8.32746876335362
LINC01057,9.0046740458917,8.23339015718502,8.76735598610812,7.69943481446015,7.29236074984227,7.37273065614945,10.2399065524524,8.23339015718502,7.41078684753713,7.01350314923948
HPSE2,32.1362985931912,38.4824046323596,50.7064936781678,21.7297010823293,35.5836880435067,20.312514988763,48.80119214136,33.9393810771714,44.2285330916786,33.5894830003571
POLI,7.88441149108073,4.86365185808303,5.77605026481084,28.849131950671,4.73313239941979,15.6930190311094,6.15670603922842,7.35072709593663,5.07736070847554,7.47582581382552
SATB1,8.56462963049698,7.01116621381823,7.58780738081146,8.02837316653926,20.3146259632004,6.28147228502508,10.1652954994595,9.00955827521191,8.76140958208398,8.29470503380958
P2RY14,9.5196428069771,7.41078684753713,5.94574600978235,5.23214848689678,14.3450674334978,5.29348701187778,4.33315063779201,5.99857761920482,4.70118345856833,5.28990721389843
CISH,48.5833848852729,50.0064759948799,58.8369137615278,76.8150701246726,57.6112589410302,35.7115764330654,97.8403594700372,68.1217062063978,71.7150701414182,51.9751036100983
ZNF880,3.91639379331028,4.61247938237106,6.03101006797512,4.41613377583412,6.34670262347159,12.6271009608457,5.03099940905859,4.89149456462168,4.46431107764656,6.63024225686446
EPHA5,14.5468413377437,14.6177568691515,13.4990522646294,19.0218493255311,11.8317596518754,15.8737671304018,16.8785225173055,15.0019196941379,14.8240395967653,19.7995004929808
SARDH,8.91381216670542,9.40903749171219,15.6779496734331,8.50467672608467,10.2001472376048,6.16118229077718,13.2331925953836,8.80390280780888,10.1700520131174,9.13335305077893
STXBP6,32.2349897009547,31.1791057146763,26.5709152769762,35.3417927579443,32.142033327826,29.1817068204914,36.755586678183,31.2375744599593,33.7441474187888,31.145811371531
FLJ37201,8.37171795152185,8.27458852694855,7.22961862099953,6.56295932989647,5.1526505443888,5.70896747454191,7.57501474382397,6.58196218232451,8.8868520349434,9.04143209585631
PRCD,32.9088643320726,35.5412074009558,44.1083276597847,47.7154568109583,48.5220728602231,38.2228390849361,44.0774124416332,39.9962806008828,41.7295882101411,33.0853464366376
TMEM41A,31.3229438326636,25.6516542720938,28.7724507199402,23.5018954732762,30.3704305769729,26.9047026205233,43.0749295055297,37.1795188897742,39.3185015913594,32.9687188736092
IBSP,68.5593327077517,52.2209249321902,64.9924902607592,38.6265623426409,51.100295032766,43.7377132220808,75.6013848996679,57.8451056886274,67.8284734343423,44.1503151416779
PAPOLG,14.1132426773977,14.4226351079771,15.739838485805,7.89216094378312,14.4316506359262,11.6591751092954,17.4988218798589,12.8168946136075,12.7657503525798,14.0605002105579
CLIC6,13.6199428387236,15.8658431249415,30.7973877716754,15.1582838837451,17.6294269394899,11.5977983659605,21.8573281428534,14.9754177310546,17.7621882506923,12.3676824325718
SUPT20H,14.3144672213295,10.560389793547,12.6799670814332,12.0203483827655,17.0027017654156,10.5429460155552,20.5161973997116,12.8965547270001,22.68425026532,12.1508583418564
RBFA,15.8866515669742,17.4571150815223,21.1622781751001,49.315281013181,17.7271775552126,61.7895778977071,16.3845404525966,18.579176676471,11.2877905853859,37.1046233661244
OVOL2,16.3608158034475,11.8060131492259,12.3347736418553,12.8041805704652,19.3395659797915,10.464682774099,21.3228165130774,13.9117035900827,20.3843539140808,15.4387702164539
GCOM1 ,35.195080919398,36.3238235327426,33.9361223823657,119.436909369512,43.2247576675755,41.4962988945264,30.5536905103138,42.7093170390064,32.7234765315696,40.6501618874953
SSTR5-AS1,32.6586769414437,34.8910320307001,34.7106252851138,20.0520198466919,23.6265823267636,24.5636677894546,36.6259193870361,41.6171282414238,36.3264248411393,26.9373841251469
SRRD,34.3287841823637,23.2351924619237,35.925229898552,32.7843157430401,30.3476285262235,25.0205724633883,23.6010304635083,25.4394802811615,26.7514833720386,27.3570153839169
DNAJC3,35.845388594562,41.7132953712628,22.4583211564231,96.1347595008961,48.4273985627675,131.399549294818,22.4583211564231,26.059514273254,28.2783909954777,48.2748772791735
WFDC9,11.7040102613624,11.5411266106843,11.7040102613624,9.28335727260894,11.1205253351215,10.8502603397266,10.7141718675913,11.3923256089514,12.1369155665623,9.35936777980456
CCDC70,35.9635574864846,38.3470865332063,36.8090973039269,19.6393850763313,28.5897854522151,19.6860857317764,50.1847972353964,40.517157287522,34.4582919471455,31.1458113715309
DTNA,10.0815808551548,14.6778980998696,16.4747789663615,78.4959811092923,12.6057572396321,43.8100290086025,9.49641413467751,14.9519533405008,10.8008081265941,23.4559924596401
C3P1,27.8475927312304,30.7304646041086,26.509598331628,18.9573211060644,22.2539078454356,19.4728597931314,36.5293145749809,25.0710830312528,31.1963614928862,21.949321069974
DYRK4,51.1036458604504,63.3150707468007,53.7624541878625,65.3556959811809,71.3568094544933,68.8393323938302,62.863240939686,47.5898488871385,66.5069379594655,56.5406813648816
HOXA7,36.9662431183866,96.41996700189,55.5785411550802,130.720394522288,63.6303235950086,114.567801384275,52.1139525401184,51.6958030407687,53.6731128741739,110.906454645486
PDSS2,19.8916798697187,30.5695808523409,24.295484503782,101.493856326783,36.625904617641,34.4640827572386,24.9383274016801,25.8521235996399,19.4113592913767,26.6747727194563
SCARF2,7.63610115317194,10.0094433348766,8.3444554859317,4.59470753178374,6.28246423648563,6.06122102429366,11.485620010711,8.80825417206172,8.82343960254464,6.32500028683666
OGG1,69.1776735332021,61.4567780484411,55.9095528045274,58.6292699529876,49.6607542428824,77.5793172532785,74.840932748825,73.8932184011176,98.5428038325986,75.3376315346465
AP1G2,63.8134616705591,72.6035760030366,74.7150701262817,59.1344346685197,60.7109551709348,74.588440552608,81.9990402956547,52.4900079870249,57.1794874848364,57.5411314451453
NSMCE2,25.1717142279272,26.7204271070128,27.1830835072997,62.3493004510593,29.1379938112204,45.2157634257376,27.2533090146269,23.5036147635872,22.5636418762499,31.3126937813736
MIR7-3HG,5.87849649292067,9.23966925416559,6.93690369542981,4.75817366217971,6.12975892225389,5.79984572097561,7.79579181807954,7.40630191745378,6.91010938959208,5.98368091785992
VGLL3,7.50876108800968,8.77850067910497,6.80450953079163,22.1697932007508,8.21016195699787,11.2806284688894,7.91015564617419,6.53011469503906,8.55987845125369,8.21699599975019
C6orf123,8.05675734319901,10.5949258488858,10.8873518087985,8.99733858607668,11.0864831795485,9.78326111811164,12.3579761726615,11.9737889691396,13.2015640091755,9.89576180107309
KIAA1919,7.01087728210729,6.91676914219456,6.43702374006011,5.49267470045849,7.12171832766672,6.18521072133056,10.1847465695981,8.63812717018066,11.5901051918586,8.03219732114284
HLF,9.42231234276602,7.85145256815328,7.96087083854527,7.90157186821401,5.91309380797843,9.46496009955229,7.40078697995965,8.99733858607668,6.37544372764885,6.61172136889173
TF,161.810169972409,124.915070123755,130.420050291741,98.43806772027,138.890739109909,118.121484432769,148.508261434402,139.770873124848,120.708410432689,105.01872175127
SAMD12,4.73257702554036,4.57978165399538,4.19613584540356,3.60572764279473,4.36391258629947,3.96229812765686,4.17693443370473,4.04477653999647,4.39718752919114,4.43617478632889
RP11-727F15.11,17.0249658785832,13.4328506970562,12.7811863670647,19.24918438202,14.1864817888058,14.7809869749951,14.6722670027197,16.0518367655683,18.4396637917252,14.7565916120244
PHIP,15.7337712169278,13.6066935447808,14.0974564593606,31.8624730819147,46.5194579545078,19.9870554452631,13.8363712626449,12.8210900504902,12.6868548493329,13.8613547839028
SMU1,79.0150701240795,82.2037883878291,83.0182094181622,129.992066650726,123.436219821584,74.464166359774,68.1156243289879,76.6888419140022,91.8153060667184,132.034032804182
MSANTD1,13.1485752086464,14.1308091228024,13.598263462914,12.9025088421376,14.4104574548801,11.9638141379187,20.5040311799643,16.9031818726192,20.3969011311016,14.1073665085286
AIG1,8.05504196426294,7.3882633148394,6.52659685267032,7.23049096806798,8.01918534398189,9.53008557737745,8.51131278124464,8.72355844812109,7.55551290781375,7.04577014662145
GIT2,7.31505206085256,8.47539138714488,8.76375597725469,8.66009508267423,7.67975973028436,7.99207766970397,11.0980099962001,10.6086165733269,8.99768216130141,8.97542683998476
TMEM50B,134.564640983193,169.906866969465,111.982094650817,87.856938061971,84.4058335447234,186.452607579201,70.4172359016115,72.7252708169097,88.4942893429414,227.162529710091
DIP2B,6.4795993005863,5.08462105824788,4.4721336354258,7.33553833157518,5.6666278794288,11.5866467461668,5.79209981389955,4.78272525031899,6.05892270104493,5.0442876167142
IL17F,10.4855456414107,12.1973935229877,12.6042676747754,10.2405608142386,13.0066814147569,10.817425409677,16.8719291396497,16.1353467223688,13.6822636696843,13.5859017098629
CRH,18.3617903882386,15.7769599912326,17.1379869614598,531.43842688777,111.019345748367,10.1060602965135,23.4567075228192,15.5714690500028,19.8092629552474,16.978962550902
PATE1,9.40838911473435,9.41222536088909,9.38008494389384,6.95211228507821,8.33485770911003,6.8729207214645,11.0712036408776,9.68701323119382,8.47069440117349,8.01293817535344
NELL1,100.563141829433,102.535500828611,71.1743245046601,163.106228642684,75.3262885993725,100.563141829433,23.6122497290118,33.9573255791203,18.6171484616821,113.615070123755
CSF2RA,7.54824863004712,8.44863435943476,7.03919749111312,5.0941538444316,6.1126780920118,5.56628366176547,9.60899699232586,7.96146002985738,6.72488341353871,6.65877010220262
LACTB,60.8487272873948,40.3378231869605,54.5009863513841,91.7615380699887,63.6150707467836,77.5655210594775,37.607814184145,56.9428681843728,44.5088622530873,85.851269026285
LINC00862,6.35615933364428,5.35100380511292,6.77054460207583,5.83474069776637,5.58653785979194,5.17564560731037,5.97849212288912,5.61959935204869,5.9184170910881,5.27923443183144
SLC2A2,4.8199595841328,5.29866016468372,5.79761224235811,4.48459142895258,4.34928072745019,3.76940297759995,5.74883451079693,5.06124858178171,5.7674164942531,4.20921343062493
FRAS1,11.5773291003651,9.76316160682525,12.8463949340915,9.31901133069801,15.4387702164539,10.3977405895812,17.5260044260547,12.9152672455371,16.6486159651113,12.1240555109846
TATDN1,25.8350561154618,45.371605533994,25.9107571364659,98.0150701237553,57.2595648729424,51.3512243055226,24.6285242166122,37.0229253161775,23.2448172787136,35.6984869329944
LOC101929255,7.14078282882855,6.83763177780617,7.14769096112511,5.92805189193925,6.94488169581985,6.66468516837173,8.83111379321005,9.41230759810978,14.0722084164523,8.53778279684212
LOC101927770,47.8154564953149,30.8212242832461,41.6702026304033,26.2474429127214,47.9661567910299,33.1258232524886,84.8394616094242,64.4467832045029,79.1959861567934,46.6884041104171
LOC100134445 ,18.7311687969119,15.6723678899085,14.375404293327,16.3021730217633,17.1173319635946,16.730065434062,19.0008157441944,17.7716623711952,23.4556849955674,16.4520976174648
NSMAF,25.5543833720768,15.6847691945654,25.7717924328987,42.8408961440212,21.2770009566036,37.6768373865218,27.9660092209206,17.6474368967991,21.0211564622359,26.7674884695401
TMEM60,87.2228980955915,126.945892492493,61.4031739257605,138.402456822934,64.4323208361513,82.4489242827362,60.4468878453963,51.5022018925007,33.0944011814237,83.1881884310255
TBX5,9.89956664484554,10.2313558552666,10.1050359189612,7.06892683254504,12.2984028678158,8.541956308113,16.1614471648981,15.3631860440944,16.0960092487322,12.9310260780954
PGLS,36.4478124321062,38.5302954974527,42.91138737581,35.8700620104775,41.3069395845813,40.2793149200189,58.8853130430629,48.907149301525,48.3437526646546,38.9432162769648
RPL7L1 ,47.4142961007322,63.1710999016607,36.1831336425326,100.005172344754,82.9268186429021,117.947598080695,33.9201659462858,37.9784181011222,56.9711931078353,52.2009896007986
SNX29P2,10.4961659297577,5.85964008717885,8.71756168374651,6.95703078495826,12.9473486105511,7.94609252393296,13.5288267459667,8.37769254565017,10.1700520131174,9.48973903806314
FAM131A,43.7828957940387,32.8564518209406,39.05646961289,31.3720346403454,50.0636361336588,33.9644203946576,66.6460697919513,48.38699881599,54.099771748869,40.4539832044751
NUDT3 ,65.1966836595384,82.4177229539789,68.2532156292393,127.122184590407,58.7298542921348,88.4332233248137,105.949774801965,75.2798551168712,62.3339532203004,94.3591304452903
ZAK,27.9017763558817,23.8963892138804,26.1811142891024,20.4701349087921,28.0536265960146,25.0137949463882,41.0835700594288,42.4785613796934,28.9596959235915,32.421660859606
GRIN1,19.3506916020674,16.4784299239864,15.4976372231364,10.571534605796,11.9335217095836,12.704143534151,23.735558865934,14.597891294407,15.2786625845475,16.1867986611674
PARG,33.9909990295837,28.8795644995162,23.3036683615907,58.3640389054283,26.5246616681677,44.4699647870276,28.7264618270529,27.2762290594996,26.2612362119172,38.7512957281968
CLTC,4.17884231136591,3.88849958176646,4.60683138530624,5.79961416332379,5.58051038072716,7.11837875589383,3.70464422629401,4.04995592161468,4.29727354743811,4.36143839591272
ENSA,24.1643117066898,35.8975000283996,25.0218101802338,30.3476285262236,23.2186258499359,24.6408917677785,26.8541133034677,24.1548743214583,24.9116824973038,20.8889726910088
HMGA1,48.1417454623833,73.4517599012724,68.419663448387,53.442979765826,52.598246647326,49.8693164752799,53.5781122124674,60.7762800457948,62.8808173271012,59.1571112744885
CPNE4,28.3445384177178,23.2210927896232,30.3476285262235,31.7627865193273,20.4746450646437,32.3155318998052,19.4560453103085,18.4467432396126,21.3738735843088,24.2225271480985
LINC00152 ,40.5460387867254,56.9622810456993,31.1646627503289,106.844794808769,39.0352060862543,63.6567288138265,43.5795601376305,34.3672383489881,43.5733855094448,63.9150707467836
LOC150005,35.291439743739,19.4728534878063,24.4551574829961,15.4660250650558,15.4952346598727,12.1403561401788,34.5024491560144,24.9076516198786,25.3044568143,24.0047728813685
FAM117B,11.4467007536698,7.44672639231394,12.0658710355373,12.0712172662549,11.3767938736581,9.50348641989763,14.5869350616499,9.22600739714253,12.4332502108445,12.7733251539982
BCL2L13,14.8642002221304,13.3017875502287,17.3002285816075,12.6267905865822,12.1446100977346,8.19425229896233,18.8347103577046,13.6636074944814,13.8580089962726,13.5428416013775
FAIM3,37.6802023344994,53.015127917446,34.5684344433003,36.0712204962548,33.7563667400348,37.0278357244383,41.2710992724124,36.9152524231169,34.4832170203238,39.3185015913593
DACH1,26.5598969769696,24.9728023680631,26.7057523293815,48.1009207714829,34.9221230708716,44.3216264039755,25.1752352730777,21.5765447011841,23.4704523741152,30.0261986694631
CRISPLD1,7.37806812956771,5.19515463686857,7.04050948155766,8.06071984410831,5.68078315174787,10.4048922168493,6.8135078047215,6.46919248725003,8.875677937886,6.81701070671764
FAM102B,176.772636520996,170.313518471273,113.515070123755,179.757372295117,177.881986781393,210.81573788042,15.9286444123127,40.2848921737634,23.4704523741152,243.489659602845
SKI,52.9382160252207,41.452076437368,36.381146771926,70.7975155902356,55.3140318840017,48.5284558951124,37.635689922744,42.3365424112704,60.2553515128549,42.5518796001641
FAM219B,15.9556482417394,16.9942873354732,20.5096294902928,11.9940022880584,13.3447073094972,15.4611617202857,22.9401430571871,14.9828566227811,16.9968987467652,14.7268707656619
ETV5,128.952693079523,51.0005024393857,48.0152815220034,99.6615996533613,58.2151241404505,68.3922006149199,111.610548551641,71.5900514155412,104.522487078649,97.8916635448687
ADRB1,15.9336042116676,20.4747022542824,21.7538606399781,9.78954330726637,16.412611367308,13.5836170903871,24.6195805125654,18.1006091846183,18.7769426556185,15.7919768593249
FCGR3B,16.2741416460145,15.1481214839071,15.1258384437875,15.8657280576901,15.4254234847194,15.6559295282781,19.5481828443015,18.1309237866924,19.2109643368802,15.7146931088543
LINC00293,22.9639403163228,25.7554519799088,29.8234046119564,17.5707131178538,26.0224456390153,20.2007982606875,32.6883783897362,23.3545839864475,24.4365705973795,16.9084945778751
MGAT5B,50.2151821543609,51.0826319615395,42.0233213614707,45.5897488217346,35.1654741923192,23.7212610669717,50.5114243451455,42.7992077588635,38.6708913257105,54.8150991979038
TMSB15A ,28.226472362979,40.4690527522788,29.2992756863794,34.0927192655854,31.8702112098485,32.8939551929275,26.5566355882754,25.1561781188748,28.2647300935306,22.695689761328
GTF2IRD1,51.3312095428956,62.315071542371,52.1785008192583,65.4121555815323,55.4783813259514,66.0610425012022,59.0372417155974,52.3270064278037,57.0859375987988,73.1499639504013
