Gene.Symbol,C_GSM329660.CEL,C_GSM329663.CEL,C_GSM329664.CEL,C_GSM329666.CEL,C_GSM329667.CEL,C_GSM329670.CEL,C_GSM329672.CEL,C_GSM329674.CEL,P_GRN_GSM329677.CEL,P_GRN_GSM329679.CEL,P_GRN_GSM329681.CEL,P_GRN_GSM329683.CEL,P_GRN_GSM329686.CEL,P_GRN_GSM329689.CEL
ABCD1,69.1214325272347,77.7283924262782,101.300851163003,70.2179704259252,78.2478370602009,74.9884161266862,84.89389271639,80.3375231680312,156.227862429681,84.4338485035553,87.3816627051325,85.6860136471166,93.912181150223,126.405293706524
HRC,27.0723602279208,31.2879287269089,37.2838060871262,24.6696984506553,29.9050953498085,25.1926585513517,32.1979029404325,26.8768648615525,33.1713851049299,33.6332212456901,30.1869470692818,39.2210546579255,40.0552710276885,36.0234826479809
MAPK9,428.186041873445,332.608396169669,144.069546498737,606.79710134655,204.127184392051,431.946377236604,414.622006558015,589.517805808033,101.600429443019,436.47174202589,192.591187186153,158.021522768355,228.303598563021,141.522873913494
NCKAP1L,94.8847727766863,106.9490628906,143.610292073606,93.2768844675934,113.80663818423,101.217791063745,100.749597748884,82.554873065304,133.961789062194,108.911442186056,107.33654300106,140.737334870446,137.891563784456,154.854255967304
ZNF202,37.9181349227177,32.6109214647194,28.2400786770377,23.087019280446,27.3916226153149,29.8842792135104,26.2483910813968,25.3824263823062,23.922748381787,24.3738579601115,23.0418930143826,20.3723570716652,27.4340690049631,21.4830178689398
RB1,199.09043253708,113.479623189243,114.336852799862,80.3621122914121,145.555419194072,142.553966798143,129.79990792624,149.955023714604,134.696597141775,156.143005038851,221.451705448125,261.878782240626,188.295491924632,166.082431452736
HDAC6,307.687264199562,316.303520096137,301.92422967887,294.515189637827,288.961271143555,373.874948665176,390.787349420464,477.098791798857,405.916927044171,333.905506025767,433.025525470159,446.300043727821,454.023330757579,516.777619288038
TTLL5,33.2055669915734,31.1078144829002,28.7992249139821,29.361965297657,29.7142927202435,31.4544964553891,32.489306782994,24.4016103914699,36.1986575836012,32.8519888103209,35.2190099218597,33.7719446618101,33.6410339657699,35.6224216701368
FASTKD5,175.639166401132,134.636659213396,103.31808181434,173.855866526005,136.1486620525,244.116214163238,153.279807906483,162.126090662292,69.2263905937196,139.757016403557,126.60465647057,114.631319835559,125.193007059303,110.771409936017
LCT,24.5590466488686,22.528159124736,27.7502983392099,25.3616004279997,25.0548380218832,25.4295018133765,24.9178696641405,23.3168943629717,33.1298684330469,24.8531052629692,31.4168900453122,28.6315175959774,28.0299512496424,27.077116069953
OSBPL2,158.731823576018,120.09016631389,165.431958297598,176.55824116445,162.243575382069,94.3238943023669,158.77496417383,140.242576647636,194.976707197082,164.164870753905,195.755465851981,172.314075831766,202.569806064057,173.82362129237
SREK1,250.92422753004,175.253857613238,113.055297454618,80.8346765680567,168.102083486717,279.723957424845,120.799150171082,134.708932132694,226.377987687548,134.632897261016,227.15445094128,454.980533649881,434.803520093746,275.683166410068
RBM41,112.789849337683,52.3681264504622,135.546966384565,41.1422261643964,97.5234154358283,73.3959504184483,51.690182012665,56.1940090017054,119.554895264818,74.7750976014011,78.3845865631236,185.458511421372,217.073451060133,134.981759466746
OR2C1,37.2809267699323,28.3550142347938,44.4982101523738,38.7965856444813,41.365724994126,39.5902639816917,43.6935943244726,33.1022551364031,56.3033704823355,41.4214305739608,45.7287680908437,47.6979894087009,46.1990408439975,42.3313699969013
DDX11 ,22.1526128959316,25.165784623673,26.6013009821755,30.9663821223843,17.4993387358331,23.9387657751771,31.1086820748497,39.8072505087181,36.0850976819174,29.8419893787943,47.6065639648553,39.664874328058,27.4633901810415,39.3041590579935
SNAPC3,85.0008620482085,80.1928763943419,48.5431419265928,66.2404220016633,52.9656841091163,60.6807121230616,83.6863167249361,67.9814966970288,40.5398851175079,69.9450942313341,51.7147584277087,49.82959741654,31.665666133041,56.5803309015186
CMC4 ,16.9788400902838,17.7631844054422,20.6584205414997,18.8226309116219,18.2320018639287,18.061314862169,18.9180788670361,18.3835370674469,19.2818119916313,20.4358583379041,20.76120853342,25.6584363610392,19.7746575673112,22.776862714173
ZNF22,328.192063816478,240.946738859545,247.89387681653,147.071432743536,274.017806316952,178.238770463942,254.179161947615,197.009145750364,305.595137963432,214.441187530018,314.874948668055,455.444269022808,437.751972804011,281.589234606416
BTN2A2,71.4336414496948,83.7314103603871,56.0370069563456,73.2395956319327,66.6977279912898,67.6268760994019,69.0022339197852,72.3203105773401,86.7850663188132,73.4886504258076,108.133321556632,98.0067678152163,77.2023136427394,72.8411558264727
RRAGD,227.367052444276,348.128910582505,191.285042839384,198.949941793829,168.481774569862,343.847236781162,154.990144673305,290.045276152126,165.074812150449,155.982969205862,170.2406675374,91.8063866389849,186.616633745018,189.240885676397
RPS6KA2,797.614032893756,765.762561208876,808.138961926828,740.147289207208,521.619865319635,542.946377236604,807.459893160871,553.303915688532,1103.40889116837,689.476903817518,928.836525953326,841.846041435597,880.58923437946,851.945476852968
NUP50,62.3543794598357,64.4510790501878,33.2809057119701,109.302823362888,25.0250208896547,91.001356974021,48.3263993386727,120.936935415712,25.4019820808199,51.8742600037686,34.9775057309255,36.7400016510777,25.7232772280884,34.0904191055316
WDR76,24.0540321720442,24.9650710697224,27.1429959737331,25.5091542094332,28.7833009044126,22.2462332024012,21.0854984154034,20.8517166595795,22.4253531919086,18.932665132813,15.8203523509814,19.4842045128259,20.7998103180031,23.3903380365164
TPPP3,480.855787376609,314.256102980263,323.577545539955,463.483322929666,511.659682757604,85.0265483219375,456.083208098239,278.461849219951,716.46721209158,1007.2749424802,484.244918676273,601.917451056792,555.517805808032,442.142519289946
PYY,15.2890157098068,18.7672648511496,20.8683639872686,19.2460381378941,17.30989021476,16.7158870528011,17.8402692991099,15.5748020186837,15.8971536404509,15.6517274256524,13.4069563702998,14.4489101265553,15.830716618218,15.4111842173834
WBSCR22,276.946377606015,358.358299925725,248.876655538299,321.887322332047,239.189357999317,368.032950932007,263.803521863668,294.311026029202,173.375257461329,285.44153095333,251.324133236971,253.268599721097,237.861217664197,202.041324439285
PLEKHA5,657.660662950889,395.838937774418,417.506162988655,344.245277618207,867.280786669576,389.687394940097,594.537195054049,404.07373114499,263.218955098786,369.683977867522,410.983496208253,456.023367261142,243.512552119735,273.818318152121
ZNF821,109.573918642626,153.377977751258,135.594361055273,145.718306022847,157.314035324374,115.809373388562,118.664218264936,122.121315836409,119.804326820112,121.451215814438,101.660313731136,108.543187656752,110.338087554528,94.291562109052
CCNH,316.374948667565,456.62123824888,209.606969479444,410.579118770257,380.215517537655,329.468627066275,350.70350277786,399.802929939085,108.642929548939,368.87725412347,286.85340211242,277.024962901641,250.696568026195,144.865435132514
CCT4,1354.62243402221,1831.58923437946,758.950755689244,1645.78254285357,938.965839564223,1290.16066295089,1171.91424266623,1506.56020344595,533.997174591279,1151.31997785745,1108.43307994797,774.701931745263,918.355160174761,878.466478633692
CCDC106,176.179810516558,195.628623096072,290.797261948024,228.177408141394,274.419270254608,206.589849624825,187.750858088259,316.031134267571,200.920590932063,231.548474568119,143.655805420458,158.717623067173,122.779251882506,182.369357996538
KIAA0391,24.0738577688544,22.1546132399593,23.8153094693833,22.5590537937529,20.7338896730708,22.4055470706606,19.715141722818,26.8536315468463,31.8437461554051,27.6878551104691,26.691130029566,21.9476875134795,27.2807456015561,26.6939360319085
DUSP2,143.298664554222,212.333689367837,131.176663732817,168.496669208152,528.122119675227,770.828347764914,137.11194613285,158.231327974978,117.405504479665,133.110313726581,122.263121071489,106.867600753372,105.853266574037,100.870956894775
OAZ2,376.042066641546,697.803520093747,359.066697055129,751.357595184006,436.772279414758,573.043278251,586.172586922394,880.685132219109,473.160662950889,569.16066295089,371.159607508564,266.048289263917,309.736442323528,303.576284305553
TXNIP,733.671924266246,1294.5923501925,990.130613713631,797.446377236604,1258.94140210514,395.338423397831,1767.40005146704,440.286850561518,1322.33223719265,628.458148634217,3095.38593598011,3899.08967322338,1750.82649166981,1944.70815713066
HAX1,650.438070586098,869.296162405818,704.092444980172,1032.51056649491,771.982091522318,655.073560824501,786.132287490183,841.633471105349,529.229548489865,791.532968192606,702.946377236604,589.966424067554,551.003333980177,625.89373730377
PTPN11,312.135350622915,303.697748573063,285.917397379461,279.888064213692,225.521835940047,409.466900583313,260.945288686634,343.240058327342,556.450006878855,315.960057627064,311.852469839362,320.514478637642,603.692799552152,449.587579271158
C17orf75,42.718326628741,35.9822611747532,18.9691394753718,51.3197009148306,24.2092737016396,23.2928851025305,24.7538647178975,27.5921733139598,15.146454354361,28.1704269625215,23.9783326534313,21.8949863355446,18.6762906209029,11.940659389258
OGT,18.2914336012179,18.7877736378414,17.8995595205176,17.7940174530742,24.5759770225659,19.9445739886427,19.7297593848165,17.2254752650604,18.024106083213,17.2491128653396,15.0536789465462,14.4164025736598,14.5352977757449,17.9490221679896
KIR2DS1,61.9957108100344,72.1418281107227,104.11393002448,74.5389835826129,76.2614316105298,85.1755160946681,80.9519447937025,64.1134063556762,114.908381919182,90.8421370744289,79.5693592423388,86.5740860319456,98.1584774242805,105.26762175631
KATNA1,60.7404728073989,72.7697870989241,61.3683742177065,46.725307600681,51.3656944557332,52.3786971992262,59.2153571474337,49.6404708505433,70.1814874448229,56.9148981772747,70.7500809955542,80.800944556294,107.430927116056,59.8191513001631
WDR74,103.43629048219,281.854784563946,111.190587963637,160.891477384021,136.871861306504,343.58923437952,130.330270483197,133.893856581097,98.4461103785697,123.448534477284,119.244796219221,100.50323746255,94.9752260383065,79.9245753209567
NACAP1,1989.17148421819,1782.96249086048,1918.35487089507,1597.86080988528,1645.87692309658,1586.1351860612,1543.56757262901,1367.24097921943,1806.43653435275,1744.23652996652,1946.6978886101,2295.61769478347,2182.15307002673,2054.67627839953
NRG1,68.9944277497909,36.1269202750423,30.8316318511064,104.81609405519,39.0415924806836,36.4798248363747,44.7103652722759,245.282408304666,20.8660734843909,68.0193570177543,22.5695546327777,22.4564694379545,21.2564627643795,21.005743901279
MT1G,1869.87358261107,1884.01780580803,2907.69505086482,1185.26236624628,3742.44637723661,1723.93524902318,2656.85851780896,595.09761706561,2754.04401207843,2001.57893103947,4999.70953986695,5438.42550877404,3328.69060880939,3535.78939998005
CLDN18,22.9703728896116,20.7078223124395,26.3328747928375,21.9637214018566,24.7280138880874,21.3406878867299,22.7120943118579,21.8694281274487,28.5237297198803,25.7631401006034,30.298911309062,21.7997944274786,26.9304685391694,27.3946687253677
PROSC,648.826859207913,1005.27523667402,475.938287924129,657.948054167119,499.425256929024,1311.43449184437,656.135827775064,693.914239620973,417.327351184912,654.374693863821,518.732653845132,398.451377797502,429.389176503011,529.359351576613
UBL4A,213.147361527023,266.677300197727,243.649312171627,398.795041166541,273.735016756589,252.385921959447,262.37361443068,378.916251535723,172.312000365294,300.744304569734,242.114624362253,189.855197265739,159.021730000019,208.5632934517
IL27RA,42.6876703419492,40.1131352950168,57.9137477523296,43.2043864580388,65.878960337722,35.8517630870318,40.2082499826498,34.8496619055179,54.6941992021176,42.4807349433498,68.2818661493251,65.6015530565061,54.8143641265335,72.710971218368
FUBP3,181.207519967473,158.039958412563,182.712040117399,154.626092356061,162.804471160777,113.127852989524,184.205190955495,166.306638575609,210.365419813323,177.186466095419,201.47979730616,257.562108819436,269.665399048932,154.482574823721
C2orf43,83.5919117178245,79.3282711544378,89.2348803928891,74.3693511209626,87.0536242229555,72.9871548107642,81.1526694334396,80.6055942324962,88.8245284568642,117.128329436974,84.3686830291319,96.4848083464988,85.8330548537844,99.3271027823246
SERPINA5,67.3341640185838,94.537266638635,85.6422498296951,59.340644602764,60.6827793578653,59.8470424735766,55.3199100360769,50.9892344063552,95.6959362203331,62.5246937282744,85.3145176054485,80.6054182566283,105.079673618706,93.334091044914
IGHA1 ,25.4984656633308,24.3616377926348,28.2244232144789,21.3352339765923,23.8730892392253,24.3538198011202,24.5563741839807,21.0231612865559,30.3930355189033,25.6213406945645,45.176728019242,25.0264341571937,27.9585846222189,29.9501413771274
NSG1,148.849036181311,372.354872823426,83.0001496722366,454.303520093746,108.315012523833,222.181376595042,203.449269364173,210.375384388874,63.9631535803809,218.176939818517,117.365590541728,98.8411024666477,67.9149267305695,90.7836163780357
PRPF4,252.277112151404,342.087518866622,186.398601914791,327.803520094269,295.058960154083,285.187199061535,347.958164130036,339.105783327216,177.501521276436,302.619425376105,251.783546913233,206.783809902503,214.767689955709,192.759143345522
NUCB1,178.379878244532,373.562304008703,210.550676481681,382.600277612943,223.51793613304,340.310074467124,254.085609418237,366.249405862883,212.234412809456,239.457547780857,235.244287309253,187.825474311493,153.992921774009,184.532556412419
CTNNA3,30.7550060876476,39.0624084918822,38.1352864807187,35.7888419632156,33.497011838513,33.8331782112813,42.0641759835803,35.3550612275763,76.1391322486281,46.813842818168,29.5025546614069,47.4325900669997,58.2924226127922,42.9617117408152
SYCP1,13.5082179940016,13.9976884185163,17.056515981355,14.2863363849423,13.6118856182838,12.8718707712036,12.8361260545912,12.5390507910101,11.4896287433596,12.5989664070002,10.7603043177603,12.2136705671795,11.8755645746463,12.5417935203796
BCAS4,44.0120186492906,53.0813920437405,55.7551258027802,83.2456701761532,56.989192307446,44.4388280692575,50.3636291170667,49.3499676147444,55.1268230412692,45.7912804073098,30.1463966820088,39.8555005904061,35.930565147633,41.4449828472127
ARNT2,1829.76297100517,2035.39654661421,2105.71920008962,2082.07583735113,2057.7503820458,1854.60699507604,1834.61201381305,1720.14337587277,1495.96009744379,1823.71419424881,1711.38401460654,1837.95350707185,1205.67271733895,1707.22089435906
STXBP2,64.7374962657069,97.7977249709818,87.1636994287748,73.4278336187665,76.3388388116421,64.0847635866546,75.0890567017574,61.1624417011107,88.4013902417637,78.1746893058723,100.256000521176,106.292161582004,86.7066075184654,89.3390208859134
CRH,35.8452696095952,109.608329707708,38.5878411922272,64.8861016908018,66.201061060379,108.916481217413,30.9256567597143,725.440410459205,27.2817785025096,67.5124364056065,17.7103425488066,21.9060107999776,25.1539200616748,24.9157680194756
BCAP31,545.923209010193,914.265589565973,480.609751739805,722.765202154182,559.934602651569,666.380584991233,565.936115404217,539.290643202147,365.550569702899,598.374948665175,586.85502842154,451.889931181405,441.058174717529,380.645730028033
EWSR1,172.977477119345,195.091824162799,199.391764632606,196.787861614125,198.210355417559,214.874390671153,170.093389817841,187.806590096879,163.112060298925,162.96738565096,162.930489788253,184.884946599313,158.941529257724,172.715480538128
SLC2A3,290.367491819036,1034.37936163354,87.3340614440392,271.589235078118,153.172610962568,894.148720497197,131.029316397652,271.50622815951,46.06692011174,106.509691592211,299.950364378111,68.7510368022794,84.3643811931828,132.60950442377
MED15,264.667064449941,312.801274489214,386.912380101109,328.732988361605,290.920485943162,348.361230679497,311.934534395871,380.949614376546,311.934534395871,262.589486097497,240.020424416202,214.160969114205,270.177857491131,313.174438733273
PAXBP1,31.0234569595426,28.9801888616038,33.5236902546844,28.1607270399099,29.8929182301887,38.3749192507555,28.5238304108326,31.0755563468909,36.6128893623885,31.3197024508048,33.3910117979182,44.4046815710249,49.5939253337421,35.6416016870116
CLCN7,501.117246778509,520.378674163021,631.062237566933,523.3029794187,542.384453007623,534.657053006251,555.260916169869,494.092857867978,664.305874071713,518.656658926022,579.25734181191,710.552816704223,682.153065431913,633.885090337193
INO80B ,161.729047661908,174.752704175184,171.187093865163,250.558440114848,215.875220369995,171.267850782178,213.908739650906,163.378543465779,142.421918131777,199.983748913247,119.244796219221,149.008080801341,143.685623988231,152.249267809089
IL1RN,23.1850905640462,32.9466409167497,34.5769732947655,26.4292567990299,32.9871136791171,25.9762180194233,29.0411299871029,20.2017724830032,37.45756999349,30.1892553178137,58.3927523458772,30.7323322706236,35.7857601854574,34.9549087389008
EFHC2,41.1449476038517,25.7606289263445,36.8696299756972,29.0543747431869,49.5978420439989,20.205911193707,49.5082000616777,43.8499444836234,49.7329602135959,46.0461012031871,83.5280874016833,49.1307372830032,65.8581391139233,36.6525578652685
CDH17,30.2142623354324,30.559398870457,32.5219123581212,29.6836229078444,31.2017687602917,28.6041376146795,29.4129286289664,26.8315225830947,28.2155019890721,26.7423542242421,24.6428608752592,25.3013358567994,26.9328478462812,26.7043527325829
GRSF1,258.289428899121,194.29997804448,81.6759836745095,180.336262063913,160.872444355237,169.39835744335,176.698230651281,202.2885619632,146.09381396285,150.460610107189,100.503329002841,90.9069910333251,120.143870455546,109.037288881121
P2RX5,286.645108910176,212.258588288894,155.849857481476,250.215741100965,143.794507702055,150.709881391534,170.063522814254,451.463334567399,131.74501476318,200.082249998002,156.987461196042,140.706030862145,79.3622921892707,114.353964948782
EHD2,189.901756303194,266.843478183712,249.545051327342,182.239946432291,279.197672827312,230.868334042939,227.105572382054,253.434444171437,380.313601522082,189.942627899316,302.635133467343,342.170915687687,308.16052550524,343.227349980092
RRN3,207.902256961005,159.996476381689,100.740390743328,110.003550757915,161.589550269777,140.029320493262,189.613150101394,116.661019277076,79.0181887815506,120.307023932294,117.749492249497,124.711875371963,112.085252365974,87.1045397772579
DHCR24,425.607181971692,407.322083096067,183.681928708559,960.428934288985,416.171887280869,802.989840072925,388.785813569865,1036.62752665673,222.413280637866,588.874692220619,258.576522576769,222.525016426304,191.810638184466,217.60914163365
TMEM189 ,636.548319803326,977.680262033954,454.524085856146,1120.9463772366,705.874948665174,1077.51780580803,863.646329596235,1134.92799608221,389.583000228672,752.423065673809,673.890603874073,548.628465819018,553.357814145368,588.664266634106
TFCP2,190.573750959354,198.506382605845,159.886748072792,197.270515531236,151.722701928413,226.31617406502,197.390268484636,245.746552470822,109.900369565393,141.196195101828,191.024710310248,139.113501061586,177.929734963784,164.664025150656
SPTAN1,2789.72367589319,2517.41250875391,1835.03655431432,3580.49864917945,2264.96647577964,2342.88894792738,3404.23461166148,3587.87333838956,2010.08923437946,2928.34310334682,1647.53170744994,1570.06226272095,1937.36585445564,2092.94370101683
U2SURP,419.756188808564,248.237204573893,257.827915578762,160.646432433222,204.729515367294,274.494520783003,219.528452386913,183.323183751311,264.95895095089,266.036610139814,303.946347454843,548.690107385233,486.123341407384,323.089460546585
HSD17B3,38.5952500274367,44.2715936769104,39.3404018645283,39.8872098858181,33.9163955140034,36.6025469541659,43.0062057325493,29.72211828106,62.5257995867036,44.1021600958125,37.7898718498608,57.6146150698952,172.937749712871,48.0444095488008
CMAS,203.231883376235,169.85212929455,44.4789829141421,262.537102754761,66.5360741667081,212.092917404416,130.249059321218,326.362158691649,62.5219778825223,129.116357226309,61.8073759780802,54.658592990032,99.2798407236295,48.7962350609661
GCFC2,39.1868133085449,54.6547649108383,44.2085199009382,46.6935968557207,48.4226633551354,42.0868259059457,46.0112994637342,46.1116556801337,42.6152934035368,41.6679138307007,39.7115785246437,34.6130455820754,40.3825132635831,37.2547802985707
DDIT4,832.815644069946,1142.76543672889,770.22306232087,611.516348561175,525.483549821144,477.713867114492,689.125391330901,389.340053323257,644.812993501965,502.303520093746,4739.49603793715,1555.6132192018,1563.4685027261,1570.99611580933
USE1,132.107050837866,126.952110432469,132.40541658485,147.76185158838,97.1249356133115,117.262146474321,137.737430739376,163.563735268245,147.389020638796,165.387934794966,188.973687126647,146.40184645051,148.75444193365,161.126485510162
CDK17,1254.90918813602,834.933402466245,613.397730335145,628.946377236602,734.862825082923,715.604324723331,655.025734379043,960.179967717944,394.723063670712,668.9256779228,521.374948665174,608.730889271533,775.010721295067,493.934174154919
GAR1,132.809269048982,178.290985311165,185.061524122529,171.401054525793,138.630172007479,133.481449003271,141.400879823081,192.869344065273,176.842522477848,186.358617148964,234.194374904619,229.066365226349,169.98532019393,183.021543248435
MST1R,66.8331506276521,65.6119988907175,85.6578922745229,68.2064472677833,69.1467433897381,66.4330927040758,72.682152508874,74.419426347031,91.9949955441916,76.0650233721547,71.2756040211153,84.6438242273898,92.6167926949934,82.9671149195856
C14orf169,172.961922992928,112.556776663593,149.33008549029,199.09043253708,202.366851218779,131.379252355901,204.155593389356,226.782745498641,117.830711964254,181.565653059862,130.21142808207,124.481843871467,93.6874992174103,116.45344039066
RPN1,165.089958779743,215.290801615215,136.351458683237,178.328336587651,161.967257060768,239.844936836648,178.899737612184,238.609244989784,102.450722634193,154.90898673548,221.946524862965,116.520135778527,121.885674034403,127.749661956699
OCLN,22.0265744927755,21.964637808127,20.6584205414997,18.5781186829653,20.2934129857053,16.7073011493831,20.4916603802722,17.4212299363594,22.847406679898,22.5085063884138,21.6387404825063,24.5605394708941,30.2229825403973,20.6206313228716
PVRL3,34.2296291311363,37.7919865071325,30.4648124793386,43.3906028283255,35.2127939497021,44.3420609575556,28.5998628747869,224.271889264722,25.8668030550324,29.4954974238973,20.1122789949367,20.7433477470371,22.1690272862766,23.0029701009642
RXRB,462.466050173263,413.907368272071,500.781878225077,576.140925163133,434.564619377098,442.500961572608,497.584185576638,525.994889908637,472.105228850658,450.86777602569,342.702801304004,356.08923437947,368.175201501138,424.357790031203
PTPRF,104.243295727142,273.306673812328,141.723478855474,288.946377320261,138.614381737783,365.46216063565,199.071415661057,499.754668356102,141.487252105047,168.881098550045,141.114090752857,85.5000039718671,110.487367145152,129.939924972135
ZNF117,36.8327448244995,29.8172496800701,35.7381124244338,34.7068044519766,29.2102551228748,39.393579880563,38.1533153412468,41.9750478057833,48.9572529421198,44.3437732672637,31.5153997995034,73.7240249737183,56.5705590445951,39.1792119856181
CDC40,28.205696314885,37.9899944484176,25.7827990863431,29.2377873851483,22.8748442075933,29.0391752375921,22.0022799696051,37.1518183136411,18.5141689749528,28.1294826608883,26.3277149112861,21.7268683904488,19.8616521275957,19.350745566975
MTX2,401.657121315737,262.57977677167,94.619215925868,371.446377236604,190.439573868591,312.333224259317,325.420112259176,409.017805808032,99.7177284112184,300.067670436415,137.274037792028,164.771244043312,154.880569694544,122.494351280719
RFX4,24.5938893895409,23.3146126683222,26.5289086760253,25.3908280287965,28.8421869603756,20.2478677169117,26.9751304095725,18.0273321105778,36.129396549821,18.760998155485,42.3016300994586,58.6183721166657,39.9574199289211,26.207536238038
KCTD9,42.5278801884501,51.2112604233249,36.5546260297097,76.0481316500164,41.269538925851,49.7627192860097,57.4915313221517,26.6640917453235,52.8263715718186,62.033973698443,62.7991432825914,72.2099092261573,76.2785045524682,60.0740750333779
NPHS2,30.7868951718716,25.9107664915251,41.8057157805746,22.9742663351401,31.802906831448,30.3562564308596,32.1965633500519,34.8946592012646,53.8995309687859,36.3716944296627,30.6925896394493,37.1277847332351,37.9916468724812,50.3182190319146
ADH5,485.834286190579,400.847946887772,455.770510874961,487.455511538725,523.352273121639,212.408298164958,607.754873796714,458.768867428979,502.306749802261,643.633553410116,851.080544306039,605.517805808032,542.989590350215,638.229161511704
TYROBP,168.080648729325,592.628757381851,106.063408979515,102.329538755863,202.942612730962,248.104984205929,317.355224597434,189.12336667723,222.978140567601,280.182174691481,1165.91808495059,584.933763608666,311.374948670182,508.892964187776
HAGH,619.065686495904,490.495985338973,364.446377236607,684.047453708522,439.59291066172,421.353451736849,621.612997523226,581.206897454048,335.151612044897,582.861874597801,379.496258074815,348.792180855224,326.490183176328,385.234704142066
TMX4,437.171689755934,775.337297513091,248.053603611404,730.924694526979,278.589422155849,800.539998350858,622.411270304488,840.272323038901,208.673639495812,548.232091522317,411.958485250776,236.435748973009,310.688336566235,231.807790971952
IDI2-AS1,68.3968809572044,41.2924993779532,55.4615705689022,60.6334028275379,66.7985306507052,32.2920433366096,73.0104551857527,34.5364154063913,70.8499609275609,94.896228857132,73.8510723447763,60.7643310656143,68.4151942062862,74.687870207766
FHOD3,177.187073149437,114.927040795409,98.700007698999,239.089261653202,124.860738900201,133.583277893111,201.764508300016,337.823998591242,74.6729564306918,220.838051683083,97.39623636941,97.9348534360616,58.962585141744,78.5611334741887
CNOT8,105.852931364044,110.893405718192,71.0293492847063,108.470915540308,83.9911205590814,94.5524013536726,93.1854528052576,104.346070486806,97.871685689577,85.1292433570938,182.51124385405,182.192944940666,138.895353224537,127.710917571056
CACNA2D2,264.207346902982,153.704697112237,222.902794882547,253.84821362149,224.125137423591,176.034462585861,298.455068468605,240.235154109802,144.314613250604,248.197306603134,183.639988570803,154.871724375178,140.968788024965,159.396525181748
COX5A,1661.91258898461,1831.58923437946,1049.44328955213,2620.61980692532,1604.72547540859,1600.2010259216,1695.76111907632,2703.70216991029,814.722987433341,2313.60726974952,1379.60163037929,959.184602437297,962.29169200983,948.489766625646
VPS13A,150.820178304988,60.2823643775238,73.5260854651907,63.6341146750179,77.8262406654213,81.7222528998429,80.1343728786854,48.7252008995291,58.419114745374,83.1817108367621,50.1200024072388,43.193294576792,38.5440360619628,39.6094575447644
KIR2DS2,22.1809064265925,22.1448449604487,25.6706037694897,21.3064822469948,28.6692314411078,25.9045267894246,22.1608020629217,21.6357074305659,39.6241947613587,24.3545639850958,26.989629533941,28.0684807120375,26.2424780751594,29.8109781598298
CS,1148.49685089207,1220.13364971615,1020.5133295854,1977.66803470265,1338.45443331653,1118.92133356221,1578.52999197709,1483.34684939411,782.062107821097,1537.3623117806,902.150742962148,805.660662950888,975.909924867371,1051.65451077587
TMEM156,19.4570517689793,20.7915903780813,25.8786446488095,18.196881321823,20.1066751353889,19.1022708808333,19.9719509834365,19.6639302736097,30.4640830613002,19.3851913093199,23.5204588459802,24.9210877106096,24.6191339225646,24.8148380502235
RABIF,196.515680157784,164.008064111122,99.3189056354022,309.286894762035,165.720410772076,219.819198842832,220.836706289244,270.089235196982,94.7454502281448,215.530710271453,136.595478122067,118.186512281767,107.589696542256,128.08610730435
GFPT1,113.978588561435,166.8160872868,33.9834752910702,83.0971151874178,76.4559630365766,237.370053902114,77.0551246475746,101.533961223999,33.2464999089907,74.2543252754961,76.1867449004405,47.4609877837918,46.2635594489173,47.8036152962346
VPREB3,45.3560166115925,41.2975587067996,47.4601673854341,42.1546928874592,65.7398177575731,41.190558060194,40.6102020897604,47.089848713615,47.266480680141,40.0433370764364,33.4976967635782,36.7218903193633,33.5289803576718,32.3097933387864
CARM1,323.800486775547,337.362305571703,476.312409799813,360.395442139742,417.685677554284,310.315183336725,346.744721172964,298.729813368267,323.413354968493,318.08857146851,223.06704110773,275.96482394063,220.276646256933,341.553566518302
SETD8,63.6001069675821,81.2709766696645,84.4920391175559,70.5938592248185,93.4698647740204,94.6800844857158,75.1097909687903,101.853454670002,77.0826240404596,65.5282160864641,66.0980540499846,54.7366519867551,73.1156284513311,66.7895839421662
FSTL4,61.2456406708701,84.6103280752036,67.080062268469,54.6914900433574,54.1594751320603,86.0159752055324,62.9282114427495,69.3988573773298,59.157398898864,59.8422098936187,48.2386619498165,51.9115105101463,51.762132937829,54.7204472699552
IGF2BP2,61.6657158109598,47.9415772067749,76.0531397517653,34.4575377795682,60.8229364505902,51.7882223894341,43.318410063499,49.7121940392271,71.4200683697571,36.0552729630683,81.5984760460636,151.115514785572,98.7104093718756,99.0633532231991
PCDHA5 ,15.9758978146516,16.6385515886824,16.6762175261125,20.2051797833699,15.8431553588508,16.7263179224514,17.7865988200798,24.3155716998411,15.8431619896799,15.167601767895,14.2030371300477,14.2149478102348,15.9995228733227,14.2010429768674
DNAJC8,86.2712705257343,87.1066941372884,79.347128663241,139.490548796791,111.212824737663,82.9571015754541,93.6617977128161,107.348663461562,71.7168780148168,128.623868108384,64.8198774970983,57.7145051571127,62.9078753073949,51.1103115868115
CYP3A43,18.2792947819566,20.9248641220245,21.0854984154034,21.7175539863107,21.1208986429232,21.9891950782874,21.669682025992,23.4356183541654,29.5891552788197,22.4794740984854,25.6757023936988,23.0069838602133,21.4520260540791,29.1161551774809
