Row.names,logFC,AveExpr,t,P.Value,adj.P.Val,B,hgnc_symbol,Fold Change,countP
217753_s_at,1.11091813582957,7.59267704334695,2.81027422966375,0.0173452183548297,0.99997228760791,-4.21298996775199,RPS26,2.15983055893838,10
217753_s_at,1.11091813582957,7.59267704334695,2.81027422966375,0.0173452183548297,0.99997228760791,-4.21298996775199,RPS26P15,2.15983055893838,10
236012_at,-0.494376084649145,3.61008223284515,-2.80247038247493,0.0175863589805165,0.99997228760791,-4.21461196354619,PSMF1,-1.4087114047781,4
217815_at,0.44514632802186,5.9823329313296,2.79954416089277,0.0176776413362882,0.99997228760791,-4.21522085614121,SUPT16HP1,1.36145219731248,4
217815_at,0.44514632802186,5.9823329313296,2.79954416089277,0.0176776413362882,0.99997228760791,-4.21522085614121,SUPT16H,1.36145219731248,4
1560434_x_at,0.593491333093146,5.01291281987797,2.78163399774374,0.0182467496667584,0.99997228760791,-4.21895578614609,CLTA,1.50889386736425,9
216348_at,0.417003166015224,6.10908092281668,2.77044182737776,0.0186116404388583,0.99997228760791,-4.22129683957785,RPS17P5,1.33515123330147,8
242711_x_at,0.526140980087371,4.7626321609283,2.76765839470816,0.0187035119049633,0.99997228760791,-4.22187988612253,FANCM,1.44007203540656,3
36711_at,1.38330350505629,8.13267760073094,2.76234309532556,0.0188802102675417,0.99997228760791,-4.22299420838723,MAFF,2.60865020412331,10
203473_at,0.42078831592022,5.12573764009295,2.73959366723875,0.0196554774187152,0.99997228760791,-4.22777712012724,SLCO2B1,1.33865882353716,4
223299_at,0.455553927505622,6.90914570270268,2.73756108635592,0.0197262695890399,0.99997228760791,-4.22820552398283,SEC11C,1.37130922259927,10
214321_at,-0.982594559241176,4.42026450600198,-2.72860157110074,0.0200413565248416,0.99997228760791,-4.23009597803927,NOV,-1.97601590497868,8
239911_at,0.547960693285856,3.82285802775676,2.69900478711845,0.0211182396245001,0.99997228760791,-4.23636465421986,ONECUT2,1.46201761469319,4
204363_at,0.633118658352303,6.17770945668373,2.68169684910196,0.0217744422320737,0.99997228760791,-4.24004719458493,F3,1.55091396655872,8
209894_at,-0.621969673143994,5.59326430528423,-2.67887794068845,0.0218832173496598,0.99997228760791,-4.24064811268459,LEPR,-1.538974869069,8
220746_s_at,0.503188355354409,5.90289710431231,2.66444618013769,0.0224486089404953,0.99997228760791,-4.24372958978311,UIMC1,1.41734242979781,6
212978_at,0.845167083743838,5.18084781265128,2.66403462249867,0.0224649432213439,0.99997228760791,-4.24381758788394,LRRC8B,1.79647278974819,6
202813_at,0.702620650645743,5.20734999978819,2.66244106332469,0.0225283011127922,0.99997228760791,-4.24415838180829,TARBP1,1.62745838193565,4
205712_at,-0.878631410708639,5.25117579875792,-2.66141208076664,0.0225693062594949,0.99997228760791,-4.24437849066155,PTPRD,-1.83863028683907,7
241866_at,-0.621435285376528,4.10930213004182,-2.63332656538189,0.023717528955215,0.99997228760791,-4.25040235049724,SLC16A7,-1.53840492391364,9
215169_at,-1.1041165638112,5.04159698537025,-2.62454615424072,0.0240882284181774,0.99997228760791,-4.25229190290727,SLC35E2,-2.14967202333127,8
38703_at,0.433487630009397,6.26959827549982,2.60512355027492,0.0249287077754763,0.99997228760791,-4.25648214964442,DNPEP,1.35049437423129,6
1560396_at,1.30151235388626,3.41516817367993,2.6003023063616,0.0251417889485002,0.99997228760791,-4.25752450175484,KLHL6,2.46487135763346,7
1553551_s_at,-0.634894578350877,12.9129572592735,-2.58774795152197,0.025705120826145,0.99997228760791,-4.26024283140669,MT-ND1,-1.55282427676442,10
1553551_s_at,-0.634894578350877,12.9129572592735,-2.58774795152197,0.025705120826145,0.99997228760791,-4.26024283140669,MT-ND2,-1.55282427676442,10
1553551_s_at,-0.634894578350877,12.9129572592735,-2.58774795152197,0.025705120826145,0.99997228760791,-4.26024283140669,MT-TM,-1.55282427676442,10
1553551_s_at,-0.634894578350877,12.9129572592735,-2.58774795152197,0.025705120826145,0.99997228760791,-4.26024283140669,MT-TI,-1.55282427676442,10
230539_at,0.555782981857616,5.18887061573118,2.57643912957344,0.0262232166519783,0.99997228760791,-4.262696470234,FAM182A,1.46996619933673,5
242550_at,0.576146549756193,4.34762559492722,2.57214451179051,0.0264226542739222,0.99997228760791,-4.26362948842835,EIF3B,1.49086182167166,9
225557_at,0.69978968598793,6.46799191357332,2.56759611139401,0.0266355077322582,0.99997228760791,-4.26461837379379,CSRNP1,1.62426799199642,9
225810_at,0.529520406449424,5.72284472296065,2.55592447975249,0.0271894711447779,0.99997228760791,-4.26715936854599,MTMR10,1.44344927147797,8
218955_at,0.469485864549121,6.13036422119906,2.55017223729584,0.02746664484483,0.99997228760791,-4.26841346712606,BRF2,1.38461594246367,8
204461_x_at,0.463301887511398,4.36859332494411,2.54859053346588,0.0275433461010722,0.99997228760791,-4.26875851505485,RAD1,1.37869361784865,9
235489_at,-0.541595376511715,3.68000218950332,-2.54130791477486,0.0278992289052151,0.99997228760791,-4.27034835647773,RHOJ,-1.4555812541434,9
215019_x_at,-0.355317592336669,5.29749339870301,-2.53412480207799,0.0282546790791077,0.99997228760791,-4.27191830108838,ZNF528,-1.27926716589561,3
221246_x_at,-0.563141966518495,6.13240161383153,-2.53089818505121,0.0284157912989129,0.99997228760791,-4.27262409812907,TNS1,-1.47748344625537,8
214205_x_at,-0.540454781318764,6.15744162814662,-2.50144910332351,0.0299285821836957,0.99997228760791,-4.2790823668518,GLRX3,-1.45443092589072,3
240314_at,0.374385331489721,2.87255566555542,2.49786292958091,0.0301181181745258,0.99997228760791,-4.27987082685734,NCOR1,1.29628714639528,6
208819_at,0.356686587462306,5.84045848638112,2.49577265431382,0.0302291356612522,0.99997228760791,-4.28033059440809,RAB8A,1.28048165797483,3
241815_at,0.514415039247061,3.55999584784774,2.4955868985197,0.0302390208078376,0.99997228760791,-4.28037145943217,ZNF431,1.42841485165706,6
225834_at,0.531140890158019,5.49622262370533,2.47823037443588,0.0311767772297414,0.99997228760791,-4.28419478412212,FAM72C,1.44507151327157,10
225834_at,0.531140890158019,5.49622262370533,2.47823037443588,0.0311767772297414,0.99997228760791,-4.28419478412212,FAM72D,1.44507151327157,10
225834_at,0.531140890158019,5.49622262370533,2.47823037443588,0.0311767772297414,0.99997228760791,-4.28419478412212,FAM72A,1.44507151327157,10
225834_at,0.531140890158019,5.49622262370533,2.47823037443588,0.0311767772297414,0.99997228760791,-4.28419478412212,FAM72B,1.44507151327157,10
231973_s_at,0.420875838084856,2.95754494199951,2.46976983511911,0.031644160866638,0.99997228760791,-4.28606203391677,ANAPC1,1.33874003673091,8
241908_at,0.352992843068462,4.72194545320743,2.46960660625666,0.0316532451872119,0.99997228760791,-4.28609808127555,BROX,1.27720742320025,7
220324_at,-0.430421890877011,2.94126017657968,-2.46729376394834,0.0317822384647216,0.99997228760791,-4.28660893927825,LINC00472,-1.34762760932194,3
221561_at,0.567328110207062,2.52510426048524,2.46344000092955,0.0319983163871155,0.99997228760791,-4.28746053208441,SOAT1,1.48177675821152,7
220727_at,0.31627174443897,5.61455901065894,2.45737509874652,0.0323412849030339,0.99997228760791,-4.2888016866147,KCNK10,1.24510874059834,4
203899_s_at,-0.451871854710901,5.68427911363203,-2.45406401921285,0.032530039778115,0.99997228760791,-4.2895343654999,CRCP,-1.3678138044344,9
219054_at,0.475082928997114,6.75814513805852,2.45263117260887,0.0326120556081652,0.99997228760791,-4.28985153332698,NPR3,1.38999811741851,7
229966_at,-0.611408557322507,5.56916162329496,-2.44909701742617,0.0328152149030288,0.99997228760791,-4.29063410935592,EWSR1,-1.52775008079572,10
209735_at,-0.848819130546294,6.19158398906763,-2.44584524582906,0.0330032336508173,0.99997228760791,-4.29135449817478,ABCG2,-1.80102615242027,5
37201_at,0.638952558006652,5.78776263592855,2.44288496593808,0.0331753131382981,0.99997228760791,-4.2920105939431,ITIH4,1.55719817393447,5
236953_s_at,0.405905232897306,2.72648564915009,2.42938741998987,0.0339710870205898,0.99997228760791,-4.29500548138208,NHLRC3,1.32491998343901,5
205097_at,1.02689522291871,3.84242738537863,2.42244856641541,0.0343873995482212,0.99997228760791,-4.29654723460798,SLC26A2,2.03763440274876,5
220297_at,-0.321824317519122,3.04754326530186,-2.41759399068112,0.0346816149717339,0.99997228760791,-4.297626728642,BTBD7,-1.24991008699614,3
1559003_a_at,0.508243618875636,6.07368226147028,2.39722370586288,0.0359431401947961,0.99997228760791,-4.30216387506483,CCDC163,1.4223175681692,3
227654_at,-0.572471684249512,5.60268115490215,-2.37834180329261,0.0371523063921934,0.99997228760791,-4.30638001609063,FAM65C,-1.48706909715691,4
204285_s_at,0.970493619633704,4.63778074410589,2.37662815170721,0.03726398306757,0.99997228760791,-4.30676314502148,PMAIP1,1.95951092922593,7
211502_s_at,0.420507719585943,5.33414823007473,2.37156587186627,0.0375957941800879,0.99997228760791,-4.30789540806929,CDK14,1.33839848699883,3
219980_at,0.398371142761004,3.59422050049904,2.33823974986292,0.0398528645260854,0.99997228760791,-4.31536625751974,ABHD18,1.31801897714995,3
228071_at,-0.845722618367121,4.3907371567682,-2.33605190427872,0.0400055487919159,0.99997228760791,-4.31585771311193,GIMAP7,-1.79716468580382,9
238937_at,-0.630223712291444,4.59006527847689,-2.33433753911558,0.0401255857711617,0.99997228760791,-4.31624289436489,ZNF420,-1.54780498615691,9
218120_s_at,0.28908661659221,5.49724228220613,2.32539423653779,0.0407574566859931,0.99997228760791,-4.31825344192235,HMOX2,1.22186645794683,3
1555862_s_at,-0.563067740950308,6.44423086063814,-2.32171780608272,0.0410199907517482,0.99997228760791,-4.31908050894962,MICALL2,-1.47740743280548,10
204650_s_at,-0.317237228345138,6.29657310125524,-2.31857942387841,0.0412453962959137,0.99997228760791,-4.31978679230188,SRA1,-1.24594227419563,8
204650_s_at,-0.317237228345138,6.29657310125524,-2.31857942387841,0.0412453962959137,0.99997228760791,-4.31978679230188,APBB3,-1.24594227419563,8
225090_at,0.374328872249915,6.05708909751519,2.31410499093803,0.0415688321287141,0.99997228760791,-4.32079415723432,SYVN1,1.29623641775705,3
228334_x_at,0.554178276884681,3.00826007307278,2.31266637134854,0.0416733431155156,0.99997228760791,-4.32111814617972,CEP44,1.46833206973048,5
217478_s_at,0.695912046653284,4.16475574630803,2.31205880818452,0.0417175568188607,0.99997228760791,-4.32125498907295,HLA-DMA,1.61990818717586,5
209911_x_at,-0.399926940481055,5.36895205257767,-2.31203109813948,0.0417195744202277,0.99997228760791,-4.32126123047965,HIST1H2BE,-1.31944109126527,3
209911_x_at,-0.399926940481055,5.36895205257767,-2.31203109813948,0.0417195744202277,0.99997228760791,-4.32126123047965,HIST1H2BD,-1.31944109126527,3
234710_s_at,0.357915587615938,4.6706337013855,2.31195763304649,0.0417249239575595,0.99997228760791,-4.32127777783457,PARP6,1.28157293686989,4
231798_at,-0.561854495829613,4.95710846156116,-2.31093959494936,0.0417991231267692,0.99997228760791,-4.32150709488576,NOG,-1.47616551831253,3
224373_s_at,-0.594834076053465,13.2353211913547,-2.3108507575743,0.0418056040377014,0.99997228760791,-4.32152710700707,MT-ND4,-1.51029887652945,10
224373_s_at,-0.594834076053465,13.2353211913547,-2.3108507575743,0.0418056040377014,0.99997228760791,-4.32152710700707,MT-ND4L,-1.51029887652945,10
224373_s_at,-0.594834076053465,13.2353211913547,-2.3108507575743,0.0418056040377014,0.99997228760791,-4.32152710700707,MTND4LP30,-1.51029887652945,10
224373_s_at,-0.594834076053465,13.2353211913547,-2.3108507575743,0.0418056040377014,0.99997228760791,-4.32152710700707,MTND4P12,-1.51029887652945,10
1555019_at,-0.547082201475127,3.48415816090925,-2.30577599669309,0.0421774368964854,0.99997228760791,-4.32267058921997,CDHR1,-1.4611276278959,3
225721_at,-0.399511786187474,4.52035392224824,-2.30139037824275,0.042501347201795,0.99997228760791,-4.32365927015628,SYNPO2,-1.31906145952607,7
238506_at,-0.506623894024262,2.76061090918487,-2.29998638248886,0.0426055492950763,0.99997228760791,-4.32397587625319,LRRC58,-1.42072161732444,8
202241_at,0.878609995802209,5.28417449229587,2.29538133115068,0.0429490620480882,0.99997228760791,-4.32501464704609,TRIB1,1.83860299499831,5
202988_s_at,1.03955417635263,4.86580238638667,2.28629665681679,0.0436345846266335,0.99997228760791,-4.32706529286077,RGS1,2.05559233312417,6
212398_at,-0.411816510197555,4.39629063188586,-2.28443236545826,0.0437765618619329,0.99997228760791,-4.32748633772553,RDX,-1.33035982792115,5
1558301_a_at,0.361278225036723,2.72647313795337,2.28413795623377,0.0437990236171401,0.99997228760791,-4.32755283617309,EFCAB5,1.2845635143331,4
1569688_at,0.349862746572222,4.2071198013172,2.28016783078442,0.0441030089166026,0.99997228760791,-4.32844975613277,FMO5,1.27443937543387,4
223991_s_at,0.473194961200662,5.04941893824184,2.27720737633979,0.0443310079651847,0.99997228760791,-4.32911879607232,GALNT2,1.38818030059347,4
207660_at,-0.494878004954717,4.13601737977353,-2.27330649095191,0.0446331688260517,0.99997228760791,-4.33000065292013,DMD,-1.40920158728227,4
227726_at,0.269513627491951,2.53875748416258,2.27262393025053,0.0446862432092708,0.99997228760791,-4.33015498983535,RNF166,1.2054013849472,5
227042_at,-0.442264626952454,4.87028559628902,-2.26659509890315,0.0451576781468454,0.99997228760791,-4.33151862224401,YDJC,-1.35873548832885,4
243780_at,-0.284247410916387,4.04631919977177,-2.25967341597592,0.0457048351146631,0.99997228760791,-4.33308513505554,TNFRSF13C,-1.21777483961783,6
244040_at,-0.406599185620182,4.80865777888616,-2.25931436226991,0.0457333915446244,0.99997228760791,-4.33316642273486,KCNN3,-1.325557438319,4
230519_at,0.434026666128183,6.2441233534817,2.25222881981091,0.0463004454668891,0.99997228760791,-4.33477108069222,FAM124A,1.35099905556557,3
1553613_s_at,-0.809104944572396,6.67211724912313,-2.25047200928071,0.0464420849027993,0.99997228760791,-4.335169099575,FOXC1,-1.75212407856889,10
221840_at,0.481593671986004,5.36811211611147,2.24869813747743,0.0465855223876068,0.99997228760791,-4.33557104568191,PTPRE,1.39628522016816,10
242631_x_at,-0.32124230950901,2.34572179971361,-2.24766808251745,0.0466690092090755,0.99997228760791,-4.33580447683198,DLC1,-1.24940595344942,4
222146_s_at,-0.354498033497804,6.78592523321591,-2.24742645015514,0.0466886145249535,0.99997228760791,-4.33585923859026,TCF4,-1.27854065270673,4
220777_at,-0.494342951941367,4.92641598532351,-2.24038878079891,0.0472631135153462,0.99997228760791,-4.33745470077389,KIF13A,-1.40867905290467,7
1564637_a_at,-0.977808841265452,5.32441270632498,-2.23965158749405,0.0473236834288416,0.99997228760791,-4.33762187999134,FAM98B,-1.96947191123249,9
209632_at,0.361875911029391,3.58922674974158,2.23492336521863,0.0477139433028048,0.99997228760791,-4.33869438181644,PPP2R3A,1.28509579915842,7
1569318_at,0.44814530005577,3.44988965725175,2.22497337664721,0.0485453123082341,0.99997228760791,-4.34095269639741,LINC00663,1.36428523102513,4
214415_at,0.652798326683882,5.43643950120438,2.22418983093797,0.0486113681678275,0.99997228760791,-4.34113061197482,PLGLB1,1.57221479012862,10
214415_at,0.652798326683882,5.43643950120438,2.22418983093797,0.0486113681678275,0.99997228760791,-4.34113061197482,PLGLA,1.57221479012862,10
214415_at,0.652798326683882,5.43643950120438,2.22418983093797,0.0486113681678275,0.99997228760791,-4.34113061197482,PLGLB2,1.57221479012862,10
214415_at,0.652798326683882,5.43643950120438,2.22418983093797,0.0486113681678275,0.99997228760791,-4.34113061197482,PLG,1.57221479012862,10
205559_s_at,0.450701002546708,5.45629968731241,2.22048748017605,0.048924657648639,0.99997228760791,-4.34197143439842,PCSK5,1.36670417418448,10
208645_s_at,0.89453323329775,7.23354737613345,2.21868184767328,0.0490781498178148,0.99997228760791,-4.34238159126036,RPS14,1.85900832803787,10
244443_at,-0.405114943154801,2.80990752393554,-2.2158461496782,0.0493201370484788,0.99997228760791,-4.34302584785608,LINC01578,-1.32419440810304,3
203664_s_at,0.362742193188234,3.32493728025928,2.2151450436604,0.0493801426903169,0.99997228760791,-4.34318515741294,POLR2D,1.28586768083254,6
242287_at,0.408954309847162,5.06004750509619,2.21297113046335,0.049566646604997,0.99997228760791,-4.34367918150591,CLIP1,1.32772310872491,9
226969_at,0.581924725750152,5.97165852560885,2.20866718027439,0.0499378821882897,0.99997228760791,-4.34465749904582,MTR,1.49684488517581,3
240155_x_at,0.651601144140431,6.50569918193677,2.2046745884791,0.0502846406841329,0.99997228760791,-4.34556532422719,ZNF493,1.57091067019669,9
223236_at,0.517810331154958,4.65545548971928,2.19722217001051,0.0509380605781828,0.99997228760791,-4.34726054556369,NSRP1,1.43178049490032,10
222111_at,0.461572167270882,4.60186909066095,2.19415961656364,0.051208929662218,0.99997228760791,-4.34795745532451,MINDY2,1.37704162268787,3
223946_at,0.272237762651992,3.27381262257705,2.19173901203761,0.0514239950985327,0.99997228760791,-4.34850839049185,MED23,1.20767960613478,4
219177_at,0.423674114228106,4.30701396073716,2.19103740708914,0.0514864923885928,0.99997228760791,-4.34866809477879,BRIX1,1.34133919983398,8
202458_at,0.56868452959493,5.2418461376847,2.1909203938842,0.0514969227060274,0.99997228760791,-4.34869473090974,PRSS23,1.48317057729305,5
1570364_at,-0.475041014028174,4.66555497337518,-2.1829178666619,0.0522150622776272,0.99997228760791,-4.35051688115798,ZNF709,-1.3899577340527,5
209120_at,-1.31927469959605,4.99837316326639,-2.1821317536498,0.0522861211105347,0.99997228760791,-4.35069592976526,NR2F2,-2.49540624203702,10
204909_at,-0.680608520558939,5.58552635150042,-2.1819136350139,0.052305853791336,0.99997228760791,-4.35074561110113,DDX6,-1.60281567115012,7
1553845_x_at,0.425966574486554,5.78224884401832,2.17745141118539,0.0527111048394851,0.99997228760791,-4.35176213825517,C10orf67,1.34347229871917,3
240801_at,0.549773234909456,4.03239615526406,2.17582318419525,0.0528597224522419,0.99997228760791,-4.3521331341284,LINC01549,1.46385558672299,10
205173_x_at,0.508664180436777,4.1241675838967,2.16955311449477,0.053435770776659,0.99997228760791,-4.35356214803499,CD58,1.42273224991088,3
227708_at,0.381443314823288,4.79314636232709,2.16875011444048,0.0535099756961124,0.99997228760791,-4.35374520098064,EEF1A1,1.30264440780172,6
229138_at,0.455097177990628,4.7910857914247,2.16218933296968,0.0541199466976258,0.99997228760791,-4.35524114546972,PARP11,1.37087514216901,7
210101_x_at,0.425220491997187,5.17678800004136,2.15781480443675,0.054530333191944,0.99997228760791,-4.35623892562289,SH3GLB1,1.34277770838965,3
215532_x_at,0.348865600951654,2.36381678598375,2.15576455057155,0.0547236919111041,0.99997228760791,-4.35670665403449,ZNF492,1.27355882719747,8
203543_s_at,0.766422630218504,3.11016543543657,2.15406813965993,0.0548841733562234,0.99997228760791,-4.35709370181265,KLF9,1.70104656013632,6
1554806_a_at,0.564520867289277,4.34575324648321,2.15391841353,0.0548983590381689,0.99997228760791,-4.35712786467998,FBXO8,1.47889627219801,8
1562738_a_at,-0.26666188589935,2.136888296594,-2.15066330054079,0.0552076264794937,0.99997228760791,-4.35787065315492,USP3-AS1,-1.20302104953397,3
225622_at,0.440359053212506,3.23756607775246,2.14427887410648,0.0558190318271726,0.99997228760791,-4.35932791884991,PAG1,1.3569419967029,10
223405_at,0.456557361153732,7.01527405067099,2.14389624832116,0.0558558779193415,0.99997228760791,-4.35941527071321,NPL,1.37226333723665,10
37860_at,0.375869101842778,5.85907125055185,2.14172580094775,0.0560653258697022,0.99997228760791,-4.35991080904858,ZNF337,1.29762102625096,9
200712_s_at,0.376844678086363,4.61974609466047,2.14141815065267,0.0560950744698256,0.99997228760791,-4.35998105387474,MAPRE1,1.29849879759464,5
1558015_s_at,-0.367089427329223,3.64750534761988,-2.1389073268511,0.0563384232741675,0.99997228760791,-4.36055438551002,ACTR2,-1.28974819489811,6
206373_at,-1.00225444274428,5.90148796055704,-2.13799647995201,0.056426950336606,0.99997228760791,-4.36076239081205,ZIC1,-2.00312776444456,7
203735_x_at,-0.447473757009159,6.49619347288376,-2.13688272458026,0.056535378215127,0.99997228760791,-4.36101674676191,PPFIBP1,-1.36365033381014,8
1553538_s_at,-0.573727905755196,12.7970248261425,-2.13673357935111,0.0565499130398961,0.99997228760791,-4.36105080920387,MTCO1P12,-1.48836452112314,10
1553538_s_at,-0.573727905755196,12.7970248261425,-2.13673357935111,0.0565499130398961,0.99997228760791,-4.36105080920387,MT-CO1,-1.48836452112314,10
225842_at,0.765107344971413,6.39589549393114,2.13646188618098,0.0565763998025452,0.99997228760791,-4.36111286036224,PHLDA1,1.69949644607493,6
225842_at,0.765107344971413,6.39589549393114,2.13646188618098,0.0565763998025452,0.99997228760791,-4.36111286036224,NAP1L1,1.69949644607493,6
242767_at,-0.998580744157778,4.20821515163611,-2.13563746593336,0.0566568428974147,0.99997228760791,-4.36130115249837,LMCD1,-1.998033461082,4
244132_x_at,0.563562482029483,4.88774800798452,2.13118800635265,0.0570928803551158,0.99997228760791,-4.36231751721754,ZNF518A,1.47791416463053,10
200732_s_at,0.589069178673067,5.53190612655376,2.13033476857558,0.0571768593526604,0.99997228760791,-4.36251244364443,PTP4A1,1.5042758811954,9
201302_at,0.631942290027546,4.95229411534021,2.12829266834357,0.0573783275906634,0.99997228760791,-4.36297900530304,ANXA4,1.54964987235187,7
