Row.names,logFC,AveExpr,t,P.Value,adj.P.Val,B,hgnc_symbol,Fold Change,countP
211762_s_at,0.642032739565235,7.31557979971414,4.54535230127009,0.000724341136525585,0.522212084920988,-1.15151980482202,KPNA2,1.560526373497,10
224509_s_at,0.513300414329435,7.58732773082348,4.54377604058365,0.000726287295937857,0.522212084920988,-1.15298132339495,RTN4IP1,1.42731168580841,10
1554667_s_at,0.710416403563315,6.16249318781603,4.43992544316312,0.000867345617430945,0.522212084920988,-1.25026678894465,METTL8,1.63627632569318,10
211758_x_at,0.477211479397173,8.43912972560532,4.41722568790481,0.000901823465836539,0.522212084920988,-1.27179205842353,TXNDC9,1.39205043246493,10
219933_at,0.533227728003648,8.26082715761217,4.41484290463589,0.000905524595143328,0.522212084920988,-1.27405696568052,GLRX2,1.44716330115666,10
205902_at,0.695950837511525,7.82272021563153,4.40619123328953,0.000919096797989604,0.522212084920988,-1.28228927455338,KCNN3,1.6199517434867,9
227525_at,0.644335616368134,6.66423466952835,4.39832795269244,0.000931616276216721,0.522212084920988,-1.28978314855654,GLCCI1,1.56301932564633,10
241017_at,-0.403042155327781,3.84815543539666,-4.38013945942249,0.000961261120242293,0.522212084920988,-1.30715997971064,RPL31,-1.32229324178377,7
214783_s_at,0.471690683506928,7.29334464660579,4.3693116942255,0.000979374371221687,0.522212084920988,-1.31753291654784,ANXA11,1.38673361899591,10
225541_at,0.607212076033622,6.26435354339653,4.36398971543316,0.000988407300938788,0.522212084920988,-1.32263909384081,RPL22L1,1.52331265005995,8
242888_at,0.754382489095461,7.20450208144176,4.32311657618502,0.00106074059413056,0.522212084920988,-1.36202491375966,PRRT3-AS1,1.68690939672749,10
227822_at,0.691983496441133,5.96867413772696,4.32123548614994,0.00106419943658057,0.522212084920988,-1.36384478701356,ZNF605,1.61550307473524,10
229193_at,1.21743803809566,6.91216395649073,4.31025385359724,0.00108462761859988,0.522212084920988,-1.37448172624113,LUC7L3,2.32533413714044,10
215075_s_at,0.40035239849417,7.659728098739,4.30515835079042,0.00109424460979791,0.522212084920988,-1.37942464301013,GRB2,1.31983025845049,10
215992_s_at,0.559381058193202,4.93025629691042,4.29381191570721,0.00111597955516584,0.522212084920988,-1.39044803534353,RAPGEF2,1.47363686525644,9
209737_at,0.492576061048206,6.28665087504699,4.27194563615334,0.00115914279122426,0.522212084920988,-1.41175680275117,MAGI2,1.40695487794459,10
210858_x_at,0.323906611890807,6.40468785516626,4.27192040940213,0.00115919357893359,0.522212084920988,-1.41178143571111,ATM,1.25171543035801,10
228793_at,0.56250498182655,7.1552624690667,4.26270560504396,0.00117790102786518,0.522212084920988,-1.42078694855265,JMJD1C,1.47683124563431,10
1552611_a_at,0.632591243272239,7.21682426135062,4.21893960325885,0.0012711371564696,0.522212084920988,-1.46376568187666,JAK1,1.55034709283095,10
239657_x_at,0.569834539136331,6.79665250750253,4.21591406274613,0.00127785970585977,0.522212084920988,-1.46674939422196,FOXO6,1.48435332226735,9
234987_at,0.736669924518135,6.55130820928996,4.2156923906933,0.00127835369694435,0.522212084920988,-1.46696806556996,SAMHD1,1.66632513069393,10
217144_at,-0.355788309970333,8.51415123515157,-4.20378503799918,0.00130518275374685,0.522212084920988,-1.47872704786483,UBBP1,-1.27968462893828,10
203504_s_at,0.90580008530124,7.6864875421805,4.16944463741889,0.00138588261184001,0.522212084920988,-1.51278018192204,ABCA1,1.87358325274423,10
209655_s_at,0.53860270393808,8.82894509526123,4.14153562532656,0.0014552787257989,0.522212084920988,-1.5406090129998,TMEM47,1.45256498039574,10
1552283_s_at,0.491933843773806,6.60968453030195,4.12247218931446,0.0015047454852414,0.522212084920988,-1.5596963561181,ZDHHC11,1.40632870982285,10
1552283_s_at,0.491933843773806,6.60968453030195,4.12247218931446,0.0015047454852414,0.522212084920988,-1.5596963561181,ZDHHC11B,1.40632870982285,10
203448_s_at,0.432512719505985,7.93385319297431,4.11914316185419,0.00151356118342473,0.522212084920988,-1.56303608997617,TERF1P4,1.34958207720464,10
203448_s_at,0.432512719505985,7.93385319297431,4.11914316185419,0.00151356118342473,0.522212084920988,-1.56303608997617,TERF1,1.34958207720464,10
203448_s_at,0.432512719505985,7.93385319297431,4.11914316185419,0.00151356118342473,0.522212084920988,-1.56303608997617,TERF1P5,1.34958207720464,10
203448_s_at,0.432512719505985,7.93385319297431,4.11914316185419,0.00151356118342473,0.522212084920988,-1.56303608997617,TERF1P1,1.34958207720464,10
218347_at,0.397658330215781,7.35581025710595,4.10967422872139,0.0015389302519736,0.522212084920988,-1.57254607445481,TYW1B,1.317367925904,10
218347_at,0.397658330215781,7.35581025710595,4.10967422872139,0.0015389302519736,0.522212084920988,-1.57254607445481,TYW1,1.317367925904,10
228315_at,0.58424873802908,7.18299428898353,4.09871365237233,0.00156884724728855,0.522212084920988,-1.58357372542776,ZMAT3,1.49925806965101,10
212378_at,0.432457375909654,6.46541069434199,4.09840706853841,0.00156969268931174,0.522212084920988,-1.58388248675767,GART,1.34953030653171,10
212582_at,1.14117959766626,9.30599611818544,4.08819667550877,0.00159812060746472,0.522212084920988,-1.59417475319757,OSBPL8,2.20561288053749,10
205171_at,0.757644693108648,7.78510413205179,4.07708525629875,0.00162966436177843,0.522212084920988,-1.60539588194871,PTPN4,1.69072813100292,10
1568799_at,0.331056685781942,4.83598420200424,4.05111873917762,0.00170592102654609,0.522212084920988,-1.63170228815072,SLC16A1-AS1,1.2579343971075,6
238963_at,0.553058829637207,6.39001239885927,4.05047477865077,0.001707858470589,0.522212084920988,-1.63235616039132,RBM18,1.46719317155962,10
236175_at,0.529334467068845,8.33966641301869,4.04172662966625,0.00173440543510275,0.522212084920988,-1.64124605071059,TRIM55,1.44326324687761,10
219258_at,0.570945479190257,4.88124095008981,4.03529393927571,0.00175419836545755,0.522212084920988,-1.64779138554877,TIPIN,1.48549678127207,8
239926_at,0.55050390862959,4.83920595286516,4.02747208234345,0.00177858117787624,0.522212084920988,-1.6557598100038,PCF11-AS1,1.46459716528262,8
213016_at,0.405427756996353,8.27411587190701,4.02658674034763,0.00178136304585375,0.522212084920988,-1.65666240452744,BBX,1.32448155905233,10
229820_at,0.614006550923749,5.77872804015505,4.02003023326754,0.00180210521662828,0.522212084920988,-1.66335086783914,LINC00969,1.53050371944828,5
236109_at,0.377256910091745,8.19955053500428,4.01498991529694,0.00181822065406823,0.522212084920988,-1.66849764273813,RPUSD4,1.29886988034643,10
205809_s_at,0.707032799335468,7.52985882144779,4.00968145943754,0.00183535476583201,0.522212084920988,-1.67392292679552,WASL,1.63244320509568,10
1563445_x_at,-0.516434732376793,5.66928360725266,-4.00895199952718,0.00183772227076233,0.522212084920988,-1.67466881775375,CTSLP8,-1.43041595370219,10
227283_at,0.592048041517894,6.96690446861761,4.00755572034075,0.00184226279565689,0.522212084920988,-1.67609680206584,EFR3B,1.50738510440947,10
209221_s_at,0.344578181489144,6.00406854358657,3.99120950979648,0.00189629033527993,0.522212084920988,-1.69283896821645,OSBPL2,1.26977966714422,9
222395_s_at,0.539735499611775,7.02669843269755,3.97372490473061,0.00195589796068433,0.522212084920988,-1.71079751382856,UBE2Z,1.45370597378,10
208951_at,0.583609217300679,6.62093787780105,3.97302814430746,0.0019583130882502,0.522212084920988,-1.71151423734265,ALDH7A1,1.4985936228302,10
208951_at,0.583609217300679,6.62093787780105,3.97302814430746,0.0019583130882502,0.522212084920988,-1.71151423734265,ALDH7A1P1,1.4985936228302,10
209715_at,0.592888940935786,6.7361369733512,3.97113716522404,0.00196488319901661,0.522212084920988,-1.71345981060888,CBX5,1.50826396563929,10
225312_at,0.441306237106709,9.2488164045267,3.96787501781025,0.00197627099284795,0.522212084920988,-1.71681756457814,COMMD6,1.35783317299167,10
201420_s_at,0.419926526735496,7.68078102722061,3.95594944697246,0.00201848584590465,0.522212084920988,-1.72910798618268,WDR77,1.33785941883276,10
226919_at,0.514118536911857,6.26303027392685,3.95371336837611,0.00202650447190711,0.522212084920988,-1.7314151529709,LYRM2,1.42812131434778,10
224977_at,0.428160700215309,8.35767350506992,3.94511757315759,0.00205763700896432,0.522212084920988,-1.74029207859442,C6orf89,1.34551707584346,10
226106_at,0.87451834822335,9.45587614594232,3.94460819280584,0.00205949734229931,0.522212084920988,-1.74081850954251,RNF141,1.83339589478992,10
218498_s_at,0.399916873459788,5.09065076864212,3.94186436335641,0.0020695481592762,0.522212084920988,-1.74365493554619,ERO1A,1.31943188433324,7
219347_at,0.314572690532614,6.524781467547,3.93578316375171,0.00209200503261428,0.522212084920988,-1.74994587467106,NUDT15,1.24364324609799,10
37547_at,0.803204138959576,4.32393932333639,3.92120483059734,0.0021468715259775,0.522212084920988,-1.76505230319534,BBS9,1.74497230476554,10
217768_at,0.291267122416558,10.8082639318113,3.92064904488943,0.00214899244049845,0.522212084920988,-1.76562892701935,C14orf166,1.22371459721689,10
209025_s_at,0.483966710923717,7.82040738267996,3.91714560160383,0.00216241171848729,0.522212084920988,-1.76926491501471,SYNCRIP,1.39858381112249,10
214212_x_at,0.407982332530512,7.35650608641456,3.91666456617339,0.00216426097954955,0.522212084920988,-1.76976430960619,FERMT2,1.32682889194319,10
231860_at,0.50757103798898,6.85725027620283,3.91003049358159,0.00218993180341872,0.522212084920988,-1.77665552131278,BRWD1,1.42165464174964,7
242352_at,0.849432474373924,6.68465800487122,3.90517956153789,0.00220890155156628,0.522212084920988,-1.78169912667112,NIPBL,1.80179199904043,10
223572_at,0.665621717067245,10.820256447868,3.90308243004525,0.00221715491307659,0.522212084920988,-1.78388076816843,HHATL,1.58625170753269,10
201614_s_at,0.455445049121578,6.32684421872584,3.90178065589472,0.00222229411712482,0.522212084920988,-1.78523536956159,RUVBL1,1.3712057355184,7
222077_s_at,0.554892683504737,5.57598019200762,3.89710634301045,0.00224084916887303,0.522212084920988,-1.79010169501416,RACGAP1,1.46905935157963,10
219384_s_at,0.663021712384863,5.53062404337151,3.8920556773326,0.0022610780340425,0.522212084920988,-1.79536391597694,ADAT1,1.58339556147381,3
39313_at,0.745424718614936,5.73631527162871,3.88990590009482,0.00226974539683634,0.522212084920988,-1.79760502529064,WNK1,1.67646773624145,10
225297_at,0.635936713878302,6.19054889007122,3.88912528121454,0.00227290113682064,0.522212084920988,-1.79841899809789,HAUS1,1.55394636973408,10
1555065_x_at,-0.565984034641348,5.83751076371316,-3.8786277124083,0.0023157813521648,0.522212084920988,-1.80937491097637,USP6,-1.48039691532886,4
216690_at,-0.328231380810302,4.70658339516973,-3.87084883579964,0.00234809417478137,0.522212084920988,-1.81750518421228,OR7C1,-1.25547332914997,3
204365_s_at,0.384033884495053,8.22831859314056,3.85913397742874,0.00239763700798121,0.522212084920988,-1.82976806513685,REEP1,1.30498559745033,10
212395_s_at,0.397562702455967,6.50349207346789,3.84204141477482,0.00247186430885717,0.522212084920988,-1.84770065323821,EMC1,1.31728060823464,8
218258_at,0.370988843058015,8.92667547064552,3.83742621247475,0.00249231000421758,0.522212084920988,-1.85255086992791,POLR1D,1.29323893071114,10
202431_s_at,0.800071678809184,7.04186259071139,3.8191361239222,0.00257506600087418,0.522212084920988,-1.87180644836652,MYC,1.74118763354779,5
218521_s_at,0.713414839062215,5.86567580570146,3.81860943390341,0.00257749059757077,0.522212084920988,-1.87236174623705,UBE2W,1.63968062868537,10
235954_at,0.435802190130812,5.44412032218144,3.81620634809205,0.00258858299296111,0.522212084920988,-1.8748959293567,ANP32A,1.35266275291463,10
205761_s_at,0.48870097305241,5.96812369176108,3.81177714322975,0.00260915678655757,0.522212084920988,-1.87956921428567,DUS4L,1.40318085904062,10
1554703_at,0.513396638155988,5.94567829001873,3.81060702637489,0.00261462009387155,0.522212084920988,-1.88080434276868,ARHGEF10,1.4274068867819,10
243683_at,0.677085291080026,5.51370014463786,3.81053598717732,0.00261495215700803,0.522212084920988,-1.88087933602824,MORF4L2,1.59890618407987,10
226054_at,0.341295739146168,7.81160628630756,3.80544559624264,0.00263885994499553,0.522212084920988,-1.88625518205591,BRD4,1.26689392865021,9
208794_s_at,0.539371605041316,8.37179540776384,3.80326663878999,0.00264916245201259,0.522212084920988,-1.88855760790139,SMARCA4,1.45333934813385,10
222396_at,0.540254172889947,8.70804580110567,3.79063538098,0.00270970690979757,0.522212084920988,-1.90191966615914,HN1,1.45422869963362,10
205421_at,-1.29605904518402,6.00908576291724,-3.78795763774304,0.00272272394269529,0.522212084920988,-1.90475562810178,SLC22A3,-2.45557186497026,10
221238_at,0.313719335211558,3.6188813292705,3.78735345147885,0.00272566990162147,0.522212084920988,-1.90539567268505,HMGN5,1.24290784759557,5
213125_at,0.565165936124362,6.35461374060647,3.78491414249589,0.00273759716596486,0.522212084920988,-1.90798034904599,OLFML2B,1.47955767545919,10
225311_at,0.303493737534071,7.08335972559277,3.77820680388797,0.00277067118647292,0.522212084920988,-1.91509231299097,IVD,1.23412945709968,10
200702_s_at,0.365123237756536,7.24828247060597,3.77636597653993,0.00277982007695385,0.522212084920988,-1.91704544740588,DDX24,1.28799164750898,10
208875_s_at,0.780179790215858,6.79161307027359,3.7666846686729,0.00282845039666849,0.522212084920988,-1.92732629789448,PAK2,1.7173448769159,10
209138_x_at,-0.458062646554085,5.82889096753507,-3.76359684733905,0.00284414433929985,0.522212084920988,-1.93060847976941,IGLC3,-1.37369588251868,3
209138_x_at,-0.458062646554085,5.82889096753507,-3.76359684733905,0.00284414433929985,0.522212084920988,-1.93060847976941,IGLC2,-1.37369588251868,3
236254_at,0.477159012664174,7.44302527675178,3.76139886429698,0.00285537021774762,0.522212084920988,-1.93294573614013,VPS13B,1.39199980845345,10
212382_at,0.794443668346658,8.67771425672585,3.75723911245344,0.00287674048617968,0.522212084920988,-1.93737116553319,TCF4,1.73440842324678,10
201085_s_at,0.472693867858976,7.99545913021025,3.75536893293785,0.00288640187808746,0.522212084920988,-1.93936168462031,SON,1.3876982256596,10
221985_at,0.66708134513516,8.08503122227192,3.75396620587433,0.00289367030136701,0.522212084920988,-1.94085503583363,KLHL24,1.58785738933026,10
214911_s_at,0.402800848132993,8.26415873859298,3.7523328497233,0.0029021574909481,0.522212084920988,-1.94259430849448,BRD2,1.32207209165813,10
235866_at,0.314420286916335,5.50373162268807,3.75153998899484,0.00290628655394823,0.522212084920988,-1.9434387351619,C9orf85,1.24351187688138,8
223281_s_at,0.910984187365364,8.46019879060163,3.75126143113163,0.00290773866259314,0.522212084920988,-1.94373543341943,COX15,1.88032779560425,10
213671_s_at,0.392770806618063,8.38931519881245,3.74361872768115,0.00294787216967648,0.522212084920988,-1.95188062991586,MARS,1.31291253333885,10
218646_at,0.483165055676398,7.60166734682764,3.74113664561541,0.00296102831941346,0.522212084920988,-1.95452788588094,HPF1,1.3978068828209,10
232810_at,0.957790838336594,5.89610077545883,3.73005014063788,0.00302053295027601,0.522212084920988,-1.96636398758545,AIG1,1.9423333715319,10
1562337_at,-0.336028772427188,3.08125825841858,-3.72753152598627,0.0030342216513814,0.522212084920988,-1.96905558289292,OR7D2,-1.26227720612035,3
206976_s_at,0.423496505178277,8.69021339170919,3.71914412958792,0.00308026876820321,0.522212084920988,-1.97802618786553,HSPH1,1.34117407878605,10
241955_at,0.5642050890106,7.44871336356943,3.71868074152467,0.00308283362572417,0.522212084920988,-1.97852211740498,HECTD1,1.47857260558751,10
1560020_at,0.4128015553309,4.56946309922217,3.71460241297526,0.00310550209296561,0.522212084920988,-1.98288829084255,DNAJC13,1.33126848284756,4
202834_at,0.579734823996734,8.38086060783014,3.71202957085262,0.00311989069859464,0.522212084920988,-1.98564405447615,AGT,1.49457451162534,10
222899_at,-0.488366260106752,5.95453962646849,-3.71196865014132,0.00312023222632741,0.522212084920988,-1.98570931895321,ITGA11,-1.40285535135716,7
218196_at,0.608811161565035,7.08949593583299,3.70774282610127,0.00314401662174989,0.522212084920988,-1.99023786037004,OSTM1,1.52500202836245,10
211519_s_at,-0.446740811245219,4.61171036187005,-3.6991053345606,0.00319321257317358,0.522212084920988,-1.99950271835169,KIF2C,-1.362957721815,4
228164_at,0.496431567975111,7.08408327323628,3.69628201437445,0.00320946407384908,0.522212084920988,-2.00253360885858,AP4E1,1.41071990029923,10
219751_at,0.453337017721496,6.95474681532308,3.68395298593705,0.00328143351476712,0.522212084920988,-2.01578347372891,SETD6,1.3692036256508,10
225399_at,0.518434361307064,7.73179048173458,3.6831162521078,0.00328637751129579,0.522212084920988,-2.01668354946341,TSEN15,1.43239993798173,10
1555495_a_at,0.626091672980938,7.96672281361179,3.67926291478874,0.00330924456334737,0.522212084920988,-2.02082997651979,CWC27,1.54337824262352,10
209797_at,0.473957329012009,7.42742768451502,3.67336648094499,0.00334455273842544,0.522212084920988,-2.02717930483783,CNPY2,1.38891405486461,10
1553864_at,-0.517061882238855,4.08072233762292,-3.66261946432562,0.00340990441976094,0.522212084920988,-2.03876543982414,GPR26,-1.43103790092981,4
226693_at,0.501702653093813,7.46710443964144,3.65610729211828,0.0034501405614818,0.522212084920988,-2.04579462897576,SDHAP1,1.4158835872126,9
229114_at,-0.578518835407324,7.37570018463398,-3.6548847405884,0.00345774836721504,0.522212084920988,-2.04711495916407,GAB1,-1.49331532668614,10
218193_s_at,0.519840740739632,6.84290653039349,3.65361837194357,0.00346564699005289,0.522212084920988,-2.04848284968764,GOLT1B,1.43379696227888,10
205472_s_at,0.377138725506979,3.71167864769399,3.65290178831117,0.00347012467939882,0.522212084920988,-2.04925698777612,DACH1,1.29876348217792,7
204084_s_at,0.508993841649946,6.40040914851718,3.65273028176235,0.00347119724587565,0.522212084920988,-2.04944228089014,CLN5,1.42305738669771,10
209049_s_at,0.533263828899399,7.75104694978839,3.64484921623098,0.00352085243489833,0.522212084920988,-2.05796166281373,ZMYND8,1.44719951431581,10
208974_x_at,0.370058880050975,9.63815032868,3.64190312883406,0.00353960101567812,0.522212084920988,-2.06114877106016,KPNB1,1.29240557591713,10
226958_s_at,0.315542079863623,7.75191208451243,3.64025140634602,0.00355015716042013,0.522212084920988,-2.06293619352092,MED11,1.24447916746835,10
201294_s_at,0.863899509817981,7.50395728881101,3.63487061796666,0.0035847701609516,0.522212084920988,-2.06876189354275,WSB1,1.81995087600329,10
218252_at,0.817756945691684,5.6327578359474,3.63082153905943,0.00361104469433107,0.522212084920988,-2.07314863590389,CKAP2,1.76266333066139,10
233185_at,-0.387963917705757,5.07335404443095,-3.63057895753977,0.00361262506414411,0.522212084920988,-2.0734115249171,FGF14,-1.30854534388111,5
208939_at,0.400275093251625,7.80165849214169,3.62547385024511,0.00364604879270936,0.522212084920988,-2.07894604319059,SEPHS1,1.31975953867824,10
220079_s_at,0.331903594964583,8.64447760344886,3.62456255614815,0.00365204840280684,0.522212084920988,-2.07993439943156,USP48,1.2586730625375,10
223254_s_at,0.590649876452088,5.6048143722524,3.62436626061176,0.00365334206127698,0.522212084920988,-2.08014731061297,G2E3,1.50592495364771,10
203115_at,0.479022392718275,6.66110087726781,3.62367956032207,0.00365787136110272,0.522212084920988,-2.08089218261304,FECH,1.39379887229844,10
213256_at,1.25912284828668,6.15104613799378,3.62364166129354,0.00365812150095036,0.522212084920988,-2.08093329418983,MARCH3,2.39350172910833,8
1564139_at,0.75036137090973,6.64322115670536,3.60982773226248,0.00375047365732564,0.522212084920988,-2.09593241016006,A2M-AS1,1.68221414416692,10
218349_s_at,0.474640041100347,4.61335366519737,3.60604215672186,0.00377619655144619,0.522212084920988,-2.10004771622672,ZWILCH,1.38957147225618,7
209423_s_at,-0.307764281393247,6.02155511357683,-3.60465082546415,0.00378569597497069,0.522212084920988,-2.10156076739085,PHF20,-1.23778803498997,7
214773_x_at,0.414749346608729,8.4808542217421,3.59667740295919,0.00384060925366128,0.522212084920988,-2.1102372471299,TIPRL,1.33306705031239,10
223534_s_at,0.506568967457608,6.11430555922052,3.59494505302457,0.00385264751455692,0.522212084920988,-2.11212358461193,RPS6KL1,1.4206675283639,5
225150_s_at,0.493748725258111,5.39371554039046,3.59384689705655,0.00386029870927048,0.522212084920988,-2.11331958331995,RTKN,1.40809895642452,8
240168_at,0.384021544595021,5.50913528674495,3.58733134198797,0.00390601576998647,0.522212084920988,-2.12041929434757,XPO7,1.30497443547744,10
241387_at,0.42609365053539,5.77021147300916,3.57797593371682,0.00397263041011414,0.522212084920988,-2.13062432063307,PTK2,1.34359064020208,9
217848_s_at,0.560010457581525,10.5643313223825,3.57464405122412,0.00399663478115561,0.522212084920988,-2.13426186929055,PPA1,1.4742799037813,10
202547_s_at,0.430945600503052,6.26710538214977,3.57454411864773,0.00399735702894446,0.522212084920988,-2.13437099457778,ARHGEF7,1.34811689752633,10
202330_s_at,0.506251043581012,7.31262454007995,3.57127167503728,0.00402108208751657,0.522212084920988,-2.13794526826507,UNG,1.42035449313978,10
212079_s_at,0.359758859160591,5.1509018227853,3.56933557596208,0.00403518651857681,0.522212084920988,-2.1400606722472,KMT2A,1.28321139586559,10
211630_s_at,0.374116092835199,7.21290361679569,3.56615274806742,0.00405848345998042,0.522212084920988,-2.14353944558439,GSS,1.29604525324893,10
226779_at,0.438820217053075,9.51018361617769,3.56229574186028,0.00408689965253563,0.522212084920988,-2.14775704542015,LMBRD2,1.35549539980199,10
201263_at,0.405672232759744,8.74745559018442,3.55734314804835,0.00412368626960345,0.522212084920988,-2.15317580491619,TARS,1.32470602165054,10
209281_s_at,0.50300738354786,7.95396418339697,3.55706432143658,0.00412576736829621,0.522212084920988,-2.15348098119626,ATP2B1,1.4171646493759,10
201867_s_at,0.540277215608155,6.15534645962952,3.55664325974388,0.00412891211396574,0.522212084920988,-2.15394185523574,TBL1X,1.45425192675286,10
1558348_at,0.424392658622678,5.84899646983147,3.55407849703359,0.0041481203556703,0.522212084920988,-2.15674967218194,DET1,1.34200742963473,10
1558486_at,0.418087425447911,8.09311518210801,3.55111623204126,0.00417041939967728,0.522212084920988,-2.15999383602625,ZNF493,1.33615504519922,10
213137_s_at,0.416934731720021,6.57533362331203,3.54790018873422,0.00419476766309951,0.522212084920988,-2.16351735159791,PTPN2,1.33508790185303,9
224602_at,0.372917345044053,10.1770720130871,3.54527513746278,0.00421474933688515,0.522212084920988,-2.16639446909454,C4orf3,1.29496880531198,10
204048_s_at,0.973028722305384,8.51821435087191,3.54411818887496,0.00422358681262968,0.522212084920988,-2.16766282414512,PHACTR2,1.96295720741094,10
215165_x_at,0.404216938506021,5.14296407140101,3.5402020568945,0.00425364147857982,0.522212084920988,-2.17195746973948,UMPS,1.32337042057277,8
223474_at,0.588043444362489,9.31329036367663,3.53435293833196,0.00429893877452043,0.522212084920988,-2.17837599704185,IRF2BPL,1.50320674395582,10
212333_at,0.380961358461056,9.58438728314957,3.53298703058592,0.00430958760977082,0.522212084920988,-2.17987557453432,FAM98A,1.30220931037125,10
228332_s_at,0.406272080753541,9.40146623585432,3.52900770091035,0.00434076506961257,0.522212084920988,-2.18424583315076,SELENOH,1.32525692634282,10
239151_at,0.750023592012126,7.18956702564224,3.52816668345768,0.00434738377531151,0.522212084920988,-2.18516975871138,BMS1P1,1.68182033264762,10
205079_s_at,0.351903709307696,7.81510237770813,3.52805014917222,0.00434830169938717,0.522212084920988,-2.18529778891261,MPDZ,1.27624358486698,10
222500_at,0.562886869262859,7.67483305415314,3.52600966052377,0.00436440648002999,0.522212084920988,-2.18753987909942,PPIL1,1.47722222081148,8
217893_s_at,0.42379193833263,7.65785538454792,3.52248194121426,0.0043923933390327,0.522212084920988,-2.19141752417471,AKIRIN1,1.34144875073655,9
217492_s_at,0.668133494420025,6.91702093557809,3.52241661569344,0.00439291331951854,0.522212084920988,-2.19148934607193,PTEN,1.5890158270596,10
217492_s_at,0.668133494420025,6.91702093557809,3.52241661569344,0.00439291331951854,0.522212084920988,-2.19148934607193,PTENP1,1.5890158270596,10
236632_at,-0.409527551729473,6.15760777500064,-3.51709813054108,0.0044354593269867,0.522212084920988,-2.19733874709862,HHIP-AS1,-1.32825077236961,3
