"SUID","name","selected","shared name"
"116693","ARL5A","false","ARL5A"
"116695","CDT1","false","CDT1"
"116698","HNRNPH1","false","HNRNPH1"
"116704","CTCF","false","CTCF"
"116707","RECQL","false","RECQL"
"116709","SNX18","false","SNX18"
"116711","ACTL6A","false","ACTL6A"
"116713","TAF10","false","TAF10"
"116715","NCK1","false","NCK1"
"116717","IFIT3","false","IFIT3"
"116719","RPL8","false","RPL8"
"116721","ZNF274","false","ZNF274"
"116723","CHD4","false","CHD4"
"116725","TOMM34","false","TOMM34"
"116727","RNF130","false","RNF130"
"116729","CALU","false","CALU"
"116731","UNK","false","UNK"
"116733","FLOT1","false","FLOT1"
"116735","BAG3","false","BAG3"
"116737","EMC8","false","EMC8"
"116739","VDAC2","false","VDAC2"
"116741","UBAC2","false","UBAC2"
"116743","TSC22D1","false","TSC22D1"
"116745","RB1","false","RB1"
"116747","RPS23","false","RPS23"
"116749","MGC2749","false","MGC2749"
"116751","TRMT2A","false","TRMT2A"
"116753","SS18","false","SS18"
"116756","RPS26","false","RPS26"
"116758","SNRNP200","false","SNRNP200"
"116760","FHL2","false","FHL2"
"116762","UBR4","false","UBR4"
"116764","SLC25A5","false","SLC25A5"
"116766","PNMA5","false","PNMA5"
"116768","ATAD2","false","ATAD2"
"116771","TRIM63","false","TRIM63"
"116773","USP21","false","USP21"
"116775","USP15","false","USP15"
"116777","ZFYVE19","false","ZFYVE19"
"116779","UBQLN1","false","UBQLN1"
"116781","ZRANB2","false","ZRANB2"
"116785","TTC1","false","TTC1"
"116787","PPP2R2A","false","PPP2R2A"
"116790","DDX21","false","DDX21"
"116792","DES","false","DES"
"116794","ZNF518A","false","ZNF518A"
"116796","NSD3","false","NSD3"
"116798","CRKL","false","CRKL"
"116800","H2AFY2","false","H2AFY2"
"116802","PPP2R5A","false","PPP2R5A"
"116804","YWHAE","false","YWHAE"
"116806","PIK3R3","false","PIK3R3"
"116808","ND4","false","ND4"
"116810","VASP","false","VASP"
"116812","C21orf58","false","C21orf58"
"116814","PDIA2","false","PDIA2"
"116816","LYN","false","LYN"
"116818","PPME1","false","PPME1"
"116821","P3H1","false","P3H1"
"116823","CBS","false","CBS"
"116825","DBNL","false","DBNL"
"116827","PFN1","false","PFN1"
"116832","MAD2L2","false","MAD2L2"
"116834","NUDCD2","false","NUDCD2"
"116836","KRT9","false","KRT9"
"116838","SNRP70","false","SNRP70"
"116840","ANKRD1","false","ANKRD1"
"116842","PRDX4","false","PRDX4"
"116845","GGCX","false","GGCX"
"116847","ATXN3","false","ATXN3"
"116849","ESPL1","false","ESPL1"
"116851","YOD1","false","YOD1"
"116853","USP4","false","USP4"
"116855","SRSF7","false","SRSF7"
"116857","HNRNPU","false","HNRNPU"
"116859","PHGDH","false","PHGDH"
"116861","MDM4","false","MDM4"
"116863","PCGF1","false","PCGF1"
"116866","SQSTM1","false","SQSTM1"
"116868","EIF3E","false","EIF3E"
"116870","EHHADH","false","EHHADH"
"116872","KRT18","false","KRT18"
"116874","STAM2","false","STAM2"
"116876","MORF4L2","false","MORF4L2"
"116878","AEBP1","false","AEBP1"
"116880","NECAB2","false","NECAB2"
"116882","INPPL1","false","INPPL1"
"116884","KRT32","false","KRT32"
"116887","SH3PXD2B","false","SH3PXD2B"
"116889","SDHAF2","false","SDHAF2"
"116891","ZNF585B","false","ZNF585B"
"116893","CSNK2B","false","CSNK2B"
"116895","UPF2","false","UPF2"
"116897","SMC1A","false","SMC1A"
"116899","CASP2","false","CASP2"
"116901","DNAJB11","false","DNAJB11"
"116904","SH2D4A","false","SH2D4A"
"116906","L3MBTL1","false","L3MBTL1"
"116908","PRPS1L1","false","PRPS1L1"
"116911","PRPF40A","false","PRPF40A"
"116913","RBBP7","false","RBBP7"
"116915","REL","false","REL"
"116917","RPS16","false","RPS16"
"116919","RPS2","false","RPS2"
"116922","APCS","false","APCS"
"116926","CD81","false","CD81"
"116930","ZNF773","false","ZNF773"
"116933","TMEM85","false","TMEM85"
"116935","EIF2A","false","EIF2A"
"116938","DTX3L","false","DTX3L"
"116940","TNNI3","false","TNNI3"
"116942","BMI1","false","BMI1"
"116945","SRPK1","false","SRPK1"
"116947","ITSN2","false","ITSN2"
"116950","ACTB","false","ACTB"
"116953","VMA21","false","VMA21"
"116955","LARP7","false","LARP7"
"116958","EMC2","false","EMC2"
"116961","GAB1","false","GAB1"
"116963","UBE2I","false","UBE2I"
"116965","PSMD14","false","PSMD14"
"116967","WIPF3","false","WIPF3"
"116969","CTNNB1","false","CTNNB1"
"116972","TRIM39","false","TRIM39"
"116974","SYK","false","SYK"
"116976","STARD10","false","STARD10"
"116978","MAPRE1","false","MAPRE1"
"116983","AHCYL1","false","AHCYL1"
"116985","USP34","false","USP34"
"116987","UBE2V1","false","UBE2V1"
"116989","ATP6V1F","false","ATP6V1F"
"116991","SULT1A1","false","SULT1A1"
"116993","UBE4B","false","UBE4B"
"116995","PBX1","false","PBX1"
"116998","HIST3H2BB","false","HIST3H2BB"
"117001","HAX1","false","HAX1"
"117003","USP5","false","USP5"
"117006","ACTG1","false","ACTG1"
"117009","SIAH1","false","SIAH1"
"117011","PSTPIP2","false","PSTPIP2"
"117013","KRT6A","false","KRT6A"
"117015","CAV1","false","CAV1"
"117017","UPF3A","false","UPF3A"
"117019","PTPRA","false","PTPRA"
"117021","ZNF689","false","ZNF689"
"117024","DCUN1D1","false","DCUN1D1"
"117026","C1orf33","false","C1orf33"
"117028","RRP9","false","RRP9"
"117030","S100A9","false","S100A9"
"117032","DIAPH1","false","DIAPH1"
"117034","GGT7","false","GGT7"
"117037","SAFB","false","SAFB"
"117039","THOC6","false","THOC6"
"117041","MYOT","false","MYOT"
"117043","MYBPC1","false","MYBPC1"
"117045","FLNC","false","FLNC"
"117047","PIAS3","false","PIAS3"
"117049","DCAF6","false","DCAF6"
"117052","ATP5B","false","ATP5B"
"117054","CKM","false","CKM"
"117056","UBE2D2","false","UBE2D2"
"117058","PGM2","false","PGM2"
"117060","LONRF1","false","LONRF1"
"117062","PDZD2","false","PDZD2"
"117064","UBE2D1","false","UBE2D1"
"117066","ABCE1","false","ABCE1"
"117068","ING5","false","ING5"
"117070","SHOC2","false","SHOC2"
"117072","GNL3","false","GNL3"
"117074","PSMD11","false","PSMD11"
"117076","AP1M1","false","AP1M1"
"117078","RBMY1A1","false","RBMY1A1"
"117080","FBP1","false","FBP1"
"117082","FBXO3","false","FBXO3"
"117084","TBPL2","false","TBPL2"
"117086","HIST2H3D","false","HIST2H3D"
"117089","TCAP","false","TCAP"
"117091","DPYSL3","false","DPYSL3"
"117093","NCSTN","false","NCSTN"
"117096","ISG15","false","ISG15"
"117098","GAREM2","false","GAREM2"
"117100","PIK3CA","false","PIK3CA"
"117102","TUBA1A","false","TUBA1A"
"117105","A2M","false","A2M"
"117107","DKFZp451F1115","false","DKFZp451F1115"
"117109","INCA1","false","INCA1"
"117111","ATP5A1","false","ATP5A1"
"117113","RPS27L","false","RPS27L"
"117115","DARS","false","DARS"
"117117","BCL7A","false","BCL7A"
"117119","TRAT1","false","TRAT1"
"117121","SHBG","false","SHBG"
"117123","ILF2","false","ILF2"
"117125","IL9R","false","IL9R"
"117127","GAB3","false","GAB3"
"117129","NOS2","false","NOS2"
"117132","PDCD6IP","false","PDCD6IP"
"117134","DNMT1","false","DNMT1"
"117138","HNRNPK","false","HNRNPK"
"117140","RPL18A","false","RPL18A"
"117143","PSMC2","false","PSMC2"
"117146","PLA2G2A","false","PLA2G2A"
"117148","JSRP1","false","JSRP1"
"117150","RPS8","false","RPS8"
"117155","VAV3","false","VAV3"
"117157","UBE2A","false","UBE2A"
"117160","SAP18","false","SAP18"
"117162","CORO1B","false","CORO1B"
"117164","MYOZ1","false","MYOZ1"
"117167","RBM33","false","RBM33"
"117171","EPC2","false","EPC2"
"117173","ETV6","false","ETV6"
"117175","BTBD2","false","BTBD2"
"117177","CCT7","false","CCT7"
"117179","LYAR","false","LYAR"
"117181","LRRK1","false","LRRK1"
"117185","TOPORS","false","TOPORS"
"117187","HTT","false","HTT"
"117190","QPCTL","false","QPCTL"
"117192","IPO8","false","IPO8"
"117194","CUL1","false","CUL1"
"117198","PIN1","false","PIN1"
"117201","TARDBP","false","TARDBP"
"117203","UBR1","false","UBR1"
"117205","HIRIP3","false","HIRIP3"
"117207","MRPL41","false","MRPL41"
"117209","OSBP","false","OSBP"
"117211","MMGT1","false","MMGT1"
"117213","BAT4","false","BAT4"
"117215","PBXIP1","false","PBXIP1"
"117217","MT-ATP8","false","MT-ATP8"
"117219","CD3EAP","false","CD3EAP"
"117221","MT1X","false","MT1X"
"117223","YWHAQ","false","YWHAQ"
"117225","MRPL12","false","MRPL12"
"117227","TNKS","false","TNKS"
"117229","LAX1","false","LAX1"
"117231","CBX3","false","CBX3"
"117233","TUBB4B","false","TUBB4B"
"117235","HSPD1","false","HSPD1"
"117237","ZNF552","false","ZNF552"
"117239","KRT86","false","KRT86"
"117241","KRT1","false","KRT1"
"117243","ITGA4","false","ITGA4"
"117246","YWHAH","false","YWHAH"
"117250","NOP58","false","NOP58"
"117254","RPS15A","false","RPS15A"
"117256","FTSJ3","false","FTSJ3"
"117259","NOP2","false","NOP2"
"117261","RPL18","false","RPL18"
"117264","ZNF638","false","ZNF638"
"117268","CBX8","false","CBX8"
"117270","HP","false","HP"
"117272","FCHSD2","false","FCHSD2"
"117276","LIN28B","false","LIN28B"
"117279","SDCBP","false","SDCBP"
"117281","TNIP1","false","TNIP1"
"117285","DNMBP","false","DNMBP"
"117287","PACSIN1","false","PACSIN1"
"117289","VIPR1","false","VIPR1"
"117291","ELMO2","false","ELMO2"
"117293","ZNF281","false","ZNF281"
"117296","SRSF10","false","SRSF10"
"117299","SYMPK","false","SYMPK"
"117301","SH3BP1","false","SH3BP1"
"117303","CHD8","false","CHD8"
"117306","KRT16","false","KRT16"
"117309","ATXN1","false","ATXN1"
"117311","EP300","false","EP300"
"117316","CALCOCO2","false","CALCOCO2"
"117317","RTN4IP1","false","RTN4IP1"
"117319","PYM1","false","PYM1"
"117321","CBLB","false","CBLB"
"117324","DDX48","false","DDX48"
"117326","NBN","false","NBN"
"117328","ELOC","false","ELOC"
"117331","SART3","false","SART3"
"117333","TKT","false","TKT"
"117335","SGO1","false","SGO1"
"117337","RNF10","false","RNF10"
"117341","IGF2R","false","IGF2R"
"117343","CBR1","false","CBR1"
"117345","CDH1","false","CDH1"
"117347","WDR77","false","WDR77"
"117350","RPL37A","false","RPL37A"
"117353","CANX","false","CANX"
"117355","LAT","false","LAT"
"117357","ZFP82","false","ZFP82"
"117359","FBXO6","false","FBXO6"
"117361","PDGFRA","false","PDGFRA"
"117365","AK1","false","AK1"
"117367","DPP3","false","DPP3"
"117369","ZNF45","false","ZNF45"
"117373","HOMEZ","false","HOMEZ"
"117375","SP1","false","SP1"
"117377","SUPT5H","false","SUPT5H"
"117380","ABCA1","false","ABCA1"
"117381","ERBIN","false","ERBIN"
"117383","TGM2","false","TGM2"
"117385","PRPF8","false","PRPF8"
"117388","OTUB1","false","OTUB1"
"117390","RPS11","false","RPS11"
"117393","RPL10L","false","RPL10L"
"117395","GALR3","false","GALR3"
"117397","SWAP70","false","SWAP70"
"117399","OCM2","false","OCM2"
"117401","TAB1","false","TAB1"
"117406","WASF2","false","WASF2"
"117409","RPL30","false","RPL30"
"117411","RPL23","false","RPL23"
"117413","RPL7","false","RPL7"
"117416","RPL15","false","RPL15"
"117422","UBE2L3","false","UBE2L3"
"117425","RPS24","false","RPS24"
"117427","ACTR2","false","ACTR2"
"117429","ACTR3","false","ACTR3"
"117431","ZNF395","false","ZNF395"
"117433","FNBP1L","false","FNBP1L"
"117435","APBB1","false","APBB1"
"117438","CSNK2A2","false","CSNK2A2"
"117440","ZBTB16","false","ZBTB16"
"117442","CCT4","false","CCT4"
"117444","PACSIN3","false","PACSIN3"
"117447","ITSN1","false","ITSN1"
"117452","CLPX","false","CLPX"
"117454","RPL12","false","RPL12"
"117456","NARF","false","NARF"
"117458","SNW1","false","SNW1"
"117460","EEF2","false","EEF2"
"117462","SELENBP1","false","SELENBP1"
"117464","HDGFRP2","false","HDGFRP2"
"117466","MRPL19","false","MRPL19"
"117468","ESD","false","ESD"
"117470","SLAIN2","false","SLAIN2"
"117475","ZMYM3","false","ZMYM3"
"117477","BPGM","false","BPGM"
"117480","ARRB2","false","ARRB2"
"117482","CLTC","false","CLTC"
"117484","DYNLT3","false","DYNLT3"
"117486","PSMD13","false","PSMD13"
"117489","POLR3H","false","POLR3H"
"117493","MVK","false","MVK"
"117495","TTYH2","false","TTYH2"
"117497","HNRPD","false","HNRPD"
"117500","ZNF593","false","ZNF593"
"117502","TSG101","false","TSG101"
"117504","SPTBN1","false","SPTBN1"
"117506","KIF3A","false","KIF3A"
"117510","PRAP1","false","PRAP1"
"117512","REEP1","false","REEP1"
"117514","TUBA4A","false","TUBA4A"
"117518","PAK4","false","PAK4"
"117520","POLR1B","false","POLR1B"
"117522","CRCP","false","CRCP"
"117524","E2F4","false","E2F4"
"117527","RRS1","false","RRS1"
"117529","DOCK4","false","DOCK4"
"117532","WBP11","false","WBP11"
"117534","RNF139","false","RNF139"
"117538","ATXN10","false","ATXN10"
"117541","FUS","false","FUS"
"117544","NR1H2","false","NR1H2"
"117546","XPC","false","XPC"
"117549","COPS2","false","COPS2"
"117551","CNOT1","false","CNOT1"
"117555","LYRM2","false","LYRM2"
"117557","EFR3B","false","EFR3B"
"117559","CHAF1B","false","CHAF1B"
"117561","COX6A1","false","COX6A1"
"117564","DERL2","false","DERL2"
"117567","CLU","false","CLU"
"117569","GARS","false","GARS"
"117574","MRPL53","false","MRPL53"
"117579","CEP55","false","CEP55"
"117581","NUTM2F","false","NUTM2F"
"117583","SPRY4","false","SPRY4"
"117586","SKAP2","false","SKAP2"
"117588","DOCK2","false","DOCK2"
"117590","UBA2","false","UBA2"
"117592","RBM18","false","RBM18"
"117593","TMEM27","false","TMEM27"
"117595","ZNF462","false","ZNF462"
"117597","ZFP36","false","ZFP36"
"117599","TUBA1C","false","TUBA1C"
"117601","G3BP2","false","G3BP2"
"117604","RAB11FIP5","false","RAB11FIP5"
"117607","HNRNPA2B1","false","HNRNPA2B1"
"117609","SEPT9","false","SEPT9"
"117611","PGAM5","false","PGAM5"
"117613","HSPB1","false","HSPB1"
"117616","CEP27","false","CEP27"
"117618","KRT19","false","KRT19"
"117620","VPS52","false","VPS52"
"117622","SPAG5","false","SPAG5"
"117624","MTUS2","false","MTUS2"
"117626","FGFR1OP2","false","FGFR1OP2"
"117628","TFPT","false","TFPT"
"117630","WASHC3","false","WASHC3"
"117632","CCHCR1","false","CCHCR1"
"117635","CEP44","false","CEP44"
"117637","USHBP1","false","USHBP1"
"117639","CCDC114","false","CCDC114"
"117641","MIPOL1","false","MIPOL1"
"117644","ALG2","false","ALG2"
"117647","GCNT3","false","GCNT3"
"117649","EPHA3","false","EPHA3"
"117654","SF3B3","false","SF3B3"
"117656","ZNF264","false","ZNF264"
"117658","ITGA2B","false","ITGA2B"
"117660","STK32C","false","STK32C"
"117663","BARD1","false","BARD1"
"117668","ANXA3","false","ANXA3"
"117670","POLR1A","false","POLR1A"
"117673","KIF11","false","KIF11"
"117675","PTPN13","false","PTPN13"
"117680","SND1","false","SND1"
"117682","KCTD17","false","KCTD17"
"117684","KCTD5","false","KCTD5"
"117686","SLC25A11","false","SLC25A11"
"117688","VSIG8","false","VSIG8"
"117690","RALGDS","false","RALGDS"
"117694","PREI3","false","PREI3"
"117697","WIZ","false","WIZ"
"117699","YWHAZ","false","YWHAZ"
"117701","HSPG2","false","HSPG2"
"117703","PPP2R5E","false","PPP2R5E"
"117705","SAP30BP","false","SAP30BP"
"117707","HELZ","false","HELZ"
"117709","GSS","false","GSS"
"117711","EIF6","false","EIF6"
"117713","RNF150","false","RNF150"
"117715","SYNM","false","SYNM"
"117717","ACAT2","false","ACAT2"
"117721","PTPN11","false","PTPN11"
"117724","PSMC5","false","PSMC5"
"117726","TFAP2C","false","TFAP2C"
"117728","KRT34","false","KRT34"
"117730","RPS20","false","RPS20"
"117732","WDR12","false","WDR12"
"117734","ZNF566","false","ZNF566"
"117736","EDC3","false","EDC3"
"117740","CDKN2A","false","CDKN2A"
"117742","MLH3","false","MLH3"
"117744","CHUK","false","CHUK"
"117746","KIAA1524","false","KIAA1524"
"117748","MICALL2","false","MICALL2"
"117750","KNDC1","false","KNDC1"
"117753","RIMS2","false","RIMS2"
"117755","FOSL1","false","FOSL1"
"117757","XDH","false","XDH"
"117759","SDK1","false","SDK1"
"117761","RIN3","false","RIN3"
"117763","ADIPOR1","false","ADIPOR1"
"117765","ZCCHC11","false","ZCCHC11"
"117767","DNAJB12","false","DNAJB12"
"117769","MZT2B","false","MZT2B"
"117773","SSR1","false","SSR1"
"117778","OPA1","false","OPA1"
"117780","ADNP","false","ADNP"
"117783","TXN","false","TXN"
"117785","AKAP6","false","AKAP6"
"117788","ECSIT","false","ECSIT"
"117790","SNRPC","false","SNRPC"
"117792","HEL-S-103","false","HEL-S-103"
"117794","RBPJ","false","RBPJ"
"117798","TCF12","false","TCF12"
"117800","SMTN","false","SMTN"
"117802","PLSCR1","false","PLSCR1"
"117805","SRP9","false","SRP9"
"117807","CDK6","false","CDK6"
"117810","CASP7","false","CASP7"
"117812","EFNB1","false","EFNB1"
"117814","TONSL","false","TONSL"
"117816","XPOT","false","XPOT"
"117818","GPX2","false","GPX2"
"117820","CDK4","false","CDK4"
"117822","CEP57","false","CEP57"
"117824","BRD3","false","BRD3"
"117826","SMAD7","false","SMAD7"
"117829","PAK2","false","PAK2"
"117832","NOTCH3","false","NOTCH3"
"117834","USP37","false","USP37"
"117836","METTL13","false","METTL13"
"117838","FANCI","false","FANCI"
"117841","PDS5A","false","PDS5A"
"117843","RACGAP1","false","RACGAP1"
"117845","CEBPA","false","CEBPA"
"117847","MED12","false","MED12"
"117850","TAF6L","false","TAF6L"
"117853","XPO5","false","XPO5"
"117856","GTF3C3","false","GTF3C3"
"117858","TIAM1","false","TIAM1"
"117861","TFAP2A","false","TFAP2A"
"117863","NFYB","false","NFYB"
"117868","UBL7","false","UBL7"
"117870","SMARCB1","false","SMARCB1"
"117872","CDCA7L","false","CDCA7L"
"117874","GSK3A","false","GSK3A"
"117877","SMARCA5","false","SMARCA5"
"117879","FOXO3","false","FOXO3"
"117881","PARP10","false","PARP10"
"117883","SLC25A6","false","SLC25A6"
"117885","MNT","false","MNT"
"117887","HIF1A","false","HIF1A"
"117890","HIST1H2BL","false","HIST1H2BL"
"117893","PIM1","false","PIM1"
"117895","RIOX1","false","RIOX1"
"117897","HDAC2","false","HDAC2"
"117901","EFTUD2","false","EFTUD2"
"117903","RPP30","false","RPP30"
"117905","RNGTT","false","RNGTT"
"117907","DIMT1","false","DIMT1"
"117909","NOP56","false","NOP56"
"117911","DDX20","false","DDX20"
"117913","U2SURP","false","U2SURP"
"117915","MRPS34","false","MRPS34"
"117917","RFC5","false","RFC5"
"117919","TNNI1","false","TNNI1"
"117921","CHTF18","false","CHTF18"
"117923","RFC3","false","RFC3"
"117925","RFC2","false","RFC2"
"117927","SMC2","false","SMC2"
"117929","MRPS22","false","MRPS22"
"117931","MARS","false","MARS"
"117933","EIF4A1","false","EIF4A1"
"117935","EIF3I","false","EIF3I"
"117939","MSH6","false","MSH6"
"117942","PSMB3","false","PSMB3"
"117944","TUBGCP2","false","TUBGCP2"
"117946","PSMC4","false","PSMC4"
"117948","PLK1","false","PLK1"
"117951","PSMA2","false","PSMA2"
"117953","PSMA5","false","PSMA5"
"117955","PSMA1","false","PSMA1"
"117958","BCR","false","BCR"
"117960","PSME4","false","PSME4"
"117962","PSMA4","false","PSMA4"
"117966","PSMA7","false","PSMA7"
"117968","PSMC3","false","PSMC3"
"117971","RPN1","false","RPN1"
"117973","DNAJA2","false","DNAJA2"
"117976","CCT2","false","CCT2"
"117978","MYO9B","false","MYO9B"
"117980","CCT6A","false","CCT6A"
"117982","AKAP8","false","AKAP8"
"117984","RPS25","false","RPS25"
"117989","C1QBP","false","C1QBP"
"117991","IPO4","false","IPO4"
"117994","USP22","false","USP22"
"117996","CYR61","false","CYR61"
"118001","NUP133","false","NUP133"
"118004","SLC25A12","false","SLC25A12"
"118006","NUP153","false","NUP153"
"118008","IPO9","false","IPO9"
"118011","MYO9A","false","MYO9A"
"118013","MYO5C","false","MYO5C"
"118016","SQOR","false","SQOR"
"118018","P4HA1","false","P4HA1"
"118020","CD6","false","CD6"
"118022","VAPB","false","VAPB"
"118024","IDH3G","false","IDH3G"
"118026","ATP5C1","false","ATP5C1"
"118028","CEPT1","false","CEPT1"
"118030","ETFA","false","ETFA"
"118032","ILVBL","false","ILVBL"
"118034","NDUFS2","false","NDUFS2"
"118036","ACOT8","false","ACOT8"
"118038","SUCLG1","false","SUCLG1"
"118040","LRRC59","false","LRRC59"
"118043","CCAR2","false","CCAR2"
"118045","CUL4A","false","CUL4A"
"118047","PPP2CA","false","PPP2CA"
"118049","FBXW7","false","FBXW7"
"118052","DARS2","false","DARS2"
"118055","TRIM24","false","TRIM24"
"118056","RNF141","false","RNF141"
"118059","NKX3-2","false","NKX3-2"
"118061","UBE2S","false","UBE2S"
"118063","RNF8","false","RNF8"
"118065","PSMC1","false","PSMC1"
"118067","ESR2","false","ESR2"
"118069","PPARG","false","PPARG"
"118071","GADD45A","false","GADD45A"
"118073","SNIP1","false","SNIP1"
"118075","AKT1","false","AKT1"
"118077","SELL","false","SELL"
"118079","TOP2B","false","TOP2B"
"118081","USP28","false","USP28"
"118083","RAD21","false","RAD21"
"118087","GLUD1","false","GLUD1"
"118089","KRT83","false","KRT83"
"118093","LOC51035","false","LOC51035"
"118095","PRKCDBP","false","PRKCDBP"
"118097","TEC","false","TEC"
"118099","SEPT2","false","SEPT2"
"118101","PTPRE","false","PTPRE"
"118103","ATP4A","false","ATP4A"
"118105","BRAP","false","BRAP"
"118107","PIAS1","false","PIAS1"
"118111","CASC3","false","CASC3"
"118114","YBX1","false","YBX1"
"118116","BUD31","false","BUD31"
"118118","OAZ3","false","OAZ3"
"118120","LMO2","false","LMO2"
"118123","KMT5C","false","KMT5C"
"118125","COPB1","false","COPB1"
"118128","SS18L1","false","SS18L1"
"118130","ZC3HAV1L","false","ZC3HAV1L"
"118133","RPL6","false","RPL6"
"118135","PSMB1","false","PSMB1"
"118137","GFPT2","false","GFPT2"
"118139","GFM1","false","GFM1"
"118141","PRKAB1","false","PRKAB1"
"118143","S100A8","false","S100A8"
"118146","MDM2","false","MDM2"
"118152","UBXN6","false","UBXN6"
"118154","SRCAP","false","SRCAP"
"118159","SRSF2","false","SRSF2"
"118161","IGF1R","false","IGF1R"
"118163","HINT1","false","HINT1"
"118165","DKC1","false","DKC1"
"118167","EEF1AKMT3","false","EEF1AKMT3"
"118174","NCBP1","false","NCBP1"
"118176","UPF1","false","UPF1"
"118178","RBM8","false","RBM8"
"118180","USP49","false","USP49"
"118184","HLA-DRA","false","HLA-DRA"
"118186","HUWE1","false","HUWE1"
"118188","HLA-DRB5","false","HLA-DRB5"
"118190","DNASE2","false","DNASE2"
"118192","PELO","false","PELO"
"118194","PSTPIP1","false","PSTPIP1"
"118196","FDFT1","false","FDFT1"
"118198","E2F7","false","E2F7"
"118200","SMNDC1","false","SMNDC1"
"118202","BRDG1","false","BRDG1"
"118207","OFD1","false","OFD1"
"118209","CCDC87","false","CCDC87"
"118211","NTPCR","false","NTPCR"
"118215","DDX42","false","DDX42"
"118217","DPCD","false","DPCD"
"118221","ELAVL1","false","ELAVL1"
"118223","YEATS4","false","YEATS4"
"118225","PCBP1","false","PCBP1"
"118227","PCBP3","false","PCBP3"
"118229","SRI","false","SRI"
"118231","TTI2","false","TTI2"
"118233","RORA","false","RORA"
"118238","PIH1D1","false","PIH1D1"
"118241","H2AFZ","false","H2AFZ"
"118243","ACTR5","false","ACTR5"
"118246","INO80B","false","INO80B"
"118248","INO80D","false","INO80D"
"118250","DMAP1","false","DMAP1"
"118252","ING3","false","ING3"
"118254","MME","false","MME"
"118256","PSMA3","false","PSMA3"
"118258","SMARCAD1","false","SMARCAD1"
"118260","SOX2","false","SOX2"
"118262","HDGF","false","HDGF"
"118265","KAT5","false","KAT5"
"118268","HLA-DRB1","false","HLA-DRB1"
"118270","CD59","false","CD59"
"118273","ARMCX5","false","ARMCX5"
"118275","PTRF","false","PTRF"
"118278","SRM","false","SRM"
"118280","EIF4B","false","EIF4B"
"118285","MED4","false","MED4"
"118289","TARS","false","TARS"
"118292","TBP","false","TBP"
"118294","SYN1","false","SYN1"
"118297","PSME1","false","PSME1"
"118299","FARSB","false","FARSB"
"118301","MAFK","false","MAFK"
"118306","AMOT","false","AMOT"
"118308","RARS","false","RARS"
"118310","ZNF324B","false","ZNF324B"
"118312","ABCG1","false","ABCG1"
"118316","CYFIP2","false","CYFIP2"
"118318","ADAT1","false","ADAT1"
"118323","TTC9C","false","TTC9C"
"118326","RHOQ","false","RHOQ"
"118331","IDH3A","false","IDH3A"
"118333","ALK","false","ALK"
"118335","NUDT21","false","NUDT21"
"118349","FYTTD1","false","FYTTD1"
"118351","DYNC1I2","false","DYNC1I2"
"118353","CIAO1","false","CIAO1"
"118355","TRIM8","false","TRIM8"
"118357","DTX3","false","DTX3"
"118359","OGFR","false","OGFR"
"118362","STXBP2","false","STXBP2"
"118366","PJA1","false","PJA1"
"118369","TAF3","false","TAF3"
"118371","KRT7","false","KRT7"
"118373","HNRNPH3","false","HNRNPH3"
"118376","HLA-DRB3","false","HLA-DRB3"
"118378","HLA-DRB4","false","HLA-DRB4"
"118381","HEXIM2","false","HEXIM2"
"118384","MAPK6","false","MAPK6"
"118386","TRIM16","false","TRIM16"
"118388","TCP1","false","TCP1"
"118391","FH","false","FH"
"118393","CARM1","false","CARM1"
"118395","WFS1","false","WFS1"
"118397","ZNF251","false","ZNF251"
"118399","RNF168","false","RNF168"
"118401","GFPT1","false","GFPT1"
"118404","SRPK2","false","SRPK2"
"118410","TRIM28","false","TRIM28"
"118412","MAP3K1","false","MAP3K1"
"118414","DNAJB1","false","DNAJB1"
"118416","POLA2","false","POLA2"
"118418","HOXA5","false","HOXA5"
"118420","ERRFI1","false","ERRFI1"
"118424","ATF2","false","ATF2"
"118426","PELI2","false","PELI2"
"118429","HSPBP1","false","HSPBP1"
"118431","DDX5","false","DDX5"
"118433","CBX7","false","CBX7"
"118434","B3GNT5","false","B3GNT5"
"118436","TSR1","false","TSR1"
"118441","EPHX2","false","EPHX2"
"118443","EPS15L1","false","EPS15L1"
"118445","THG1L","false","THG1L"
"118447","HIST1H1B","false","HIST1H1B"
"118449","GTF3C1","false","GTF3C1"
"118452","EIF5","false","EIF5"
"118459","AID","false","AID"
"118462","SMAD6","false","SMAD6"
"118465","TAF8","false","TAF8"
"118469","SPRY1","false","SPRY1"
"118473","RILP","false","RILP"
"118475","CREB3L3","false","CREB3L3"
"118477","MVP","false","MVP"
"118480","TSC22D4","false","TSC22D4"
"118482","IFT20","false","IFT20"
"118490","MDFI","false","MDFI"
"118492","FLJ13057","false","FLJ13057"
"118495","NUP62","false","NUP62"
"118497","HMG20A","false","HMG20A"
"118500","SERTAD3","false","SERTAD3"
"118502","GAPDH","false","GAPDH"
"118507","PNMA1","false","PNMA1"
"118509","VHL","false","VHL"
"118515","NMNAT1","false","NMNAT1"
"118517","SGK1","false","SGK1"
"118520","SLC2A2","false","SLC2A2"
"118522","ARL4A","false","ARL4A"
"118524","PFKP","false","PFKP"
"118526","EPB41","false","EPB41"
"118530","PMS1","false","PMS1"
"118532","GTF2F1","false","GTF2F1"
"118534","ING1","false","ING1"
"118536","HSPA5","false","HSPA5"
"118538","PRPF31","false","PRPF31"
