"SUID","name","selected","shared name"
"168391","SYP","false","SYP"
"168392","AP1G1","false","AP1G1"
"168394","TOLLIP","false","TOLLIP"
"168396","MAPK10","false","MAPK10"
"168398","HIPK2","false","HIPK2"
"168400","HCLS1","false","HCLS1"
"168402","SERF2","false","SERF2"
"168404","APP","false","APP"
"168408","HNRNPLL","false","HNRNPLL"
"168411","UBTD1","false","UBTD1"
"168414","TWF2","false","TWF2"
"168416","ALB","false","ALB"
"168418","SEM1","false","SEM1"
"168420","PFDN1","false","PFDN1"
"168423","KHDRBS1","false","KHDRBS1"
"168425","GINS4","false","GINS4"
"168428","CCNE2","false","CCNE2"
"168430","FAS","false","FAS"
"168432","ATN1","false","ATN1"
"168433","CHRD","false","CHRD"
"168436","GP6","false","GP6"
"168438","EPRS","false","EPRS"
"168440","HDAC1","false","HDAC1"
"168442","UBE2O","false","UBE2O"
"168445","ZNF687","false","ZNF687"
"168447","ECT2","false","ECT2"
"168449","TRAF5","false","TRAF5"
"168451","TRAF6","false","TRAF6"
"168453","SMAD6","false","SMAD6"
"168455","POLA2","false","POLA2"
"168457","FTSJ3","false","FTSJ3"
"168459","DLGAP3","false","DLGAP3"
"168461","ANKRA2","false","ANKRA2"
"168464","EGFR","false","EGFR"
"168466","ASL","false","ASL"
"168468","PLOD1","false","PLOD1"
"168470","PRCP","false","PRCP"
"168473","CCDC8","false","CCDC8"
"168475","GRIN3A","false","GRIN3A"
"168477","LYST","false","LYST"
"168479","THAP1","false","THAP1"
"168481","SRCIN1","false","SRCIN1"
"168483","NFE2L1","false","NFE2L1"
"168485","POLR3D","false","POLR3D"
"168487","SNRPC","false","SNRPC"
"168489","TNFRSF10A","false","TNFRSF10A"
"168491","MED31","false","MED31"
"168493","RPA3","false","RPA3"
"168495","MRPL50","false","MRPL50"
"168497","MED10","false","MED10"
"168499","ZMAT2","false","ZMAT2"
"168502","DDX21","false","DDX21"
"168504","MAL","false","MAL"
"168506","MOB1A","false","MOB1A"
"168508","YWHAE","false","YWHAE"
"168510","MED30","false","MED30"
"168512","TRIM29","false","TRIM29"
"168514","BMI1","false","BMI1"
"168516","FAM131A","false","FAM131A"
"168517","PHYHIP","false","PHYHIP"
"168519","MORF4L2","false","MORF4L2"
"168521","NABP1","false","NABP1"
"168523","SFRS3","false","SFRS3"
"168525","FRYL","false","FRYL"
"168527","RBM22","false","RBM22"
"168529","CBL","false","CBL"
"168531","HIST2H3D","false","HIST2H3D"
"168533","CCNB1","false","CCNB1"
"168535","YTHDC1","false","YTHDC1"
"168537","SNAPC5","false","SNAPC5"
"168538","NOL4","false","NOL4"
"168540","CCDC36","false","CCDC36"
"168542","RPS18","false","RPS18"
"168544","MED9","false","MED9"
"168546","RBM42","false","RBM42"
"168548","CASP1","false","CASP1"
"168550","TRAF2","false","TRAF2"
"168552","NIF3L1","false","NIF3L1"
"168554","TBR1","false","TBR1"
"168556","MEOX2","false","MEOX2"
"168557","VEZF1","false","VEZF1"
"168559","STX1A","false","STX1A"
"168561","ACTB","false","ACTB"
"168563","TGFB1I1","false","TGFB1I1"
"168565","HNRNPK","false","HNRNPK"
"168568","MRGBP","false","MRGBP"
"168570","RICTOR","false","RICTOR"
"168572","CCNC","false","CCNC"
"168575","SYK","false","SYK"
"168577","DYNLL1","false","DYNLL1"
"168580","MED1","false","MED1"
"168585","INPPL1","false","INPPL1"
"168587","DISC1","false","DISC1"
"168589","CTBP1","false","CTBP1"
"168591","PRMT5","false","PRMT5"
"168593","BAZ1B","false","BAZ1B"
"168595","FATE1","false","FATE1"
"168597","CAMK1G","false","CAMK1G"
"168599","CDC45","false","CDC45"
"168601","ETV6","false","ETV6"
"168603","USP30","false","USP30"
"168605","TNF","false","TNF"
"168607","KLF16","false","KLF16"
"168609","NCSTN","false","NCSTN"
"168611","MYT1","false","MYT1"
"168613","SNX4","false","SNX4"
"168615","SLC30A5","false","SLC30A5"
"168617","EPOR","false","EPOR"
"168619","MED13L","false","MED13L"
"168621","RBM14","false","RBM14"
"168623","RPS15","false","RPS15"
"168625","TUBA1B","false","TUBA1B"
"168627","CEBPB","false","CEBPB"
"168629","PDCD6IP","false","PDCD6IP"
"168631","ATXN1","false","ATXN1"
"168633","PIN1","false","PIN1"
