,logFC,AveExpr,t,P.Value,adj.P.Val,B,Gene_symbol
5286,0.0867855015277778,-2.68969115228571,0.402318962285652,0.691137802745992,0.832443241069437,-5.58091277910726,SNORD54
5287,0.0867855015277778,-2.97772979461905,0.402318962248761,0.691137802772761,0.832443241069437,-5.58091277912078,MOS
5289,0.202658401138889,2.31310719009524,1.07428929055462,0.293756795124556,0.832443241069437,-5.13953426827151,CHCHD7
5292,0.26426725025,0.219282021619048,1.17953920902622,0.250156630697404,0.832443241069437,-5.03700946997242,ARID4B
5293,0.5689294295,-0.342623925857143,1.03611889510774,0.310842736911424,0.832443241069437,-5.17460658473432,PENK
5295,0.0867855014166667,-3.17091018390476,0.402318961802773,0.691137803096385,0.832443241069437,-5.5809127792842,AK055621
5296,0.174559392027778,2.98160278190476,1.10023053220324,0.282534585901954,0.832443241069437,-5.11505217031079,IMPAD1
5297,0.0867855013611112,-2.98598440138095,0.402318961525448,0.691137803297621,0.832443241069437,-5.58091277938582,CR749704
5298,0.306706945694445,-3.07370550095238,0.896100579768149,0.379417495649763,0.832443241069437,-5.29336441984063,DKFZp434F122
5299,0.0867855013333338,-2.72988527495238,0.402318961459519,0.691137803345461,0.832443241069437,-5.58091277940998,BC048118
5300,0.202310031555556,-3.03554112757143,0.883927424362295,0.385818137537161,0.832443241069437,-5.30294107786321,AX746596
5301,-0.127728294,1.9559727347619,-0.687034324445038,0.498882317950848,0.832443241069437,-5.44071555373649,FAM110B
5302,0.0867855015555555,-1.74114540471429,0.402318962422058,0.691137802647012,0.832443241069437,-5.58091277905728,BC150503
5303,0.144547766583334,-2.4436533372381,0.640529110157483,0.528114822774746,0.832443241069437,-5.46845766145263,BC032030
5304,-0.137300752916667,1.97200910890476,-0.893638814935645,0.380706247515368,0.832443241069437,-5.29531087546613,GGPS1
5305,0.0867855014444444,0.64394091,0.402318961947812,0.69113780299114,0.832443241069437,-5.58091277923106,UBXN2B
5306,0.229690592166667,-2.91266061271429,0.851325087093776,0.403304195857538,0.832443241069437,-5.32799023459923,CYP7A1
5308,0.135027362361111,0.345761388,0.479668509930798,0.635961128383841,0.832443241069437,-5.54989660181209,NSMAF
5313,0.111726447666667,1.28480816538095,0.725571958663014,0.47536849618725,0.832443241069437,-5.41632111890109,ABCA5
5315,0.0999476137222218,3.26876339757143,0.679335823058021,0.503657434410189,0.832443241069437,-5.44543649243796,RAB2A
5318,0.0900383432222221,1.34107601928571,0.635575619869871,0.531282544504372,0.832443241069437,-5.47130266536923,RLBP1L1
5320,0.0867855015833335,-2.62334405414286,0.402318962595473,0.691137802521176,0.832443241069437,-5.58091277899374,CR611604
5321,0.0867855015277776,-2.93400698361905,0.40231896224876,0.691137802772762,0.832443241069437,-5.58091277912078,BC047540
5322,-0.126497038722222,0.249429820428571,-0.539843994569399,0.594456961445577,0.832443241069437,-5.52209103908887,NKAIN3
5323,0.086785501305556,-3.50536521052381,0.402318961260052,0.691137803490201,0.832443241069437,-5.58091277948307,BC045727
5324,-0.269736868861111,-0.435756571857143,-1.0070468305561,0.324316777412266,0.832443241069437,-5.20055201382899,MAP2K6
5325,0.124394507194444,1.95941197642857,0.526956570275489,0.603234281893876,0.832443241069437,-5.52831510354948,GGH
5328,-0.122990627,0.862048648047619,-0.486469331960696,0.63120537296307,0.832443241069437,-5.54691472673766,B3GALNT2
5329,0.086785501555556,-3.16405402504762,0.402318962452125,0.691137802625194,0.832443241069437,-5.58091277904627,AK093370
5330,-0.375312618749999,-3.03399827257143,-1.36616677943733,0.185004151469963,0.832443241069437,-4.83498603414652,BC037345
5331,-0.214860193777778,0.338066391857143,-0.608179436030441,0.548985942464015,0.832443241069437,-5.4866533562708,AK124256
5335,0.101320172277778,-2.82808327480952,0.452042156237327,0.655443237416032,0.832443241069437,-5.56158701666718,RTN4RL1
5336,0.0867855014166668,-2.51263388890476,0.402318961802774,0.691137803096385,0.832443241069437,-5.5809127792842,BC094791
5338,-0.11152368975,0.977046046952381,-0.510668230694901,0.614415966406081,0.832443241069437,-5.53597213201086,ARMC1
5341,-0.122870629444445,1.26485989819048,-0.514241611562011,0.611954571470205,0.832443241069437,-5.53431237071582,GNG4
