Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_C05.CEL,C_C08.CEL,C_C10.CEL,P_Sp14.CEL,P_Sp20.CEL,P_Sp25.CEL,P_Sp26.CEL,P_Sp29.CEL,P_Sp31.CEL,P_Sp33.CEL,countP
PPP1R11,-0.207860659,5.827684935,-0.253651683,0.522504914,0.999972288,-4.647744737,-0.179948032,83.51549472,122.9777741,57.51096382,103.4928688,78.59605148,102.4749662,27.75022168,45.75073586,42.64842107,112.0546592,6.5
STMN3,-0.399685309,8.549047475,-0.661058312,0.522524723,0.999972288,-4.655789162,-1.319220122,556.809526,449.4269502,375.7159785,713.3492628,324.5180768,711.8712029,114.918247,287.0504954,139.0285254,764.85316,10
RP11-339B21.15,-0.125244728,5.427168692,-0.661012061,0.522553251,0.999972288,-4.655794994,-1.090692734,40.79473216,58.1150769,40.31845502,30.34762853,45.87983707,43.33722697,53.63849276,39.41850159,44.35634679,40.20394777,4
IGFBP5,-0.385675325,6.226286481,-0.660854769,0.522650277,0.999972288,-4.655814826,-1.306471203,73.22122785,59.92454598,167.6736757,200.174395,81.82421696,56.09652032,21.3148519,46.87434318,111.5893295,73.42040776,9
ELMOD2,0.108071383,4.106471267,0.506185807,0.522654749,0.999972288,-4.624306009,0.083038962,29.03668066,32.12200615,24.66339165,31.19136236,28.84764547,28.65832384,27.7795444,24.72722058,23.85748831,34.37328755,6
EPC2,-0.276992233,6.066486257,-0.660619467,0.522795444,0.999972288,-4.655844487,-1.211666137,88.89096681,76.09594463,66.59905877,101.0150701,60.52789744,101.9228474,20.68259535,67.51275923,60.79031639,76.70390611,9
VSNL1,0.532441796,8.334947998,0.660525212,0.5228536,0.999972288,-4.655856365,1.446375149,283.0650701,292.1496218,187.5540608,2522.916946,634.85562,446.1854399,167.3219585,138.1294058,124.9120138,385.0693105,7
PCSK6,0.191893974,5.84691561,0.704093236,0.522922339,0.999972288,-4.640430438,1.146335641,78.04708639,46.54969229,50.00632256,58.1580256,63.79261513,55.64242279,58.63452748,73.31414899,64.72965632,101.1324822,6.5
TMEM161B,0.173097773,4.248281032,0.660238772,0.523030359,0.999972288,-4.655892455,1.12747682,15.03887878,17.71045919,20.03128341,26.19455485,19.01768696,33.72931272,15.14033077,13.80638795,18.6747342,17.5630556,7
RGMA,0.091133473,6.782056061,0.660145433,0.523087965,0.999972288,-4.655904213,1.065206748,121.2218714,89.78088913,107.2582791,113.3389393,108.501474,98.18095886,107.0062464,116.2871984,128.3530442,115.7812124,7
FAM153A ,0.220513189,4.381935057,0.660076759,0.523130351,0.999972288,-4.655912862,1.165147974,21.89072334,16.85435019,17.82006446,17.60781539,49.49660053,27.41652692,19.39689921,18.99277844,13.34707868,20.09357431,4
TMEM182,0.180267246,3.933751445,0.659956067,0.523205731,0.999972288,-4.655927724,1.134026648,14.00134677,15.70364458,13.0561494,20.22151748,11.07564422,27.60305338,14.85458242,14.22008421,14.16775863,15.72721303,3.5
THSD7A,0.099367793,5.599537842,0.116448466,0.52339855,0.999972288,-4.629298595,0.074516657,74.00951108,43.35416131,42.94974345,87.51301563,67.25305582,89.2688687,26.45184878,52.63469052,48.08852109,63.19569531,6.5
RPL4 ,0.23665601,6.54749989,0.659420163,0.523535708,0.999972288,-4.655995522,1.178258435,68.82082575,97.0295599,74.76090576,176.0581234,133.4630464,159.6597521,36.65135243,105.8742772,68.06188812,61.04787018,8
AKR1C2 ,-0.297177379,7.468033874,-0.659218052,0.523660521,0.999972288,-4.656020952,-1.228738044,281.5962677,237.3843034,127.9653126,464.0834377,153.1053887,180.9628291,100.056111,170.533941,88.31396122,182.638006,3
DHTKD1,-0.019670078,3.839611415,-0.181098048,0.523691113,0.999972288,-4.651922439,-0.014800688,14.9889,15.79298741,14.06402527,17.87132053,15.9877904,17.3022586,13.01169558,14.20679087,13.27797185,14.43016889,4
LOC100128988,-0.226305154,5.003757604,-0.658818784,0.523907138,0.999972288,-4.656071168,-1.169835077,29.95466514,45.71576161,33.52545682,20.35398886,26.28140693,16.7476491,56.61508435,40.41758083,38.35238863,32.01542553,7
MAN1A1,0.218616684,4.004849674,0.694174547,0.524053037,0.999972288,-4.643446237,1.164071027,31.09117829,19.21528444,19.13864825,49.97376509,38.31681562,88.51055159,9.063751488,15.42052345,18.75490973,29.72213883,7.5
LOC400684,0.130748566,4.156191355,0.658464765,0.524125863,0.999972288,-4.656115672,1.094861641,18.16602341,15.14018357,17.03606866,14.98992156,26.05528652,14.40319662,19.45604531,17.97386971,22.41805931,15.70992054,4
PDCD5,0.28066755,4.093761993,0.658422457,0.524152006,0.999972288,-4.656120989,1.214756835,14.6885449,16.71689458,13.47328351,22.34633252,20.65131812,53.59892135,14.39491081,11.47080537,10.71826186,14.54140557,3
NDUFB8,-0.048513505,7.074194236,0.281270839,0.524216301,0.999972288,-4.646271839,-0.040736976,308.359792,543.2306495,205.8587995,911.4463629,377.7527765,530.7196281,67.27290135,152.0596926,112.3884619,506.8247728,6.5
CRNKL1,0.460515367,3.66532524,0.658150938,0.524319801,0.999972288,-4.656155106,1.376033284,11.57359099,10.11777551,8.921637685,42.40846094,16.32476515,58.27334867,7.364966485,7.076808506,6.271779115,7.844445617,3
LOC403323 ,0.186440659,5.674057094,0.658100949,0.524350697,0.999972288,-4.656161386,1.137952753,47.2798597,37.4962215,57.23472191,35.54675634,54.2150992,41.81711619,81.67200583,61.27453077,76.38094,38.51926862,8
NXPH4,-0.144696833,5.665202936,-0.658008751,0.524407683,0.999972288,-4.656172967,-1.10549832,47.6585437,55.03819374,61.49716403,30.93665127,45.256936,45.33854792,68.19139357,52.17682115,57.23668924,54.29906879,8
TRAFD1,0.107453508,5.820283426,0.6579387,0.524450983,0.999972288,-4.656181766,1.077324978,44.63418736,70.16002858,49.26677827,58.37511399,52.82405486,68.00146409,51.70698351,58.91057152,62.06894456,54.2366495,10
RP11-483I13.5,-0.171047852,5.810893262,-0.65791547,0.524465342,0.999972288,-4.656184683,-1.125875929,55.64971241,50.90138884,80.11190994,42.22975301,59.30296622,32.62120229,74.53849601,59.54751453,68.98803787,54.75567209,4
ASAP1-IT1,0.1192713,4.620406865,0.657589408,0.524666919,0.999972288,-4.656225625,1.086186095,24.11421314,20.02124477,25.91075714,25.78313834,18.65167377,20.99234554,29.14988616,26.73760912,31.60320666,26.05920552,3
CA2,0.276898773,4.144285271,0.657340329,0.524820934,0.999972288,-4.656256888,1.211587646,23.92018756,11.39352074,13.55797557,28.11390051,26.10830354,35.65228774,10.38733578,12.81300978,21.44860027,10.82886529,3
STXBP4,0.158481911,3.855167618,0.802527147,0.524848064,0.999972288,-4.607261536,1.120244472,15.9547335,9.59618692,15.85429614,17.71465837,14.57363951,14.37539296,13.84854065,17.21375648,15.10378059,13.78836573,4
TRIM36,-0.729729728,5.822181369,-0.656916581,0.525083014,0.999972288,-4.656310053,-1.658328394,93.80305971,107.0274758,52.18546241,126.2296023,89.23443788,285.2319264,6.423236708,24.57542702,9.009197234,140.4163121,9
CDON,0.110804711,4.17385252,0.656710448,0.525210531,0.999972288,-4.656335904,1.07983038,18.37555441,16.08265602,16.93244044,16.29593602,17.65746194,25.88368979,20.28623975,16.85403499,18.60042779,15.47989914,5
SNX6,-0.439204368,6.801300336,-0.656621712,0.52526543,0.999972288,-4.65634703,-1.35585638,139.431906,195.6761721,96.36844935,198.4219191,142.1489259,232.3318915,18.40100504,74.81507013,82.11776207,152.900651,10
SLC18B1,0.313632242,5.726354582,0.656620952,0.5252659,0.999972288,-4.656347125,1.242832817,62.4846448,29.51314107,50.97509568,160.1271393,39.22499335,85.23580205,26.60126699,50.82398096,59.64443644,42.62921578,7
COPS8,-0.281242623,5.523299514,-0.487490781,0.525385444,0.999972288,-4.652338925,-1.219645614,52.33328975,76.6078967,50.86626823,117.1064484,50.66970325,91.13451038,30.72119305,40.33921421,26.90117465,61.90608461,8
XYLT2,0.154957449,4.530666831,0.658065232,0.525407656,0.999972288,-4.655768566,1.113994376,25.22683603,23.82584867,24.10596525,26.70408318,33.78621374,21.39086935,31.71910659,24.86525018,26.83728239,26.71145587,4
TGM4,0.226702729,3.816816647,0.656266423,0.525485274,0.999972288,-4.656391565,1.170157502,13.427696,10.32111656,14.51735971,9.945527338,13.13687579,9.467818841,26.26957384,25.53119256,16.92697646,10.93134996,10
ANKRD20A1 ,0.317406547,3.455323302,0.656165077,0.525547993,0.999972288,-4.656404265,1.24608851,13.84689917,5.121236406,11.72432503,10.81125421,38.35340397,10.02404514,9.097486828,11.32185793,10.79151765,6.56295933,10
TAS2R40,0.116956926,3.245521367,0.656113087,0.52558017,0.999972288,-4.65641078,1.084445031,9.08680691,8.600068856,9.207649545,8.052606392,9.791803394,8.109283161,13.26290499,9.298583163,11.94985354,8.684227253,3
CDC42,-0.169457248,6.931400099,-0.655966279,0.525671037,0.999972288,-4.656429172,-1.12463531,111.6347467,192.4195595,122.9701355,152.3871278,124.4751114,170.4849456,28.52325902,83.55434911,61.68167244,180.233639,7
PSMD1,-0.246995834,6.369410263,-0.666018214,0.525708875,0.999972288,-4.652782416,-1.186735126,93.47060079,140.2231407,75.51286856,164.7218217,96.56866937,131.4035498,62.56573422,47.13997898,44.46961899,114.3782048,6.5
SYNCRIP,-0.027962038,4.641444613,-0.094233782,0.525741777,0.999972288,-4.656443169,-0.019916833,39.78481538,20.04569988,26.67025238,27.87199115,23.42434037,31.63093713,18.05977338,24.18672357,18.12808503,30.38001252,5
HTR1E,0.130519478,6.402832674,0.655705359,0.525832555,0.999972288,-4.656461852,1.0946878,78.4838457,70.65957716,90.3385641,110.06121,72.51972064,66.2602997,118.3713885,81.32091425,94.18555303,78.31507012,8
FBXL12,-0.145512377,7.00773628,-0.655608701,0.525892396,0.999972288,-4.656473956,-1.106123426,153.1871119,130.8894774,131.3642053,135.3022073,90.20727363,193.6130648,122.9850332,117.0106682,96.27046153,144.4549204,10
RUNDC1,0.30954518,4.839864541,0.65555594,0.525925063,0.999972288,-4.656480562,1.239316935,27.21424792,26.79922303,20.52256591,75.31121392,51.98760268,38.85584798,19.66636933,13.79941566,18.38017432,32.66957436,8
SOCS7,-0.248805792,6.454363669,-0.657210129,0.526008048,0.999972288,-4.65584785,-1.190467111,117.1174712,106.893751,78.8794018,124.5436527,118.407565,154.841075,55.43449043,55.54809513,62.70678123,89.97412665,7.5
PPP2R2C,-0.044161866,6.51221742,0.063939517,0.526014569,0.999972288,-4.655986797,-0.037934696,104.3467509,154.856071,84.62563204,177.3536957,107.6015693,204.5854258,44.04732345,76.92670125,60.20046491,135.457453,7.5
IMPAD1,0.329062054,4.38450106,0.6559977,0.526027054,0.999972288,-4.656280753,1.26616744,20.26991384,17.17805882,18.4941737,63.9453227,32.45996464,58.00880681,10.96998355,15.61585146,17.3607449,24.14701538,8.5
COQ4,-0.350216062,5.690363182,-0.655186996,0.526153525,0.999972288,-4.656526744,-1.274751524,49.48160114,114.9321969,40.31050072,123.0827906,40.2228202,91.6200526,32.20173947,28.4246049,23.20764933,61.02827339,4
SLC38A2,-0.549394863,8.94873273,-0.655181101,0.526157175,0.999972288,-4.656527482,-1.463471715,925.2105074,712.4441935,407.2176718,1073.91507,906.6074457,1203.639956,76.81507012,220.8178045,181.866878,894.1940576,10
SCOC,0.624558223,5.580578854,0.655043245,0.526242556,0.999972288,-4.656544732,1.541738647,52.08806861,37.05712345,22.87348465,288.889279,84.79539994,128.435478,6.643162341,46.27301966,19.201543,76.81507012,8
WBP4,0.267163979,5.164248608,0.654973756,0.526285596,0.999972288,-4.656553426,1.203439803,35.51112804,25.69369977,30.58126476,58.21377345,46.84488338,51.30573613,26.47073979,35.39446844,30.06563999,38.69362417,8
AFF4,-0.175227087,2.740066109,-0.654891177,0.526336747,0.999972288,-4.656563756,-1.129142123,6.355064569,7.577814588,8.017618759,6.56295933,6.667634824,7.483481172,7.037444421,6.228747714,7.031026911,6.082706314,4
QPRT,0.132503649,5.741654111,0.654664546,0.526477141,0.999972288,-4.656592102,1.096194384,49.597955,60.3544019,42.19817926,59.99073645,47.8244936,80.14735648,46.0552374,44.02901927,53.81729263,60.68355707,4
CR936796,0.171800843,5.213603264,0.654395378,0.526643915,0.999972288,-4.656625758,1.126463715,27.24694813,35.53435686,36.32215645,86.52611794,31.55035815,44.60755944,25.60333132,28.79655423,44.80552975,30.91278508,4
STARD3NL,-0.556569679,7.741587965,-0.654373766,0.526657307,0.999972288,-4.65662846,-1.470767986,350.6925372,351.3314202,178.8750681,489.4624585,327.1816407,523.3900202,33.3397754,110.1530668,66.0225085,450.1150701,10
TMEM134,0.116272684,5.491912377,0.654338326,0.526679268,0.999972288,-4.65663289,1.083930821,42.18789106,47.53757535,38.36745098,57.06981383,35.10760871,51.67632915,51.03787686,51.33304192,37.63894034,43.36001783,10
GCA,0.35377395,5.85396944,0.654299031,0.526703618,0.999972288,-4.656637802,1.277899119,46.25017207,63.93950107,39.09631192,167.3758091,60.10871729,136.8616722,21.22081666,45.52078084,51.3696736,53.03895643,10
F7,0.16573598,5.084826809,0.654140411,0.526801919,0.999972288,-4.656657627,1.121738178,37.03188914,22.87003144,36.26113509,24.34470941,41.28315312,26.75532891,46.52954445,38.88882421,45.99089996,29.49555876,8
SSBP3,-0.126428384,5.503761862,-0.654130057,0.526808335,0.999972288,-4.656658921,-1.091587957,43.59167846,52.7627106,48.81855082,37.0540001,35.27387668,35.94428473,60.20195107,53.31509922,49.17418828,44.41630192,6
TMEM62,0.10852906,5.743368972,0.653681712,0.527086245,0.999972288,-4.656714934,1.07812844,53.62145547,51.38101538,47.64635419,54.14433006,46.81745462,63.56550233,64.11326854,42.56046645,65.6269268,51.38942785,7
SEMA3C,0.29576489,3.979155168,0.669171326,0.527182591,0.999972288,-4.651086047,1.241499511,13.61126389,14.73277392,13.97471653,24.12957666,23.49296675,26.19018111,16.57495508,12.09815109,12.23339981,17.91846209,9
HIVEP3,0.098486736,4.699555704,0.12051139,0.527192563,0.999972288,-4.654921107,0.077704315,32.95749012,36.20760902,39.43551578,74.35029641,50.32145266,65.02441182,24.92826096,27.04406873,38.47115514,42.64248752,9
SPHKAP,0.320759273,6.334581268,0.653303179,0.527320947,0.999972288,-4.656762199,1.248987703,74.59140038,75.65990282,58.39427003,343.7356682,80.66955361,90.96282545,65.47089441,55.86790145,53.25954094,72.38668643,6
SFT2D1,0.352830453,6.311295256,0.652810022,0.527626813,0.999972288,-4.656823742,1.277063669,73.3225699,72.41554591,56.43541317,164.9253288,120.4015672,146.3400685,23.7152141,137.8466214,53.96771819,64.92779516,9
KATNAL1,-0.56327265,6.314550737,-0.652678009,0.527708706,0.999972288,-4.656840209,-1.477617287,96.94373075,191.7804785,61.56920408,142.9993051,91.1796588,327.8835421,12.43693277,41.7763186,30.70111264,130.6938247,9
TNFAIP1,0.114033609,5.866547774,0.652516312,0.527809026,0.999972288,-4.656860375,1.082249856,67.51505261,47.8154565,52.11512796,59.85379206,65.71850125,78.48473672,53.50435524,62.41176407,53.50435524,49.26364346,3
XRCC5,0.111478312,5.586266764,0.652231825,0.527985552,0.999972288,-4.656895845,1.080334675,39.91093809,59.61487597,36.52254118,88.15579714,50.2863449,68.51507017,36.26532202,37.62067983,31.82251748,40.03796157,6
LEAP2,0.170895037,3.954436897,0.652015118,0.528120044,0.999972288,-4.656922856,1.125756679,15.5834156,13.24474521,14.07578378,16.80323253,18.30811873,8.002403243,18.78458,17.64089199,21.03998209,16.07822074,6
UBXN2A,0.061145668,7.268113685,0.165517213,0.528280986,0.999972288,-4.653537108,0.048776796,436.2125944,215.2405264,358.4338414,240.5981171,492.2487837,267.5389518,457.9772722,493.9684622,421.6648911,386.8250437,6.5
ASB14,-0.122924902,5.429677711,-0.65145364,0.528468598,0.999972288,-4.656992802,-1.08894033,41.85968027,41.59076332,55.00514941,34.56834951,31.86438639,37.63521101,47.39703371,51.20635811,47.27446612,48.58276033,6
LOC100129361,-0.380710637,7.586223831,-0.651366243,0.528522865,0.999972288,-4.657003685,-1.301983023,263.7366531,320.5150701,146.1150701,373.2878931,225.9150701,401.992558,66.00034091,110.6955823,82.77858319,271.2025292,9
MGLL,-0.176898825,6.41056584,-0.65134022,0.528539661,0.999972288,-4.657006678,-1.130560354,130.2511284,100.9811925,80.53616606,64.71193194,85.97532154,107.9704344,65.79617209,89.49726242,86.60655119,153.9214198,9.5
MGST3,-0.212513909,7.090441852,-0.694860627,0.528583042,0.999972288,-4.641483664,-1.158827642,165.5186855,232.1757086,147.8342604,351.9989459,193.6150701,293.4412158,78.30133198,89.53757878,93.86936702,251.2775971,4.5
ABCD3,-0.161346755,4.982787937,-0.831181388,0.528680092,0.999972288,-4.596935987,-1.1206545,118.5993376,111.0017037,83.03579267,178.3686916,147.8813597,223.9080234,34.76777672,76.89863697,46.75066679,123.0077953,6.5
RHOJ,-0.126821301,3.68000219,-0.651088161,0.528695553,0.999972288,-4.657038304,-1.091885291,12.69229679,20.10027609,18.15546769,10.49242059,17.47637659,9.862413044,9.567716472,12.58841178,11.11279209,10.67205486,5
ABCB1,-0.187375421,5.495982661,-0.651018209,0.528738998,0.999972288,-4.65704701,-1.138690303,45.08536453,41.41712825,64.65515365,27.96600922,49.58968562,27.412071,44.88873223,61.74995254,61.04674313,45.11671627,10
TRMT13,0.299024349,4.358027205,0.996839209,0.528823547,0.999972288,-4.544536834,0.257780993,17.08890927,15.96445214,26.57546746,39.93472764,25.64875927,21.99738484,13.81049733,26.17456615,15.9439632,20.86834841,5
ANKRD36BP2,0.176885886,3.571238457,0.650838151,0.528850836,0.999972288,-4.657069417,1.130441148,8.990925724,7.703028229,12.42712293,37.50574447,10.76108548,79.39534427,4.268186823,5.077716094,5.263678885,22.46395555,4
MRPL52,0.433555277,5.387955671,0.65071682,0.528926205,0.999972288,-4.657084513,1.3505577,27.81625293,54.73422789,25.65509299,185.5750269,40.37879226,107.6150701,15.44497037,28.95145219,28.26473009,41.62778295,6
RMND5B,-0.123488718,4.087586533,-0.650525289,0.529045195,0.999972288,-4.657108338,-1.089365979,15.81841981,23.3208911,15.94465872,17.44345752,12.79353301,20.67389006,19.92671483,15.12857092,14.8747869,16.58091391,3
NAPEPLD,0.158575328,4.273569399,0.460512364,0.529079636,0.999972288,-4.652656286,1.117530882,23.84592144,18.44443041,18.05409691,30.64567014,25.68697962,18.08309646,14.5111735,16.82720146,14.47250732,21.83600537,8.5
LOC101929373 ,0.271267039,3.69684637,0.697478146,0.529125325,0.999972288,-4.640366802,1.215458488,15.6552601,11.09746546,14.54708345,11.62231337,30.12244736,11.54123193,23.43686513,13.14974287,14.17772776,13.59975005,5.5
FN1,0.127463428,3.443473933,0.649927406,0.529416732,0.999972288,-4.657182671,1.092371385,9.530651938,8.740230822,12.83936828,8.837269737,10.45121897,9.689469705,16.08208835,11.34977393,11.80886409,11.25582723,9
PPP5D1,0.313999997,3.919177689,0.660351415,0.529420469,0.999972288,-4.65339438,1.25177428,15.49156581,17.00029688,17.50382442,55.39433311,17.9031196,59.95416483,16.60292169,14.64492676,13.51000026,21.47763365,6.5
ZNF385A,-0.155045509,5.095305362,-0.649880485,0.529445897,0.999972288,-4.657188502,-1.113456741,35.57005015,37.82511256,37.21076338,22.22598236,32.68342618,24.0540575,49.81518226,41.88676395,36.79338383,32.45481021,10
U2SURP,0.238932112,5.088473817,0.58812151,0.529447106,0.999972288,-4.641993143,1.190139798,38.52468374,23.22800024,30.02235745,55.25584967,49.15754297,66.15912895,12.84286672,31.91862178,22.78903024,37.11975341,8
MEGF9,-0.324991045,4.55502297,-0.649822622,0.529481863,0.999972288,-4.657195692,-1.252656664,24.30156823,45.13296245,19.00705383,47.40329404,21.0649115,53.59370627,12.5616211,16.0559947,11.93610574,19.18293199,7
CACNA1D,0.196551442,4.619042738,0.682445803,0.529485432,0.999972288,-4.645486583,1.146048641,18.73384049,29.70869579,21.65100692,37.55251028,24.29664385,56.35832446,20.24814659,24.75870518,18.92411343,24.29970993,4.5
ERLIN2,-0.32612623,4.820580442,-0.649761579,0.529519808,0.999972288,-4.657203277,-1.253642704,28.84719869,34.61685898,36.32382353,73.70603861,14.36507715,58.28987746,13.92753923,21.14853334,23.49092339,20.95807189,10
SNN,0.10601296,5.480865359,0.455733105,0.529604184,0.999972288,-4.631702844,0.088511286,103.7202698,124.2442779,58.26684841,178.6186943,106.2709419,194.2253046,29.05165477,72.96997703,45.41689307,90.25513692,6.5
ATP8B2,-0.284657815,4.98110058,-0.649588835,0.529627195,0.999972288,-4.657224738,-1.218121309,36.00898853,48.0033648,27.5835139,52.15413196,25.3401197,60.63862562,17.51671041,22.41520097,15.16863662,43.39964722,3
CDRT4 ,0.271111414,4.921165709,0.649222695,0.529854851,0.999972288,-4.657270209,1.206737108,27.0337284,39.34250517,17.62385522,50.00882493,30.22703284,76.09259788,23.48044769,29.26114634,18.50653142,23.77982905,3
SOX2,-0.221212078,5.835743955,-0.696238053,0.529938304,0.999972288,-4.640486544,-1.165712679,86.53867472,34.17143632,120.5891574,66.66628666,71.82097113,72.00937357,36.16127664,69.19995367,57.31774674,52.36108374,6.5
YWHAH,0.191225445,3.594569473,0.636443295,0.52999572,0.999972288,-4.608416365,0.154777443,14.79361127,17.59213774,9.708487761,14.92272197,13.31712099,28.92820019,17.72065115,13.61974261,16.04793356,18.63026213,8.5
RYBP,-0.027547666,5.791613537,0.126902531,0.530095894,0.999972288,-4.657275281,-0.020822363,72.8971589,56.12077821,54.85374798,75.82560016,59.84027269,82.56839246,37.56832292,50.06707855,48.87506839,68.33841421,6.5
PBX1,-0.198192581,7.618845772,-0.820808491,0.530134039,0.999972288,-4.59960592,-1.151983884,235.9079115,269.7631078,276.7809584,382.5147876,243.6407276,283.3245433,164.1534988,152.9649387,158.8948303,240.612769,7.5
PAPSS2,-0.188594106,4.703905665,-0.895320976,0.530188873,0.999972288,-4.564544298,-0.1504413,33.91194985,24.00427349,36.57684953,23.53967269,32.07996761,22.64789608,33.65697519,30.80119072,24.29097458,38.95209537,7
LOXL4,-0.136718345,5.440466412,-0.648254877,0.530456885,0.999972288,-4.657390298,-1.099401494,45.86640092,44.51576612,48.93848315,26.95133708,49.62730329,42.2560156,56.80138009,44.16478062,47.1154574,35.72636833,6
TEF,-0.147123602,5.989583166,-0.648230556,0.530472019,0.999972288,-4.657393314,-1.107359453,63.84711334,88.51507012,56.23156821,74.43879113,39.06427692,69.13106044,73.2221795,59.69632069,53.68482789,71.54992191,3
PJA1,0.341540685,6.917534186,0.648182852,0.530501705,0.999972288,-4.657399229,1.267109045,106.8337162,129.1212383,77.90053836,384.0378653,140.1383659,227.0058738,53.98341004,86.85267244,74.09839298,146.1456529,8
LSM5,0.448943143,3.346380002,0.648156205,0.530518287,0.999972288,-4.657402532,1.36503992,10.57020408,7.643250861,7.747878373,37.97715686,8.229305013,25.12759092,4.088226976,5.886580288,5.518369316,11.91876204,7
KIAA1377,-0.257203459,7.296885785,-0.693662936,0.530824377,0.999972288,-4.641042667,-1.200023084,228.0514622,280.7225117,300.3148622,298.2455342,268.4425973,324.9513432,103.2219031,145.3205845,155.5237035,305.2607453,10
ZCCHC6,0.140476172,5.356089011,0.647615188,0.530855025,0.999972288,-4.657469587,1.102268868,34.83010118,34.32878418,46.83961962,34.93395754,35.99369526,29.31439711,36.95898672,47.2829824,33.92202743,37.57127718,6
RDH10,0.112724461,3.652397722,0.657305559,0.531003474,0.999972288,-4.653882601,1.081479851,15.11093202,16.65104843,15.90280835,14.00295961,16.29661232,15.34582607,18.7358728,21.9678821,18.42674582,15.15851539,6.5
SCN1A,-0.475854554,6.296009862,-0.647355753,0.531019031,0.999972288,-4.657500756,-1.406933284,158.2818951,248.2417255,124.7797248,640.5016997,195.3813023,253.0571659,23.52304249,48.29889667,30.61708522,234.5321222,7.5
SAMD13,-0.089577753,5.23026267,-0.6472464,0.531084635,0.999972288,-4.657515267,-1.064058709,42.91628129,35.71137273,39.31850159,37.18456472,42.2289961,33.58427468,41.4715677,37.62067983,36.07584171,31.05495499,6
DCLK1,0.142233371,6.692265145,0.134305974,0.531127696,0.999972288,-4.656711271,0.124681935,158.014504,131.2660992,91.62293726,278.0758318,200.7920197,338.2141413,31.22659737,73.49081626,52.99668306,147.1442751,10
PACS1,-0.107618228,6.647246478,-0.646922642,0.531286257,0.999972288,-4.657555351,-1.077447989,113.309011,121.2547505,85.72959759,93.39283824,92.7371026,90.46979467,132.0860118,88.18746632,95.54367321,99.67252499,6
SNCA,0.165127594,6.323317258,0.646910518,0.531293808,0.999972288,-4.657556851,1.12126524,87.85951076,57.02010633,80.59723502,129.311642,60.19273575,59.45208384,79.24013837,84.72497722,85.17045442,96.91841189,7
ZMYM2,0.182985428,4.402007043,0.649320506,0.531297862,0.999972288,-4.656673273,1.135536185,21.92078153,25.98314884,27.78146136,60.06150745,24.43545327,45.14948595,23.16073221,23.30059736,25.34483854,27.57287574,9
BAG1,0.241938247,5.49519403,0.647061851,0.531571014,0.999972288,-4.65739335,1.184237795,40.39938557,57.98120797,32.60188477,91.8048118,57.95566649,87.74075869,37.46567455,45.77834171,41.44955227,43.71486453,5.5
SYNJ2,0.245941689,4.519942549,0.681381104,0.531624256,0.999972288,-4.645038797,1.189727983,32.37775875,14.84973876,18.20340211,22.1046965,20.34904246,22.48818778,24.68202927,27.2334394,34.35273022,28.8305382,5.5
PDGFC,0.331419803,4.616641354,0.646211906,0.531729028,0.999972288,-4.657643285,1.258251051,24.68528851,10.9064971,33.85382544,61.35085772,44.29721513,30.49014042,11.91396768,30.13776254,15.76950853,18.4672382,8
HSPD1,-0.179672859,7.465063836,-0.014070915,0.531773813,0.999972288,-4.657627487,-0.162156016,815.6019579,737.4283471,433.4407173,1335.713836,812.9214851,1058.894206,83.1011992,270.022623,165.2367146,830.1716916,9
CNKSR3,0.288734145,4.406246335,0.645855232,0.531951307,0.999972288,-4.657687382,1.221567974,38.47929588,11.8833842,13.69438867,16.07749285,30.64996384,53.93362675,19.80936778,19.11834164,20.07865196,14.51609974,3
RNLS,-0.068854523,4.749811339,-0.355259595,0.532054771,0.999972288,-4.64212643,-0.052680215,41.0013355,34.96467502,38.58124796,46.58905575,25.29802948,42.80281211,43.56609014,36.51069666,41.90849869,42.24153697,7
CACNA2D1,-0.581731583,6.648319342,-0.64554522,0.532144551,0.999972288,-4.657725694,-1.496644507,186.9428878,111.2703696,113.1595803,196.7070837,164.9509755,306.5439164,14.55084476,50.74108379,26.32211717,226.6831651,10
SERF1A ,-0.617703633,6.511352247,-0.645302816,0.53229568,0.999972288,-4.657755639,-1.534430851,142.7398987,167.0338808,78.24857478,267.2279777,146.0115203,125.8705999,9.125685907,61.72735783,27.79226198,278.2508789,8
HOXB8,0.35979435,4.706754404,0.645218285,0.532348388,0.999972288,-4.657766079,1.283242964,19.04885591,22.86230908,24.22061201,102.1177317,39.18447254,39.67044366,19.23071938,12.73189307,13.41717592,26.81245795,10
ATG3,0.181570326,4.354889833,0.12925944,0.532353854,0.999972288,-4.655687459,0.155160704,24.29395615,24.24144133,18.08122606,85.91411697,34.39237987,48.08196891,11.01343887,23.54418923,17.46254497,24.54882262,6
CD84,0.194218814,5.488398263,0.651311468,0.532492741,0.999972288,-4.655480995,1.147234739,38.93619211,35.04726498,50.68631187,48.99838668,38.34609615,33.00756883,50.33756626,54.83818894,82.42767583,40.48710616,3
MIR4657 ,0.105777936,5.684882002,0.331779836,0.532497291,0.999972288,-4.644192819,0.082460174,55.7988022,42.50964843,50.0001387,75.46719027,48.36330833,69.32606541,41.53183557,51.60637305,41.48942793,52.03045203,8
