Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_JK C 05-07.CEL,C_JK C 12-07.CEL,C_JK C 35-96.CEL,C_JK C 39-97.CEL,C_JK CC2.CEL,C_JK CC4.CEL,P_LC 04-06.CEL,P_LC 299-99.CEL,P_LC 96-06.CEL,countP
UCHL1,-1.31494342897514,7.38107162655213,-1.45495147678371,0.178470137905582,0.594846061325754,-4.99886766735112,-2.48792574802439,155.367763930627,585.503208494563,443.831947063534,717.881971096541,128.852595668404,35.560152552231,81.6413020286309,169.930658269651,53.9405521508723,9
C15orf57,0.254213370405896,2.17206538697286,1.45472465063697,0.178531430463772,0.59486970038435,-4.99914301684973,1.19268525397177,3.52476194276801,4.36950545351026,4.13966813730378,4.13966813730378,4.13966813730378,5.39051983208981,5.72110673003559,3.90625736645862,5.82614512182659,4
IGF2R,-0.730954703380782,3.40542565497998,-1.54383755444309,0.194934035138067,0.594919410975003,-4.83379491801265,-1.70088276259088,10.1407900024598,31.7111821216765,16.1473269698439,11.6423855924139,10.6798370281261,9.21173691737899,5.71918786195716,14.8885815042878,5.17020885532304,6
ZNF236,0.339121843854817,3.25997914246435,1.46801645274052,0.181826071542601,0.595061610855129,-4.9732516450189,1.2650139879987,12.335478655866,9.32787319773194,11.5704421651582,9.56611020618345,16.8892073679755,16.631893574671,17.3384822048539,12.3337138252831,17.8026690727861,6
SRP14,-0.290874284646387,7.4287811704855,-1.45390875783205,0.178752050527529,0.595223961207183,-5.00013323407484,-1.22338143195524,192.937526652096,201.599328889749,194.164843329481,192.990977188386,159.370914769757,168.584287357721,137.138401440306,220.633343035078,112.954592485891,9
RAB28,0.0134020187491589,3.5377115789715,0.299908276313482,0.186485644783663,0.595298375820313,-4.94233058431713,0.0137268894834059,47.7513474426417,24.0715607489586,14.6341132606582,24.0465774293999,27.223571692546,36.3816776598557,45.112893585806,32.5140111820197,41.6754841376631,8
KIF3B,-0.509071176991866,4.05029244864655,-2.09466393783979,0.367396685576855,0.595400043532189,-3.74789660268289,-1.47636095131199,19.6546092597103,24.4389986438463,16.6210038640708,14.710920890722,17.8513920503222,23.5182605558113,15.0741234082082,13.8877149380122,11.7249448086021,8
FAM171B,0.51817581473728,5.36770072310927,1.45337915694221,0.178895382828458,0.595501068867332,-5.00077581073396,1.43214325940632,26.9479316418584,49.3114285676043,40.7552105230489,56.2709596224432,36.5208250068627,21.7059881940218,43.1485426845072,88.0553143566181,37.9986352276206,9
AJUBA,-0.32379543676136,0.596935371617119,-0.387704977651485,0.190612089392509,0.595588310570539,-4.90077894869859,-0.328777936134654,3.37138343291228,1.01566919978361,1.96912143786312,1.22178947899756,1.79489900445392,1.66917805376966,1.4266622811381,1.19211710314359,1.40531688572027,3
GTF2H5,-0.346258192776232,1.06204519907283,-1.45310189722693,0.178970460715351,0.595665988268285,-5.00111215986949,-1.27125918060401,1.4853618669215,2.5013430756596,2.04444242006812,3.2937252812786,2.5524468029608,2.09646919737963,1.80325856266109,1.46066748851868,2.13818271560522,3
SYNJ2BP /// SYNJ2BP-COX16,-0.282834886415074,2.3529573339863,-1.45299359555138,0.178999794647903,0.595667302031289,-5.00124353221832,-1.21658311514249,4.16592998973977,7.76615162342208,5.44515914516582,6.25282984008197,4.98846610362403,4.78824032593565,4.72492959825331,4.78824032593565,3.9817808824113,7
CMC2,-0.770044654774808,4.96179777932675,-1.45210902646866,0.179239539733301,0.595786752109706,-5.00231631303269,-1.70532256642801,30.8340212062036,77.2883149679619,61.8540098995079,59.3355975165578,21.7401241484206,14.0095329489708,16.9359076154644,29.4481084393547,20.867524600937,8
PGM3,-0.36770196428507,1.16163907534268,-1.45258603733295,0.179110220745961,0.595786752109706,-5.00173785648263,-1.29029591021339,2.5823399314115,2.22354898292727,2.76380024951557,3.80668779086837,2.0399532018866,1.69345495441616,1.4496973068322,2.22354898292727,2.08622883081057,3
SAP30L,-0.6140146645198,3.50930430049242,-1.452666751125,0.179088347012267,0.595786752109706,-5.00163996598273,-1.53051232689718,11.5614974310261,13.1845312649655,22.0674127960457,22.4253335191124,10.464408255074,6.46881941960906,8.24269389237796,13.657917798057,5.5987392959015,8
FAM35A,0.383056189962664,4.11439947379425,1.4518092817647,0.179320842765642,0.595810180804635,-5.00267974562852,1.3041015263038,24.370635579314,17.291815970178,14.9512401458472,19.324754496139,13.7873107267496,9.4568151863044,19.324754496139,19.4249463099917,23.5408403094714,9
CRIM1 /// LOC101929500,-0.572872193502774,3.63253758204598,-1.73415207292699,0.23597338376741,0.595876288363666,-4.47517998186462,-1.5430340711967,15.8187882047142,17.397162274837,23.6956611721922,13.705838439923,19.3416252329478,16.933570316531,9.69977166120131,17.0502624371608,16.6795302145085,8
CGGBP1,-0.43289942809584,3.28462985820069,-1.63372659099011,0.220595957319397,0.595929117956481,-4.6546854839593,-1.37027608024443,28.4560475076588,18.0518858402164,18.9861444801841,21.5967409434744,22.1066831570904,17.0105107442648,8.31663835600885,20.110004411913,14.1611212409764,8.5
EMC3,-0.863142489597526,4.18535378122725,-1.95397985598873,0.316492519386978,0.596043327574853,-4.02525117004475,-1.96581595042749,14.2601230020948,47.0580252805601,31.9777296828448,41.7481038123095,21.2594481691943,13.283678445009,11.2302446139752,15.8473063262199,11.0281506062953,7.5
EGLN3,0.460348746083628,1.56014471638741,1.45102863139859,0.17953273713434,0.596063636187326,-5.00362605105657,1.37587437130886,2.2515310093639,1.9873354576687,3.21248651005685,3.97987111014313,2.6093928782696,2.32672831181543,2.73615716961939,2.73615716961939,6.48375435809099,7
LOH12CR1,0.335950912961488,1.24285319477837,1.4506864307284,0.179625690113968,0.596117426827387,-5.00404077023331,1.26220908529502,2.42809161910224,2.11952416213654,2.21965054020265,1.98375331075536,1.9226086824268,2.53155482289037,2.75256378328325,4.19288473675042,1.82987137796447,9
BBS1,-0.472933160982757,4.06188007852255,-1.45031707599475,0.179726065825201,0.596192577938629,-5.00448833157222,-1.38792841580691,40.9847623442232,15.5946799258374,18.1767598299286,16.5946798806199,15.5946799258374,13.9046444861368,14.7638948351578,15.5946799258374,10.503443025086,6
EFTUD1,-0.496924032116659,2.68011471102,-1.45014975113767,0.179771553961422,0.596202139428543,-5.00469106286476,-1.41120153192017,5.52452429352847,10.6890811673875,8.18124509977636,11.7414601439895,6.71816341589754,3.62176493158287,5.6642866621113,4.81072064584923,4.85122388849128,5
HOXB6,-0.736491154090307,2.62144352953552,-1.44995067142045,0.179825687815567,0.596202139428543,-5.00493225001791,-1.66611866211086,22.8161641153973,6.18147459983289,4.48889960209194,3.68399412917308,6.43996007148069,10.0353828727963,5.4797335614073,4.25092746715589,3.60366496797197,3
TAMM41,0.540355916452399,1.69498831305872,1.45010192644967,0.179784557185375,0.596202139428543,-5.00474900479993,1.45433126020374,3.86564824419234,3.33137065627493,2.10980965287621,1.32477805573776,3.11498761473183,4.85779580143395,5.19781449932696,3.51786487276351,3.92603098008207,3
SFT2D1,-0.460253343588994,2.97893546246312,-1.7382931675209,0.237444449854797,0.596282904719697,-4.46663060354736,-1.3871726115275,17.442597268825,18.7617331387529,11.0164404416295,18.008696833076,7.70068868839505,13.0093785268528,7.16066441929766,14.952137318923,12.3726102562854,6
FBF1,-0.352491103723452,2.12864499075509,-1.44971538995093,0.17988968387534,0.596305836418347,-5.00521727015617,-1.27676331423899,7.53975412256968,3.63527942933776,4.00315547678546,3.57583942516164,5.39051983208981,5.39051983208981,4.01062006220569,3.92204094716792,3.26147114606573,3
CNOT8,-0.295544620580643,2.07440100433383,-1.55869741425948,0.201375114134167,0.59634797060586,-4.8009858004228,-1.22880978462339,4.75530498027716,6.07891327237039,4.87611565369607,4.01408113718929,6.36085851443847,6.282508710627,4.29213495028118,5.2502526379127,3.8707429008297,6
EXT2,-0.543748176875625,3.16656882296992,-1.70370312675079,0.233768285731922,0.59648377643824,-4.52587643196267,-1.48339492208344,8.55098467583017,12.2416897799804,12.906242566519,14.651700235954,10.1857264591906,6.43727744691405,6.00817442675355,9.56748052053757,6.55835674528691,5.5
HNRNPC,-0.417574563280436,4.84616440589328,-1.44875525987919,0.180151041780838,0.596717094453609,-5.00638008234067,-1.33568014124114,30.4769657953739,32.689687754438,33.4618367129439,38.2311726622726,27.2115277112287,22.8561370809231,14.173052126514,32.2543108503982,17.9646196179752,8
SLC25A43,-0.918453982524761,1.76674436685389,-1.44889180982887,0.180113851341085,0.596717094453609,-5.00621473531928,-1.89008875533016,2.70121762917043,5.53037940441656,5.00244928538598,10.1553567663906,4.92037314487834,1.4853618669215,1.26724237773869,5.6936052760911,1.52868395606782,6
C1orf50,-0.60561692536624,2.71317082341561,-1.44742024428677,0.180514994140405,0.597058034196596,-5.00799614283324,-1.52162929337655,5.24205685973981,9.41492342613045,8.17174496328179,14.9326030099679,6.46128810656921,4.73156247363813,5.48527145996445,8.07943989925758,2.74814917187079,4
MCEE,-0.331326058724996,1.59720047745445,-1.44738874154877,0.180523590110062,0.597058034196596,-5.00803426656929,-1.25816929437797,3.35184052779761,2.73845710426734,4.61622846619788,3.84033887457192,2.87528135389538,2.59527390092409,1.9284203060288,2.7781708645593,3.26570496130456,6
PRR24,-0.640035458788958,4.02652808795668,-1.44767015612104,0.180446814702199,0.597058034196596,-5.00769368868287,-1.55836746065446,11.3883941903716,42.186941663289,22.8451905738235,24.9963482274374,19.1868417291891,8.64288554400973,10.1906209409396,13.7009221120634,12.7651819919949,8
Sep-11,0.444912277606003,4.88316711767487,1.18595848029189,0.180485637806499,0.597058034196596,-5.00786592976537,1.36123134495081,12.6448967959441,45.3697455635005,30.786219536468,28.5677553110901,36.0549035046243,8.29230995760811,13.5850189692491,32.0302447510435,21.5337231938113,7
CTNND1 /// TMX2-CTNND1,-0.291342251870326,2.95636423625848,-1.44674635759916,0.180698951007574,0.597233459952472,-5.00881155207506,-1.22377832475496,12.11633210373,7.42124753932958,4.80592550177279,6.37914619543186,11.7722061233096,6.88054258572648,2.84930666542319,5.45620122694627,7.42124753932958,7
POC1B,0.334903609909138,2.70295849950655,1.44677818303737,0.180690259683595,0.597233459952472,-5.00877304817217,1.26129313584353,6.60082809702238,8.62942382739948,4.2962897809943,6.63757910677989,6.63757910677989,4.44328570054524,8.79500660827135,6.63757910677989,7.52317112353565,9
GTDC1,-0.0523693586940503,2.56787194220785,-0.362945542713585,0.190117647810968,0.597246362355375,-4.91679239716944,-0.046312148286061,8.96951931763627,8.10598407126525,10.9682422520929,9.18379492551534,5.11490022986878,6.4974501990104,7.9927781480652,8.90240927059146,10.1344673624041,6
HDGFRP3,-0.354423269053547,2.03117759391195,-1.1993837602798,0.180074027691281,0.597317643114436,-4.99986413948714,-1.27915845589166,5.05296784150297,7.29337475132193,4.45996583423909,4.19655596172317,4.33712599506482,3.67877439490625,2.99865253808692,3.28114736184544,3.6794615220291,4.5
CPSF6,-0.57405300218296,2.96268407980172,-1.63491432982779,0.224975561861219,0.597397519406551,-4.64652339170828,-1.51141363783242,11.9384746512218,11.7537903361315,9.49071801651628,8.93269770191073,7.40536281738189,8.29505058038393,5.15241256046702,7.40152754205396,6.00238134720155,7.5
GPM6A,0.110026015597514,5.76703260394435,0.456842487683534,0.197316956758243,0.597417623468675,-4.87366061118705,0.113107973800905,106.114608037341,38.7617203250658,45.970087086916,67.7501038509092,51.2604525271351,45.0987572174658,86.8787716681276,42.3122016113586,91.6896047666449,9
STX8,-0.521444805851938,5.06432442899017,-1.44634380123585,0.18080891782402,0.597447439889146,-5.00929853926157,-1.43539202060496,32.3563544211047,37.0471306640509,50.4943344571586,75.1724181450592,29.4008725592652,21.6096069105005,25.7948516697847,34.285964323525,20.5565497509781,7
AHCTF1,-0.0243307422766392,3.30015579416559,0.566914720332367,0.204723642694243,0.597498720151114,-4.80110513697514,-0.0218692685784877,12.3460580989262,9.01458431918851,8.8109501465501,7.97142595964589,13.1290636821676,12.0239702483864,9.77357683590247,15.756425101225,8.88359091844637,6.5
SLC2A5,-0.942719592401331,1.90858217498395,-1.44603050732121,0.180894540788254,0.597499487561034,-5.00967748553488,-1.92214822455753,3.9013860642687,21.5129242916226,3.00894280730876,1.92394478670132,6.00893914087191,3.54400179095527,1.61503643649719,2.9474839181936,3.00894280730876,3
MDN1,0.1979141663422,2.42148773420747,-0.207783177668804,0.184996119895059,0.597555827680885,-4.9831197986297,0.209612638034947,7.31111159472578,9.77713071731391,7.8666994700874,12.6270216791761,7.86665273475714,10.2066314065331,5.2355777467469,7.56268043394293,11.2306129517962,6.5
ZNF248,0.178189977790706,2.76306333753794,0.503663838321862,0.1997610097888,0.597571065755671,-4.84196940086662,0.157977872444328,6.89611713528733,8.12773421763344,7.02684296108704,8.50368973037576,8.38996260700651,7.93204950477622,9.73990715456486,8.22177545980772,6.28555601678937,5
HERPUD2,0.270549109797979,3.18481591787891,1.6237981920934,0.351551131578524,0.597671231569773,-3.87220148531824,0.255684420523519,14.3087529144702,13.8331924880882,9.17258254446656,9.67593451811215,9.85712170187043,15.651767787821,15.2255469606687,19.2340641676567,18.6234417607394,6
COX6B1,-0.945099297034868,6.16537777163122,-1.44552389111577,0.181033072833213,0.597776498197604,-5.01029016043288,-1.92532139662422,61.8611138159627,125.181990521912,172.180234336969,231.400505376755,64.2708607884802,25.5544792493536,30.3384486662129,80.270859985431,40.9574746827523,9
WDR13,-0.532064539803214,3.6663147531413,-2.25173756400953,0.471528875823259,0.597968991979424,-3.27791429861982,-0.553154139465304,21.9181222986268,27.82866077575,17.3686540785196,17.4262053265668,21.8789093995559,31.69975010625,12.0722541425046,13.2887097686988,10.995455720589,5
LLPH,0.542355170353769,1.90792117210262,1.44463390243134,0.181276658775033,0.59821953878108,-5.01136615034112,1.45634803639107,3.57583942516164,6.89942299241088,2.38782351284568,3.29368000229559,2.86678992548195,2.36727322956101,2.91157015585644,6.85446643300003,5.61634713147648,8
CEBPD,-1.19552840079176,4.85186210009299,-1.44443165709143,0.181332051954182,0.598330111079958,-5.01161060741157,-2.29028700701725,72.8865957079301,41.4459277245018,26.4587248455584,5.72109414327008,60.7676647694142,109.46263473284,8.93496695249234,23.3486353592418,22.0056301244245,8
OXSM,-0.934630760479273,2.44113313137731,-1.44385259462446,0.181490732954948,0.598397116177289,-5.01231041423109,-1.91140137361064,5.90320550808954,15.6821572471815,8.17237173519097,15.9280132156723,3.98305824039687,1.95258288951476,2.16194969084944,4.33465174026378,4.67799018332935,4
PSMA5,-0.0818204378889548,5.01302046043595,-0.394051058889197,0.195709674293881,0.598659513625006,-4.91788749573144,-0.117969799063498,22.0429870358014,61.8310055896648,71.0347334470616,91.365395597762,29.5360724457582,11.4406899814238,38.951038733673,30.413890017314,32.4622659929412,8
BPTF,-0.130819670580917,3.99721798654595,-0.279412516971521,0.236969263117714,0.598717152367987,-4.54418403179999,-0.105362182973418,35.1076233881696,15.14411365485,13.1441808192985,17.2700540519034,12.991377743977,25.2620237844288,7.88085132342866,18.9236692463875,12.3781351865512,7.5
AGGF1,-0.410896042427028,2.5045817951929,-1.45425715638231,0.185986101069292,0.598873647006864,-4.98930565639061,-1.32961751290049,9.45207236895125,14.2067384172136,14.0207138395961,17.5319853655728,10.1281718537259,7.0720515247903,8.23244856659389,12.3910175870174,6.33822815537411,6
ANXA2 /// NHP2L1,-0.608824151563787,5.32906214227483,-1.44213495981654,0.181962124729173,0.599018450442512,-5.01438520198814,-1.52501575951357,43.0517709618601,64.6041941218135,65.3282809451253,65.7634380529618,51.0563429734306,16.0844718943665,29.4481084393547,35.1066903245921,27.0163519454475,9
CD86,0.19319825972482,1.87473941369959,1.4421990024673,0.181944529726167,0.599018450442512,-5.01430786970471,1.14329543990166,3.9020724736213,3.5941695810716,3.50617958718131,2.8641528590027,3.63527942933776,3.63527942933776,4.42077866130525,4.14560964779247,3.51793780949009,6
IDH3B,-1.11260573549684,4.66773713013768,-1.44236999961492,0.181897557378291,0.599018450442512,-5.01410137832708,-2.16235850968182,14.4275141297331,93.5423983607696,47.8284090947681,100.434953938857,22.3186890903032,6.05147492164629,10.7528058341144,22.3186890903032,14.633249539465,7
PPCS,-0.570009205969334,3.18371881868941,-1.44191123507817,0.182023602150949,0.599018450442512,-5.01465533595069,-1.48453304354029,10.8964878521585,14.4238419916829,14.4944491024447,14.4944491024447,4.03352206965082,9.31308465835155,7.80938920617156,5.50163094120952,7.92312170932772,7
UQCR10,-0.567379911548885,5.26099861014188,-1.44242093331639,0.181883568087102,0.599018450442512,-5.0140398693348,-1.48182996377488,36.3840829771114,53.604570453955,61.6939482800301,75.1064151072622,34.174389049887,22.6033841580108,18.8354579324312,41.3487122489401,32.9700988971051,8
RND2,-0.333981321820622,3.07604229421979,-1.51603891874513,0.201670526397398,0.599148964521745,-4.86839139966361,-1.26444279302234,9.55335366788005,11.0361352545697,11.739827584037,10.3478550715029,9.22679927396005,8.03970277231984,6.34636069353267,7.73095693646299,8.74076623115904,4
ELOVL7,-0.5002562032289,5.46578388879059,-1.44161348788438,0.182105448093269,0.59918003016855,-5.01501480796588,-1.41446472997594,26.6724437179919,60.5912442927443,45.8685894590595,34.3842515407181,70.7663784640335,82.6416610793695,41.3498327876779,30.1382787350269,34.6192976568583,9
GNPTAB,0.470054017120257,5.14505325332968,1.44042321949951,0.182432951757819,0.599322335958587,-5.01645137496496,1.38516133009374,25.3357073729097,51.3777890509507,28.2279992735473,31.6295355249815,44.7469794579117,19.6719019738705,35.5150921077722,65.2498602233249,36.6821060474667,9
MRPL15,-1.23268082533205,4.06331899984989,-1.44056062831187,0.182395117592151,0.599322335958587,-5.01628556944815,-2.35003268979227,12.4563399182819,71.3819710984078,40.1819056991433,56.1139969427862,17.5735735612899,3.42209772327938,8.27576867583585,10.4777498877754,9.75704989036587,8
NUDT4 /// NUDT4P1,0.570420440377524,3.17277867401829,1.44043023429666,0.18243102013808,0.599322335958587,-5.01644291073337,1.48495626401833,8.28604520831193,4.90804038491001,9.07243307955569,13.8936280213324,9.49403944035943,5.01113472904982,9.18119328115754,21.1094514612138,8.3436465522759,8
ROCK1,-0.484913676185308,5.27212585318263,-1.44011730403958,0.182517206936053,0.599347044398121,-5.01682047587451,-1.39950212372807,92.051729968358,33.8327645629221,41.692831259242,29.5391779562435,43.4969524595204,39.0901372715415,22.6229683516013,34.1427999954767,38.1424181119362,9
HRK,-0.297462372573318,1.87760520461561,-1.43958852279756,0.182662923079255,0.599429525200065,-5.0174583618643,-1.22898079614995,5.19231794815556,3.47076129438627,2.76884270639547,3.47076129438627,4.59041662689861,4.67758787127019,3.51786487276351,3.23621345087529,2.88562541449258,5
TCEAL8,-0.966113733537332,3.63926754794045,-1.43958978265341,0.182662575781568,0.599429525200065,-5.01745684222887,-1.95357105983273,13.9349777981765,26.0399836818285,27.2275857297234,28.0487642952649,13.6493315534494,3.77615099523969,6.41424472559533,17.5894698546535,4.49292718996922,8
HNRNPA1 /// HNRNPA1L2 /// HNRNPA1P10 /// HNRNPA1P33,-0.368918275509948,7.65198449014761,-1.43940733030052,0.182712877383493,0.599506322658462,-5.01767690742489,-1.29138419506088,323.898229600673,222.048637763207,201.408255061107,195.825095282515,161.162904535992,241.493082207652,177.380533530473,117.966882953963,233.159748874319,9
MBOAT1,-0.626380600771807,1.16448391134025,-1.43908743665882,0.182801100057057,0.599559096917794,-5.01806270661959,-1.54368736514008,5.11058857374518,2.51011708514195,1.56733940088841,1.44019724674716,2.50227121761678,4.17159282913411,1.30093382337809,1.35144342639219,2.68820253275713,4
ATP5O,-0.486850650686458,6.28123399645067,-0.347680489767003,0.193638156881423,0.599613099694111,-4.94258490782102,-0.562569117582246,90.1051005915745,171.332285096662,183.134743297787,188.439141837983,58.1353923893573,39.1071973354543,59.6090116784015,77.0070275414736,53.2915905816441,9
CLEC16A,-0.284491867594566,2.64229097156889,-1.43822033770974,0.183040420257436,0.59988688650512,-5.01910818526458,-1.2179812022976,4.94722414894262,8.07410867445897,6.12570888677631,5.95821359271143,8.41173681725027,7.16341205076866,4.4963153750528,6.49582983946988,5.61634713147648,4
FNTA,-0.75838212617807,4.65597689432231,-1.89423532120759,0.306770587011234,0.599902494731194,-4.1283436239191,-1.88002685135454,52.6440466057536,63.0831674277297,61.5830861025609,74.6830565014018,48.0069659974097,52.5677965238488,46.6041876928401,60.5385810170183,50.5117674226417,7.5
FUS,-0.59223102839368,2.79784692170723,-1.59543104565674,0.220418732529981,0.600058368313427,-4.71543154220232,-1.58636560940927,10.2291165534341,24.7353528664519,16.7116990853689,22.2486501245691,7.00584738220541,14.9424855705147,6.2723671060392,11.9124032994507,5.7086900407405,4.5
DSP,-1.55085128775246,3.12706763695435,-1.43723591693693,0.183312449456952,0.600141405934478,-5.02029465525541,-2.92989972113116,212.942783605194,4.44311346483642,9.42924965600634,7.64257851019156,10.2999974680839,5.43560592903914,3.12888699648721,4.18644243680682,5.93038592380115,5
DENND4A,0.356462408968466,1.39972417299702,1.43562498633941,0.183758358048687,0.600504256043129,-5.02223515417817,1.28028270106444,2.67621910553811,3.74664154154763,2.2739721176055,2.50960081538071,2.40984887508907,1.49278964651574,3.07599510163095,3.57434984963802,2.73845710426734,5
SNAPIN,-0.556488927985677,4.27484565476808,-1.43570148390189,0.183737162217811,0.600504256043129,-5.02214303661438,-1.47068566592461,18.004899538834,24.5475524465101,35.230463467752,39.4126155154415,18.004899538834,10.2999974680839,13.5056802423789,17.5909547924662,14.1164245698531,6
SSBP2,-0.679064528875334,4.14839830631401,-1.435946736328,0.183669222272485,0.600504256043129,-5.02184768598932,-1.60110123377985,17.3240027558463,31.6807423060894,32.689687754438,38.954610444906,14.6527497100126,7.78500986105606,11.9855112737874,14.9682446974975,12.1258432286574,8
RP11-109M19.1,-0.245285763810603,1.77845554668838,-1.43492205748091,0.183953223376914,0.600671433834973,-5.0230814733017,-1.18532753307682,3.57583942516164,3.25395621362713,3.87360167041807,3.57583942516164,3.57055600676686,3.97987111014313,2.21186488561013,3.63322295379685,3.57583942516164,5
NET1,-0.891810578860503,3.55164272531105,-1.65164268924704,0.234773226762836,0.600781707532902,-4.60607653095872,-1.97761919567881,35.1043054463398,14.5972813850707,16.9251737511553,18.1315622057949,8.80708433422255,9.32333868136287,8.69439782013886,16.4140112101775,6.5952539879803,9
SATB1,-0.0920230266827888,3.76577641145146,-0.635518514898994,0.214992834534494,0.600947884425182,-4.77058463911942,-0.0845370308250631,19.9726977788979,17.4763837964376,17.0964086425105,16.3355518356778,22.362803231204,21.0872103989328,11.286853164617,22.8787748338906,12.9576335272182,8
IRS1,-0.254893199293997,3.73923017158653,-1.43271289753634,0.184566806419685,0.601103680078756,-5.02573962836981,-1.19324740531729,13.047276468058,13.4648713821676,15.0127535217852,15.9280132156723,12.2349682038281,15.7121917348065,8.69068549186008,13.4648713821676,14.293681044701,9
SKA2,-0.506964469255374,2.99763501361466,-1.91814969534623,0.319378899143146,0.601188108907184,-4.07428792445829,-1.48378273850786,41.8460690387014,17.8079246002377,33.0743591754746,20.2521960910478,25.9631866738554,25.6317787339132,12.4598182379054,12.2634293352577,18.320787889523,6
AP5S1,0.184518803667606,3.58375720807383,1.43224140388205,0.184697989847935,0.601343571424751,-5.02630662486515,1.1364378626657,11.4272791758712,13.3575644882166,10.6743772629704,9.70084976052289,12.8831966987404,11.2972575621011,13.4121797307006,12.8831966987404,12.8831966987404,5
CCDC115,-0.615332008292698,3.27303720036518,-1.43210794755223,0.184735135935265,0.601387654431228,-5.02646709252455,-1.53191049603242,8.29230995760811,19.9825357964397,16.6291446133963,17.031823686831,6.8058670816121,5.99543054670961,5.98273202341318,10.2999974680839,6.24659962338451,9
SCAMP2,-0.30139839305163,3.37042056011725,-1.48483544031413,0.200219599436798,0.601509496562641,-4.92018328956988,-1.23461229000836,17.7295968424499,19.3570349764886,11.4738200447671,12.7566608978105,15.1895562044029,15.8628417270329,13.8263193378147,10.8594588665567,14.2242486052678,6.5
ALG5,-0.0182654671575977,2.52136130859523,-0.043144530710692,0.183823942986357,0.60155237682941,-5.02058470613991,-0.015031955382021,16.1929250243622,19.1286883683416,14.161775482133,17.8488451750092,11.7201473833361,13.3047784458919,12.6115723811033,11.6641801204998,14.2555776318416,6
MECOM,-0.364940941251632,2.58626557179693,-1.3944880041129,0.315633833837046,0.601589548318441,-4.10137503262999,-0.385510907519517,5.59545767002101,7.51538877066954,5.90703623494123,4.76705463646485,11.4653582822183,7.44654454089816,5.46686422477505,4.30391912598196,9.20165102731301,6.5
PRPS2,-0.19718496612614,1.56008904152326,-1.43145905053116,0.184915841077773,0.60163805949454,-5.02724719458127,-1.14645916240113,3.50433958937329,3.42454809351851,3.07117290223859,3.00894280730876,3.00894280730876,2.58926902280826,3.00894280730876,2.3357311236981,2.77553579428171,7
LINC01420,-0.433975204541562,2.75507237591356,-1.43796960428114,0.185538134125278,0.601691811584786,-5.0159587879121,-1.35250393379703,7.78711387656882,8.82484333436664,12.0939755593344,12.522017717498,6.92758561787274,6.68684080329734,5.69666839973197,8.55083848780167,6.14761693770925,6.5
RYR2,0.939137004567502,4.57477555812709,1.43077131868351,0.185107527368261,0.601781071403237,-5.02807374716221,1.91738095113732,7.82269223130919,26.556695933386,37.7389819833001,58.9375495867393,14.9508539748466,7.21228102451171,37.7541621084437,47.2364791736484,27.9002734847953,6
LOC645166 /// LOC654342,0.213843506427418,3.615634526424,0.428236711563323,0.202341119768054,0.602153940572654,-4.91866462384664,0.252602516054315,6.92126057060912,17.1188277485093,18.2160686313816,15.3019381941803,18.3225711138033,13.3391701015312,13.0958015676045,15.9960348539999,14.315444456013,5.5
SMAP2,-0.601819048978907,4.91869502881369,-1.42976698876434,0.185387764481445,0.602249230819763,-5.02928036636441,-1.51762889138518,15.1312270734161,61.960612009384,49.4814042956039,49.4943344571586,27.2776063626711,28.1569765982617,18.7714933008011,30.6496103879,20.8818646841447,7
SYF2,-0.305732493177246,4.26427869968646,-1.42991082135774,0.185347608595308,0.602249230819763,-5.02910759531398,-1.23604605003505,33.9176476429673,18.9986574802352,16.8473184038725,17.9646196179752,20.3032178316686,19.4295065912328,16.7128668447324,15.3133875822401,18.1482964797063,9
AMFR,-0.492088850924853,1.34362119692827,-1.42953177755478,0.185453448059103,0.602296838291147,-5.02956287800321,-1.40647981779214,3.00894280730876,2.37010960350219,3.1430483833755,6.06370203334263,1.67170318301184,2.32626002011414,1.71905515768088,2.28536928863912,2.10328265949004,4
NUP160,-0.444916287212263,0.949253375131928,-1.42923815666284,0.185535470906457,0.602420088592586,-5.02991550533469,-1.36123512815457,4.6997798814267,1.97948053791525,1.76961912858607,1.8000865686813,1.8000865686813,1.8000865686813,1.35448317209575,1.59341138888446,1.8000865686813,5
GRK4,-0.313834145875337,1.87928461909691,-1.4288137450665,0.185654085342974,0.602561387467407,-5.03042512863258,-1.2430067629929,3.60155409581579,3.71453078917081,3.71453078917081,4.93560550952318,4.40430664592206,3.54615219757025,2.37010960350219,4.7846119130942,2.84184895784088,4
KCTD2,-0.548564950701661,4.07405931490507,-1.42880641642086,0.185656134124846,0.602561387467407,-5.03043392787866,-1.46263009341889,14.0375540097507,46.5884911429643,13.3896757828216,14.2846335752418,23.6690202778922,16.4954369476529,11.6851117470519,16.3854934400805,11.6648932780417,7
PJA1,-0.503564122197563,5.11188641033113,-1.42890497308018,0.185628583448773,0.602561387467407,-5.03031559205723,-1.41771164133673,30.4896071875089,42.6248646770355,52.9227463178023,74.7515108324965,28.4049675055053,23.5337528256649,25.0150558143439,35.1748532124139,23.3821181552272,8
CROT,-0.123359107546683,2.39654362439221,0.364480431812535,0.199078055461256,0.602743352523285,-4.95371832170523,-0.116382381939014,6.42345930464966,10.7593390423187,8.03082871821521,10.0043201273612,7.12975825565565,6.0343694481184,8.87182341337708,9.66790439231875,8.51528454634315,5.5
