Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_GSM764196.CEL,C_GSM764197.CEL,C_GSM764198.CEL,P_GSM764189.CEL,P_GSM764190.CEL,P_GSM764191.CEL,P_GSM764192.CEL,P_GSM764193.CEL,P_GSM764194.CEL,P_GSM764195.CEL,countP
TRAPPC11,0.200444771212968,6.92640556894546,1.36869131762329,0.207560208364103,0.668510848852042,-4.58365306502094,1.15152152101917,105.992880898439,124.829249406339,102.335390213783,134.650499407758,136.092557176478,166.225670311195,125.658355215126,115.656831291943,105.238355748166,115.860041019212,10
RPL35A,0.109410969993762,11.5289586074488,1.33944740206108,0.205981728409562,0.668529680683415,-4.62247039097803,1.07878769429575,2885.36402964995,2801.89021678906,2553.63652742899,3157.44916212507,2786.65059933724,3080.03499884216,2761.14242178028,2962.29302226569,2980.18674533711,3341.50435748283,10
C1QTNF3,-0.232509211452334,6.21122796362609,-1.33891960311837,0.206148369787196,0.668554606923005,-4.62295152837999,-1.17487658069442,99.251838766517,70.9583747775021,81.0101204910187,92.2442254527546,49.5557383359974,72.4103273486166,65.0147447500952,68.0310994345429,69.1098044620628,86.3545258873699,7
PPIAP21 /// PPIAP21,0.136147741316028,4.02703433885936,1.33926412476866,0.206039581786176,0.668554606923005,-4.62263747929694,1.09896675312775,16.8354131617795,15.0429580982736,14.0329765854389,19.4327548940111,18.722944254025,16.0491703708534,16.3473512960403,15.6506153698763,16.6734700830907,14.9798876920399,3
ABLIM3,-0.150414934551874,7.26779815144344,-1.33880667608491,0.206184038509565,0.668568333199367,-4.62305445554628,-1.10988864203292,179.289868758834,156.189539819006,162.687729568541,173.404235833651,130.108021830573,128.925428989685,149.98725431822,148.354762487931,146.759549331177,174.592421780282,10
FOSL2,0.328597601566599,7.27234804638106,1.33869813798987,0.206218325740773,0.668583192592313,-4.62315337702611,1.25579206508547,145.152134751797,153.128416722766,129.543707584831,216.339840302116,138.270708120997,152.467636580204,180.634686988824,170.209511675022,116.099920780871,156.096552422029,10
BANP,0.177797387696028,7.19199749938844,1.33846764481541,0.20629115418525,0.668619821680295,-4.62336343066517,1.13115559203234,131.459309366746,129.29075959946,141.992421780282,150.477995304631,150.354497181682,197.192421780282,137.130905394162,157.310408706346,116.926327935901,150.292421780282,8
NARS2,0.178952666965623,8.21817811593794,1.33816480739975,0.206386873233945,0.668619821680295,-4.62363937698053,1.13206175995956,247.592421780282,290.891360723679,282.591401720208,308.892421780282,320.654244375287,422.167629683509,283.214596877028,285.117154405628,258.399896574859,308.882723732672,10
BROX,0.191407542226264,6.53817026483853,1.36903820068625,0.207968242845159,0.668699187774792,-4.58275362621141,1.14299113520152,194.23220223397,221.484696248536,151.449330353577,217.891595599929,206.470055889387,219.443402002466,189.663920663691,208.615709998939,206.667904949769,189.54589292174,7.5
IP6K2,0.349775155505067,7.00799034495669,1.41980996129522,0.213230998513845,0.66886398087091,-4.51269147261988,1.28631493712581,96.6988141478091,111.894873629182,125.359702411546,120.588044849394,120.599836937139,252.747966720001,123.1152426162,144.709624091561,134.343921287854,116.59595841136,9
LOC153682,0.315794258200591,5.04887362915097,1.33713379340814,0.206713023817247,0.668996956150586,-4.62457853092481,1.24469671733706,28.2187229647704,34.0296232160166,23.8538937713759,52.5844947814842,42.5420615602477,29.5172162960708,20.3026523888719,37.7583349320464,35.9262694574643,37.9263386098438,10
TRMT5,0.239899603442901,8.14616390154428,1.37795647651996,0.23977950213278,0.668999650712628,-3.64853512055162,0.211436302736404,693.272523805371,736.809287541844,630.381279044253,751.615255241763,566.586048504961,640.0754293099,647.718941010817,794.422475681083,513.587442445927,705.904327542658,8.5
MRPL42,0.208871521197233,7.67807518998991,1.3368040266725,0.206817431486091,0.669057633660851,-4.62487881563855,1.15578377397129,177.193679976845,185.192421780282,186.652431839198,193.056432457351,274.316723008909,314.613216196272,191.426831723713,163.387345714177,162.292421780282,200.792421780282,10
CLPTM1L,0.209895279258066,7.68242465399241,1.92235670228278,0.236367766912955,0.669090149877508,-3.87309530242083,1.16184758337329,184.701023033245,189.746131418726,186.158034831878,256.922587150742,197.622438836608,224.608702692296,206.899385942316,204.102920343433,210.672033739371,208.662109334432,10
XPOT,0.284334691226023,7.23574692580155,1.58662066212304,0.225736113662902,0.66916066828017,-4.2899762610873,1.22384917343304,125.238767894617,163.698744295815,133.98040773138,225.673286284206,159.360788266613,196.888456913784,145.275603111465,125.120654621945,170.153268489676,157.442132278054,10
DLK1,0.515142873303238,8.18564982961962,1.33485901884361,0.207434123700373,0.669240245268706,-4.62664893911276,1.42913566322115,410.521916640404,196.445578771075,144.592421780282,518.46986181986,209.335930498633,318.803989917439,373.296515709305,178.792421780282,571.192584512835,284.616807558608,10
GRIK1-AS1,-0.174153411510564,4.19361006057252,-1.33599508301431,0.207073735257524,0.669240245268706,-4.62561523040229,-1.12830211106389,18.4808302639687,21.0959615428487,20.2478909503205,14.2099835568672,19.2046066965333,14.2300603246403,18.5263337707933,20.2253163609353,18.1713043860301,20.1579768540228,3
HIAT1,0.194260882199824,7.95891918982287,1.3357127350886,0.207163255123816,0.669240245268706,-4.62587219402673,1.14413784867265,225.635257929732,236.209901344105,217.826455826157,336.12341317059,267.161443851947,327.692421780282,219.803170397979,228.724887030265,229.10937860643,231.094291882845,10
MIR1236 /// NELFE,0.2406821283256,8.49057030886359,1.33474746586651,0.207469538905491,0.669240245268706,-4.62675041020639,1.18155118488818,321.177865600854,344.992421780282,295.830898600029,484.5682957842,274.309079899548,358.473381362164,323.16131123669,430.126694101861,327.062556721378,510.3475804097,10
STAM2,0.115201582951911,6.60079792599073,1.33501788190018,0.207383697332055,0.669240245268706,-4.62650442402994,1.08312637657848,79.6055344486966,104.708099842797,75.1930921638603,138.592421780283,104.092422029854,114.93880686961,91.0526355958193,92.6212459138396,94.0788598171404,89.9828526824616,10
TIMM23 /// TIMM23B,0.184255147636506,8.51728469850972,1.33503591538558,0.20737797377315,0.669240245268706,-4.62648801854929,1.13623019485601,274.903907992919,400.571538746972,341.612882466746,360.744185176817,441.867033026391,452.475127799229,314.148363899955,345.066859346056,383.192421780282,386.942024581469,10
PTPN13,0.161264747831098,3.63393885199978,1.39577928437518,0.211804399948454,0.669241450125693,-4.5446200847071,1.11861230793145,11.9736224785585,12.3344631274806,10.4952365965247,15.4396112958688,12.3909242008391,13.853952078395,12.4979779180644,13.2216048497153,11.8714013641751,11.8691472586809,5.5
GADL1,0.754754863107162,5.78917073179827,1.33453748452797,0.207536216060826,0.669253173089665,-4.62694139873539,1.68734486110212,32.2256029386576,28.1057671296615,62.2325410002893,55.9575216189576,88.002742170758,261.845106440775,74.4810197768132,53.5076388852771,36.99209996059,24.9549582701871,8
PAIP2B,0.142096485156071,9.08236258556269,1.33458674601588,0.207520572062697,0.669253173089665,-4.62689659473257,1.10350753840806,493.831993768614,542.492421780282,483.492421780282,638.865491341938,588.492421780281,517.260077394503,525.320566485683,466.453248270224,622.658491042173,570.074246072147,10
OR14J1,-0.237118992950154,3.90876326603426,-1.33421916332667,0.207637328856565,0.669255421508468,-4.6272308898876,-1.17863661731236,15.78724173579,15.729327343285,19.2684335337841,16.5522209837131,15.5207970919744,9.61043257571085,12.8589154879346,15.8892684441226,12.886690145599,18.7812376229534,7
PSMA4,0.137148093970974,9.8582269504058,1.33404504276367,0.207692654312054,0.669255421508468,-4.62738922118813,1.09972903171585,921.751051741532,845.784414020305,840.026099087438,1004.45195326361,992.759187389324,1143.70972369971,888.697779388372,836.453381681235,871.930132816779,980.138939361922,10
RAP2C,0.182364127880484,8.47297079207973,1.33403367234118,0.207696267596496,0.669255421508468,-4.62739956006456,1.13474185107313,330.184009751817,336.223794239123,309.875148424187,350.307955990958,430.534003679312,501.553800101178,328.992421780282,322.851624875991,333.691116029362,347.779420081614,10
BHMT2,-0.436692826268137,6.56078037283197,-1.33337162950771,0.207906740103653,0.669332818720561,-4.62800144058995,-1.35349806615617,79.8775772812803,207.842165593451,95.6924252976866,110.198372738461,72.0983089040214,102.690490028397,113.122072866999,109.817843537934,77.9078048949225,44.8176465415625,10
AP5S1,0.190791466291324,8.06623695997483,1.33322912045834,0.207952068586768,0.669401198114897,-4.62813097344606,1.14138971353755,242.275724984485,261.91967368376,229.852115091874,241.53252046071,236.734937544419,231.528241291578,275.37383994623,304.819013321408,359.581952554777,328.293044288342,10
MBP,0.0125799901650348,7.37419106274514,0.297223978891128,0.213437283939921,0.669406821952908,-4.53954918008654,0.00914025416981479,143.690643399335,166.297844859759,176.907697464347,154.682408250663,174.97478462804,186.174400533951,172.275780475865,159.637823342663,186.754080875158,166.453707620073,10
METTL3,-0.165586011717753,6.27450159645974,-1.333181953474,0.207967072985097,0.669410085685871,-4.62817384361154,-1.12162157963921,82.2608715986051,90.1956165562299,84.7574433499666,64.1038265282722,62.1732606424885,107.976003982848,67.0751891311705,81.4535927381424,79.9310732911852,65.3992325919887,10
BUB3,0.179017059737471,7.71203114772505,1.35720964880443,0.209411533603444,0.66942765425893,-4.59609417916083,1.13311376016754,203.060220162078,181.255594860119,195.045212345189,235.007207816752,228.391087479331,278.827921211878,216.209793615566,212.413497442713,181.854703016248,197.491437565282,10
KCMF1,0.0843832153494882,7.93509723939445,0.640828207310111,0.206260340643703,0.669439542009431,-4.61830636449514,0.0629050860338445,425.92996648466,528.334255979031,432.46242905859,488.058793322587,554.083405421647,534.837930325023,487.137681900365,367.254773306991,534.235503943445,427.139489500145,10
AARSD1 /// PTGES3L /// PTGES3L-AARSD1,0.190506355075761,7.85685450901853,1.33301516679703,0.20802013700924,0.669439988822749,-4.62832542830011,1.14116416978377,223.528997564419,202.704481537601,208.361918783419,196.451499379698,260.612929090085,339.867385948849,216.592268393534,228.527239435728,226.351382968267,243.527688595668,10
DDX18,0.238966617470263,6.74841729753767,1.333024651066,0.208017119243071,0.669439988822749,-4.62831680882384,1.18014703559049,107.092421877973,90.0505733885322,89.5226727901223,134.992421780284,136.07635997748,132.642461505544,118.863734789432,87.5924601260794,99.7190803350347,104.281153061425,10
SRI,0.202911056733821,7.06554806587199,1.40516179889544,0.214690034453619,0.669476806402526,-4.52951224880622,1.15137483793823,159.542337086808,136.51545892602,134.259608415294,169.992540883431,153.695436675822,218.809754895903,148.736481135569,142.308584089358,159.284609501858,186.386163769175,10
ACADVL,-0.243018655612185,11.9349260239717,-1.33052733368,0.20881297392689,0.669513265460044,-4.63058501309577,-1.18346632515726,4052.44126465241,3743.0413054851,5636.35370665789,3369.74566938336,2565.47268233068,3527.70546265642,4503.20651581065,4589.90796633383,3723.92539812961,4218.75257178926,10
CDC5L,0.173753473533192,7.8081782916276,1.33247328178819,0.208192617196399,0.669513265460044,-4.6288178358194,1.12798937114991,180.692421780282,195.406639274561,197.946612184703,307.4619437474,289.792421780282,330.054497626327,188.520186112432,197.104949233205,194.435940962948,215.394922712855,10
CFL2,0.164897884553877,12.2151144553521,1.3292279549351,0.209228052053306,0.669513265460044,-4.63176406649863,1.12108672354313,4272.22830164926,4727.79242178029,4185.93385847759,5548.8327010722,4261.31841970939,5501.67722960192,4211.13938156046,4465.09242178029,4833.8835856614,5455.54132406237,10
EIF1B,-0.107225327612331,11.2039209713981,-1.32853719925465,0.20944898483709,0.669513265460044,-4.6323905453941,-1.07715459866133,2406.93396803084,2720.30310008157,2343.42606283934,2301.62881298823,2290.19242178028,2103.24324138606,2420.39271054284,2311.28490374113,2423.14665145134,2313.73868257034,10
FGF7,0.414246554109768,4.11425948807804,1.33273605865972,0.208108961539785,0.669513265460044,-4.62857906867579,1.33260254512392,16.7304733670201,11.9760170928737,14.185824113458,28.0748179755816,14.2083756486633,38.5805134695059,17.4274824181661,12.220917355266,14.1419540250063,18.4247959512499,5
FRAT1,-0.194513203154583,6.53903991058965,-1.33094380929723,0.208680076545414,0.669513265460044,-4.63020694234652,-1.1443379708003,94.8224756132826,125.142999876502,89.9472033884263,71.4690723249705,78.8328005291237,90.5192468372138,82.4576732850937,99.3446481475975,110.548364647121,98.1007069200941,10
GCC2,0.193726292893178,7.55680971513024,1.33057603138844,0.208797430902466,0.669513265460044,-4.63054081004687,1.14371396799527,192.500322997432,194.853922368617,134.236920203173,215.11325894392,242.283718535974,191.628895181923,163.392421780282,193.897615695796,205.928004126577,170.717942591454,10
GPR125,-0.178259731294882,6.70395337424356,-1.33173865424455,0.208426634131589,0.669513265460044,-4.629485175519,-1.13151815400288,110.395869648011,92.6435589101,92.7281241534023,106.002140294167,103.297887886329,107.52443244421,107.770088979754,142.479975302458,111.07214698872,79.6453725885389,10
INTS7,0.190633615466482,5.07771985664476,1.3311350085773,0.208619088098681,0.669513265460044,-4.63003334803625,1.14126483652162,20.281049621363,24.7148467877197,31.6742224289082,30.1026157003264,39.7284208509669,74.811432980409,37.2707384324273,34.5245151418,29.6684283622619,35.5829470984993,8
NOTCH3,0.230868135301198,8.24676557642978,1.33168310711627,0.20844433754599,0.669513265460044,-4.62953562492038,1.17354090981049,319.837785593533,226.181116559662,276.846484232937,350.434678013926,224.804619705455,319.046562903076,426.799880477234,342.06959177833,276.779679992893,328.755927083959,10
PIBF1,0.25228229005165,6.3136199507625,1.32861051254711,0.209425527084746,0.669513265460044,-4.63232406436866,1.19108988540016,68.1564539544394,92.8886873943797,55.0571364020498,94.9009371196114,66.433291032121,108.092723136549,74.9052211143807,105.290857677828,75.8210761188106,71.3610132085037,10
RNA45S5,-0.190117648109043,6.25682290369611,-1.33220972474445,0.208276548949189,0.669513265460044,-4.62905728052919,-1.14085674603944,81.1452479640435,87.9577199100721,82.6270792325888,52.0223299087505,81.5683669467733,73.4448606598884,84.5246685066378,87.1344434460788,67.9253553406411,74.3662745212493,7
RNASE2,-0.176533416808867,3.61048399419791,-1.33211030670802,0.208308216595726,0.669513265460044,-4.62914759484832,-1.13016500042027,12.8242008893701,13.8060912772404,13.3072643176553,10.348107904254,15.1869529945664,9.6965175075843,11.4608715865409,12.4106059982747,10.6537529259927,13.5828009483405,4
RP11-305E6.4,0.230738799633214,6.05162117342746,1.33042115923199,0.20884686530215,0.669513265460044,-4.63068138422549,1.17343570816363,54.4582199701142,65.471627620953,58.5028977115103,69.6269191782762,86.5166651487915,94.5420376331509,49.3550805475302,67.2964696448723,70.3434395453603,59.4088771013145,10
TMED2,0.257992597525369,8.15707164739015,1.33131286313953,0.208562369460889,0.669513265460044,-4.62987185486889,1.1958136610352,211.239942539014,269.639028143921,252.562634723255,300.715552935206,435.759322940997,521.576341583807,252.437073006926,205.748238789672,294.466371715322,238.813626785293,10
VIPR2,-0.145440638527091,6.35038659535776,-1.32984759947195,0.209030026278173,0.669513265460044,-4.63120189774998,-1.10606842528628,83.1384912848221,95.6768183525581,84.3925039932928,71.5869757948826,71.778442768692,70.9024230493779,84.0180092256913,96.7924241124392,79.2165346936703,83.0112658701205,3
ZFYVE1,-0.142615824576866,8.26139704984748,-1.33012471862328,0.208941514407422,0.669513265460044,-4.63095042682407,-1.10390484907522,331.181565063342,380.592421780282,282.107810188761,279.313768662935,278.323455346326,265.933939159215,322.122332256439,309.392532952031,307.892421780282,328.092421780282,10
CD99L2,0.147139927073798,8.43783720301707,1.02665437367596,0.209673690977505,0.669878531775166,-4.63302694690599,1.10737198334733,345.530202189436,356.328573397722,258.340949743856,403.263836091947,403.934174173034,397.981144605883,377.02509405701,332.486135153395,315.099998452916,308.699895264144,10
GK,0.165341482429966,4.89674864384874,1.32781082382926,0.209681516631924,0.669878531775166,-4.63304909623131,1.12143148673949,25.972713657709,30.7370407382115,26.0316995265749,29.0103438295946,28.5932517401019,30.9639584722681,27.9462490703868,30.3921607166538,29.1455198898264,41.6553241012105,3
STAU1,0.130779209912164,9.58147512611174,1.32938618397631,0.209180675004089,0.669921692890651,-4.63161690818734,1.09491118292678,761.032372589483,719.176381765227,681.32343659598,924.919003433611,732.939215246024,857.184675857401,736.681399448241,724.729441681777,784.263957479249,774.595834859446,10
TMEM183A /// TMEM183B,0.162863985483653,6.25488989090951,1.35565642328417,0.207935437042994,0.670056213763063,-4.59972853357578,1.11951064209402,71.6227962625185,76.6272785646973,76.028005769973,87.8265784595942,71.4106461171891,106.441982422025,74.380145806536,78.449624006048,83.149998163651,90.1917160493314,10
ZNF45,0.263814712999333,5.49402303484781,1.39338062640017,0.214166529072325,0.670070274673873,-4.54497562603703,1.20071087068654,57.8465674334294,47.7051967465719,49.7302396712564,77.45760081827,76.3545070705189,77.9874379637518,53.3309835328834,55.3398307282786,47.1114569914128,57.5480919556102,8
JAM2,0.275165414939599,6.58883926021779,1.43899586417063,0.219645814191775,0.67010225905908,-4.48126946044489,1.21209453844935,95.7334528835699,65.0307767125892,99.6403305476211,128.021760273827,86.854350907599,141.722681133138,89.4848221853288,86.3944414865535,95.5084342082252,116.251043926392,9.5
RAB1A,0.23955136904458,7.80413623040279,1.32716360851877,0.209888885469556,0.670130106382445,-4.63363567684751,1.18062546844717,202.346361319198,229.992421780282,165.427770877554,318.49900856076,243.444321358111,350.329828597337,191.147705508591,191.969019879539,200.489216064168,216.546588921305,10
TWSG1,0.295133425954474,7.35003429113089,1.32703230904495,0.209930974538958,0.670155988806163,-4.63375465227231,1.2269984495154,168.417500381519,133.73960461217,125.465028857345,302.237521765929,160.705629337207,199.726016147542,135.447433777976,166.625788476738,166.336096260761,129.814843002808,10
UBE2L3,0.154441577690958,8.38873097338532,1.35807368369781,0.211612107029782,0.67037774894827,-4.59251104937525,1.11311991777467,307.44055646477,317.017894256199,316.700389113311,335.343142466096,339.451550830255,446.485194010238,367.610706715655,342.515447938652,334.623139154362,326.433915738685,10
TMTC1,0.33839914922783,7.81289707761451,1.34508113507037,0.207060219678458,0.670469873762655,-4.61411301285523,1.26602306197274,275.658258361575,197.452943991151,222.563406473819,322.781444265345,241.11325045415,310.998160803808,318.464292142742,225.833450770321,146.040287598553,254.895556645761,10
TNPO2,0.0970876513463089,7.74862490744569,1.32581429996561,0.210321746664702,0.670476444457616,-4.63485796331868,1.06961207049586,180.275530563308,203.114063494331,187.678680222778,276.55221316373,218.187188898196,211.412626125672,196.84372400918,209.162314495714,247.009485129902,237.431073862886,10
MPLKIP,0.132968171288042,7.85822790163645,1.32562913940685,0.210381203623841,0.670486433842971,-4.63502562858341,1.09654739631216,221.71360859438,230.533355065588,201.420307767706,229.730715093808,197.177427145497,256.695264849604,232.465499916493,260.50720498062,241.631107553895,258.326241410715,10
ZKSCAN5,0.168848840600157,5.23175446063141,1.32566303893323,0.210370317107626,0.670486433842971,-4.63499493329189,1.12416113282502,35.6783208878134,35.599750699994,32.6703446375571,39.2804371538377,44.2850566493701,50.6957841250575,37.1594186406791,33.9686917810407,36.3262052600387,33.4481436451737,10
ARMC10,0.135953617963287,6.27742893476097,1.32509724904804,0.210552075689102,0.670510567060741,-4.6355071754601,1.09881889044541,78.2519656499616,68.9319462696654,70.9941514743964,82.606518003089,74.8932936808172,93.027651079105,78.292767191086,69.9946861512254,88.7833889518542,73.5559733110384,10
GSK3A,-0.138252524015005,6.94458332451159,-1.32509534399161,0.210552687900953,0.670510567060741,-4.63550889997157,-1.10057123243397,131.185420805168,130.166063464831,133.843858956151,111.236136064961,111.595045773919,100.672693602189,134.444010553464,136.657815582171,118.803957873662,128.969716884171,10
LOC100130219,0.172183747337926,4.98386259620032,1.32464416219824,0.210697721447542,0.67061927582631,-4.63591727612901,1.12676272830964,26.4035656142613,32.7396321029728,28.5293475918623,30.7128122044315,39.6886998309683,36.2798378664501,26.6325297014014,37.2835249320874,29.3468975909738,31.6774173786473,10
LEAP2,0.231102271335109,6.41545486894977,1.3244861920591,0.210748520692243,0.670624803215481,-4.63606023704939,1.17373138007887,56.8854965741096,87.9551286025271,88.7924479977181,67.554243930905,107.339864829172,111.788259219322,91.0414752231602,85.3507531587156,79.8926599865794,91.84200632042,10
CLNS1A,0.179131344392039,8.22173629232131,1.41833537043379,0.217182940017991,0.670737383014104,-4.51007633764525,1.13232199566547,464.740855517969,442.709567366095,376.192559138234,501.703984667159,503.599146119163,574.500358730894,422.490445807404,475.441584925364,444.22553936131,509.955878211777,8
LDLRAD4,-0.458215594956949,6.95403411025746,-1.39082548924772,0.215418081637261,0.670739672380454,-4.54678411399639,-1.38490046800835,215.128311048952,151.163967836847,148.451288800093,94.0650947143222,164.77548990729,170.797247071979,167.059253419311,58.0865415658728,103.095197342609,124.768002308696,10
NXT1,0.1416670172042,7.05502538995243,1.32422565716257,0.210832324112755,0.670774356756758,-4.63629599293655,1.10317909020766,111.728410182227,135.69668811847,126.192421780391,134.873698058115,131.158740785323,167.110130331267,127.159422349076,135.745070640531,121.796502264265,145.392421780282,10
LOC100190986,0.0610556997027484,8.29674833583237,0.351664794488203,0.215463051165359,0.670799501886852,-4.55348672739407,0.0486080391484865,394.834163928994,506.868552198419,420.177682336158,346.807719186898,417.909450678209,382.704228602091,490.93416091442,415.353430710862,435.271759466743,449.213963339106,10
TMEM9,0.429782201774841,7.61394286716017,1.35155309727658,0.209697437905096,0.670817109518325,-4.60293435550762,1.35027505983928,252.385562511164,133.829608643171,120.908516333294,305.933920111104,369.36948257401,170.243170005881,154.014335863546,140.132622627095,236.854887714687,225.475421144008,10
KLHL36,-0.0342666557845383,7.73948555651563,-0.422092769207475,0.21674284916923,0.670830996530778,-4.51621621723404,-0.0262442360910039,243.573111209725,260.949181950773,210.059091658302,242.32153720267,203.038601993086,212.677198470193,221.785543362551,235.025956825943,239.619249757363,212.084224549093,9.5
ZC3H13,-0.0253862922894583,6.08646220577483,-0.38289134936032,0.217647910604724,0.67086160499563,-4.5424324258812,-0.0194145770059932,205.118248309383,207.650170030071,175.577419350819,258.893233589151,180.295896194941,208.591422340417,191.536221453685,226.648807830288,214.726179939887,203.767289274772,6.5
MIR6743 /// RIC8A,0.132606669649104,8.19885338664895,1.32372222674018,0.210994334410344,0.671016474749042,-4.63675145547216,1.09627266464008,292.615201629152,276.81631794629,258.216979957329,357.412169056112,275.119674669642,322.558796144569,293.561955204331,280.929839613826,274.689473018004,319.223674237283,10
FKBP5,-0.570054954364294,9.36622987269827,-1.32368104694326,0.21100759110104,0.671019603527561,-4.63678870646871,-1.48458011938023,949.558453870078,1262.80705345759,549.613453888258,490.810860404993,1283.80869344915,457.092421780283,1072.69242178028,639.430958125275,266.228646380223,452.171481761276,10
CIR1,-0.132535086834962,6.64142217263884,-1.32359167277743,0.21103636497541,0.671039274741694,-4.63686955114518,-1.09621827176191,100.15261606349,123.796207992686,97.3231149236498,91.4876130432694,107.222168869688,106.876710619159,91.6074142807979,99.8740838317122,93.653416765217,90.7089656427976,10
MYO15A,-0.161412124611633,4.42030097564247,-1.32347979182016,0.211072389404943,0.671039274741694,-4.6369707495345,-1.11838128550562,21.2684881830933,21.4655770492623,27.1950044284638,19.7402240805814,20.411408589787,17.8411074882178,18.61935052911,21.8147294641075,21.8938570090227,25.5140858226629,6
NAGLU,0.115845076630294,5.63270479244176,1.32343312745641,0.211087416301461,0.671039274741694,-4.63701295662764,1.08360959750855,45.494717704452,43.0642226606581,52.6658066917176,49.3068761677219,52.2828968629023,54.6164086786347,51.644534686864,51.2869243648076,45.8684864641265,51.2140309538501,9
SERPINB6,-0.0753958625528381,7.79418930448956,-0.350966582658421,0.216152477422966,0.671155265459614,-4.55583789642084,-0.0589540638990658,384.826818727022,425.066529148952,390.191893334104,380.121554415226,377.053162332057,422.021946671198,392.474251364594,459.989503494381,444.754389742552,470.367772656699,9.5
TMX1,0.322735399239702,6.94794946181827,1.33163506345933,0.209347192961439,0.671228230505412,-4.62857610336025,1.2534679259343,155.265771574321,156.853968487098,139.785086304144,229.462060364339,188.393227313839,234.732928047228,150.795387389345,180.474598484659,179.899236858868,124.646917019453,10
ZNF420,0.217819032123171,6.70250151720009,1.3501659729876,0.210557343591709,0.67135628356878,-4.60371884750552,1.16385833037806,96.5939344319373,99.5176096893642,105.85181680969,105.437538755491,127.24876660782,145.136843513926,126.017012776783,106.651175604991,88.1462048370749,121.137874651285,10
FAM229B,0.189957030002516,6.77484998964987,1.32278885837577,0.2112949739056,0.671386801783501,-4.63759558525698,1.14072973926033,96.0289665467284,104.66123170247,99.0894204472954,128.501894839768,96.1141980343577,137.783082810487,84.8199460666012,128.778295870796,109.639199151255,122.156266029311,10
KDM5A,0.253284470332374,6.32152039492095,1.50778506700895,0.225445479671522,0.671418158096535,-4.38843665780154,1.19771114647381,65.1883468237279,80.3002388217614,86.1974224035143,120.611021793332,107.239984875982,114.719232812917,84.8432789063366,71.5530506290725,92.9645590254286,85.5848336840801,9.5
FIGNL1,0.260623129780338,5.63192074963904,1.54954227809761,0.227011004980894,0.671598908751889,-4.33459502842336,1.20207051479047,61.5769051501579,49.3550884355079,66.1924017543881,77.4839103184309,75.8036999755512,108.476746154933,66.2842975967365,73.8463807710375,60.2299627978238,67.1367529219938,9
IREB2,0.102285433088139,5.8630910045305,0.875912710298567,0.217647967435592,0.671632209753452,-4.52045948082211,0.0768060776991992,53.9044872867877,60.1471491557172,52.4039842848436,53.5044773383607,73.4299086325448,65.8678177592881,53.7057173807134,54.356579687424,70.6221046146912,52.9134297494147,10
AK090844,0.265416316026132,6.66642216164066,1.32204113296299,0.211536070431547,0.671654107232243,-4.63827153488537,1.20198285361045,68.6223483673209,105.971235972791,97.9352768085319,93.9468640790871,109.001822502763,176.936242653269,89.4555295122876,102.192422394585,101.887540845686,97.2876695193709,10
C8orf46,0.197451705045122,4.07947370912375,1.32198916167084,0.211552836417374,0.671654107232243,-4.63831850786673,1.14667115006365,13.879867480024,14.6454948694617,17.832852926478,19.6739853235728,16.9927059745848,15.6391823704217,13.6765851731749,16.2042366263802,20.2176435565485,22.4607169438622,4
COX16,0.174295207243576,10.0359442442867,1.32184739800885,0.2115985750327,0.671654107232243,-4.63844663122326,1.12841301203941,909.664105779722,1061.50950980968,929.764221415007,904.246112175004,1080.89869550827,1401.725157502,1002.59242178028,975.456510022397,1263.71951847763,1069.81137830779,10
DEDD,-0.170150672129604,6.9020648784882,-1.32197192212877,0.21155839814946,0.671654107232243,-4.63833408913316,-1.12517598963977,138.237863543034,123.092421780617,128.792421780316,100.329946878235,121.48272887263,143.766798064281,118.00736999874,84.7253942979914,116.189955741632,134.227631617655,10
LINC00865,-0.106111245889083,3.65101485648895,-1.32146281102167,0.211722698907053,0.671654107232243,-4.63879416761294,-1.07632311661668,13.2793775387609,13.4379600104009,12.9647306717634,13.1646471242156,11.5088273379338,11.0898963907824,12.2151806985508,12.3694866654033,12.9647306717634,12.8526430082938,6
NAA20,0.11923439917849,9.23877809361315,1.32124476867254,0.21179309764619,0.671654107232243,-4.6389911740802,1.08615831352767,562.397336583218,629.077500644176,523.992421780283,639.886618622524,617.115452748704,660.206469974683,563.009578624153,616.011846665237,572.095027905655,675.61398949801,10
PSENEN,0.170207283017284,7.3721730463278,1.32126908332562,0.211785246291576,0.671654107232243,-4.6389692062854,1.12522014204863,158.156722847795,172.897012468275,129.796137530227,185.224153932083,160.083092308449,178.571272338682,150.730938546709,142.430153881798,200.692421780282,192.364659506221,10
PXYLP1,0.288829222243537,5.14585363832368,1.32121951099661,0.211801253761046,0.671654107232243,-4.6390139935913,1.22164848154959,39.4498188606706,29.4850667666551,25.0573201190572,56.3582368432299,44.1300811244676,43.5921882122723,25.709296003789,31.4193158285003,36.6526372032274,33.0741204640246,10
SSR4,0.210202304935095,9.29785911968309,1.32202058457129,0.211542699231284,0.671654107232243,-4.63829010719388,1.15685039430245,658.845440371623,545.482767277488,510.924553334725,901.005894605639,575.195404696172,702.924477244375,505.525159078238,587.968855634875,710.177680666724,691.047226727631,10
