Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_MW2.CEL,C_MW3B.CEL,C_MW7.CEL,P_3A.CEL,P_4Aa.CEL,P_5A.CEL,P_7Aa.CEL,P_8A.CEL,P_MW4.CEL,P_MW5.CEL,P_MW8.CEL,countP
LIN37,0.254731914262138,1.54187756056862,1.61594251588432,0.130622360570153,0.819481074489173,-4.56140559270486,1.19311401455683,2.28394767387499,2.17295699148317,3.38384794398992,3.65295217275242,2.84027558678932,2.92529805284768,4.04461783540303,2.89952599762063,2.84027558678932,2.67958967913185,2.80355682510031,9
FNDC3B /// LOC101928615,0.263201041645798,0.630697595490045,1.61587017540353,0.130638083476137,0.819485683118148,-4.56149626769242,1.20013861177682,1.26145366944676,1.35560784576945,1.45781621906553,1.16921946113325,1.66738858590934,1.53941931561173,1.47023007944648,1.47714437290133,1.68627119269811,2.25988384985643,1.97983092839312,6
RHOT1,-0.233004668050739,5.54030842745468,-1.41534898285543,0.370690183574899,0.819619650066881,-4.50105573160212,-1.18202498681328,59.2476486443532,78.158645418198,66.785856184679,70.9802993890527,51.7546881674079,63.5382388805693,48.1258772432628,57.9637586787815,53.9859021863116,40.6780200049233,52.0244942723466,10
PPM1B,-0.138925349829174,3.24989710171712,-1.05575168368125,0.38122126027668,0.819739601259562,-4.50114374182653,-0.10991362456647,8.95920625246115,12.1773823071725,10.6430585907828,9.15998082386949,11.235507943534,8.77966976616221,8.51131588011542,10.4965196281814,7.96719515355421,8.73453798695174,10.3888414957127,10
EBNA1BP2 /// MIR6733,-0.368732513187258,1.2513164111017,-1.61498967146903,0.130829589275483,0.819765387456529,-4.56259973320311,-1.29121792632272,2.46297493594973,2.59549168984723,3.68597610806299,2.60001825709684,2.00117310552242,2.27529361899081,3.71661729421304,2.45364253288381,2.16585224001101,1.58811481769059,1.59045358598276,7
USP32 /// USP6,-0.210637819811169,3.03647654803057,-1.61504853635824,0.130816778810982,0.819765387456529,-4.56252597404634,-1.15719967228281,9.27276670745308,8.27182242723872,9.90253568446914,8.22867571331703,7.91227916585028,9.90253568446914,8.74748277304443,8.27182242723872,7.03645204811984,6.12536639351965,7.42797994749448,7
BCAP29,-0.277483320574821,2.74571913879136,-1.49210477071528,0.217076762811252,0.819849006141664,-4.62657543808,-1.2120917564599,8.25239954005272,9.04742898537293,14.2601122285532,15.1774131925407,6.59613128627204,8.25239954005272,7.57009132246341,12.2332501293231,7.6644717716188,7.48154734795155,6.20552140626976,8
MEGF8,0.223176699650029,3.68181824827951,1.61471086341832,0.130890279654804,0.819940574663746,-4.56294906412064,1.16730106277182,8.98196224080627,13.3039082394153,12.6206550605843,11.0911099721355,15.1406723652774,12.8560406588851,13.4121681137306,15.8948314261102,11.7963314018912,14.1388206008297,13.4319852883411,11
MTERF4,-0.248919245331409,1.60230316544984,-1.50313027810264,0.217709517240848,0.820044741430821,-4.60806266864706,-1.19020396572678,3.36966416892392,3.115303138297,4.07763763056858,3.25563450140554,2.85359685638041,2.92359407074909,3.78114355538682,2.77526495632875,2.73176140061097,2.61774559721532,2.53083593117498,5.5
CALN1,-0.470187824208778,1.75378497454621,-1.61391214555184,0.13106427840795,0.820173862336344,-4.56394960779185,-1.38528980700319,2.25142775782067,8.00985293993554,4.33070927471579,2.32833915969427,2.6312251923976,3.32725351296637,3.23789132441299,4.39318089293889,3.46702885307772,2.81789397327889,2.90071803795017,4
GNPDA2,-0.310872959213612,1.78346888486586,-1.61386523571628,0.131074503847298,0.820173862336344,-4.56400836168209,-1.24045806069598,2.85172397579909,3.87750167351687,5.90408371675269,3.99921962948639,3.48253041444952,3.07894292799886,3.44538980889258,3.13571281331019,3.24104615909718,2.35304475497819,3.4888322496648,7
GUCY1A2,-0.163380895748024,3.23579988087415,-1.1666563178154,0.131310820933858,0.820173862336344,-4.56536480501738,-1.1199085243065,8.3606841105064,11.6707739922658,8.68314383078083,14.698170533957,9.66538193927558,9.66538193927558,6.60869018309906,15.7320082127868,8.2884302404335,7.4961620500593,9.66538193927558,10
ICE1,0.203449800672774,3.44755461186972,1.61285561363966,0.131294750031954,0.820173862336344,-4.56527264415312,1.1514484317376,9.65138851552049,8.94202339506105,11.0611963544786,11.4151175748295,12.915743549117,11.9233522780466,11.0611963544786,13.9756582265398,9.74015207099248,11.0611963544786,9.32443994233347,11
KLHDC1,0.189559975555222,1.78233706030018,1.61329285808027,0.131199326965412,0.820173862336344,-4.56472517180543,1.14041583404702,3.34865791665339,3.29873598565767,2.76624599776846,3.6971260459297,2.84635921630021,3.8239482751526,3.69691580150736,3.49531497702938,3.15830881296184,3.97534891426858,3.99921962948639,10
KXD1,0.1764468517507,3.77821339364642,1.61312980820054,0.131234903492117,0.820173862336344,-4.56492933670552,1.13009718992589,11.3172308397402,12.5732256595677,13.8992316359531,13.8992316359531,15.1067237337655,15.7210044546476,14.9243875245299,12.3143718468693,13.7134490745877,16.0657381182864,12.2669322462281,5
PI4KB,0.25090444217509,5.21632354307887,1.61183464388541,0.131517798518322,0.820173862336344,-4.56655064148927,1.18995287640969,32.1846802151831,39.7194961785511,27.5020090569331,45.15699226266,42.0193192439741,44.3028921181754,37.7374033954028,39.2119830348731,37.7374033954028,42.3317335184099,26.8358930881879,9
VKORC1L1,-0.335747328252327,1.71946019646458,-1.61221557496326,0.131434539082532,0.820173862336344,-4.56607386984317,-1.2620309822779,2.74208475399937,5.3062024941528,4.07829834559133,3.27367830641979,3.34012177885474,3.19486388262714,4.39503736517681,3.41317209081555,2.29976822274469,2.82207131378827,2.4475574347304,7
PSMA1,-0.327761552006118,4.05947363776693,-1.56866166379764,0.144297803605651,0.820301368492774,-4.61554679181343,-1.25525573087841,12.0234608229559,21.7943999521848,31.3662131373069,16.0743933348047,15.1819278496014,18.1721607522652,16.8894649223344,16.3104737017971,14.9102883799963,15.2035628469201,16.260264803563,8.5
ARMCX6,-0.250826969492035,7.81163702971478,-1.60227363628624,0.133622579884784,0.820579454836033,-4.57849437402033,-1.18988897768944,247.757437572702,228.542429745132,292.657035863964,245.742990187645,200.749156096557,211.643514833726,235.625815719085,238.127136391137,173.582149838448,159.973699002865,273.042291541291,11
BOLA2 /// BOLA2B,0.35352318886319,2.19579071395793,1.60006845789032,0.134112157634835,0.820579454836033,-4.58124286979101,1.27767702078229,3.60784461196331,3.38924561006664,4.60738267223438,6.3024434924969,6.11846415805088,3.93399120297864,6.52150090490377,5.96876479493408,3.29224791053278,3.60497526848898,4.72683887856811,4
CLTC,-0.367706666114974,7.57116725280707,-1.60373301628506,0.133299431459534,0.820579454836033,-4.57667413882669,-1.29030011537222,148.030164845429,234.327304121864,345.763604979199,126.595667964057,213.488979019793,166.223112969859,214.716699779121,223.083969221356,153.230911747686,159.182996720811,186.903544233486,11
GRPEL2,0.249746896346424,1.11300697622061,1.60161867322357,0.133767828065836,0.820579454836033,-4.57931095349115,1.18899850108509,1.48716966070509,2.02800455980875,2.29976822274469,2.24993049015974,3.02934259044984,2.23474845657649,2.46716060199078,2.44897267680186,2.01432003334508,1.98677014153457,1.89765050020186,4
HINT3,-0.259147818832552,1.41991867920616,-1.60236797449194,0.133601670197895,0.820579454836033,-4.57837674020382,-1.1967715784127,2.6368984636412,3.86021881301838,2.78493723403414,3.21563984119253,2.81677829816575,2.75698340092806,2.71419995352832,2.28394767387499,2.12745553204617,1.94016384022308,2.77854481750087,9
NUP43,0.407505856421187,3.46364090178891,1.60430133751668,0.133173772347375,0.820579454836033,-4.57596501350984,1.32639075507876,5.84772979527512,10.8321962468712,11.4453406022745,13.9756582265398,19.975215262578,12.0332109907434,12.8555753614765,11.4453406022745,9.25406933909314,8.10432295629682,10.9625181205565,11
PCSK5,0.391265332799684,1.2659989104736,1.6052378344823,0.132966931559132,0.820579454836033,-4.57479615622741,1.31154320408711,2.03844512345183,1.68333026544371,2.24317089813793,3.99921962948639,3.87186495594287,2.5257553080484,1.91307265545803,2.01515826517276,2.02125887198567,2.01823464972764,3.28767168136524,9
PEMT,-0.214688858028657,1.95749066111272,-1.60063426565421,0.133986393062615,0.820579454836033,-4.58053788075248,-1.16045361563505,3.87660326053955,4.74069627741457,4.4106521214684,3.87660326053955,3.87660326053955,3.74788340298122,5.05941911150781,3.36041806916891,3.59299012787298,3.62058493494981,3.00388737944348,4
PRKAR2A,-0.0619100513195945,5.87448125971027,-0.381064179584626,0.132539439138592,0.820579454836033,-4.57237404887026,-1.04384684396988,51.4088303083438,53.9044962899669,44.2119830272663,54.3938012090651,55.7574375727015,63.1860418132132,44.7552032449421,49.4847102999742,88.9360751096254,83.5908851479115,66.3529213486636,11
PSMD6,-0.620354873667577,3.9511146615693,-1.60767535058711,0.132429872058048,0.820579454836033,-4.57175187577379,-1.53725326785549,11.2656398218672,25.3259871802782,33.1386190807576,12.1437254608192,22.8730781861745,16.0956445764227,18.507958173874,18.5083915686293,5.95459363241548,9.81420803782737,14.3208292634737,11
RAB1B,0.1722540427435,4.44525535925843,1.60671595923643,0.132641030350676,0.820579454836033,-4.57295042639924,1.12681763123121,18.8684679944271,19.9532277930584,21.1631642969442,21.3125692253052,24.4822907298653,23.8040380292896,20.222476146775,27.03917940559,21.086160546408,23.4616575016804,19.5908951895236,7
RGCC,0.800092067728853,1.69550752213437,1.60697048167822,0.132584982503274,0.820579454836033,-4.5726324990819,1.74121224109452,1.90482901956578,1.2068128852839,4.40763157024116,1.97983092839312,8.12431613587292,7.14658544783786,1.692360638756,3.57344751471629,4.96549080155242,4.80722791874838,2.4475574347304,9
SDHAP1 /// SDHAP2,-0.331136868964162,5.42393591072841,-1.60234784847756,0.13360613081065,0.820579454836033,-4.57840183643954,-1.25800431346762,38.771266776404,48.5268024180645,69.3903102051607,34.944508011926,42.0840484661041,38.0780054157529,54.2119830272469,58.2155880573772,34.9371715448044,33.7313667259563,33.5756205848075,11
Sep-15,-0.342118743234733,3.15616247398158,-1.6026370713132,0.133542041545639,0.820579454836033,-4.57804116979865,-1.26761685089586,6.73779740592343,13.4557701959478,13.1091132988272,7.10928638452482,8.19762562461639,8.84004924566648,8.87812545619766,11.8292357683375,8.77998682799813,7.91356721619325,6.32386525724012,11
SETX,0.327575272989479,1.30037027041517,1.6037502598049,0.133295617305624,0.820579454836033,-4.57665262543632,1.25490249569701,1.64969249078579,3.09436100231275,1.78331613965742,2.77846990612379,3.50660396796626,2.45631108913875,2.45631108913875,2.7067184779122,1.99426817928498,2.15168599162923,3.25452801258615,3
SHANK2,-0.390027036134974,1.01492562713098,-1.60588154581128,0.132824918945952,0.820579454836033,-4.57399248493235,-1.31041796088802,1.74429424634119,3.74683431684424,2.27746573172061,2.18827502859747,1.35060143008425,2.74615264425077,1.32135419280322,1.76075526729461,1.99690075403879,1.94016384022308,2.10741771330442,6
SPAG1,-0.488069594218693,1.28132955748359,-1.60391860160305,0.133258386171338,0.820579454836033,-4.57644259102663,-1.40256690748674,1.69613287144838,3.68007006449709,4.81282965397977,2.5918810934105,2.38344615614196,2.23330574820908,2.26121992649915,3.62940844566845,1.55479608292904,1.44199863979458,2.29405038927997,8
TRAM1L1,-0.237737909911688,2.19251230762004,-1.60528801804612,0.132955855562051,0.820579454836033,-4.57473350938704,-1.17914236154029,4.25374055309408,4.45794117045036,7.21564417596458,4.51064609475231,4.08573296374653,4.08573296374653,4.51064609475231,4.51064609475231,3.77572138978207,4.51064609475231,5.09866318478155,11
ZFYVE1,-0.283906637982698,4.88302228180347,-1.59976223770943,0.13418026518802,0.820707156244128,-4.58162435161897,-1.21748722810891,31.854731811448,40.1092511202183,30.8928399849877,34.7203040383736,32.7260666760245,20.3128580487989,31.6490579394843,35.7160670441326,25.3892537605959,22.6155599996164,24.9741970970244,9
CREB1,-0.0539814083849724,1.37641423268263,-0.483913282589526,0.194644821267579,0.820969519786562,-4.62483134873685,-0.042828783065478,2.98249393769325,3.04154777692534,3.06124804144546,3.19345143853858,2.71913619340423,3.12391547982129,2.82706557112994,3.0178226296937,3.06124804144546,3.06124804144546,4.23796220079077,7.5
KLF9,0.515830342465209,3.07911539315521,1.59922376373192,0.134300101843632,0.820982673031297,-4.5822950598106,1.42981683338673,5.78311372125202,8.27182242723872,5.78311372125202,11.7540705122811,6.61653782401131,8.77341445095427,8.59752224866682,5.08288499987455,7.45350899587064,18.9593770853361,13.4705766249006,4
SLC2A3,-0.194585249535828,3.55731953312591,-1.50549293021958,0.240079371707973,0.821038716700033,-4.56970623547205,-1.14675029290488,45.248782706369,48.062728384634,54.9234492529467,40.8035932369852,41.3656610243632,32.0428486886724,42.1364885032047,51.6276902877022,42.2455502833691,35.2339455875982,41.0819994171675,7
GNA13,-0.00595532327397896,4.03358274993533,0.0905465753839024,0.139056636498103,0.821081688416849,-4.59918461876251,-0.00480254432794458,33.5067582807495,42.1348055532871,39.4933711155559,43.6614881910397,32.028730207864,36.6726895505853,26.4151560046437,33.7096036673142,27.2670973848945,31.8010357089161,37.9565958860235,8
RIMKLA,-0.149398684446139,2.49556623929843,-0.610230037635174,0.224128104708939,0.821096587954366,-4.61067012783583,-0.1369005373151,4.35237816552869,7.2388796860996,7.95329011237713,5.16144049666246,7.43646890518166,4.26363419346184,7.88183911897268,7.69515888043964,4.38207602842241,3.88916587469001,4.94699595741017,6
LINC01105,-0.404758773829983,2.53975941886403,-1.58566161097129,0.138332310948764,0.821278346467784,-4.59765719924464,-1.32421958848537,8.73724830088078,7.68811631184675,11.9062185443413,8.81189740995267,6.19241487478555,4.30262448725777,6.79290344074767,9.79665660353457,6.56655591565711,5.20173496493688,8.89733405668015,9.5
AMPD2,0.228978985449793,5.95971723276108,1.59496526156903,0.135251095775509,0.821354547728392,-4.58759438828652,1.17200521191572,53.1267305961387,70.9908836066427,45.2119830272491,68.5570652256117,77.6463680248222,78.3707598161695,57.7574375727015,60.8300601674817,60.8858505786442,58.5780097633348,60.8858505786442,11
EXOC8,-0.369542742999621,2.32037146710203,-1.59607611629328,0.135002463130522,0.821354547728392,-4.58621287508299,-1.29194328896432,4.05985403063248,7.56569539326217,7.0934571490469,5.86924536421084,4.61615981326213,4.80722791874838,6.50444266463795,4.80722791874838,3.85556448281706,2.93395208474635,4.80722791874838,9
FAM220A,-0.280134105547732,4.80895107904017,-1.5948762192554,0.135271042467073,0.821354547728392,-4.58770509974245,-1.21430775498348,25.9661437072321,41.8591444619355,30.9533603631412,28.6666029689331,30.6897016184569,29.2386071458141,31.1775522645341,26.5154129961155,23.0346137822197,18.1149926471653,28.121148433566,7
FRA10AC1,-0.384522501609685,4.92276257562087,-1.59571913429873,0.135082320022234,0.821354547728392,-4.58665690059172,-1.30542764949196,30.0707774290651,34.5756205847999,48.010312105449,35.2665059303105,30.7574583717317,30.7574583717317,46.420566289486,27.3949817939658,22.6937446600184,18.2643093323074,22.7765427802784,11
GNAI3,0.344188911399827,3.05602999826124,1.59169679582135,0.135984947141916,0.821354547728392,-4.59165573682306,1.26943709955247,6.48041180279531,6.24287324386644,8.44932858058245,8.69641535621374,8.01847040296707,9.76842374194718,10.1535836586566,10.2374470051001,8.69641535621374,5.00026674143662,12.5116212033803,9
HDGFRP3,0.424674336850356,2.12321134618636,1.59332327875908,0.135619331973741,0.821354547728392,-4.58963534143462,1.34226947474377,2.75662236357492,2.53364805341947,5.61182502186825,4.15138816319185,3.45137430334791,4.08039042208292,8.87812545619766,5.51379169420927,3.68517127673615,4.03409852190481,5.76096308972319,6
KLHL2,0.343313231639983,4.86892633403438,1.5978273138701,0.134611311982529,0.821354547728392,-4.58403378557762,1.26866681681887,22.7506493786768,25.0948919123776,26.0024255979501,30.6744348948782,41.7145571628485,47.3562755734695,21.4242716294101,27.6122692897596,26.1217776613877,24.8055521430064,38.4615759987776,11
KTN1,-0.269091505470948,6.16959391577859,-1.59622808020297,0.134968481201083,0.821354547728392,-4.58602383881202,-1.20504874490747,77.5579999777067,69.4395299039254,108.02788679468,92.3660138312598,76.1690858665562,74.2983094880222,61.7272103925268,74.0301648454288,64.9560909898955,62.0088442896414,48.035587860361,11
LINC00938,-0.186328335791661,0.366932939480682,-1.59540816223081,0.135151917817354,0.821354547728392,-4.58704364713296,-1.13786415925378,1.18683516952573,1.60717947310695,1.49038260601971,1.29299012208121,1.41693686868118,1.29299012208121,1.27069838540858,1.29299012208121,1.09068110670613,1.0515062977062,1.29299012208121,6
MRPL45,-0.261890563672125,2.45594712223591,-1.59574478118075,0.135076581450075,0.821354547728392,-4.58662500224794,-1.1990489559047,6.12485592393626,5.18602731384881,7.72713309568989,5.75353784082716,5.75353784082716,5.75353784082716,5.75353784082716,5.75353784082716,5.13773273712196,4.90227784452879,3.48063031039524,5
PDCD7,0.277228892581896,1.64484698331474,1.59473222415747,0.135303304719798,0.821354547728392,-4.5878841290293,1.2118649151189,3.0535950499414,3.0535950499414,2.15645319854761,4.7288104973586,3.80730952420869,3.62940844566845,3.0535950499414,2.65195679895375,3.0535950499414,3.17793240674438,2.70849620932399,5
PRPSAP1,0.335169765763799,3.90957835977491,1.59602062180268,0.135014874567301,0.821354547728392,-4.58628190494358,1.26152584720028,11.3002761500451,10.26502889337,17.6244176517853,17.3373214776797,16.5474918841894,13.9756582265398,23.2773147796569,19.9987038035709,14.1997917461777,11.3851489406806,14.3119247855987,10
STRIP1,0.250089706838635,1.49313104882325,1.59648366599712,0.13491134421297,0.821354547728392,-4.58570587633148,1.18928106225041,2.28394767387499,2.46293388306874,2.7166625625349,2.7166625625349,3.17317779875463,3.82802693150919,2.7166625625349,3.92400180940378,2.7166625625349,2.32084590963456,2.59491401890198,3
TCEAL3,-0.213295517901436,5.84207242688903,-1.59695887179391,0.134805166171367,0.821354547728392,-4.58511461060877,-1.15933340242435,55.6684048551319,67.5452340054838,69.311383425616,54.0920399134929,52.0818554443594,51.8578217777687,58.3155505848587,75.25728325511,45.8999617556735,51.435417225779,56.1021842002505,11
KIZ,-0.298177834933641,3.65142883089433,-1.47642921829953,0.224153270800926,0.821402038244122,-4.6406434900968,-1.24221149982065,47.3361124169714,48.7686216403546,60.6419247513474,42.0939835870097,36.4418898660886,26.7431159067984,61.7970788230218,48.7885909830999,30.8539962060567,24.5800709805558,36.4031791238466,8.5
CHSY1,0.520064167100351,2.840578005821,1.59087991136654,0.136168895091704,0.821524563529492,-4.59266997422414,1.43401902781264,5.24890830032381,5.0328881315143,6.33631754384844,6.63825880538873,10.484802345886,5.98162088015636,4.31292167954799,6.63825880538873,7.38637593854232,9.40739498240127,18.3741808124735,11
ELK4,0.267932369611531,2.26384237241367,1.59079401757083,0.136188249356848,0.821524563529492,-4.59277660041627,1.20408093522737,4.77123903083402,3.8173772052036,4.05584266161121,4.51064609475231,7.7960453301408,5.0666325904452,5.07205930606222,4.89337987435986,3.80069838656625,5.29335899142457,4.77123903083402,6
PEG3,-0.276064569403638,6.97849722026622,-1.59046271129554,0.136262924180592,0.821524563529492,-4.59318784123821,-1.21088727732997,127.719080175198,182.908860370816,130.327971813637,94.5996291604461,128.575619390883,120.367674969439,129.490763268215,162.268262507425,114.793212862149,89.4937309906008,133.302892118156,11
ANKDD1A,0.282836620516229,0.99687906466489,1.59027511199213,0.136305223853032,0.821633709525902,-4.59342067907283,1.21658457746085,1.69932167582865,1.80754607664376,1.68710260073806,2.7067184779122,2.82439421577296,2.40416026456967,1.94016384022308,1.68333026544371,1.59045358598276,1.71893667204997,2.35162791033164,5
GNB5,-0.296735923424901,4.77865177961413,-1.56409956986178,0.149822619803787,0.821968091507715,-4.61443564351994,-1.23481210472893,40.8660455449734,44.4698764705931,47.8516755102783,45.026181495919,33.9494253980869,38.3298153127396,42.9345458011556,42.5629355760588,38.5403707933457,31.7473730300558,39.6845729615197,11
FAM204A,0.204473374497927,1.84922627317021,1.47787324595074,0.275612650028094,0.822007694080304,-4.55792294048343,1.15500319681518,3.04125359946465,3.19951940925382,3.53568068531845,4.3247592783225,3.62067618632465,3.59982142394791,4.25545003142075,3.65972511682195,3.00556947805806,4.36571436820348,3.55726138389169,7
H2AFZ,0.379705060375437,3.24588599694027,1.50598117409665,0.199249862919956,0.822245324867789,-4.63176306659311,1.3012781554026,8.7435760518751,11.5932740364268,29.9757797688455,12.2395025049094,21.829129726983,21.9726984633825,20.9882152190307,17.7327210891468,14.5049111684403,29.9072386036258,15.0711506191571,8
DDX1,-0.436446114772972,4.67238656169894,-1.58917572535032,0.136553340612903,0.822268170841292,-4.5947848318919,-1.35326662779111,18.6109918614495,36.2830696858581,47.5079845988536,22.0345062321201,30.7170520844706,27.8718987563939,31.1210947350709,27.5723415161627,17.0555497726283,15.8944471633426,21.0515628850637,9
TBC1D25,-0.212787209244879,3.88072839795489,-1.5892477622765,0.136537070900376,0.822268170841292,-4.59469546429639,-1.15892500329281,15.071314573952,19.4134078475451,15.071314573952,15.3794510063754,13.332312925985,14.4932008744651,16.0692335049219,16.5160591056575,11.3825159672698,15.071314573952,11.8758990458126,3
SRI,0.2387419741069,2.27278599143487,1.4780819627022,0.228970739685988,0.822290675073122,-4.63059610485136,1.18434365021494,7.00751294911284,7.65158706305901,9.12704074989949,7.80162730640706,9.51170902593517,9.52915890750398,8.92208469829856,8.43129281921637,8.14541152857134,7.08911374366655,10.2368934475276,5.5
ITM2B,-0.373184990452448,5.6588627100037,-1.58666126960315,0.137122287754995,0.822306171295009,-4.59790262911054,-1.29520906718051,39.7593058941872,63.3228964686607,90.0674504853285,38.6106708851019,66.0301648454287,59.7385747963238,41.4959912623996,56.5267234612618,42.7405268723822,36.8146713536021,42.9505579817145,11
MAFB,0.615574809792162,2.23175380564928,1.5851799116409,0.137458433477685,0.822306171295009,-4.59973799133881,1.53216833393702,2.83200347655413,4.74961464721537,3.03680779551785,5.78118074213888,5.6834395648513,2.71902740318371,2.98377205401555,5.3375275729462,3.93084615455374,11.2406351654588,9.56048026020187,4
METTL22,0.331524793814656,2.6135093559451,1.58470865939427,0.137565517925169,0.822306171295009,-4.60032163492984,1.25834262249183,3.49955850330797,6.71977539805652,5.90368319651465,5.90368319651465,5.79791589162321,5.60460936737937,9.14828143144287,8.64812308928916,5.47176845747544,5.90368319651465,6.62595241764971,3
NAA15,-0.179770692950312,0.247947193350759,-1.58518079339772,0.137458233180238,0.822306171295009,-4.59973689918543,-1.13270383503565,1.07563515954367,1.34145202341962,1.5231777078593,1.06809476437802,1.1704829178869,1.1704829178869,1.07343450927068,1.22786045296778,1.1704829178869,1.30833092439055,1.0202275821161,4
NPR3,0.437989943569997,3.22005960489488,1.5850647341263,0.137484599052182,0.822306171295009,-4.599880648163,1.35471553429118,6.1331959653319,8.82045712463616,7.7118228855177,7.54634496367653,8.82045712463616,6.02728694767845,18.219301473128,14.670456091928,8.82045712463616,11.2351512756237,10.3740865214688,10
PARK7,-0.380450207646123,6.68129339152627,-1.58484877319396,0.137533671805474,0.822306171295009,-4.60014811603503,-1.30174801576024,91.6665284817924,115.420842598025,181.631455455361,74.9212362947987,136.93925575452,99.302892118156,119.149315705914,118.909273074256,85.1131402331371,64.4276964985955,87.4600153475345,11
RPL35,0.506568009394454,2.56885656787289,1.58646388080202,0.137167037624268,0.822306171295009,-4.59814725044126,1.42066658492906,3.36834977350018,4.72546504891721,6.10009679922376,5.71638761873983,10.8916186494556,12.8852008773605,6.67838703061488,6.01637957919194,5.14733343175155,4.98039251393188,3.99921962948639,11
SLC39A8,0.188370004513063,0.636840113149564,1.58680144222418,0.137090516985468,0.822306171295009,-4.59772890347014,1.13947557830022,1.5565782856098,1.36400633076578,1.33173105885533,1.63431104086955,1.84065469956816,1.35431219455349,1.61786795594805,1.93766222383105,1.37067535249978,1.5565782856098,1.66736743350761,3
TARS,-0.262251561633092,1.01666899966317,-1.58737896806045,0.136959685193283,0.822306171295009,-4.59701303440981,-1.19934902513336,1.75433889535838,2.14948868417693,3.26542605919898,2.26307196294418,2.08546535321288,1.74698937430391,1.94919388180243,2.11463393339213,1.79667028681275,1.56228285702954,1.97983092839312,6
TBCB,-0.361252882986108,6.45949503431274,-1.5851396629675,0.137467576523836,0.822306171295009,-4.59978784336901,-1.28454095018284,79.5432086584411,114.666528481792,116.163817446029,86.1997318209869,100.336357224089,86.8737202780524,105.592478839406,122.91146766094,51.5756193908833,54.4314899640943,66.0652598247121,11
TMBIM6,0.247230253335319,5.0570277603058,1.58767838897973,0.136891897340736,0.822306171295009,-4.59664182466996,1.18692621531203,24.4318000953042,36.6906591533648,28.3179052305751,30.1210947373894,44.1210739363572,43.0072539845973,28.7282234790985,37.3625915841135,32.3028973627564,34.3440948150664,32.2119882718473,11
N4BP1,0.230311166517214,3.22178430305974,1.4882714673178,0.232051299031722,0.822716391830548,-4.60961340821968,1.17428523538622,15.2264010604656,10.4960773124093,10.7673154415258,12.6789656149928,10.3955055569919,11.8792323782859,12.1221993618379,13.6404428389021,16.4916954714192,18.7162420069677,15.0738203532315,11
NAA16,-0.262956862067733,2.45904686503194,-1.58342773955759,0.137856950462032,0.822786489346338,-4.60190749822636,-1.19993550264198,5.45257193346895,7.41136982000132,6.12278296239044,6.75471659981818,4.51826474348956,5.20613075977185,5.50347169882369,4.15138816319185,4.74739983552553,7.04898658091406,4.62125923687312,7
FUT8,-0.238896712630022,1.1450554364673,-1.58333644308665,0.137877742411373,0.822796940225042,-4.60202049858707,-1.1800898537267,2.40928641726031,2.80169735027296,2.29976822274469,2.06665219189563,2.02130858323264,2.06176614905773,1.58277731232812,2.28394767387499,2.9960170565858,1.98077506366748,2.1579323099463,3
TMEM248,-0.222445580144522,2.27390001344402,-1.5832142070632,0.137905584805857,0.822845833654667,-4.60217178735511,-1.16670965548293,4.90688172157554,6.29739189758275,5.12472611585481,4.54207378102656,5.3375275729462,5.41895617518835,4.90688172157554,5.45150382869108,3.83272500773686,3.73510348336721,4.24965904313992,7
UBE2Q1,-0.20480832593931,4.03195925187826,-1.5829698997752,0.137961246617703,0.822846204736873,-4.60247413901895,-1.15253321298311,13.3785444447547,21.0624187682465,21.17490820665,15.6623582556033,15.6623582556033,15.6623582556033,15.0915320772405,17.913044330291,15.0664172279688,15.3485536084661,15.6623582556033,10
DFFA,-0.00708585697886269,2.90821172379555,0.0202289560566009,0.136615227789683,0.8228898629114,-4.59466194600983,-0.00604804086475064,7.00654183572831,8.64121892545252,9.66042418887373,6.90746506979707,7.09571035122652,8.20772613462567,9.7087883848912,10.9081017195066,7.37685875450596,6.29696826887091,6.71108208978839,4.5
CRIM1 /// LOC101929500,0.243372887599313,3.18713430132329,1.5814645926628,0.138304636860779,0.822902821942812,-4.60433644236505,1.18375694312374,6.90252406980141,8.69641535621374,8.711146758385,13.1747616162801,8.69641535621374,8.69641535621374,8.25045182661657,8.16608487804798,8.64673134703765,10.2309960655815,11.5224523111222,11
F2RL2,0.265350483534341,0.408525198037136,1.58081799459628,0.138452365048961,0.822902821942812,-4.60513604505346,1.20192800645376,1.40497913823649,1.16520352661462,0.956275621652691,1.41851763815509,1.90145445540019,1.09353888371298,1.08318301306739,1.44902581094135,1.37790213840653,1.41851763815509,1.59045358598276,4
LOC101930097,0.150682540828087,0.665961292656745,1.58127719422086,0.138347437751156,0.822902821942812,-4.60456820606897,1.11009453496688,1.5231777078593,1.50409888089152,1.38812576877766,1.5231777078593,1.5231777078593,1.74214629469835,1.81393325893963,1.86437199441957,1.59045358598276,1.5231777078593,1.5231777078593,3
RALGAPA1 /// RALGAPA1P,-0.311106450609986,1.01880330726602,-1.58189481807782,0.138206418721017,0.822902821942812,-4.60380429887547,-1.24065883751694,1.58618313612866,3.05743995953466,2.74594763570891,2.35365839295799,2.00117310552242,1.73643308174841,2.50901876560464,1.69710635003144,1.62948335697036,1.97564768460097,1.58318568463908,9
