Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_C05.CEL,C_C08.CEL,C_C10.CEL,P_Sp14.CEL,P_Sp20.CEL,P_Sp25.CEL,P_Sp26.CEL,P_Sp29.CEL,P_Sp31.CEL,P_Sp33.CEL,countP
DHX36,0.137365055881245,6.31598031371991,0.225821159210663,0.825586986012793,0.99997228760791,-4.69380232092965,1.09989442859232,78.6975514883928,85.7824174773768,55.590615365378,102.342409044758,79.2587982343069,142.888880870897,36.5899204194313,53.867150818488,38.2486297429885,141.664884236277,8
DHX40,0.000608427998532113,5.40727595472106,0.239949182083077,0.609615820264382,0.99997228760791,-4.66452829863822,0.000479646576945103,41.4239732560406,47.8788448825931,40.0697641824075,72.5577458822696,44.5040181737535,90.2257508950017,20.4499520299542,31.6456382700492,34.356959494276,49.738558556507,6.5
DHX57,0.477058023619768,2.88219582372993,1.97913086348402,0.0740513099881532,0.99997228760791,-4.39714221746923,1.39190237149942,5.28681494411755,6.00456098726519,6.30417692117897,4.76406979091792,6.24950108502523,9.50202700299014,8.86257212541583,9.80451770547953,9.84479896789674,9.79800390634285,3
DHX9,0.0512250485786789,5.21139965867119,0.266693712267236,0.73831246452701,0.99997228760791,-4.67933136536427,0.0372627997090607,53.786531852851,50.3503776880499,43.1954263983983,49.0152042703926,49.6677588838483,63.5757620620872,43.9776522928238,46.7750314810802,37.0608151526463,55.2728988276796,6.5
DIAPH1,-0.0173276560987638,4.09560729243383,-0.063131898851985,0.557596154531234,0.99997228760791,-4.66208004344108,-0.0130250604252257,36.7916202334886,37.818862361793,34.2012554479611,43.9526464615189,29.6976177610562,45.8704051702017,28.1553178368934,30.2280265614545,30.1610048010141,30.846685847916,4
DIAPH2,-0.149289494387162,4.13483630579048,-0.722930520398773,0.522182172814638,0.99997228760791,-4.63426114139432,-1.10967085655358,18.121759158359,21.3132012920482,24.7627617462753,15.2813398436226,19.8238636227177,15.0231629813779,25.0033257899082,20.9909644507147,19.7005984386268,19.5969434394125,7.5
DIAPH3,-0.0496745936644227,5.16984069825424,-0.203069326024358,0.842882837445611,0.99997228760791,-4.6947953071136,-1.03503144152812,29.3244892020327,33.0654233868003,51.7165165610344,21.7297010823293,39.2003428475428,32.9773068219724,46.1148185382037,37.8440323947827,40.9676208157583,36.2827307473615,5
DICER1,-0.157353273199164,5.49649989179732,-0.281365240356174,0.474490578771341,0.99997228760791,-4.64516706745436,-1.1152392742949,53.2279636622091,47.6072407326165,45.6556015077118,91.6496391633672,62.6663277163234,68.4409167553539,12.0958923842915,38.9105832299207,36.4124123431764,56.2016798094514,10
DIDO1,0.454391951520783,6.10550754426151,1.46647440578226,0.171223589066167,0.99997228760791,-4.51236305231193,1.37020518687328,72.0490638163444,61.397134030671,38.0887317793678,88.0791873057394,71.2150701414183,151.90269887481,58.1968231168655,56.1611891789493,64.6290501165746,70.6418559857332,7
DIEXF,-0.0618657153026986,5.20480099564411,-0.452723584891976,0.65977046332793,0.99997228760791,-4.67834795255035,-1.04381476560343,36.7459186162818,35.3414873535397,42.2687054764287,34.0284591491418,39.4468053444059,30.3476285262235,38.1205658038688,39.1646145505625,40.4147458225123,34.5086051589525,5
DIMT1,-0.112388881209648,6.39852005458957,-0.340710152787765,0.739903542256567,0.99997228760791,-4.68722038025949,-1.08101675290535,84.3508159707857,89.5448124164178,78.6150701240794,155.229699577453,74.9713567486205,175.10496607844,43.9141304611857,63.262578913499,50.57400064402,90.5025395527849,10
DIO2-AS1,-0.160582673954708,4.47983948839838,-0.601190910528812,0.560207118528291,0.99997228760791,-4.66304157081695,-1.11773847780788,20.4971300907705,25.0799647683041,27.3018847600383,12.0712172662549,21.2621477550471,19.4276419334848,32.1370171099886,28.2647300935306,24.7380090595815,19.4560453103085,8
DIP2A,0.237951996682232,4.48792812795535,0.883426507461781,0.399954744643368,0.99997228760791,-4.62287542595858,1.18087638058775,33.9285239667244,32.2150607453601,33.117675854976,79.5258003878882,43.385100430485,69.60969367831,21.0881263214533,25.8955366868089,35.4224278240541,38.3060283870584,8
DIP2B,-0.163413641854592,5.83803834049085,-0.204040085407975,0.842143022606177,0.99997228760791,-4.69475505900932,-1.1199339441347,74.4989433522377,92.4066274603538,34.4925094802857,121.852221841933,95.9895594058065,209.109343807141,10.9755515821759,37.2584740160053,23.0144904228723,68.6411997195045,10
DIP2C,-0.00811883853311184,6.042711120941,-0.01299422055341,0.989871016474412,0.99997228760791,-4.69899239965795,-1.00564341444365,63.7531676559438,67.8192299574861,67.0486000549342,162.490814579196,126.248271723632,136.786490349358,18.8916448607314,45.1390589981909,30.1104224229924,74.2150701262818,9
DIRAS2,-0.321303652969016,4.81424575662644,-0.609003738460894,0.556393053010759,0.99997228760791,-4.66163895298374,-1.2627285875232,116.927862051456,81.0889747419942,54.1904939241092,170.120000571293,113.969534254323,217.153780769818,9.33893008837249,34.3708243711547,22.3559192372563,88.9347477905569,6.5
DIRAS3,0.894140609063304,3.33257185040495,1.17908755803248,0.263864407778761,0.99997228760791,-4.57141766226075,1.85850247448514,5.96855666904246,6.54920918746664,7.11723790834596,52.7151279505699,52.3151279620014,8.33493947251569,6.85428339234285,5.79461557132751,6.85428339234285,6.1838291198472,3
DIRC2,0.288497977419639,5.87525049879586,0.594830019803387,0.564298160258011,0.99997228760791,-4.66377668806194,1.22136802152691,60.6059764379725,46.7008199530937,46.9528754167151,144.292677744988,54.2150992011087,150.267588814802,38.3193936604642,41.7604477179461,31.0384217590786,62.5822102309936,8
DIS3,0.0345185906197047,3.29712178482132,-0.134322995332585,0.48183086728247,0.99997228760791,-4.64456089119168,0.0278702542092941,8.22412570744237,11.293158981811,9.86944878973544,23.5314957937984,9.23387193394867,14.0568468196538,8.50324767144181,8.44576178679052,7.70900246273514,8.30988974342754,7.5
DIS3L,0.0914218269730046,4.62483471317861,0.57188079205254,0.579193800689959,0.99997228760791,-4.66637120858234,1.06541967397228,20.5239546049488,27.4519265797473,23.3353624743972,31.8408620300725,21.2595518978581,23.8701943267886,25.8135024245301,28.3494749933279,23.4235851862566,22.9536158929728,3
DIS3L2,-0.0145218675710399,4.72841675506269,-0.0334882141759848,0.973900496449576,0.99997228760791,-4.69889471485901,-1.01011662204977,32.714228727304,25.9365187028882,22.4242354218868,34.7085702460892,50.6469198335707,28.7242512907961,12.1687756839142,28.8379433021227,12.589942766162,40.375074336267,7
DISP2,-0.101038047314802,6.78698840954975,-0.223223286224157,0.827557173313437,0.99997228760791,-4.6939209451937,-1.07254490201632,145.988760349261,147.672104574627,72.362890051518,218.228128171956,92.414824595482,211.667169997935,61.9555478723384,72.423945457061,64.8965128986314,139.074500381036,6
DIXDC1,-0.00478610136013672,5.63699139513711,-0.0227642600636621,0.982256408709757,0.99997228760791,-4.69895657277384,-1.00332298156628,43.7677653596135,52.0151279620016,54.5069695623856,41.9319130301987,35.9239185599253,43.7322203581026,52.0681058140517,60.7597457805298,72.1943072391803,49.874468779597,4
DKC1 /// MIR664B /// SNORA56,-0.140704068312355,6.13502886575168,-0.286390597159311,0.780036518639962,0.99997228760791,-4.6906560618608,-1.10244300211885,82.6150701237925,83.142665022261,62.0222941398835,167.074407267841,78.9150701240794,129.411492387125,46.2839605022257,26.337427294387,46.6240262824199,71.1524280850685,7
DKFZP434I0714 /// MIR4453,-0.010163438372387,3.81852715634819,-0.0224473285329413,0.98250339515839,0.99997228760791,-4.69895804216215,-1.0070696313379,14.1099427174659,14.9179828134847,13.5413896952962,38.4862183461094,9.20415680007403,15.8737671304018,10.2570063599137,6.14205579081938,17.4787332571577,17.7092412479744,4
DKFZp451B082,0.0284419313710471,5.37510113698658,0.173260575580087,0.865673898280086,0.99997228760791,-4.69593887018808,1.01991005755395,40.1149574269201,38.3769678476391,44.5495257941229,35.1850255606017,42.5850161532047,36.1786231828504,53.5877966205954,50.5064094142821,39.8827073306911,37.7731228206396,8
DKFZP586I1420,0.108636476612663,5.92438085733267,0.529538771898144,0.607221019243076,0.99997228760791,-4.67091767043381,1.07820871559441,65.3348407315389,48.6040757832932,60.2220514152753,65.7083750019864,39.0304617166301,69.483745475208,60.3961065254953,78.0273197744308,66.309270992711,64.0992347819321,7
DKFZP761C1711,0.0527209286849349,3.80959621481981,0.171657113845668,0.86039578577809,0.99997228760791,-4.69261896913253,0.0380490989080392,16.5578653598037,15.3236805864463,16.5661465037101,26.8939970970213,21.041102549802,27.2447247814541,12.8740234196299,13.9760959296306,10.7771439153911,17.0287862817163,6
DKK1,0.271149627843777,4.9056039662978,0.614542347241889,0.551673887003501,0.99997228760791,-4.66147619827917,1.20676907222062,27.2000539236499,27.9660092209207,23.8556250891445,85.4286238819112,59.2830171358567,18.8404876214855,27.2108762969818,22.3078844282401,22.3078844282401,24.9610699353466,5
DKK3,-0.172210978442486,6.03439457064058,-0.259983371041664,0.799800909564317,0.99997228760791,-4.69211722303233,-1.12678399634092,70.2589668139338,119.432814250703,43.1162812872739,200.947502014267,70.2886621122087,160.554493018371,32.33629140353,31.5688715794266,23.9826649351387,72.8507340780729,4
DLAT,-0.103836542262744,4.93625425719522,-0.116995645257459,0.737803058633829,0.99997228760791,-4.68552677489834,-0.0828876271007204,28.7892824184871,45.4062323875946,28.5358717492343,80.4986725242844,26.6569482267121,68.7431080543534,16.9454529114539,14.4501756421872,15.9827330510173,41.7397987554979,6
DLC1,-0.0328726976073547,5.7942738205788,-0.096653319901421,0.696361182457729,0.99997228760791,-4.67502541731145,-1.02309898951929,83.3317193567349,57.4143066524732,43.8969180304346,82.0993858129037,58.8869232587228,70.1977793399211,45.1556037262949,62.3706572469053,63.8941988318942,50.1336888760087,9.5
DLD,0.174364591415251,5.38416084528067,0.275594619572076,0.79227609177378,0.99997228760791,-4.68755384853907,1.13117387697609,47.2092125480371,52.2815947251739,24.5368914333032,156.806720145236,58.2117113978879,103.694328727226,13.5869837413544,25.1788587365409,21.6476622384865,63.180434129454,8.5
DLEU2,0.20713781031956,2.83894134737389,1.23895601334817,0.241796791086265,0.99997228760791,-4.55965624801006,1.15439568339806,6.69867869665793,4.98597847179655,5.70986172452325,8.79231290107577,6.60433769133967,5.34763125868441,7.8342026489967,7.5794611909554,7.9157012120678,6.82348287848685,9
DLEU2 /// DLEU2L /// MIR15A,0.142314660112321,2.84261364974644,0.327358341128435,0.749698767146486,0.99997228760791,-4.68811815031169,1.10367443155428,9.51914298157669,3.41456464163135,9.23074330152584,14.5728756387085,5.46462034733363,7.1766432440985,7.08137191358633,6.41309767800441,3.83695713007436,12.0712172662549,7
DLG1,0.0975994337378955,6.85381533664257,0.397757418065558,0.63609500743965,0.99997228760791,-4.65704606001996,0.0755784927131216,123.451969048936,126.312045498942,114.649040183248,247.183711826134,117.409511991346,211.442366921244,60.218627704352,110.965225254763,82.3493150471881,146.717201884644,9
DLG1-AS1,-0.167820047642637,3.13025835301508,-1.10993788126519,0.291297009024334,0.99997228760791,-4.58457557648708,-1.12335977373075,7.86446500196254,11.3360787029414,9.6130801219468,7.57994559650637,9.33481844488956,7.2520363453052,8.91296902306278,9.31606422370041,8.1567054143349,8.89242888789282,3
DLG2,0.274937664642732,4.95360569046185,0.671401492849697,0.51617933437854,0.99997228760791,-4.65447183527192,1.21784870424126,53.2816149680113,75.0424862199187,30.1760693748148,155.561001339928,77.6276264081009,178.330498582218,27.2979679626011,37.2325646071302,32.1537552811074,80.6309636698186,4.5
DLG3,0.120351030384074,5.01163904926665,0.611914778134391,0.553347439448149,0.99997228760791,-4.66178665066312,1.08699931437402,33.1461773749398,30.0200139382515,28.3162173263893,31.3428445589514,51.5308688545233,31.4555433325537,35.1008861217063,33.1705061412472,26.5403462054702,27.5916332443255,7
DLG5-AS1,0.159217759689857,2.85525176572717,1.10626649032869,0.29281293092571,0.99997228760791,-4.58526056326425,1.11668150062687,7.25101435411067,5.61294690485298,7.38427744606546,6.83858856493548,7.41078684753713,7.15760995519237,9.08414787207897,6.95805294700198,7.93971643059014,7.19599444806949,9
DLGAP1,0.0415424504067109,4.86811085618878,0.720705101917401,0.423359307977707,0.99997228760791,-4.56531936126503,0.0344811065507223,33.7754934096196,29.6837027673473,26.7171737523885,53.8748436051153,24.0484366046608,58.5123187996248,23.1890230353249,20.4998567761149,19.2283088023352,48.6672161078171,7
DLGAP1 /// LOC102724716,-0.296542868934733,2.34249394549996,-1.86685271105031,0.0894810231326243,0.99997228760791,-4.42285945407442,-1.22819775313802,5.56870460053709,5.29760566191972,6.80945642970212,4.66558017443018,4.39708327968016,3.92075970786378,5.33254188490489,4.26620202022232,5.29300949380434,5.78820933187201,3
DLGAP2,0.356976480105591,6.14011156348708,0.765242366544932,0.460638842938407,0.99997228760791,-4.64178519720596,1.28073898159407,54.7999287899479,76.8150701246726,49.565504063731,236.462334812153,52.4680538565396,123.40701243859,53.0939507000095,55.1307176487283,47.1154573993757,69.1150701685916,5
DLGAP4,0.382354640616869,5.87637203785112,1.60306487790031,0.137943425377604,0.99997228760791,-4.48246092216374,1.30346752595209,59.1960237410963,48.8099856550405,40.2143523051058,58.0223291086819,66.4731716690283,75.0150701262818,46.9158827600999,60.8061088246681,79.0046926522365,64.5877455080958,6
DLST,-0.099432496539165,5.45316744222849,-0.680025838947678,0.510902926641189,0.99997228760791,-4.6533679524086,-1.07135194896694,52.6151279505706,44.7010474462197,41.3171282531505,43.0108370692338,38.7622984189443,51.4801130263078,41.0504644558639,40.4935988468397,38.1205658038688,49.2743108946409,9
DLX4,0.339882566234583,4.53927246929195,1.42044362749484,0.183897226328801,0.99997228760791,-4.52221777413526,1.26565356699007,21.5882549885141,20.4006126842723,17.4040204899472,16.325844430247,21.8298403083728,20.9580718894509,35.1564171499108,26.480989975362,35.5659137395973,24.3675040513555,10
DMC1,-0.0610482500102362,2.97310141374368,-0.319101899058027,0.755779248793144,0.99997228760791,-4.68865599532607,-1.04322348288665,8.03705662528686,8.31840660869734,7.91468050259479,5.68335643304847,8.28321251761136,5.92946784559036,9.5228095067577,8.99566958637475,9.40735522948108,7.48636407317254,3
DMD,-0.336643184880028,4.13601737977353,-0.382502880155698,0.709561352874617,0.99997228760791,-4.68418823833295,-1.26281489702707,19.4088615891271,22.6161978393739,25.4460152969172,16.7764831605897,15.4598856319579,10.7786677975985,13.562239779761,22.9396885675809,15.7430661185104,13.0207880849003,4
DMGDH,0.217329472826059,3.5594196251819,0.982788233805046,0.347367148880537,0.99997228760791,-4.60742777225497,1.16257957917644,9.87657336380362,9.53052600146722,12.6871889793529,13.4307380944692,19.1530165058559,13.9281954844116,10.4196395614169,9.4871112312785,9.89772462101019,12.3901966179909,10
DMRTA2,0.150169416946797,4.98584988195394,0.480566156350469,0.640479671632146,0.99997228760791,-4.67577854271573,1.10969977743706,30.1533309534814,33.3950159633036,25.3935025388447,18.4145170657706,33.0081171646262,22.9391163663919,50.5624342166318,35.6834741560752,53.2325209006656,29.80809473349,5
DMRTC1 /// DMRTC1B,-0.278680966389063,7.3199345257156,-0.726962378148187,0.482818542736811,0.99997228760791,-4.64712855675488,-1.21308527224695,221.139427119883,236.239410985208,117.142054733313,243.871208043519,143.559139852273,202.097117990918,130.920613502815,89.5046959991766,86.22041516155,247.885860853769,10
DMRTC2,0.137459587582879,3.34188817703647,0.575478880482623,0.576844460823257,0.99997228760791,-4.6659704297133,1.09996650085675,12.5721940806828,6.90287593181432,9.83303855179339,10.0711100136527,17.1430363416865,9.05608420278696,10.316155918942,8.48647225185977,9.72264164996244,10.1116502196454,3
DMTF1,-0.10617780977556,6.92287410452433,-0.167933717631947,0.869760853033712,0.99997228760791,-4.6961243503748,-1.07637277777204,128.472744885036,121.28617215601,133.806642642659,261.315070123755,148.937355731538,251.662059381941,22.2583308314514,112.533667412837,87.9159867409359,153.815070123755,8
DMTN,0.0594040355858986,6.18157872106063,0.415447818695471,0.686006025940638,0.99997228760791,-4.68156342531317,1.04203521649503,75.4206650178288,75.9150701262818,61.2562573976139,75.4252716295148,69.3246744796531,93.0253752786255,67.2789220858021,71.0301310272236,69.4009212317634,71.7371821503963,8
DMWD,-0.0372404882318879,6.68589848830567,-0.098591129763275,0.715391707785622,0.99997228760791,-4.68372625748821,-0.0276232436903381,106.941973507027,98.5780133967143,125.964226713488,72.0014188958685,101.657214333056,74.1975051734219,152.337742846548,132.025436889014,126.489781866301,105.751835983225,5
DMXL1,-0.184664056572936,5.61264659874703,-0.372659844906094,0.718444964675633,0.99997228760791,-4.68375794815899,-1.13664763668943,96.6676154397906,73.0980899057397,54.1896653921016,160.478826107389,91.8166361154888,163.158556280409,14.0573673587973,41.5948845671774,38.765308344758,89.952881921222,9
DMXL2,-0.131347391485718,5.88651702541679,-0.131605758426302,0.897732959373873,0.99997228760791,-4.69723604337979,-1.09531618398174,71.6257581605836,101.115070123755,34.6100657516755,245.512876481342,118.373560272218,218.115573577265,12.9231140481874,21.2877754971511,12.9968613712549,92.4150701237554,8
DNA2,-0.00418572797223842,4.78492089137826,-0.0208403744161547,0.98375573215117,0.99997228760791,-4.69896517549455,-1.00290553846086,34.4829980276923,26.1394948687856,23.3861106252049,39.3185015913594,26.7631606314119,26.3714672341302,29.5242019557641,23.2713707482235,21.1884348274477,29.7727726888311,6
DNAH1,0.0766316862273063,2.16232204104352,0.606499175672557,0.556805714339824,0.99997228760791,-4.66242282986148,1.05455305988727,4.14581851253113,4.15827039913093,4.65376720441151,4.05825364003783,5.01767897085738,4.22061446575568,5.00855544808571,4.52611542787327,4.83375529977111,4.27533119711961,3
DNAH11,0.185506460894923,2.55324475084891,0.680179722262466,0.510809274727807,0.99997228760791,-4.65334807063258,1.13721612509888,6.45472526954093,4.51605938865764,5.29543989390977,4.14293002164394,5.17393736562053,4.50749476578754,6.64293804608123,9.45798179602787,8.99120167449405,5.7604008048515,4
DNAH12,-0.131354607577204,4.290229066096,-0.339511699010114,0.740780818069034,0.99997228760791,-4.68730237408059,-1.09532166256269,18.2669798065707,10.0283184627313,49.5000419854174,14.9967217836424,17.2568735867278,17.440825026672,25.1081879088293,22.3867528065202,21.0150795720405,17.0025064507686,7
DNAH14,0.0671082364405647,3.30358532818252,0.423235461000619,0.680487453106604,0.99997228760791,-4.68091307175645,1.04761472017166,10.0877668829607,7.93478703538664,10.9063938023729,8.57841860600637,10.2558054639179,9.70780698403827,11.9526992724109,8.61655865540814,11.48084061145,9.98848475547586,4
DNAH3,-0.281455523474516,6.97750994326394,-1.10422075319074,0.293660244186828,0.99997228760791,-4.58564162927198,-1.21542049404129,175.787411092112,137.682792160687,124.559740434123,99.8126284938588,153.761909136075,69.6839686071069,162.696700345334,119.581859490153,144.026109878209,111.815070123755,7
DNAH5,0.14227961026368,5.52763631793595,1.07724103858261,0.305011329647503,0.99997228760791,-4.59062540702109,1.10364761843663,42.9162812924988,41.5014549100564,44.8047131618912,50.304309536072,49.49859061908,47.5536789646864,52.2558884673533,47.8715755832207,48.8107245469019,37.8202070779194,5
DNAH6,0.0363881960614276,2.2885209343905,0.184486145202448,0.857074846149397,0.99997228760791,-4.69552923697333,1.02554315084604,5.22614055081959,4.34252838624731,4.873189711182,4.69493763227609,5.39982940880848,3.43677567352401,5.18809742821378,4.83465013737918,7.0985837671791,4.51535042318219,6
DNAH7,-0.00730330201972406,5.27426135426221,-0.019954972965995,0.953019948729993,0.99997228760791,-4.69859591198023,-0.00512049552281402,36.9937585149158,37.5553003951554,45.1318006135648,28.725516972342,37.8449868440428,27.652235894796,56.5923425001491,56.0453926862895,40.1964355005126,35.829509051051,7.5
DNAH9,-0.626098677198261,5.00857413505309,-0.86027301316922,0.40846177302502,0.99997228760791,-4.62757822841142,-1.54338573567129,39.3185015913593,65.2683139996125,32.33629140353,92.6725555332242,22.9954417125032,76.2667849432422,11.8896390093798,14.8601950466301,9.05608420278695,55.3680175373336,6
DNAI1,-0.168917451257237,4.60910498150019,-0.828496207289115,0.425446737540448,0.99997228760791,-4.63247396226808,-1.124214596146,27.0481325504522,29.3534054517901,23.4112250340638,21.0797788852764,20.5989891475615,16.4972341165438,31.9746111111887,26.3400227368912,23.1614549513096,28.8574701783613,3
DNAJA2,0.260241098571241,6.81113529382415,0.464192555335961,0.653556337498353,0.99997228760791,-4.67636550351003,1.1984571178042,118.366407913389,174.084150036299,88.2150631429869,378.539344380642,161.534428972212,344.039178283616,70.1968823223323,68.5542661314361,85.6497828489071,145.263657473029,7
DNAJA3,-0.0417151990913392,7.68660387347831,-0.077220530225968,0.93987014100209,0.99997228760791,-4.69839848451436,-1.0293368630698,230.783750871666,252.376013429137,159.51902763678,550.402369585296,216.475277759951,368.687924995623,140.336257325026,89.0374975392771,92.5097215430179,291.903825220367,10
DNAJA4,-0.0861177887448235,6.64073749691155,-0.260469909218503,0.806099450183618,0.99997228760791,-4.68578917401243,-1.06318269607067,123.274165077219,121.243653156549,90.3850940840257,283.38412511677,117.903866833099,123.312405846715,69.4950094803192,66.2135369008912,55.676821329091,138.580675422842,6.5
DNAJB1,-0.36638543080234,5.99263760932331,-0.726753010165571,0.482941657011994,0.99997228760791,-4.64715716003899,-1.28911898586534,87.3639559208665,122.523398038595,41.1107127554462,100.364717669319,80.3232029547544,132.049331462474,33.1178148222855,35.9476545091542,31.4243353281107,62.5134949936342,9
DNAJB11,-0.0941933045452787,5.54814962586636,-0.712738115847222,0.491227094395852,0.99997228760791,-4.64905624695604,-1.06746835694283,47.7491766384882,54.5418289018072,45.1157634266594,40.0516893476438,48.0906039723571,48.7495532182598,50.327800242772,45.8085314009792,48.6559453784561,40.6470227863162,6
DNAJB14,-0.185129095550181,5.52402691367083,-0.230477134159124,0.822059120233589,0.99997228760791,-4.69358634492432,-1.1369187026901,62.5652814917646,54.7989501348969,47.9433924363836,113.533590899102,37.7206365378979,134.915070123755,9.12727634747563,29.2680461333724,13.9272986713884,91.1429261308716,9
DNAJB2,0.110816180978888,6.86063792289859,0.238455192382297,0.816023699677242,0.99997228760791,-4.69320620883916,1.07983896485829,93.5347720457784,183.336862942521,77.8926781169677,129.379292148625,131.695333019784,328.615070123755,70.8150701414184,89.2390293584076,64.9350400396002,146.41185594016,6
DNAJB4,-0.909668432389643,6.78422361076213,-1.19206219134863,0.258951134570504,0.99997228760791,-4.56889669543187,-1.87861369612786,169.615070123755,167.700556266214,176.939253192225,201.118931066061,92.2496073751618,289.232014219319,16.8083567870894,65.7793133008492,42.6558373074075,207.715070123755,10
DNAJB5,-0.315486340333668,5.42510589180684,-1.21009961333024,0.25224153526423,0.99997228760791,-4.56536595711033,-1.24443108707585,45.2954213090262,56.8614631760614,48.7444599729283,22.6857661226614,43.2383995856054,34.0413446755413,58.0614752874398,53.8721168088057,43.1162812872739,37.9206053044147,3
DNAJB6 /// TMEM135,0.682669452870978,4.07529545606905,0.927930913171875,0.373859535675351,0.99997228760791,-4.61669244623041,1.60510697670251,16.2240453338888,13.0653891286527,8.36601535194631,37.6600396962437,23.6536001742422,113.717708066511,8.8333854369234,11.5237183833358,7.650453114176,13.2448937607314,9
DNAJB9,-0.239024100353582,4.63021068914912,-0.24221468896784,0.618609739523739,0.99997228760791,-4.67264546253788,-1.18019405842201,36.6730011610851,28.0883241325571,20.8798233875352,89.6850594457002,49.1177419936631,78.9150701240793,7.95555293115339,7.05781771434516,7.69623431116879,54.1150992011087,7
DNAJC1,-0.22481734007017,5.86084632177881,-0.958589261937273,0.35980614464982,0.99997228760791,-4.61131098055372,-1.17043502227146,86.8904821724115,48.18956862644,102.761663862541,70.7411174341613,65.2149785957732,52.6291547295116,48.1091613993915,68.9195547090372,69.5261346656512,70.6901991185116,10
DNAJC10,-0.105738461327331,4.1676891811555,-0.157576739798309,0.759027144629459,0.99997228760791,-4.68859001651213,-1.07689750265618,17.601329966351,20.9441064453437,21.1852876072493,33.9744226342007,14.7880136601489,47.1158018269849,10.401944545719,15.1065905636747,10.9594254091369,18.9085017002736,7
DNAJC12,-1.17311307806976,6.8182088604524,-1.14760346172309,0.276092466427925,0.99997228760791,-4.57746774738118,-2.25497756193124,260.657412573152,234.361880230726,129.747132878648,448.927027787594,176.393599605781,138.342117422375,11.7638316936529,32.6869559882389,32.7655831516969,306.086966248835,9
DNAJC13,0.0795032043198779,6.98673614611227,0.179344409145481,0.861011199749959,0.99997228760791,-4.69572002079118,1.05665411639285,180.815070123755,115.842902384497,86.75378218693,257.594214111585,98.5150701237552,246.579803009103,58.0214457600381,123.249492574512,92.4296498884054,143.28402591373,8
DNAJC15,0.0707459881231595,5.43856878722863,0.213706955524911,0.834784732663698,0.99997228760791,-4.6943439473116,1.05025961102471,45.2437425845882,41.7306053264288,38.7247052291085,63.8234721137903,73.9959668487109,65.2804206768168,26.1577660204498,27.2343620159863,26.4128060938161,33.7403835032665,4
DNAJC16,0.261787140649018,4.85566748400167,0.832263815034436,0.424607067893129,0.99997228760791,-4.63153043693016,1.19982993380811,33.217751691303,41.9341344181724,25.9378469320019,84.5897156077962,36.0523371833061,52.5952311201562,23.7987781479557,30.9683867643767,26.9429766573876,59.8274062588703,6
DNAJC18,-0.159803909515575,6.37775805005348,-0.447883404364958,0.663151124667741,0.99997228760791,-4.67878006621333,-1.11713528720884,75.5751262583569,130.90197370716,73.3476958907505,180.424190333763,97.3120617221457,87.0899363924409,51.3487790391108,60.2921476940533,63.7150707467836,72.242168182468,6
DNAJC19,0.187328324423924,6.20878947141659,0.56787964430985,0.635452346497553,0.99997228760791,-4.63856275181016,0.148401980047755,73.7117829316316,79.3024029115122,78.3079483087986,118.025898788464,83.3465725914321,88.4550074895493,91.3576068324213,75.1111532591871,65.4566914388629,76.3107483257304,8.5
DNAJC2,-0.177284317423877,5.57054120046594,-0.32219337282996,0.753500467876017,0.99997228760791,-4.6884561619479,-1.13075338705819,45.3729855224534,73.9130852452567,41.4241758998694,105.30401621164,39.8057331891209,101.760644503077,19.34657986561,28.2647300935306,24.3323106670185,74.5117154255806,8
DNAJC21,0.0328507467958861,5.34816297229844,0.0526237913310091,0.814438033214067,0.99997228760791,-4.6931040992487,1.02303162709793,39.7698202279318,42.6162886990164,45.8139702244366,94.841501118606,38.3573188036,96.6061138881894,23.9901207944068,31.4218617766366,34.180640635182,39.4779429773679,8
DNAJC22,-0.25468899586857,5.45511658243066,-0.938816204249339,0.368491399635818,0.99997228760791,-4.61488444404894,-1.19307852141813,47.5822916687576,59.2696341495576,43.3699098638328,23.0818020658051,37.8579498289558,34.5778630078937,60.9159901401881,47.015457399393,53.3150992245614,46.7760927977658,9
DNAJC24,0.233157040799061,6.12655627585072,0.42333866767928,0.680414448020249,0.99997228760791,-4.68090437656794,1.17540426701671,67.9209137448312,79.6759844568735,44.8856395025142,163.176414279958,91.807473671276,135.888137618218,23.0622772381766,48.7913310874344,44.8937559200977,110.964983134603,10
DNAJC25 /// DNAJC25-GNG10,-0.00717599074520185,6.19009482053293,-0.0139139431749361,0.989154142403528,0.99997228760791,-4.69898986168783,-1.00498640871483,54.0815847899118,82.2410738202083,88.4322886705329,216.690966031765,49.0936370942709,117.979053682803,31.9280820036829,47.3062180431529,56.7320300665221,101.789461621401,9
DNAJC27,0.129659025195072,5.70078600644903,0.18326632251153,0.823300829286748,0.99997228760791,-4.69012359088974,0.10000066806741,63.8418646064024,60.4144565216998,43.2166711749494,160.668601553715,68.3135455789746,104.970716613468,25.6725437968313,33.5195850765551,34.1271489811557,68.3815641158612,8
DNAJC3,-0.0748101231801797,4.67886851775642,-0.162069241133189,0.874264895644497,0.99997228760791,-4.69632191498069,-1.05322240951148,32.1788872644941,18.8246461950846,30.9338272094302,62.908183461544,17.4862734914148,37.2206811566832,10.3940741819425,19.4140310630866,26.0928802618176,30.0921982671015,10
