"","corRvec"
"ARHGAP29:BPTF",-0.0579771035652448
"ARIH1:BPTF",-0.0579771035652448
"ATM:BPTF",0.405839724956714
"ATP2C1:BPTF",-0.898645105261295
"ATP5C1:BPTF",-0.666736691000316
"ATP5E:BPTF",-0.405839724956714
"AURKAIP1:BPTF",-0.898645105261295
"BBIP1:BPTF",-0.376851173174092
"BGN:BPTF",0.0579771035652448
"ACTN1:BTN3A3",0.347862621391469
"ADGRF5:BTN3A3",-0.173931310695735
"AHCTF1:BTN3A3",-0.352941176470588
"ALDH3A2:BTN3A3",0.231908414260979
"ALPK1:BTN3A3",-0.811679449913428
"ANKRD17:BTN3A3",0.695725242782938
"ANXA1:BTN3A3",-0.617647058823529
"AP2S1:BTN3A3",0.492805380304581
"ARHGAP29:BTN3A3",0.0579771035652448
"ARIH1:BTN3A3",-0.231908414260979
"ATM:BTN3A3",-0.550782483869826
"ATP2C1:BTN3A3",0.695725242782938
"ATP5C1:BTN3A3",0.434828276739336
"ATP5E:BTN3A3",0.0579771035652448
"AURKAIP1:BTN3A3",0.724713794565561
"BBIP1:BTN3A3",0.492805380304581
"BGN:BTN3A3",0.202919862478357
"BPTF:BTN3A3",-0.911764705882353
"ACTN1:C14orf1",-0.314285714285714
"ADGRF5:C14orf1",-0.542857142857143
"AHCTF1:C14orf1",-0.202919862478357
"ALDH3A2:C14orf1",0.0285714285714286
"ALPK1:C14orf1",-0.257142857142857
"ANKRD17:C14orf1",0.714285714285714
"ANXA1:C14orf1",-0.376851173174092
"AP2S1:C14orf1",0.257142857142857
"ARHGAP29:C14orf1",0.428571428571429
"ARIH1:C14orf1",0.142857142857143
"ATM:C14orf1",-0.0285714285714286
"ATP2C1:C14orf1",0.714285714285714
"ATP5C1:C14orf1",0.485714285714286
"ATP5E:C14orf1",0.371428571428571
"AURKAIP1:C14orf1",0.485714285714286
"BBIP1:C14orf1",0.0285714285714286
"BGN:C14orf1",-0.428571428571429
"BPTF:C14orf1",-0.637748139217693
"BTN3A3:C14orf1",0.376851173174092
"ACTN1:C1orf61",0.0857142857142857
"ADGRF5:C1orf61",0.542857142857143
"AHCTF1:C1orf61",0.637748139217693
"ALDH3A2:C1orf61",-0.142857142857143
"ALPK1:C1orf61",0.0857142857142857
"ANKRD17:C1orf61",-0.6
"ANXA1:C1orf61",0.289885517826224
"AP2S1:C1orf61",-0.542857142857143
"ARHGAP29:C1orf61",0.257142857142857
"ARIH1:C1orf61",-0.314285714285714
"ATM:C1orf61",0.0857142857142857
"ATP2C1:C1orf61",-0.6
