"Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Control_155_Cytoplasm","Control_159_Cytoplasm","Control_170_Cytoplasm","Control_2303_Cytoplasm","Patient_55_Cytoplasm","Patient_192_Cytoplasm","Patient_193_Cytoplasm","Patient_194_Cytoplasm","Patient_48_Cytoplasm","Patient_51_Cytoplasm","hgnc_symbol"
"ENSG00000204381",1074.73368169683,0.773437571666138,0.210112156222767,3.68107007976311,0.000232257151694829,0.154880681607697,885.851484082569,701.482704159085,729.617586630256,698.165220605913,1521.56593581592,1375.58939752493,1152.38706598616,1391.14077582527,821.389168585194,1470.14747775303,"LAYN"
"ENSG00000250056",9.94308071199635,4.53108072472751,1.23689305770825,3.66327605809579,0.000249009922131724,0.158145015784324,0.967086773015906,0,1.65071852178791,0,8.26189648406832,1.9306517859999,28.809676649654,37.3911028650486,1.04237204135177,19.3773019990371,"LINC01018"
"ENSG00000126218",26.312606270872,2.24524659784358,0.615199379254031,3.64962429020343,0.000262624145340437,0.159209919382064,5.80252063809543,15.5885045368685,10.7296703916214,0.905532063042689,28.9166376942391,21.2371696459989,24.4445741269792,80.5346830939508,21.8898128683872,53.0769576495364,"F10"
"ENSG00000167548",314.388324565966,-1.41484670511418,0.39067041567089,-3.62158650453347,0.000292801863746624,0.16270909147984,263.047602260326,854.769665438292,283.923585747521,610.328610490772,220.317239575155,198.85713395799,86.4290299489622,144.77068032365,269.974358710108,211.465339206883,"KMT2D"
"ENSG00000218336",157.49126208791,-1.51173965970032,0.419358064260687,-3.60488992232799,0.000312285263328161,0.16270909147984,186.64774719207,327.35859527424,81.7105668285016,436.466454386576,79.8649993459938,129.353669661993,55.8733122902382,69.9884745935525,125.084644962212,82.5641563437233,"TENM3"
"ENSG00000167244",269.66597547725,4.39531556082867,1.21966695738281,3.60370143195504,0.000313717410555357,0.16270909147984,6.76960741111134,35.0741352079542,14.8564666960912,26.260429828238,5.50793098937888,71.4341160819963,1263.2606700621,708.513461981305,11.4660924548695,553.516844059451,"IGF2"
"ENSG00000134986",7492.19412306687,-0.62514608676297,0.173611369653821,-3.60083609736795,0.000317195499623291,0.16270909147984,9784.98396937493,9016.65083253372,9328.21036662348,9851.28331384141,7328.3021813686,6240.83189824468,5582.09310599661,4438.03628621307,6769.16403653839,6582.38523993378,"NREP"
"ENSG00000117266",22.2605676188748,3.21447514004531,0.912972594098877,3.52088897391061,0.000430102661146765,0.212454784878311,5.80252063809543,3.89712613421714,0.825359260893955,4.52766031521344,23.4087067048602,5.7919553579997,20.9524921088393,52.7310425019916,1.04237204135177,103.626441125285,"CDK18"
"ENSG00000135451",53.4699464328496,-1.45414185014876,0.414751894218939,-3.50605234217724,0.000454805771989675,0.216633735036653,68.6631608841293,131.203246518644,77.5837705240318,68.8204367912444,16.5237929681366,49.2316205429974,25.3175946315142,13.4224471823251,51.0762300262367,32.8571642592368,"TROAP"
"ENSG00000129925",894.609735261223,0.74914029773826,0.215943497749048,3.46914959490398,0.000522108648471402,0.234662467984571,855.871794119076,641.726770101089,605.813697496163,437.371986449619,1076.80050842357,1202.79606267794,966.433698520213,1054.62085003983,1235.21086900185,869.451115782883,"TMEM8A"
"ENSG00000143924",245.488279647194,-0.877980506716997,0.253296772675276,-3.46621276474991,0.000527845395481528,0.234662467984571,335.579110236519,315.667216871588,278.971430182157,421.07240931485,167.991895176056,223.955607175988,121.349850130361,157.234381278666,263.720126461998,169.340769643759,"EML4"
"ENSG00000102760",78.4664759989995,2.1817246390209,0.632674407591453,3.44841614081811,0.000563884537385952,0.242167548181848,52.2226857428589,19.4856306710857,9.07895186983351,19.9217053869392,44.063447915031,25.0984732179987,267.144274387701,184.079275643316,48.9914859435332,114.578829211698,"RGCC"
"ENSG00000168955",32.6716210840999,2.27940097223896,0.663599072425413,3.43490680887768,0.000592757633762581,0.242167548181848,7.73669418412724,11.6913784026514,5.77751482625769,14.488513008683,6.8849137367236,26.0637991109986,54.1272712811682,138.059456732487,23.9745569510907,37.9121126068117,"TM4SF20"
"ENSG00000130600",341.479780616215,4.7932947133486,1.39856754947656,3.42728866771047,0.000609640622467216,0.242167548181848,9.67086773015905,45.4664715658666,19.8086222614549,5.43319237825613,16.5237929681366,61.7808571519968,2050.72516515265,1172.54663599883,21.8898128683872,10.9523880864123,"H19"
"ENSG00000139112",1578.5702944153,0.893424399384957,0.262618972680851,3.40197964474827,0.000668996204137463,0.242167548181848,655.684832104784,1271.76216179953,1500.50313630521,741.630759631962,1733.621278907,2290.71834408888,1816.75566993728,1911.73997725402,1610.46480388848,2252.82198023588,"GABARAPL1"
"ENSG00000114933",120.543453141441,-1.10255593238506,0.324567071654535,-3.39700489875512,0.000681277473328617,0.242167548181848,117.98458630794,255.911282813592,130.406763221245,206.461310373733,50.9483616517546,74.3300937609961,59.365394308378,105.462085003983,117.78804067275,86.7766133000358,"INO80D"
"ENSG00000101265",433.385843933835,1.4447168486013,0.426143367438309,3.39021315123588,0.000698382994840178,0.242167548181848,318.171548322233,271.499787350461,159.294337352533,104.136187249909,855.106286101071,399.644919701979,384.129021995387,690.297283662435,214.728640518465,936.850427083881,"RASSF2"
"ENSG00000185278",73.5608905946306,-1.03790908144315,0.306264192650467,-3.38893382364063,0.000701649416368917,0.242167548181848,62.8606402460339,128.605162429166,86.6627223938653,146.696194212916,61.9642236305124,55.9889017939971,35.7938406859338,44.1023264562111,57.3304622743473,55.6044318233239,"ZBTB37"
"ENSG00000224259",899.690243088305,1.01308247751875,0.29909960685649,3.38710735251761,0.000706337432003842,0.242167548181848,524.161030974621,416.992496361234,768.409471892272,523.397532438674,1116.73300809657,1048.34391979795,1358.41990505642,1746.83562615688,891.228095355763,602.381344752675,"LINC01133"
"ENSG00000167767",54.7157750159073,1.2962644422568,0.38332373401186,3.38164409672763,0.000720534313322996,0.242167548181848,17.4075619142863,24.6817988500419,35.4904482184401,38.9378787108356,56.4562926411335,132.249647340993,63.7304968310529,59.4422660931542,43.7796257367743,74.981733822361,"KRT80"
"ENSG00000141994",80.8805177739282,-0.780706585695317,0.231202453127625,-3.37672276022245,0.000733549465878133,0.242167548181848,96.7086773015905,119.511868115992,88.3134409156532,127.680020889019,63.3412063778571,69.5034642959964,73.3337223809376,48.8960575927558,62.5423224811062,58.9743973883738,"DUS3L"
"ENSG00000164761",1318.75251502676,1.20128618162707,0.356183690040379,3.37265915093103,0.000744460484026075,0.242167548181848,793.978240646058,819.695530230338,850.945397981668,499.853698799564,1604.1849006566,1753.99714758091,2397.31430545303,1579.05503637782,529.524997006699,2358.97589553495,"TNFRSF11B"
"ENSG00000149571",135.392998115074,0.725135213627992,0.216623504882175,3.34744474761594,0.000815602444650818,0.244183648095508,93.8074169825428,106.521447668602,99.8684705681686,89.6476742412262,136.321291987127,154.452142879992,199.048675033973,123.678263322853,193.881199691429,156.703398774822,"KIRREL3"
"ENSG00000184258",490.093418377205,-3.04765017298225,0.910559030129483,-3.34700999291487,0.000816882655973347,0.244183648095508,110.247892123813,3521.70298328755,128.756044699457,387.567722982271,206.547412101708,153.486816986992,60.238414812913,104.503338776674,103.194832093825,124.688725906847,"CDR1"
"ENSG00000246859",179.569548954631,-2.12789125719864,0.636713686771008,-3.34199075881328,0.000831798299879575,0.244183648095508,171.174358823815,110.418573802819,75.1076927413499,979.785692212189,92.2578440720962,109.081825908994,24.4445741269792,34.5148641831218,114.660924548695,84.2491391262483,"STARD4-AS1"
"ENSG00000104332",1172.33941068419,1.933828147563,0.57981425754891,3.33525456193163,0.000852213464336672,0.244183648095508,251.442560984135,501.430229269272,866.627223938653,122.246828510763,559.054995421956,561.819669725971,866.036340498691,2127.45787839853,1925.26116037672,3942.01721971716,"SFRP1"
"ENSG00000129473",873.330237210103,0.457251469743677,0.137147946924047,3.33400156545475,0.00085606175971322,0.244183648095508,743.689728449231,593.662214445744,742.82333480456,772.418849775414,981.788698856785,1028.07207604495,975.163903565563,1016.27100094747,917.287396389557,962.125168821756,"BCL2L2"
"ENSG00000167100",40.8914536455538,1.21665960928578,0.365082638066339,3.33255948770891,0.000860510719088916,0.244183648095508,25.1442560984135,22.0837147605638,22.2847000441368,21.7327695130245,55.0793098937888,62.7461830449967,83.8099684353572,40.2673415469754,26.0593010337942,49.7069920844865,"SAMD14"
"ENSG00000138688",241.106807530144,-0.771429426978035,0.23255346913147,-3.31721315471721,0.000909202225994289,0.244859834664815,273.685556763501,394.90878160067,220.370922658686,394.811979486612,191.400601880916,186.30789734899,144.921403752805,190.790499234479,225.152360931982,188.718071642796,"KIAA1109"
"ENSG00000079841",182.530475352454,1.46662455113092,0.4435662190598,3.30643878661371,0.000944899934560473,0.244859834664815,104.445371485718,88.3348590422551,105.645985394426,56.1429879086467,308.444135405217,79.1567232259959,164.127854852575,534.980394838387,218.898128683872,165.128312687447,"RIMS1"
"ENSG00000196935",688.020262009716,-0.617572741071134,0.18696914981431,-3.30307294911744,0.000956315065526911,0.244859834664815,816.221236425424,1106.78382211767,726.31614958668,830.372901810146,656.820770483431,543.478477758972,467.06596992621,548.402842020713,532.652113130754,652.088336837162,"SRGAP1"
"ENSG00000104055",9.31552339507511,4.38223346559643,1.3272119221668,3.30183401189014,0.000960548946253066,0.244859834664815,1.93417354603181,0,0,0.905532063042689,2.75396549468944,0,13.0953075680246,53.6897887293005,7.29660428946239,13.4798622601997,"TGM5"
"ENSG00000188613",65.8350086107407,1.36828394940721,0.415216346079801,3.29535183844674,0.000982985229679092,0.244859834664815,36.7492973746044,12.9904204473905,23.9354185659247,60.6706482238602,92.2578440720962,51.1622723289973,112.619645085011,127.513248232089,64.6270665638097,75.8242252136235,"NANOS1"
"ENSG00000163431",86.5958621064026,1.27741690810865,0.38894939462971,3.28427534724609,0.00102244976209394,0.244859834664815,34.8151238285726,45.4664715658666,45.3947593491675,60.6706482238602,143.206205723851,80.1220491189958,68.9686198582627,83.4109217758776,227.237105014686,76.666716604886,"LMOD1"
"ENSG00000104885",233.215069803124,-0.796862836405035,0.2434135328914,-3.27369981011105,0.0010614931335039,0.244859834664815,229.19956520477,414.394412271756,287.225022791096,320.558350317112,206.547412101708,186.30789734899,165.00087535711,166.821843551755,231.406593180093,124.688725906847,"DOT1L"
"ENSG00000143850",23.7116073024188,2.40009804452994,0.73519884349008,3.26455633844088,0.00109635657065363,0.244859834664815,9.67086773015905,7.79425226843427,6.60287408715164,2.71659618912807,24.785689452205,3.8613035719998,32.3017586677939,49.8548038200648,9.38134837216593,90.1465788650857,"PLEKHA6"
"ENSG00000165359",29.3325154229981,-2.44137173198596,0.747987247327107,-3.26392159854339,0.00109881567228427,0.244859834664815,22.2429957793658,5.19616817895618,17.3325444787731,184.728540860709,15.1468102207919,9.6532589299995,6.1111435317448,13.4224471823251,9.38134837216593,10.1098966951498,"INTS6L"
"ENSG00000166833",310.426997687382,-1.05180030826888,0.322481912788447,-3.26157922834847,0.00110793466474098,0.244859834664815,271.751383217469,744.351091635473,333.445141401158,452.766031521344,187.269653638882,301.181678615984,195.556593015834,133.265725595942,220.982872766575,263.699805465157,"NAV2"
"ENSG00000164659",82.9794555022806,1.90488527765319,0.585642782555433,3.25264023461758,0.00114338160864904,0.244859834664815,51.255598969843,7.79425226843427,28.8875741312884,37.1268145847502,39.9324996729969,68.5381384029965,52.3812302720983,116.96703973169,104.237204135177,322.674202853531,"KIAA1324L"
"ENSG00000246273",120.259894156127,1.49272868697529,0.459984995446459,3.24516821581637,0.00117381261515972,0.244859834664815,89.9390698904792,46.7655136106057,52.8229926972131,40.748942836921,174.876808912779,69.5034642959964,302.938115073635,246.397780418397,61.4999504397544,117.106303385485,"SBF2-AS1"
"ENSG00000135476",55.4850110901983,-1.33112497195647,0.410415489214256,-3.24335949041523,0.00118129060224389,0.244859834664815,56.0910328349225,135.100372652861,103.169907611744,53.4263917195186,31.6706031889286,41.5090133989979,21.8255126133743,17.2574320915609,59.4152063570509,35.3846384330243,"ESPL1"
"ENSG00000175356",28.0371384300368,1.12981663163635,0.348495791139083,3.24198070784001,0.00118702057577901,0.244859834664815,18.3746486873022,16.8875465816076,10.7296703916214,19.9217053869392,26.1626721995497,45.3703169709976,38.4129021995387,41.2260877742843,31.2711612405531,32.0146728679744,"SCUBE2"
"ENSG00000183111",26.1716816136534,1.57953012307143,0.487229511326403,3.24186053256793,0.00118752121741917,0.244859834664815,16.4404751412704,14.2894624921295,5.77751482625769,11.771916819555,28.9166376942391,24.1331473249987,30.555717658724,42.1848340015933,17.7203247029801,69.9267854747861,"ARHGEF37"
"ENSG00000225648",864.172767646813,0.787733472339599,0.243128728376974,3.23998516176257,0.00119535919838324,0.244859834664815,541.568592888907,518.317775850879,869.103301721335,478.12092928654,736.685769829425,1117.84738409394,981.275047097308,1199.39153036348,890.185723314411,1309.2316220219,"SBDSP1"
"ENSG00000127540",583.196287078307,0.801896538059645,0.247569887981759,3.23907137736689,0.00119919558878781,0.244859834664815,446.794089133348,346.844225945325,497.691634319055,321.463882380155,647.181891252018,569.54227686997,938.497042375094,944.365033899304,539.948717420217,579.634077188588,"UQCR11"
"ENSG00000143382",396.779741677422,1.46216813892762,0.451598005759586,3.23776482685803,0.00120470071206726,0.244859834664815,216.627437155563,233.827568053028,141.96179287376,181.106412608538,514.991547506925,235.539517891988,1108.73604075941,748.780803528281,157.398178244117,428.828118152604,"ADAMTSL4"
"ENSG00000180573",422.522893154936,1.37228761063257,0.424055184981952,3.23610619379875,0.00121172295777745,0.244859834664815,180.845226553974,206.547685113508,386.268134098371,91.4587383673116,497.090771791444,321.453522368983,730.718162295771,514.8467240649,282.48282320633,1013.51714368877,"HIST1H2AC"
"ENSG00000174697",96.153852977415,2.07816585636557,0.645033277579063,3.22179634539993,0.00127389647855168,0.247264865530687,46.4201651047635,44.1674295211276,36.315807479334,4.52766031521344,136.321291987127,56.954227686997,302.0650945691,162.028112415211,17.7203247029801,155.018415992297,"LEP"
"ENSG00000171444",101.617090534125,-1.17354145632845,0.364263405295736,-3.22168364778692,0.00127439760971473,0.247264865530687,187.614833965086,219.538105560899,107.296703916214,96.8919307455677,59.2102581358229,31.8557544689983,61.111435317448,77.658444412024,64.6270665638097,110.366372255385,"MCC"
"ENSG00000161281",318.714587658775,1.14413353835629,0.355255231304996,3.22059589144804,0.00127924388705237,0.247264865530687,116.050412761909,235.126610097767,284.748945008415,103.230655186867,224.448187817189,417.986111668978,423.414944699461,613.59758547772,308.542124240124,460.000299629316,"COX7A1"
"ENSG00000142686",403.488089029095,0.600997417728457,0.187312011198918,3.20853646213975,0.00133412391532452,0.248492024503041,369.427147292076,277.994997574156,320.239393226855,264.415362408465,391.0631002459,527.067937577973,548.256876847962,499.506784427957,419.033560623411,417.875730066192,"C1orf216"
"ENSG00000137135",17.7577882324981,-1.69716486853745,0.529211359828803,-3.20696983731882,0.00134141059698055,0.248492024503041,9.67086773015905,48.0645556553447,21.4593407832428,42.5600069630064,5.50793098937888,12.5492366089993,8.73020504534971,9.58746227308938,13.550836537573,5.89743973883738,"ARHGEF39"
"ENSG00000177363",72.6522512506311,2.3131745365753,0.721392269021593,3.2065418994753,0.00134340739534089,0.248492024503041,46.4201651047635,20.7846727158247,9.90431113072746,9.05532063042689,48.1943961570652,24.1331473249987,195.556593015834,220.511632281056,10.4237204135177,141.538553732097,"LRRN4CL"
"ENSG00000090857",115.920874288574,-1.33972248430024,0.418273358964672,-3.20298306259902,0.00136011980120881,0.248492024503041,91.873243436511,133.801330608122,101.519189089956,400.245171864869,72.9800856092701,75.2954196539961,57.6193532993081,56.5660274112273,105.279576176529,64.0293457359487,"PDPR"
"ENSG00000119927",168.854892337515,-1.57419135738862,0.493500674649346,-3.18984641410502,0.00142348422274419,0.25655417673972,89.9390698904792,127.306120384426,253.385293094444,651.983085390736,70.2261201145807,89.7753080489953,65.4765378401228,72.8647132754793,174.076130905746,93.5165444301356,"GPAM"
"ENSG00000198624",60.59794817825,1.87642065938943,0.590022263235262,3.18025399431621,0.00147146016897476,0.258732557567494,18.3746486873022,44.1674295211276,21.4593407832428,9.96085269346958,27.5396549468944,21.2371696459989,125.714952653036,177.368052052154,53.1609741089403,106.996406690335,"CCDC69"
"ENSG00000010244",581.415547288526,-0.646156843149313,0.203492449860557,-3.1753357119249,0.00149663242393568,0.258732557567494,679.862001430182,675.501863264304,640.478786453709,972.541435707848,457.158272118447,417.986111668978,400.716411581552,432.394548516331,598.321551735916,539.194490407989,"ZNF207"
"ENSG00000107738",360.68661201455,1.36898577847397,0.4322664029916,3.16699555875632,0.00154022670667461,0.258732557567494,172.141445596831,161.081213547642,147.739307700018,258.982170030209,422.733703434829,306.973633973984,681.829014041812,952.993749945084,137.593109458434,364.798772416655,"VSIR"
"ENSG00000178980",1938.86198849284,0.660386807143006,0.208739470127681,3.16368919945549,0.00155783058999864,0.258732557567494,1346.18478803814,1456.22613215247,1689.51040704993,1260.50063175542,1795.58550253751,2034.90698244389,2570.17236535096,3190.70744448415,1959.65943774133,2085.16619337465,"SELENOW"
"ENSG00000149639",300.723638844637,-1.27043317170155,0.401708304409749,-3.16257632156314,0.001563797381325,0.258732557567494,269.817209671438,974.281533554284,268.241759790535,342.291119830136,249.233877269394,169.897357167991,116.111727103151,133.265725595942,257.465894213887,226.630184249608,"SOGA1"
"ENSG00000166592",42.937025252044,1.61331057016154,0.510855805754352,3.15805468390293,0.00158825761752326,0.258732557567494,18.3746486873022,25.9808408947809,23.9354185659247,9.05532063042689,27.5396549468944,29.9251026829984,131.826096184781,36.4323566377396,47.9491139021814,78.3516993874109,"RRAD"
"ENSG00000184194",50.661491209096,-1.50334793488537,0.476226913362538,-3.15678911187641,0.00159516666802562,0.258732557567494,61.893553473018,57.157849968518,32.1890111748642,179.295348482452,46.8174134097205,20.2718437529989,24.4445741269792,39.3085953196665,25.0169289924425,20.2197933902996,"GPR173"
"ENSG00000136002",179.613999797495,1.0201523610314,0.32362558248206,3.15226118160159,0.00162011288195083,0.258732557567494,155.700970455561,113.016657892297,71.8062556977741,104.136187249909,271.26560122691,115.839107159994,238.334597738047,300.087569147698,156.355806202765,269.597245203995,"ARHGEF4"
"ENSG00000168528",710.991083307469,1.06457863716314,0.33782648036888,3.15125870535875,0.00162568425823286,0.258732557567494,404.242271120648,397.506865690148,659.46204945427,257.171105904124,530.138357727717,1075.37304480194,1030.16419535127,1436.20184850879,603.533411942675,716.117682573111,"SERINC2"
"ENSG00000197056",56.5881165133528,-0.789766497322251,0.250674804013095,-3.15056194192136,0.00162956698175523,0.258732557567494,73.4985947492088,79.2415647290818,69.3301779150922,80.5923536107993,52.3253443990994,31.8557544689983,35.7938406859338,44.1023264562111,46.9067418608296,52.234466258274,"ZMYM1"
"ENSG00000246430",596.329609167756,1.16296147733384,0.369946686868463,3.14359208668178,0.00166887897082319,0.261610933476458,293.994378996835,401.403991824365,442.39256383916,230.910676075886,523.253443990994,456.599147388976,996.116395674402,1011.47726981093,358.575982225009,1248.572241851,"LINC00968"
"ENSG00000085511",155.839889176351,-0.703384665754869,0.223976272292443,-3.14044277349374,0.00168692661610373,0.261610933476458,156.668057228577,181.865886263466,188.181911483822,283.431535732362,144.583188471196,137.076276805993,117.857768112221,116.96703973169,114.660924548695,117.106303385485,"MAP3K4"
"ENSG00000101639",98.4814360320799,-0.87401528159692,0.278684533279426,-3.13621739718357,0.00171142288880474,0.26235916170102,101.54411116667,148.090793100251,124.629248394987,168.42896372594,41.3094824203416,101.359218764995,64.6035173355879,72.8647132754793,80.2626471840863,81.7216649524609,"CEP192"
"ENSG00000163815",176.639087579883,2.05117971126957,0.654769916456466,3.132672500243,0.00173222605230417,0.262530668858871,23.2100825523817,161.081213547642,46.2201186100615,15.3940450717257,172.12284341809,176.654638418991,495.002626071329,447.734488153274,38.5677655300155,190.403054425321,"CLEC3B"
"ENSG00000140534",48.9708507773279,-1.33127808617105,0.427338783674306,-3.11527560106895,0.00183773116650717,0.271490655033824,36.7492973746044,116.913784026514,58.6005075234708,95.0808666194824,17.9007757154814,48.2662946499975,20.0794716043043,22.0511632281056,47.9491139021814,26.117233129137,"TICRR"
"ENSG00000067840",23.3217835704735,1.63457360798399,0.525797035526253,3.10875394409176,0.00187878112504097,0.271490655033824,7.73669418412724,12.9904204473905,8.25359260893955,12.6774488825976,19.2777584628261,19.306517859999,48.0161277494234,43.1435802289022,10.4237204135177,51.3919748670115,"PDZD4"
"ENSG00000104824",606.124557107808,-0.622368963124424,0.200215188160738,-3.10850025336125,0.00188039484715027,0.271490655033824,560.910328349225,962.590155151633,741.997975543666,805.018004044951,520.499478496304,517.414678647973,495.002626071329,382.539744696266,568.092762536714,507.179817540015,"HNRNPL"
"ENSG00000243156",98.8484923804488,-1.28830330453195,0.414991706057856,-3.10440735495648,0.00190660628096754,0.271490655033824,86.0707227984156,197.454390800335,84.1866446111834,244.493657021526,64.7181891252018,79.1567232259959,30.555717658724,46.019818910829,105.279576176529,50.549483475749,"MICAL3"
"ENSG00000154102",58.0171926240924,1.5361012800933,0.495332816260665,3.10114983232796,0.00192770721310872,0.271490655033824,31.9138635095249,19.4856306710857,11.5550296525154,45.2766031521344,64.7181891252018,111.977803587994,29.682697154189,86.2871604578044,139.677853541137,39.5970953893367,"C16orf74"
"ENSG00000170577",13.1561363278466,3.0302481557566,0.9785500063095,3.09667174515165,0.00195706456667155,0.271490655033824,2.90126031904772,3.89712613421714,3.30143704357582,0,16.5237929681366,3.8613035719998,22.6985331179092,12.4637009550162,1.04237204135177,64.8718371272112,"SIX2"
"ENSG00000101126",475.206188203548,-0.497751793601015,0.161004669201927,-3.09153638877859,0.00199123574672289,0.271490655033824,558.976154803193,592.363172401005,509.24666397157,642.927764760309,442.011461897655,423.778067026978,366.668611904688,361.44732769547,476.364022897759,378.278634676855,"ADNP"
"ENSG00000234498",6.79188143977226,2.1874820298411,0.707870922365347,3.09022727269492,0.00200003389657691,0.271490655033824,1.93417354603181,1.29904204473905,2.47607778268187,2.71659618912807,15.1468102207919,11.5839107159994,9.60322554988468,5.75247736385363,7.29660428946239,10.1098966951498,"RPL13AP20"
"ENSG00000076928",272.823796951044,-0.637847694223178,0.20642712211442,-3.08994132016057,0.00200196043346028,0.271490655033824,293.994378996835,362.432730482194,289.701100573778,442.805178827875,260.249739248152,225.886258961988,255.795007828747,194.625484143714,180.330363153856,222.417727293296,"ARHGEF1"
